date,rno,rname,nichime,kimarite,wdir,wspd,santan,payout,ninki,win_course,win_teiban,zenzuke
2026-02-09,6,予選,4,まくり差し,西,2,5-1-3,11000,51,5,5,0
2026-02-09,7,ウインウイン,4,逃げ,無,0,1-4-3,1090,3,1,1,0
2026-02-09,8,予選,4,逃げ,西,3,1-3-2,1620,5,1,1,0
2026-02-09,9,戸田特賞,4,まくり差し,北西,4,5-4-6,28100,51,5,5,0
2026-02-09,10,戸田特賞,4,まくり差し,北西,2,6-1-4,10220,45,5,6,0
2026-02-09,11,戸田特選,4,差し,北西,4,6-2-1,24640,50,4,6,0
2026-02-09,12,記者選抜戦,4,差し,北西,3,2-1-5,3780,14,2,2,0
2026-02-10,1,一般戦,5,抜き,東,1,3-5-2,5920,30,3,3,0
2026-02-10,2,一般戦,5,まくり,無,0,2-4-6,11400,54,2,2,0
2026-02-10,3,一般戦,5,逃げ,無,0,1-4-2,2170,7,1,1,0
2026-02-10,4,一般戦,5,まくり差し,無,0,5-1-3,2310,7,4,5,0
2026-02-10,5,一般戦,5,まくり,南,1,4-6-1,3040,14,4,4,0
2026-02-10,6,一般戦,5,まくり,南,1,2-3-5,1430,1,2,2,0
2026-02-10,7,一般戦,5,逃げ,南,1,1-6-3,2010,4,1,1,0
2026-02-10,8,一般戦,5,差し,南,1,2-5-1,8980,40,2,2,0
2026-02-10,9,一般戦,5,差し,南西,3,2-1-3,2800,7,2,2,0
2026-02-10,10,準優勝戦,5,逃げ,南西,1,1-4-6,7000,24,1,1,0
2026-02-10,11,準優勝戦,5,逃げ,南,1,1-2-6,1380,4,1,1,0
2026-02-10,12,準優勝戦,5,逃げ,無,0,1-4-6,6790,18,1,1,0
2026-02-11,1,一般戦,6,逃げ,北西,1,1-6-3,31660,55,1,1,0
2026-02-11,2,一般戦,6,まくり,無,0,3-6-4,2130,4,3,3,0
2026-02-11,3,一般戦,6,逃げ,無,0,1-2-4,960,1,1,1,0
2026-02-11,4,一般戦,6,逃げ,無,0,1-2-3,780,1,1,1,0
2026-02-11,5,ウインウイン,6,逃げ,北西,1,1-2-3,2130,4,1,1,0
2026-02-11,6,一般戦,6,差し,無,0,2-1-4,1950,6,2,2,0
2026-02-11,7,ウインウイン,6,まくり,無,0,3-4-1,7620,21,3,3,0
2026-02-11,8,一般戦,6,まくり,無,0,3-1-5,10970,41,3,3,0
2026-02-11,9,戸田特選,6,逃げ,無,0,1-2-3,1420,1,1,1,0
2026-02-11,10,選抜戦,6,逃げ,無,0,1-2-3,910,1,1,1,0
2026-02-11,11,選抜戦,6,逃げ,無,0,1-2-3,1560,2,1,1,0
2026-02-11,12,優勝戦,6,逃げ,無,0,1-3-6,2850,8,1,1,0
2026-02-25,1,予選,1,抜き,北西,1,4-5-6,13140,53,4,4,0
2026-02-25,2,予選,1,まくり,北,1,5-1-4,5920,28,5,5,0
2026-02-25,3,予選,1,まくり,北,1,5-6-1,16200,62,4,5,0
2026-02-25,4,予選,1,まくり,無,0,3-2-6,5750,20,3,3,0
2026-02-25,5,ウインウイン,1,逃げ,無,0,1-2-6,4640,18,1,1,0
2026-02-25,6,予選,1,差し,北東,1,2-3-1,7500,33,2,2,0
2026-02-25,7,ウインウイン,1,逃げ,北東,2,1-6-3,4030,13,1,1,0
2026-02-25,8,予選,1,まくり,北東,2,4-6-3,75980,99,4,4,0
2026-02-25,9,戸田特賞,1,抜き,北東,3,3-4-2,3520,11,3,3,0
2026-02-25,10,戸田特賞,1,逃げ,北東,3,1-2-5,1830,7,1,1,0
2026-02-25,11,記者選抜戦,1,逃げ,北東,3,1-6-3,22890,76,1,1,0
2026-02-25,12,戸田選抜戦,1,まくり,北東,4,3-5-2,6600,23,3,3,0
2026-02-26,1,予選,2,まくり,北,3,2-6-4,2980,7,2,2,0
2026-02-26,2,予選,2,まくり,北,2,2-4-1,5110,20,2,2,0
2026-02-26,3,予選,2,恵まれ,北西,1,5-1-2,1290,2,5,5,0
2026-02-26,4,予選,2,逃げ,北,1,1-5-4,3160,14,1,1,0
2026-02-26,5,ウインウイン,2,まくり,北東,3,3-4-5,6680,22,3,3,0
2026-02-26,6,予選,2,逃げ,北東,3,1-5-4,11290,58,1,1,0
2026-02-26,7,ウインウイン,2,逃げ,無,0,1-3-5,2170,9,1,1,0
2026-02-26,8,予選,2,まくり差し,北,1,4-3-6,7720,39,5,4,1
2026-02-26,9,戸田特賞,2,逃げ,北,1,1-3-2,1720,5,1,1,0
2026-02-26,10,戸田特賞,2,まくり,北,1,3-1-5,2910,8,3,3,0
2026-02-26,11,戸田特選,2,まくり,北,1,3-5-2,8100,32,3,3,0
2026-02-26,12,記者選抜戦,2,逃げ,北,1,1-2-3,940,2,1,1,0
2026-02-27,1,予選,3,抜き,北東,2,2-3-1,8260,30,2,2,0
2026-02-27,2,予選,3,まくり,北東,2,3-2-6,3070,13,3,3,0
2026-02-27,3,予選,3,まくり差し,無,0,3-2-4,8840,41,4,3,1
2026-02-27,4,予選,3,まくり,無,0,5-6-2,14220,69,4,5,1
2026-02-27,5,ウインウイン,3,逃げ,無,0,1-6-5,60950,92,1,1,0
2026-02-27,6,予選,3,逃げ,北東,1,1-6-2,2060,3,1,1,0
2026-02-27,7,ウインウイン,3,逃げ,無,0,1-2-3,3110,10,1,1,0
2026-02-27,8,予選,3,まくり差し,東,2,6-1-4,67860,103,6,6,0
2026-02-27,9,戸田特賞,3,逃げ,無,0,1-5-4,5790,21,1,1,0
2026-02-27,10,戸田特賞,3,逃げ,無,0,1-4-3,2160,4,1,1,0
2026-02-27,11,戸田特選,3,まくり,無,0,4-1-6,15700,49,4,4,0
2026-02-27,12,記者選抜戦,3,逃げ,無,0,1-6-5,7600,27,1,1,0
2026-02-28,1,一般戦,4,まくり,北西,4,2-4-3,3040,10,2,2,0
2026-02-28,2,一般戦,4,逃げ,北西,7,1-3-4,1430,2,1,1,0
2026-02-28,3,一般戦,4,逃げ,北西,6,1-3-4,1440,2,1,1,0
2026-02-28,4,一般戦,4,まくり,北西,6,2-4-1,3880,16,2,2,0
2026-02-28,5,一般戦,4,逃げ,北西,7,1-4-2,900,2,1,1,0
2026-02-28,6,一般戦,4,まくり,北西,8,2-4-3,5410,24,2,2,0
2026-02-28,7,一般戦,4,逃げ,北西,8,1-3-4,2820,10,1,1,0
2026-02-28,8,一般戦,4,まくり,北西,8,4-3-5,6560,23,4,4,0
2026-02-28,9,戸田特賞,4,逃げ,北西,8,1-4-5,7110,23,1,1,0
2026-02-28,10,戸田特賞,4,差し,北西,7,2-1-6,8060,30,2,2,0
2026-02-28,11,準優勝戦,4,逃げ,北西,6,1-2-3,930,1,1,1,0
2026-02-28,12,準優勝戦,4,差し,北西,7,2-1-3,4450,15,2,2,0
2026-03-01,1,一般戦,5,逃げ,北,3,1-5-3,9260,47,1,1,0
2026-03-01,2,一般戦,5,差し,北,1,2-4-1,4390,15,2,2,0
2026-03-01,3,一般戦,5,逃げ,北西,3,1-2-5,1540,2,1,1,0
2026-03-01,4,一般戦,5,まくり,北,2,3-5-6,18280,66,3,3,0
2026-03-01,5,ウインウイン,5,まくり,北東,1,3-2-1,9550,32,3,3,0
2026-03-01,6,一般戦,5,逃げ,北東,2,1-2-5,1930,5,1,1,0
2026-03-01,7,ウインウイン,5,逃げ,無,0,1-2-3,720,1,1,1,0
2026-03-01,8,一般戦,5,差し,無,0,6-3-1,19650,77,5,6,0
2026-03-01,9,戸田特選,5,逃げ,北東,3,1-4-2,4060,15,1,1,0
2026-03-01,10,選抜戦,5,まくり,北東,1,3-2-6,11760,49,3,3,0
2026-03-01,11,選抜戦,5,逃げ,南東,1,1-3-2,1210,3,1,1,0
2026-03-01,12,優勝戦,5,差し,南東,1,6-3-1,37180,94,6,6,1
2026-03-07,1,予選,1,差し,北西,5,2-1-3,1920,6,2,2,0
2026-03-07,2,予選,1,差し,北西,7,2-1-6,7730,28,2,2,0
2026-03-07,3,予選,1,まくり,北西,7,5-2-3,5580,24,5,5,0
2026-03-07,4,予選,1,まくり,北西,6,3-4-1,4140,13,3,3,0
2026-03-07,5,ウインウイン,1,逃げ,北西,7,1-3-4,820,2,1,1,0
2026-03-07,6,予選,1,差し,北西,7,2-4-6,3070,11,2,2,0
2026-03-07,7,ウインウイン,1,逃げ,北西,7,1-6-3,2430,9,1,1,0
2026-03-07,8,予選,1,まくり,北西,7,2-1-6,2340,11,2,2,0
2026-03-07,9,戸田特賞,1,まくり,北西,6,3-2-6,3380,9,3,3,0
2026-03-07,10,戸田特賞,1,差し,北西,5,2-1-4,4030,14,2,2,0
2026-03-07,11,記者選抜戦,1,まくり,北西,5,5-1-2,19260,55,5,5,0
2026-03-07,12,戸田選抜戦,1,逃げ,北,5,1-2-6,2600,7,1,1,0
2026-03-08,1,予選,2,逃げ,北西,7,1-2-5,480,1,1,1,0
2026-03-08,2,予選,2,まくり,北西,7,2-5-3,1200,1,2,2,0
2026-03-08,3,予選,2,まくり,北西,7,4-6-2,1440,1,4,4,0
2026-03-08,4,予選,2,まくり,北西,6,3-1-6,3500,17,3,3,0
2026-03-08,5,ウインウイン,2,まくり差し,北西,6,4-2-1,6390,23,4,4,0
2026-03-08,6,予選,2,まくり,北,6,2-4-5,1170,1,2,2,0
2026-03-08,7,ウインウイン,2,逃げ,北,5,1-4-2,990,3,1,1,0
2026-03-08,8,予選,2,逃げ,北西,5,2-5-3,2540,6,1,2,0
2026-03-08,9,戸田特賞,2,まくり,北西,5,3-1-2,2300,7,3,3,0
2026-03-08,10,戸田特賞,2,逃げ,北西,5,1-4-5,6410,26,1,1,0
2026-03-08,11,戸田特選,2,まくり差し,北西,6,3-1-5,1680,6,3,3,0
2026-03-08,12,記者選抜戦,2,逃げ,北西,5,1-3-2,1330,2,1,1,0
2026-03-09,1,予選,3,まくり差し,無,0,3-5-1,5470,24,3,3,0
2026-03-09,2,予選,3,逃げ,北西,1,1-3-4,3010,9,1,1,0
2026-03-09,3,予選,3,逃げ,無,0,1-3-4,6720,30,1,1,0
2026-03-09,4,予選,3,まくり,無,0,5-1-6,3540,14,4,5,0
2026-03-09,5,ウインウイン,3,まくり,北東,1,4-3-5,1950,6,4,4,0
2026-03-09,6,予選,3,差し,北西,1,2-1-3,830,2,2,2,0
2026-03-09,7,ウインウイン,3,逃げ,無,0,1-5-2,2460,8,1,1,0
2026-03-09,8,予選,3,まくり,無,0,2-1-3,1980,5,2,2,0
2026-03-09,9,戸田特賞,3,抜き,無,0,2-5-4,3230,9,2,2,0
2026-03-09,10,戸田特賞,3,まくり,無,0,2-5-6,80080,117,2,2,0
2026-03-09,11,戸田特選,3,まくり差し,無,0,3-1-2,2790,9,3,3,0
2026-03-09,12,記者選抜戦,3,逃げ,東,3,1-6-3,1470,5,1,1,0
2026-03-10,1,予選,4,まくり差し,北,1,4-6-3,18710,67,4,4,0
2026-03-10,2,予選,4,逃げ,北東,1,3-2-6,950,1,1,3,0
2026-03-10,3,予選,4,まくり,北東,1,4-1-5,3810,16,4,4,0
2026-03-10,4,予選,4,まくり,北東,3,5-2-6,7860,26,4,5,0
2026-03-10,5,ウインウイン,4,まくり,北東,4,4-6-1,3730,14,4,4,0
2026-03-10,6,予選,4,まくり,北東,3,2-4-3,5710,19,2,2,0
2026-03-10,7,ウインウイン,4,差し,北東,4,2-6-1,14780,32,2,2,0
2026-03-10,8,予選,4,まくり差し,北東,3,3-1-4,780,1,3,3,0
2026-03-10,9,戸田特賞,4,逃げ,東,3,1-5-2,2380,8,1,1,0
2026-03-10,10,戸田特賞,4,逃げ,北,1,1-3-4,710,1,1,1,0
2026-03-10,11,戸田特選,4,まくり差し,北東,2,4-1-6,2720,9,4,4,0
2026-03-10,12,記者選抜戦,4,逃げ,無,0,1-2-6,1650,7,1,1,0
2026-03-11,1,一般戦,5,逃げ,東,1,1-2-3,2240,3,1,1,0
2026-03-11,2,一般戦,5,逃げ,無,0,1-2-4,1210,1,1,1,0
2026-03-11,3,一般戦,5,抜き,東,2,6-1-5,25520,66,6,6,0
2026-03-11,4,一般戦,5,まくり差し,無,0,6-2-3,7250,36,6,6,0
2026-03-11,5,一般戦,5,まくり,無,0,3-6-4,63630,81,3,3,0
2026-03-11,6,一般戦,5,まくり差し,無,0,3-1-6,4100,14,3,3,0
2026-03-11,7,一般戦,5,まくり差し,東,1,5-3-4,6160,25,5,5,0
2026-03-11,8,一般戦,5,まくり,無,0,3-4-2,2900,12,3,3,0
2026-03-11,9,一般戦,5,まくり,無,0,4-5-1,10080,39,4,4,0
2026-03-11,10,準優勝戦,5,逃げ,東,1,1-2-3,870,2,1,1,0
2026-03-11,11,準優勝戦,5,逃げ,無,0,1-4-3,840,2,1,1,0
2026-03-11,12,準優勝戦,5,逃げ,東,1,1-4-3,1340,6,1,1,0
2026-03-12,1,一般戦,6,まくり,北,1,3-1-4,2810,6,4,3,1
2026-03-12,2,一般戦,6,逃げ,北,1,1-5-2,16100,46,1,1,0
2026-03-12,3,一般戦,6,まくり差し,北東,3,4-3-5,7540,35,4,4,0
2026-03-12,4,一般戦,6,逃げ,北東,3,1-3-2,560,1,1,1,0
2026-03-12,5,ウインウイン,6,まくり,北東,3,4-6-2,5180,21,4,4,0
2026-03-12,6,一般戦,6,まくり,北東,2,3-1-6,1270,1,3,3,0
2026-03-12,7,ウインウイン,6,逃げ,北,1,1-2-5,1190,4,1,1,0
2026-03-12,8,一般戦,6,逃げ,北東,1,1-4-2,6390,23,1,1,0
2026-03-12,9,戸田特選,6,抜き,北東,1,3-2-6,50980,100,3,3,0
2026-03-12,10,選抜戦,6,まくり差し,北,2,4-2-6,20090,53,6,4,0
2026-03-12,11,選抜戦,6,逃げ,北東,1,1-3-2,1580,5,1,1,0
2026-03-12,12,優勝戦,6,まくり差し,北,1,5-3-6,63370,94,5,5,0
2026-03-19,1,予選,1,抜き,北西,3,5-3-2,39660,69,5,5,0
2026-03-19,2,予選,1,まくり,北,2,3-4-5,2460,8,3,3,0
2026-03-19,3,予選,1,逃げ,北西,5,1-2-5,850,2,1,1,0
2026-03-19,4,予選,1,差し,北西,4,2-1-6,2910,7,2,2,0
2026-03-19,5,ウインウイン,1,逃げ,北西,4,1-4-5,1740,6,1,1,0
2026-03-19,6,予選,1,まくり,北西,5,2-3-1,2620,7,3,2,1
2026-03-19,7,ウインウイン,1,まくり差し,北西,5,4-1-6,5680,17,4,4,0
2026-03-19,8,予選,1,抜き,北西,5,3-1-2,2620,10,3,3,0
2026-03-19,9,戸田特賞,1,抜き,北西,4,6-1-4,73760,113,6,6,0
2026-03-19,10,戸田特賞,1,まくり,北西,4,3-1-5,10520,35,3,3,0
2026-03-19,11,記者選抜戦,1,逃げ,北西,3,1-6-2,13440,47,1,1,0
2026-03-19,12,戸田選抜戦,1,逃げ,北西,3,1-2-4,2320,6,1,1,0
2026-03-20,1,予選,2,逃げ,無,0,1-2-5,1110,2,1,1,0
2026-03-20,2,予選,2,まくり,無,0,3-1-2,5010,23,3,3,0
2026-03-20,3,予選,2,まくり,無,0,5-2-6,4820,26,5,5,0
2026-03-20,4,予選,2,逃げ,無,0,1-3-4,1410,1,1,1,1
2026-03-20,5,ウインウイン,2,逃げ,無,0,1-5-4,19390,46,1,1,0
2026-03-20,6,予選,2,逃げ,無,0,1-3-2,1860,5,1,1,0
2026-03-20,7,ウインウイン,2,逃げ,東,2,1-5-4,1720,5,1,1,0
2026-03-20,8,予選,2,まくり,東,2,2-3-4,8810,39,2,2,0
2026-03-20,9,戸田特賞,2,逃げ,東,2,1-2-4,3580,9,1,1,0
2026-03-20,10,戸田特賞,2,逃げ,無,0,1-2-3,870,2,1,1,0
2026-03-20,11,戸田特選,2,逃げ,北東,1,1-3-2,1490,4,1,1,0
2026-03-20,12,記者選抜戦,2,逃げ,無,0,1-2-4,680,1,1,1,0
2026-03-21,1,予選,3,差し,北西,3,3-4-5,1300,4,2,3,0
2026-03-21,2,予選,3,差し,北西,3,2-3-4,730,1,2,2,0
2026-03-21,3,予選,3,差し,北西,4,2-3-5,6350,31,2,2,0
2026-03-21,4,予選,3,差し,北西,2,2-3-4,760,1,2,2,0
2026-03-21,5,ウインウイン,3,逃げ,北西,1,1-3-2,1420,6,1,1,0
2026-03-21,6,予選,3,まくり,北西,3,5-2-3,2630,6,5,5,0
2026-03-21,7,ウインウイン,3,逃げ,東,1,1-3-5,810,2,1,1,0
2026-03-21,8,予選,3,まくり差し,無,0,4-2-3,9400,33,5,4,1
2026-03-21,9,戸田特賞,3,抜き,無,0,2-1-6,1550,3,2,2,0
2026-03-21,10,戸田特賞,3,まくり,北西,1,3-1-5,1150,2,3,3,0
2026-03-21,11,戸田特選,3,逃げ,無,0,1-4-6,2500,9,1,1,0
2026-03-21,12,記者選抜戦,3,逃げ,無,0,1-2-4,1450,2,1,1,0
2026-03-22,1,予選,4,逃げ,東,1,1-3-5,800,1,1,1,0
2026-03-22,2,予選,4,まくり,南東,1,2-4-5,6620,26,3,2,0
2026-03-22,3,予選,4,まくり,南東,1,4-5-2,24140,57,4,4,0
2026-03-22,4,予選,4,まくり差し,東,1,3-1-6,4870,17,3,3,0
2026-03-22,5,ウインウイン,4,差し,無,0,2-1-6,8210,29,2,2,0
2026-03-22,6,予選,4,まくり差し,無,0,5-1-2,4810,21,5,5,0
2026-03-22,7,ウインウイン,4,逃げ,東,2,1-2-4,790,1,1,1,0
2026-03-22,8,予選,4,まくり,無,0,2-3-4,2330,9,3,2,1
2026-03-22,9,戸田特賞,4,逃げ,東,1,1-3-4,6240,25,1,1,1
2026-03-22,10,戸田特賞,4,逃げ,東,3,1-4-2,2090,7,1,1,0
2026-03-22,11,戸田特選,4,逃げ,南,1,1-2-3,710,1,1,1,1
2026-03-22,12,記者選抜戦,4,逃げ,東,1,1-5-2,2520,14,1,1,0
2026-03-23,1,一般戦,5,まくり,無,0,4-2-1,4480,16,4,4,0
2026-03-23,2,一般戦,5,逃げ,無,0,1-3-4,1790,1,1,1,0
2026-03-23,3,一般戦,5,差し,無,0,3-1-4,24240,70,3,3,0
2026-03-23,4,一般戦,5,逃げ,無,0,1-3-6,4760,27,1,1,0
2026-03-23,5,一般戦,5,まくり,無,0,5-4-3,17980,55,5,5,0
2026-03-23,6,一般戦,5,差し,無,0,2-1-5,3750,19,2,2,0
2026-03-23,7,一般戦,5,逃げ,無,0,1-2-5,970,2,1,1,0
2026-03-23,8,一般戦,5,まくり差し,無,0,3-6-4,1360,1,4,3,1
2026-03-23,9,一般戦,5,逃げ,無,0,1-3-2,920,2,1,1,0
2026-03-23,10,準優勝戦,5,抜き,東,1,2-1-3,1910,4,2,2,0
2026-03-23,11,準優勝戦,5,逃げ,無,0,1-4-5,2280,9,1,1,0
2026-03-23,12,準優勝戦,5,逃げ,南東,1,1-2-4,810,3,1,1,0
2026-03-24,1,一般戦,6,逃げ,北東,2,1-2-4,2360,9,1,1,0
2026-03-24,2,一般戦,6,差し,北東,1,2-1-3,2520,7,2,2,0
2026-03-24,3,一般戦,6,まくり,北東,1,2-1-3,2200,7,3,2,1
2026-03-24,4,一般戦,6,差し,東,3,2-1-5,3090,11,2,2,0
2026-03-24,5,ウインウイン,6,逃げ,東,1,1-2-6,2820,12,1,1,0
2026-03-24,6,一般戦,6,まくり,東,1,3-4-5,3660,9,3,3,0
2026-03-24,7,ウインウイン,6,まくり,東,2,2-4-1,15450,31,2,2,0
2026-03-24,8,一般戦,6,逃げ,無,0,3-6-4,4240,24,1,3,0
2026-03-24,9,戸田特選,6,逃げ,東,3,1-2-6,1160,4,1,1,1
2026-03-24,10,選抜戦,6,逃げ,東,2,1-2-3,1650,1,1,1,0
2026-03-24,11,選抜戦,6,逃げ,東,2,1-4-6,1870,6,1,1,0
2026-03-24,12,優勝戦,6,まくり差し,東,5,3-4-6,2000,9,3,3,0
2026-03-28,1,予選,1,逃げ,無,0,1-3-5,2000,7,1,1,0
2026-03-28,2,予選,1,まくり,無,0,5-4-3,43600,60,5,5,0
2026-03-28,3,予選,1,まくり,無,0,2-6-3,9510,50,2,2,1
2026-03-28,4,予選,1,抜き,無,0,2-1-3,2510,5,2,2,0
2026-03-28,5,ウインウイン,1,まくり,東,1,4-1-2,1620,3,4,4,0
2026-03-28,6,予選,1,差し,南東,3,2-1-5,2060,7,2,2,0
2026-03-28,7,ウインウイン,1,逃げ,南東,2,1-5-2,1460,10,1,1,0
2026-03-28,8,予選,1,まくり差し,南東,3,4-3-1,15010,55,5,4,1
2026-03-28,9,戸田特賞,1,まくり差し,南東,1,5-6-4,23650,60,5,5,0
2026-03-28,10,戸田特賞,1,差し,南東,1,2-5-4,61370,113,2,2,0
2026-03-28,11,記者選抜戦,1,差し,南東,2,2-1-4,4530,13,2,2,0
2026-03-28,12,戸田選抜戦,1,まくり,南西,2,5-1-4,9900,35,5,5,0
2026-03-29,1,予選,2,差し,無,0,2-3-1,4340,19,2,2,0
2026-03-29,2,予選,2,抜き,無,0,2-1-4,1110,1,2,2,0
2026-03-29,3,予選,2,逃げ,東,1,1-6-2,3340,16,1,1,0
2026-03-29,4,予選,2,まくり差し,東,1,4-3-2,2590,12,4,4,0
2026-03-29,5,ウインウイン,2,まくり,東,3,3-4-5,3700,14,3,3,0
2026-03-29,6,予選,2,逃げ,東,3,1-2-4,1520,1,1,1,0
2026-03-29,7,ウインウイン,2,まくり差し,東,3,6-3-4,39990,83,6,6,1
2026-03-29,8,予選,2,逃げ,東,3,1-2-4,710,1,1,1,0
2026-03-29,9,戸田特賞,2,まくり,東,1,3-1-2,590,2,3,3,0
2026-03-29,10,戸田特賞,2,差し,南東,1,2-3-1,5820,21,2,2,0
2026-03-29,11,戸田特選,2,抜き,南東,3,2-1-3,2210,7,2,2,0
2026-03-29,12,記者選抜戦,2,まくり差し,南東,4,5-2-1,7870,27,5,5,1
2026-03-30,1,予選,3,抜き,無,0,2-4-3,4830,17,2,2,0
2026-03-30,2,予選,3,まくり差し,南東,1,5-1-4,6470,27,5,5,0
2026-03-30,3,予選,3,差し,無,0,4-3-1,22810,57,4,4,0
2026-03-30,4,予選,3,逃げ,南東,2,1-4-2,6450,29,1,1,0
2026-03-30,5,ウインウイン,3,まくり,南,1,3-2-4,3600,20,3,3,0
2026-03-30,6,予選,3,抜き,南東,3,3-4-2,5260,19,3,3,0
2026-03-30,7,ウインウイン,3,逃げ,南東,3,1-4-2,2260,8,1,1,0
2026-03-30,8,予選,3,まくり,南,3,3-1-4,11610,43,3,3,0
2026-03-30,9,戸田特賞,3,まくり,南,2,3-5-4,8830,38,3,3,0
2026-03-30,10,戸田特賞,3,まくり差し,南,2,4-2-6,13260,68,4,4,0
2026-03-30,11,戸田特選,3,逃げ,南,3,1-2-6,5870,24,1,1,0
2026-03-30,12,記者選抜戦,3,逃げ,南,2,1-2-3,650,1,1,1,0
2026-03-31,1,予選,4,まくり,南,7,2-4-1,3940,17,2,2,0
2026-03-31,2,予選,4,逃げ,南,6,1-4-5,4230,18,1,1,0
2026-03-31,3,予選,4,まくり,南,7,3-5-1,7480,43,3,3,0
2026-03-31,4,予選,4,まくり,南,6,2-3-6,2340,10,2,2,0
2026-03-31,5,ウインウイン,4,逃げ,南,6,1-2-4,810,2,1,1,0
2026-03-31,6,予選,4,まくり差し,南,6,5-3-2,7150,26,5,5,0
2026-03-31,7,ウインウイン,4,差し,南,6,4-2-3,26960,52,4,4,0
2026-03-31,8,予選,4,抜き,南,6,1-3-4,810,1,1,1,0
2026-03-31,9,戸田特賞,4,逃げ,南東,7,1-5-6,3690,14,1,1,0
2026-03-31,10,戸田特賞,4,逃げ,南東,6,1-2-5,1170,3,1,1,0
2026-03-31,11,戸田特選,4,まくり,南東,6,6-4-5,95290,111,6,6,0
2026-03-31,12,記者選抜戦,4,逃げ,南,6,1-2-5,820,3,1,1,0
2026-04-01,1,一般戦,5,逃げ,東,3,1-2-3,1290,1,1,1,0
2026-04-01,2,一般戦,5,まくり,東,4,6-2-5,18750,60,3,6,1
2026-04-01,3,一般戦,5,まくり差し,東,4,4-5-1,4200,20,4,4,0
2026-04-01,4,一般戦,5,まくり,東,5,2-3-5,17340,51,2,2,0
2026-04-01,5,一般戦,5,まくり,東,4,4-3-1,50940,110,4,4,0
2026-04-01,6,一般戦,5,まくり,東,5,2-4-5,4050,19,2,2,0
2026-04-01,7,一般戦,5,まくり,東,4,3-2-1,6030,33,3,3,0
2026-04-01,8,一般戦,5,まくり,東,3,4-2-6,10990,38,4,4,0
2026-04-01,9,一般戦,5,まくり,東,4,4-5-2,11480,46,4,4,0
2026-04-01,10,準優勝戦,5,まくり差し,東,3,4-6-1,40370,88,4,4,0
2026-04-01,11,準優勝戦,5,逃げ,東,3,1-2-6,3100,10,1,1,0
2026-04-01,12,準優勝戦,5,まくり,東,2,3-4-2,9650,27,3,3,0
2026-04-02,1,一般戦,6,逃げ,北東,1,1-4-5,1740,4,1,1,0
2026-04-02,2,一般戦,6,まくり,北東,1,3-4-2,6620,27,3,3,0
2026-04-02,3,一般戦,6,逃げ,北東,4,1-4-2,4220,18,1,1,0
2026-04-02,4,一般戦,6,逃げ,北東,1,1-3-2,1010,2,1,1,0
2026-04-02,5,ウインウイン,6,まくり,東,1,4-3-1,2330,7,3,4,1
2026-04-02,6,一般戦,6,逃げ,無,0,1-2-5,4490,23,1,1,0
2026-04-02,7,ウインウイン,6,逃げ,無,0,1-6-3,11080,26,1,1,0
2026-04-02,8,一般戦,6,まくり,北西,4,4-3-2,13760,53,4,4,0
2026-04-02,9,戸田特選,6,逃げ,北西,6,1-5-6,6810,26,1,1,0
2026-04-02,10,選抜戦,6,逃げ,北西,7,1-4-2,1620,2,1,1,0
2026-04-02,11,選抜戦,6,まくり差し,北西,8,5-1-6,6510,22,5,5,0
2026-04-02,12,優勝戦,6,逃げ,北西,8,1-2-4,870,1,1,1,0
2026-04-05,1,予選,1,逃げ,無,0,1-5-2,18090,53,1,1,0
2026-04-05,2,予選,1,逃げ,無,0,1-5-4,8170,40,1,1,1
2026-04-05,3,予選,1,まくり,無,0,3-2-5,11930,56,3,3,0
2026-04-05,4,予選,1,まくり差し,無,0,3-5-2,2440,7,3,3,0
2026-04-05,5,ウインウイン,1,差し,無,0,4-1-3,2690,11,4,4,0
2026-04-05,6,予選,1,差し,無,0,4-3-5,7380,26,4,4,0
2026-04-05,7,ウインウイン,1,逃げ,東,3,1-2-5,1180,4,1,1,0
2026-04-05,8,予選,1,抜き,東,2,3-1-4,1240,2,3,3,0
2026-04-05,9,戸田特賞,1,逃げ,東,2,1-2-3,1510,5,1,1,0
2026-04-05,10,戸田特賞,1,逃げ,南東,1,1-2-6,1680,3,1,1,0
2026-04-05,11,記者選抜戦,1,抜き,南,1,5-3-1,36680,80,5,5,0
2026-04-05,12,戸田選抜戦,1,逃げ,南,1,1-4-5,1480,5,1,1,0
2026-04-06,1,予選,2,逃げ,南東,1,1-2-3,3910,13,1,1,0
2026-04-06,2,予選,2,差し,南東,2,4-2-6,7310,35,4,4,0
2026-04-06,3,予選,2,まくり,南東,2,2-3-5,950,1,2,2,0
2026-04-06,4,予選,2,抜き,南東,2,6-3-4,63810,91,4,6,0
2026-04-06,5,ウインウイン,2,逃げ,南東,3,1-2-6,6500,32,1,1,0
2026-04-06,6,予選,2,抜き,南,1,6-2-5,1600,2,4,6,0
2026-04-06,7,ウインウイン,2,逃げ,南,1,1-2-5,1100,4,1,1,0
2026-04-06,8,予選,2,逃げ,南,1,1-2-3,540,1,1,1,0
2026-04-06,9,戸田特賞,2,逃げ,南東,1,1-5-6,21600,50,1,1,0
2026-04-06,10,戸田特賞,2,まくり,南,1,3-4-5,1310,2,2,3,0
2026-04-06,11,戸田特選,2,逃げ,南東,3,1-2-4,1760,5,1,1,0
2026-04-06,12,記者選抜戦,2,逃げ,南,2,1-3-4,2530,7,1,1,0
