ym,touban,tot_n,tot_top3,c1n,c1w,c4n,c4w,c4mk,c4st_sum,c4st_n,c6n,c6w2,c6w3,c6st_sum,c6st_n,t4n,t4mk,t6n,t6_23
2025-09,3605,16,5,2,1,2,0,0,0.37,2,2,0,0,0.57,2,1,0,1,0
2025-09,3611,24,16,4,2,4,0,0,0.64,4,3,0,1,0.31,3,0,0,0,0
2025-09,3612,32,21,6,5,7,3,3,0.66,7,4,0,0,0.6,4,0,0,0,0
2025-09,3613,28,16,3,2,6,1,0,0.71,6,3,1,0,0.36,3,0,0,0,0
2025-09,3614,13,1,1,0,2,0,0,0.37,2,3,0,0,0.61,3,0,0,0,0
2025-09,3615,13,7,2,1,4,0,0,0.71,4,1,0,0,0.16,1,0,0,0,0
2025-09,3616,19,10,2,1,3,0,0,0.62,3,2,1,0,0.31,2,0,0,0,0
2025-09,3617,12,1,1,0,2,0,0,0.39,2,0,0,0,0,0,0,0,0,0
2025-09,3618,25,18,5,3,5,1,1,0.87,5,4,0,1,0.61,4,0,0,0,0
2025-09,3619,17,8,3,1,2,0,0,0.31,2,4,0,0,0.83,4,0,0,0,0
2025-09,3620,11,7,3,2,1,0,0,0.19,1,1,0,0,0.18,1,0,0,0,0
2025-09,3621,7,1,1,0,1,0,0,0.13,1,1,0,0,0.19,1,0,0,0,0
2025-09,3623,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09,3627,16,9,3,2,5,0,0,1.07,5,2,0,0,0.54,2,0,0,0,0
2025-09,3629,25,15,4,3,6,0,0,0.91,6,1,0,0,0.27,1,0,0,0,0
2025-09,3631,16,4,2,1,4,0,0,0.63,4,1,0,1,0.13,1,0,0,0,0
2025-09,3635,25,12,3,1,4,0,0,0.57,4,7,0,2,1.41,7,0,0,0,0
2025-09,3637,13,5,2,0,2,0,0,0.38,2,2,0,1,0.42,2,0,0,0,0
2025-09,3641,24,11,6,2,4,0,0,0.71,4,4,1,1,0.49,4,0,0,0,0
2025-09,3642,15,5,1,0,1,0,0,0.27,1,3,0,0,0.55,3,0,0,0,0
2025-09,3643,17,9,4,0,2,0,0,0.28,2,3,0,0,0.29,3,0,0,0,0
2025-09,3645,9,6,1,0,2,0,0,0.18,2,1,0,0,0.08,1,0,0,0,0
2025-09,3647,20,5,3,1,3,0,0,0.59,3,2,0,0,0.73,2,0,0,0,0
2025-09,3652,11,2,1,0,2,0,0,0.36,2,0,0,0,0,0,0,0,0,0
2025-09,3653,5,1,1,0,2,1,1,0.41,2,0,0,0,0,0,0,0,0,0
2025-09,3655,19,9,3,1,3,0,0,0.48,3,3,0,0,0.56,3,0,0,0,0
2025-09,3656,19,13,3,2,4,1,1,0.59,4,1,0,0,0.12,1,0,0,0,0
2025-09,3659,9,5,1,0,1,0,0,0.05,1,1,0,0,0.13,1,0,0,0,0
2025-09,3660,14,5,2,0,2,0,0,0.23,2,3,0,1,0.67,3,0,0,0,0
2025-09,3661,28,15,6,3,4,0,0,0.55,4,4,0,1,0.48,4,0,0,0,0
2025-09,3662,22,14,6,4,4,1,1,0.84,4,4,0,1,0.58,4,0,0,0,0
2025-09,3663,18,12,2,1,3,1,0,0.64,3,3,1,1,0.71,3,0,0,0,0
2025-09,3664,13,7,3,3,2,1,1,0.3,2,1,0,0,0.17,1,1,1,1,0
2025-09,3679,20,12,3,3,3,0,0,0.55,3,1,0,0,0.09,1,0,0,0,0
2025-09,3680,11,3,1,0,2,0,0,0.3,2,0,0,0,0,0,0,0,0,0
2025-09,3681,17,11,3,2,5,1,1,0.75,5,1,0,1,0.05,1,0,0,0,0
2025-09,3684,24,13,3,3,7,0,0,1.39,7,3,0,1,0.77,3,0,0,0,0
2025-09,3685,15,11,1,0,4,0,0,0.3,3,1,0,1,0.13,1,0,0,0,0
2025-09,3686,23,15,5,5,5,0,0,0.67,5,3,1,0,0.68,3,0,0,0,0
2025-09,3687,13,6,2,1,4,1,0,0.59,4,0,0,0,0,0,0,0,0,0
2025-09,3690,17,4,2,1,3,0,0,0.56,3,2,0,0,0.4,2,0,0,0,0
2025-09,3692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09,3696,15,9,1,0,3,0,0,0.55,3,2,0,1,0.38,2,0,0,0,0
2025-09,3699,10,5,2,1,3,0,0,0.48,3,1,0,1,0.13,1,0,0,0,0
2025-09,3701,15,3,2,1,2,1,1,0.11,2,3,0,1,0.46,3,0,0,0,0
2025-09,3703,16,10,4,3,4,0,0,0.49,4,1,0,0,0.13,1,0,0,0,0
2025-09,3704,9,1,1,0,1,0,0,0.16,1,1,0,0,0.22,1,0,0,0,0
2025-09,3708,18,9,4,2,2,0,0,0.26,2,2,0,0,0.38,2,0,0,0,0
2025-09,3710,19,10,2,0,5,0,0,1.01,5,2,0,1,0.57,2,0,0,0,0
2025-09,3711,28,21,7,5,2,0,0,0.29,2,1,1,0,0.21,1,0,0,0,0
2025-09,3712,15,6,2,2,2,0,0,0.46,2,3,0,0,0.64,3,0,0,0,0
2025-09,3713,17,8,2,1,3,0,0,0.41,3,2,0,0,0.46,2,0,0,0,0
2025-09,3714,13,5,2,2,3,0,0,0.51,3,2,0,0,0.3,2,0,0,0,0
2025-09,3715,5,4,0,0,1,1,0,0.14,1,0,0,0,0,0,0,0,0,0
2025-09,3716,19,6,3,2,1,0,0,0.63,1,3,0,1,0.35,3,0,0,0,0
2025-09,3717,11,8,3,3,1,0,0,0.14,1,1,0,1,0.15,1,0,0,0,0
2025-09,3718,15,4,2,2,2,0,0,0.31,2,1,0,0,0.21,1,0,0,0,0
2025-09,3719,14,12,3,1,3,0,0,0.34,3,3,0,2,0.46,3,0,0,0,0
2025-09,3721,22,16,4,4,3,2,0,0.23,3,1,0,0,0.11,1,0,0,0,0
2025-09,3722,15,3,1,0,1,0,0,0.1,1,3,0,1,0.52,3,0,0,0,0
2025-09,3726,18,8,2,1,4,0,0,0.81,4,3,0,1,0.64,3,0,0,0,0
2025-09,3730,18,4,2,1,3,0,0,0.45,3,2,0,0,0.4,2,0,0,0,0
2025-09,3731,24,11,6,0,3,0,0,0.68,3,1,0,0,0.28,1,0,0,0,0
2025-09,3737,10,8,3,1,2,1,1,0.26,2,0,0,0,0,0,0,0,0,0
2025-09,3740,14,9,2,1,2,1,1,0.28,2,3,0,2,0.37,3,0,0,0,0
2025-09,3741,9,4,2,0,1,0,0,0.13,1,1,0,0,0.19,1,1,0,1,0
2025-09,3742,12,4,2,0,1,0,0,0.09,1,2,0,0,0.31,2,1,0,1,0
2025-09,3743,27,12,6,4,5,1,1,0.89,5,2,0,0,0.4,2,0,0,0,0
2025-09,3744,21,10,5,4,3,0,0,0.33,3,4,0,0,0.52,4,0,0,0,0
2025-09,3745,3,2,0,0,1,0,0,0.06,1,1,0,0,0.18,1,0,0,0,0
2025-09,3746,29,18,7,3,4,0,0,0.72,4,7,0,3,1.29,7,0,0,0,0
2025-09,3747,16,9,2,1,3,0,0,0.55,3,2,0,1,0.31,2,0,0,0,0
2025-09,3748,13,7,2,0,4,0,0,0.71,4,1,0,1,0.02,1,0,0,0,0
2025-09,3752,8,3,2,1,1,0,0,0.11,1,2,0,0,0.62,2,0,0,0,0
2025-09,3757,10,5,1,1,4,0,0,0.58,4,0,0,0,0,0,0,0,0,0
2025-09,3761,19,14,2,2,2,1,1,0.36,2,3,1,2,0.63,3,1,0,2,2
2025-09,3769,18,8,5,3,1,0,0,0.19,1,1,0,1,0.16,1,0,0,0,0
2025-09,3771,16,10,2,1,2,0,0,0.24,2,1,0,0,0.25,1,0,0,0,0
2025-09,3772,17,10,3,1,2,0,0,0.35,2,2,0,0,0.38,2,0,0,0,0
2025-09,3773,14,9,3,1,3,0,0,0.59,3,2,0,0,0.3,2,0,0,0,0
2025-09,3775,15,1,2,0,3,0,0,0.48,3,3,0,0,0.49,3,0,0,0,0
2025-09,3776,13,3,1,0,3,0,0,0.43,3,2,0,0,0.25,2,2,0,0,0
2025-09,3777,25,17,4,2,8,0,0,1.46,8,4,0,2,0.79,4,0,0,0,0
2025-09,3778,9,3,1,0,1,1,0,0.2,1,1,0,0,0.17,1,0,0,0,0
2025-09,3779,29,20,10,9,3,1,1,0.21,3,4,1,0,0.44,4,0,0,0,0
2025-09,3783,8,6,2,2,1,1,0,0.19,1,1,0,0,0.2,1,0,0,0,0
2025-09,3784,19,10,3,0,3,0,0,0.53,3,3,0,0,0.58,3,0,0,0,0
2025-09,3787,9,4,1,0,2,0,0,0.26,2,1,0,0,0.13,1,0,0,0,0
2025-09,3788,18,7,2,0,5,0,0,0.83,5,2,0,0,0.53,2,0,0,0,0
2025-09,3790,15,4,2,1,3,0,0,0.49,3,2,0,0,0.33,2,0,0,0,0
2025-09,3792,22,14,4,1,7,1,1,0.81,7,3,1,0,0.41,3,3,0,1,1
2025-09,3793,12,3,1,1,4,0,0,0.37,4,2,0,1,0.35,2,0,0,0,0
2025-09,3796,14,5,1,0,3,0,0,0.25,2,5,1,0,0.76,5,0,0,0,0
2025-09,3797,14,10,1,0,3,0,0,0.56,3,2,0,1,0.32,2,0,0,0,0
2025-09,3800,12,4,2,0,1,0,0,0.08,1,2,0,0,0.44,2,0,0,0,0
2025-09,3801,6,2,1,0,2,1,1,0.42,2,0,0,0,0,0,0,0,0,0
2025-09,3804,13,2,2,1,2,0,0,0.25,2,5,0,0,1.13,5,2,0,2,0
2025-09,3805,19,14,2,2,4,2,2,0.37,4,1,0,0,0.13,1,0,0,0,0
2025-09,3807,16,3,2,0,2,0,0,0.32,2,2,0,0,0.45,2,0,0,0,0
2025-09,3808,13,3,1,0,2,0,0,0.22,2,1,0,0,0.14,1,0,0,0,0
2025-09,3809,20,9,3,0,5,0,0,0.96,5,0,0,0,0,0,0,0,0,0
2025-09,3811,24,12,6,4,4,0,0,0.51,4,5,0,1,0.8,5,0,0,0,0
2025-09,3812,25,11,5,1,3,0,0,0.58,3,4,0,0,0.64,4,0,0,0,0
2025-09,3813,29,19,7,7,6,0,0,1.05,6,3,2,0,0.76,3,0,0,0,0
2025-09,3814,15,4,3,1,1,0,0,0.16,1,3,0,0,0.6,3,0,0,0,0
2025-09,3820,6,1,1,0,1,0,0,0.18,1,2,0,0,0.25,2,0,0,0,0
2025-09,3822,24,17,7,6,3,1,1,0.42,3,4,0,0,0.54,4,0,0,0,0
2025-09,3825,22,7,3,2,5,0,0,0.84,5,5,0,0,0.64,5,0,0,0,0
2025-09,3826,17,10,5,5,2,0,0,0.2,2,2,1,0,0.29,2,0,0,0,0
2025-09,3827,11,1,1,0,2,0,0,0.23,2,1,0,0,0.13,1,0,0,0,0
2025-09,3828,18,8,3,1,2,0,0,0.38,2,2,0,0,0.29,2,0,0,0,0
2025-09,3832,19,8,2,0,3,0,0,0.46,3,2,0,1,0.4,2,0,0,0,0
2025-09,3833,22,19,8,8,3,1,1,0.24,3,2,0,2,0.29,2,0,0,0,0
2025-09,3834,8,5,1,0,0,0,0,0,0,1,0,0,0.22,1,0,0,0,0
2025-09,3837,16,9,4,3,5,0,0,0.8,5,2,1,0,0.32,2,0,0,0,0
2025-09,3838,17,7,3,2,2,0,0,0.29,2,2,0,1,0.4,2,0,0,0,0
2025-09,3839,23,8,3,0,4,0,0,0.73,4,2,0,0,0.37,2,0,0,0,0
2025-09,3841,21,13,4,3,3,0,0,0.3,3,5,1,0,0.99,5,0,0,0,0
2025-09,3842,13,6,2,1,1,0,0,0.09,1,3,0,0,0.58,3,0,0,0,0
2025-09,3843,16,10,3,1,2,1,1,0.17,2,3,0,1,0.47,3,0,0,0,0
2025-09,3845,11,4,2,2,3,0,0,0.6,3,0,0,0,0,0,0,0,0,0
2025-09,3848,22,16,3,0,5,1,1,0.72,5,4,0,2,0.42,4,0,0,0,0
2025-09,3849,22,19,4,4,7,4,2,0.59,7,1,0,1,0.16,1,0,0,0,0
2025-09,3850,20,12,2,0,5,0,0,0.63,5,1,0,1,0.17,1,2,0,1,1
2025-09,3851,8,2,1,0,1,0,0,0.26,1,1,0,0,0.15,1,0,0,0,0
2025-09,3852,15,8,2,2,2,0,0,0.25,2,2,0,1,0.52,2,0,0,0,0
2025-09,3853,21,8,4,2,2,0,0,0.3,2,5,0,0,1.08,5,0,0,0,0
2025-09,3854,21,11,4,3,6,0,0,0.75,6,2,0,1,0.14,2,3,0,0,0
2025-09,3857,17,8,1,1,2,1,0,0.19,2,3,0,0,0.7,3,0,0,0,0
2025-09,3859,17,9,3,0,3,0,0,0.45,3,3,0,1,0.6,3,0,0,0,0
2025-09,3860,16,5,2,0,2,0,0,0.36,2,1,0,0,0.11,1,0,0,0,0
2025-09,3863,18,6,3,0,3,0,0,0.62,3,2,0,0,0.33,2,0,0,0,0
2025-09,3867,17,7,3,1,3,1,0,0.46,3,2,0,0,0.4,2,0,0,0,0
2025-09,3868,15,1,1,0,4,0,0,0.75,4,2,0,0,0.27,2,0,0,0,0
2025-09,3869,16,7,2,1,2,0,0,0.52,2,2,0,1,0.43,2,0,0,0,0
2025-09,3870,19,7,3,1,3,1,1,0.45,3,4,0,0,0.57,4,0,0,0,0
2025-09,3871,15,3,2,1,3,0,0,0.7,3,2,0,0,0.41,2,0,0,0,0
2025-09,3872,18,11,4,3,2,1,1,0.33,2,4,0,0,0.78,4,0,0,0,0
2025-09,3873,22,11,3,2,2,0,0,0.28,2,5,2,0,0.96,5,0,0,1,1
2025-09,3874,9,5,1,0,2,0,0,0.4,2,1,0,0,0.18,1,0,0,0,0
2025-09,3875,12,5,1,1,3,0,0,0.45,3,2,0,0,0.43,2,0,0,0,0
2025-09,3876,21,18,5,5,3,0,0,0.31,3,2,0,1,0.23,2,0,0,0,0
2025-09,3878,10,4,1,1,2,0,0,0.71,2,1,0,0,0.21,1,0,0,0,0
2025-09,3880,13,6,1,0,3,0,0,0.56,3,1,0,0,0.12,1,0,0,0,0
2025-09,3882,16,5,1,1,5,0,0,0.79,5,2,0,0,0.33,2,0,0,0,0
2025-09,3885,18,9,3,1,3,1,1,0.6,3,2,0,1,0.53,2,0,0,0,0
2025-09,3888,16,7,1,0,5,1,0,0.48,5,2,1,0,0.36,2,0,0,0,0
2025-09,3889,15,7,2,1,2,0,0,0.39,2,1,0,0,0.25,1,0,0,0,0
2025-09,3891,15,4,2,0,2,0,0,0.3,2,1,0,0,0.25,1,0,0,0,0
2025-09,3892,16,7,2,2,1,0,0,0.15,1,1,0,1,0.07,1,0,0,0,0
2025-09,3893,23,13,5,1,3,0,0,0.65,3,5,0,0,0.67,5,0,0,0,0
2025-09,3895,8,4,1,1,2,0,0,0.34,2,0,0,0,0,0,0,0,0,0
2025-09,3896,10,5,1,0,3,0,0,0.54,3,0,0,0,0,0,0,0,0,0
2025-09,3897,14,4,2,0,1,0,0,0.24,1,5,0,1,0.89,5,0,0,0,0
2025-09,3898,25,16,6,3,4,0,0,0.71,3,6,1,2,0.95,6,0,0,0,0
2025-09,3900,20,15,5,4,3,0,0,0.55,3,4,0,2,0.56,4,2,0,2,0
2025-09,3901,9,2,1,0,0,0,0,0,0,1,0,0,0.34,1,0,0,0,0
2025-09,3905,21,15,5,5,3,0,0,0.44,3,5,0,2,0.72,5,0,0,0,0
2025-09,3906,20,6,2,0,3,0,0,0.59,3,3,0,2,0.5,3,0,0,0,0
2025-09,3907,22,17,4,2,4,0,0,0.74,4,3,0,0,0.56,3,0,0,0,0
2025-09,3908,29,17,9,6,2,0,0,0.21,2,9,0,2,0.78,9,0,0,0,0
2025-09,3909,21,11,5,3,3,0,0,0.25,3,0,0,0,0,0,0,0,0,0
2025-09,3910,12,2,2,2,1,0,0,0.07,1,1,0,0,0.27,1,0,0,0,0
2025-09,3911,24,13,3,1,4,1,0,0.67,4,4,0,1,0.61,4,0,0,0,0
2025-09,3912,21,14,4,3,3,0,0,0.43,3,4,0,1,0.37,4,0,0,0,0
2025-09,3915,30,21,7,5,4,0,0,0.7,4,5,0,2,0.72,5,0,0,0,0
2025-09,3918,16,7,2,0,2,0,0,0.2,2,4,1,1,0.87,4,1,0,1,1
2025-09,3920,9,4,1,0,2,0,0,0.16,2,0,0,0,0,0,0,0,0,0
2025-09,3921,18,4,2,0,2,0,0,0.44,2,3,0,0,0.69,3,0,0,0,0
2025-09,3922,27,7,3,2,5,0,0,0.91,5,3,0,0,0.61,3,0,0,0,0
2025-09,3928,16,4,2,0,3,0,0,0.3,3,1,0,0,0.21,1,0,0,0,0
2025-09,3929,18,6,4,0,2,1,0,0.3,2,2,0,0,0.34,2,1,0,0,0
2025-09,3930,20,8,5,1,3,1,1,0.49,3,3,0,0,0.83,3,0,0,0,0
2025-09,3931,8,3,1,0,1,0,0,0.25,1,1,0,1,0.17,1,0,0,0,0
2025-09,3932,5,3,1,1,0,0,0,0,0,2,0,0,0.41,2,0,0,0,0
2025-09,3933,15,5,1,1,1,0,0,0.3,1,0,0,0,0,0,0,0,0,0
2025-09,3934,22,12,5,1,5,0,0,1,5,4,0,0,0.78,4,0,0,0,0
2025-09,3935,7,1,2,0,1,0,0,0.11,1,1,0,0,0.28,1,0,0,0,0
2025-09,3940,25,18,6,2,5,2,2,0.47,5,5,0,1,0.68,5,0,0,0,0
2025-09,3941,22,19,5,4,4,2,0,0.59,4,2,1,0,0.19,2,0,0,0,0
2025-09,3942,18,13,5,2,3,0,0,0.31,3,3,0,1,0.57,3,0,0,0,0
2025-09,3944,32,19,6,3,5,0,0,0.81,5,4,0,1,0.79,4,0,0,0,0
2025-09,3945,9,1,1,0,1,0,0,0.24,1,1,0,0,0.23,1,0,0,0,0
2025-09,3946,33,28,8,6,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0
2025-09,3947,24,17,6,1,2,0,0,0.32,2,6,1,1,1.25,6,1,0,2,0
2025-09,3948,16,6,3,1,2,0,0,0.46,2,5,0,1,1.48,5,1,0,2,1
2025-09,3949,15,5,2,0,3,0,0,0.6,3,2,0,0,0.51,2,0,0,0,0
2025-09,3950,15,5,3,1,3,0,0,0.41,3,3,0,0,0.9,3,2,0,2,0
2025-09,3951,18,8,4,2,5,0,0,0.9,5,2,0,0,0.33,2,0,0,0,0
2025-09,3952,19,15,5,1,4,0,0,0.46,4,3,0,1,0.29,3,0,0,0,0
2025-09,3953,6,2,0,0,1,0,0,0.18,1,1,0,0,0.32,1,0,0,0,0
2025-09,3955,9,5,2,2,2,1,0,0.2,2,0,0,0,0,0,0,0,0,0
2025-09,3956,22,13,3,1,3,1,0,0.43,3,3,1,0,0.72,3,0,0,0,0
2025-09,3957,23,7,4,1,3,0,0,0.82,3,3,0,0,0.77,3,0,0,0,0
2025-09,3959,25,16,5,4,2,1,1,0.4,2,6,0,2,0.68,5,0,0,0,0
2025-09,3960,25,20,7,5,5,1,0,0.41,5,4,2,0,0.55,4,0,0,0,0
2025-09,3963,15,8,4,1,1,0,0,0.21,1,5,1,1,1.22,5,0,0,2,2
2025-09,3964,17,6,4,2,3,0,0,0.55,3,6,0,0,1.38,6,0,0,0,0
2025-09,3965,20,10,3,1,6,2,2,0.8,6,3,0,0,0.37,3,0,0,0,0
2025-09,3966,17,10,3,1,3,1,1,0.51,3,5,0,1,0.7,5,0,0,0,0
2025-09,3967,23,9,3,1,3,0,0,0.42,3,4,0,0,0.87,4,0,0,0,0
2025-09,3968,20,13,4,2,5,1,1,0.81,5,2,1,0,0.13,2,0,0,0,0
2025-09,3973,18,6,1,1,6,0,0,0.87,6,4,0,1,0.62,4,1,0,1,0
2025-09,3974,17,3,2,1,5,0,0,0.76,5,1,0,0,0.3,1,2,0,0,0
2025-09,3975,20,11,3,1,5,0,0,0.95,5,2,0,0,0.44,2,0,0,0,0
2025-09,3976,11,5,2,1,3,0,0,0.33,3,1,0,0,0.1,1,0,0,0,0
2025-09,3977,12,6,2,1,3,0,0,0.58,3,0,0,0,0,0,0,0,0,0
2025-09,3978,19,12,3,2,3,0,0,0.34,3,2,1,0,0.32,2,0,0,0,0
2025-09,3981,18,3,2,0,3,0,0,0.33,3,3,0,0,0.65,3,0,0,0,0
2025-09,3982,14,7,1,1,3,1,1,0.56,3,2,0,0,0.27,2,0,0,0,0
2025-09,3983,23,9,3,3,2,0,0,0.29,2,3,0,0,0.58,3,0,0,0,0
2025-09,3984,16,11,3,2,2,0,0,0.25,2,3,0,0,0.65,3,0,0,0,0
2025-09,3986,16,7,2,1,3,0,0,0.58,3,2,0,1,0.37,2,0,0,0,0
2025-09,3987,11,5,2,0,3,0,0,0.45,3,1,0,0,0.15,1,0,0,0,0
2025-09,3988,22,11,4,1,5,0,0,0.97,5,4,0,1,0.73,4,2,0,1,1
2025-09,3989,12,6,2,1,2,0,0,0.56,2,2,1,0,0.47,2,0,0,0,0
2025-09,3990,7,1,1,0,1,0,0,0.16,1,1,0,0,0.24,1,0,0,0,0
2025-09,3993,15,6,3,2,2,0,0,0.49,2,1,0,0,0.11,1,0,0,0,0
2025-09,3994,16,11,2,0,4,1,0,0.84,4,3,0,0,0.62,3,0,0,0,0
2025-09,3995,10,8,3,2,1,0,0,0.23,1,2,0,1,0.26,2,0,0,0,0
2025-09,3997,30,22,7,5,8,1,0,0.99,8,2,1,0,0.34,2,0,0,0,0
2025-09,3998,8,3,2,1,1,0,0,0.19,1,2,0,0,0.57,2,0,0,0,0
2025-09,3999,22,13,5,1,3,0,0,0.56,3,2,0,0,0.38,2,0,0,0,0
2025-09,4000,28,12,7,4,4,1,1,0.52,4,2,0,0,0.42,2,0,0,0,0
2025-09,4002,30,19,6,4,6,0,0,0.82,6,5,0,2,0.56,5,0,0,0,0
2025-09,4003,14,10,3,1,1,0,0,0.22,1,3,0,2,0.35,3,0,0,0,0
2025-09,4004,10,2,1,0,2,0,0,0.28,2,2,0,0,0.26,2,0,0,0,0
2025-09,4005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09,4006,9,4,1,0,1,0,0,0.16,1,0,0,0,0,0,0,0,0,0
2025-09,4007,6,1,0,0,1,0,0,0.09,1,1,0,0,0.13,1,0,0,0,0
2025-09,4009,19,11,4,3,4,1,1,0.67,4,3,1,0,0.37,3,0,0,0,0
2025-09,4010,18,4,2,0,4,0,0,0.56,4,2,0,0,0.47,2,0,0,0,0
2025-09,4011,10,6,2,0,2,0,0,0.26,2,1,0,0,0.13,1,2,0,1,0
2025-09,4012,29,18,5,1,5,0,0,0.73,5,2,0,1,0.27,2,0,0,0,0
2025-09,4013,24,17,5,3,5,0,0,0.58,5,4,3,0,0.37,4,0,0,0,0
2025-09,4014,18,12,4,2,2,0,0,0.5,2,3,1,1,0.63,3,0,0,0,0
2025-09,4015,23,12,5,1,5,0,0,0.63,5,4,0,1,0.78,4,0,0,0,0
2025-09,4016,6,1,1,0,1,0,0,0.11,1,1,0,0,0.09,1,0,0,0,0
2025-09,4019,26,17,5,4,3,0,0,0.3,3,4,0,2,0.91,4,0,0,0,0
2025-09,4020,6,1,0,0,1,0,0,0.19,1,0,0,0,0,0,0,0,0,0
2025-09,4022,9,2,1,0,3,0,0,0.55,3,1,0,0,0.12,1,0,0,0,0
2025-09,4023,14,5,3,0,2,0,0,0.41,2,3,0,1,0.78,3,0,0,0,0
2025-09,4024,29,18,5,4,5,1,1,0.64,5,3,0,2,0.46,3,0,0,0,0
2025-09,4025,28,17,7,6,2,0,0,0.35,2,1,0,0,0.18,1,0,0,0,0
2025-09,4027,23,16,5,3,5,0,0,0.72,5,1,0,0,0.03,1,0,0,0,0
2025-09,4028,26,11,6,4,3,0,0,0.34,3,3,0,0,0.55,3,0,0,0,0
2025-09,4030,19,13,4,1,3,0,0,0.47,3,1,0,0,0.06,1,0,0,0,0
2025-09,4031,11,4,1,0,3,1,0,0.45,3,1,0,0,0.18,1,0,0,0,0
2025-09,4033,23,13,3,2,4,0,0,0.48,4,3,0,2,0.43,3,0,0,0,0
2025-09,4034,22,9,3,1,2,1,0,0.45,2,2,0,0,0.3,2,0,0,0,0
2025-09,4035,19,6,3,0,3,0,0,0.58,3,1,0,0,0.16,1,2,0,0,0
2025-09,4036,32,20,9,6,4,1,1,0.69,4,9,0,2,1.17,9,0,0,0,0
2025-09,4039,17,10,2,0,2,0,0,0.24,2,2,0,0,0.27,2,0,0,0,0
2025-09,4040,26,15,4,3,3,0,0,0.34,3,2,0,0,0.24,2,0,0,0,0
2025-09,4041,18,8,3,2,3,0,0,0.63,3,1,0,0,0.29,1,0,0,0,0
2025-09,4042,24,9,3,0,5,0,0,0.96,5,3,0,1,1.01,3,0,0,0,0
2025-09,4043,20,12,5,3,2,0,0,0.24,2,2,0,0,0.31,2,0,0,0,0
2025-09,4044,25,13,7,5,4,0,0,0.46,4,2,0,1,0.33,2,0,0,0,0
2025-09,4045,15,4,2,0,3,1,1,0.6,3,1,0,0,0.14,1,0,0,0,0
2025-09,4047,15,5,2,2,6,0,0,0.92,6,2,0,0,0.56,2,0,0,0,0
2025-09,4049,20,12,3,2,3,0,0,0.43,3,1,0,1,0.07,1,0,0,0,0
2025-09,4050,17,15,5,5,2,1,1,0.16,2,3,1,1,0.5,3,0,0,0,0
2025-09,4051,22,19,7,5,6,1,1,1.24,6,0,0,0,0,0,0,0,0,0
2025-09,4052,9,5,2,1,1,0,0,0.14,1,2,0,0,0.22,2,0,0,0,0
2025-09,4053,19,13,3,3,2,0,0,0.16,2,2,1,0,0.45,2,0,0,0,0
2025-09,4054,13,7,3,3,3,0,0,0.62,3,3,0,0,0.34,3,0,0,0,0
2025-09,4055,22,15,6,4,2,0,0,0.34,2,5,0,0,1.13,5,0,0,0,0
2025-09,4056,15,7,2,1,3,0,0,0.42,3,3,0,0,0.35,3,1,0,1,0
2025-09,4057,15,7,2,1,4,1,0,0.71,4,2,0,0,0.29,2,0,0,0,0
2025-09,4058,21,15,4,3,5,0,0,0.95,5,2,0,0,0.53,2,0,0,0,0
2025-09,4059,6,3,0,0,1,0,0,0.23,1,1,0,0,0.07,1,0,0,0,0
2025-09,4060,19,11,2,1,5,2,2,0.92,5,2,0,0,0.31,2,0,0,0,0
2025-09,4061,25,14,4,3,3,0,0,0.4,3,5,0,0,0.37,5,0,0,0,0
2025-09,4062,22,5,3,1,3,0,0,0.59,3,4,0,1,0.65,4,0,0,0,0
2025-09,4063,22,11,4,1,2,0,0,0.19,2,4,1,0,0.45,4,0,0,0,0
2025-09,4064,16,12,3,3,2,1,0,0.2,2,3,1,1,0.51,3,0,0,0,0
2025-09,4065,17,7,2,1,2,0,0,0.37,2,4,0,0,0.62,4,0,0,0,0
2025-09,4066,19,7,2,2,2,0,0,0.48,2,5,1,1,0.99,5,0,0,0,0
2025-09,4067,20,14,5,4,5,1,1,0.66,5,1,0,0,0.32,1,0,0,0,0
2025-09,4068,15,6,2,1,1,0,0,0.16,1,4,1,0,0.63,4,0,0,0,0
2025-09,4069,24,14,5,3,5,1,0,0.82,5,5,1,0,1.16,5,0,0,0,0
2025-09,4071,4,0,0,0,1,0,0,0.2,1,0,0,0,0,0,0,0,0,0
2025-09,4072,23,15,7,5,5,0,0,0.68,5,1,0,1,0.16,1,0,0,0,0
2025-09,4073,21,16,3,2,3,1,1,0.27,3,4,2,0,0.67,4,0,0,0,0
2025-09,4074,28,20,7,3,5,1,0,0.76,5,2,0,0,0.17,2,0,0,0,0
2025-09,4075,20,7,5,3,3,0,0,0.55,3,3,0,0,0.34,3,0,0,0,0
2025-09,4076,20,13,4,2,2,0,0,0.29,2,4,1,1,0.82,4,0,0,0,0
2025-09,4077,19,10,2,2,4,2,0,0.79,4,2,0,0,0.32,2,0,0,0,0
2025-09,4079,21,11,4,2,5,2,1,0.71,5,2,0,1,0.32,2,0,0,0,0
2025-09,4080,11,6,2,2,1,0,0,0.26,1,1,0,0,0.14,1,0,0,0,0
2025-09,4081,15,2,2,0,2,0,0,0.59,2,3,0,0,0.75,3,0,0,0,0
