c2_regno,c1_regno,c1_won,win_course,kimarite
3302,3611,0,3,まくり
3863,4348,1,1,逃げ
4346,3966,1,1,逃げ
4172,4154,1,1,逃げ
3611,4630,0,3,まくり差し
3849,5196,0,2,まくり
2538,3581,0,5,抜き
3699,5005,0,4,差し
4033,3226,0,2,差し
3277,3976,0,5,まくり差し
4415,4232,0,3,差し
4477,4239,1,1,逃げ
4958,3769,0,2,差し
5068,4053,1,1,逃げ
3158,4706,1,1,逃げ
4980,4297,1,1,逃げ
3362,4415,1,1,逃げ
5104,4477,1,1,逃げ
5150,4708,0,3,抜き
4934,4416,0,4,差し
4811,3793,0,3,まくり差し
3978,4410,0,4,まくり
4506,3685,1,1,逃げ
4550,4335,1,1,逃げ
4022,4293,1,1,逃げ
4540,3912,1,1,逃げ
3984,4811,0,2,まくり
4410,5216,1,1,逃げ
4572,4069,0,3,まくり
4013,4524,1,1,逃げ
4424,3713,0,3,まくり差し
4643,4179,1,1,逃げ
4615,4463,0,4,まくり差し
4813,3319,0,5,まくり差し
4939,3708,0,2,差し
5224,3572,1,1,逃げ
4794,3284,0,2,まくり
3708,4545,1,1,逃げ
4261,4939,1,1,逃げ
4409,4237,1,1,逃げ
3207,4479,0,3,まくり差し
5244,4864,1,1,逃げ
4269,4438,0,4,まくり
4918,5011,0,2,抜き
4875,5262,0,3,差し
4723,5270,0,4,差し
4932,5294,0,2,差し
4747,5034,0,4,まくり
4148,4715,1,1,抜き
4684,3908,1,1,逃げ
5237,4497,0,5,まくり差し
4864,4269,1,1,逃げ
4727,4295,1,1,逃げ
5289,5145,1,1,逃げ
5220,5132,0,3,差し
5160,5112,0,3,まくり差し
5222,5043,1,1,逃げ
5252,5093,1,1,逃げ
5278,5152,1,1,逃げ
5028,5199,1,1,逃げ
5267,5167,0,5,まくり差し
5247,5136,1,1,逃げ
5043,5160,1,1,逃げ
5238,5075,0,4,まくり
5091,5028,1,1,逃げ
3212,4286,0,3,差し
3989,4429,1,1,逃げ
4171,3508,1,1,逃げ
4496,4369,1,1,逃げ
4947,4347,0,4,まくり差し
5026,3661,0,2,差し
3265,4435,1,1,逃げ
4953,3602,0,4,差し
4369,4182,0,3,差し
4778,3995,1,1,逃げ
3896,4278,1,1,逃げ
4758,4450,1,1,逃げ
4041,3497,0,4,まくり
4207,4487,0,4,差し
4176,4281,0,4,まくり
4896,3605,0,4,まくり
4331,4803,0,2,まくり
5221,5060,0,2,まくり
4925,4288,1,1,逃げ
3605,4398,1,1,逃げ
4376,4472,1,1,逃げ
3623,4049,1,1,逃げ
3811,4207,0,3,まくり差し
4443,4513,0,2,差し
4488,4816,0,2,差し
4693,4191,1,1,逃げ
4988,3997,1,1,逃げ
3024,3333,0,2,まくり
4355,3872,1,1,逃げ
3233,5085,0,6,差し
5187,3826,0,3,まくり差し
5335,4587,1,1,逃げ
4356,3655,0,4,まくり
4902,4159,0,2,差し
3854,4776,1,1,逃げ
4427,4535,0,4,まくり
3388,4500,1,1,抜き
3779,3898,1,1,逃げ
4914,4503,1,1,逃げ
4357,4371,0,3,まくり差し
4504,3159,1,1,逃げ
4362,4208,1,1,逃げ
4604,5084,1,1,抜き
4762,4914,1,1,逃げ
4344,3721,1,1,逃げ
3946,3388,1,1,逃げ
4547,3941,0,4,差し
4924,4897,0,5,まくり差し
5193,5213,1,1,逃げ
5194,5019,0,3,差し
5265,5148,1,1,逃げ
5188,4765,0,2,まくり
4744,4123,1,1,逃げ
4502,5198,0,2,差し
4775,4183,1,1,逃げ
3618,4642,1,1,逃げ
4819,3999,1,1,逃げ
4387,4502,1,1,逃げ
3973,3748,1,1,逃げ
3976,4343,0,5,まくり
4297,3701,0,3,まくり
3566,4466,1,1,逃げ
4508,3158,0,4,まくり
3293,4958,1,1,逃げ
4437,5005,1,1,逃げ
3226,3769,1,1,逃げ
2538,5104,1,1,逃げ
4736,4706,1,1,逃げ
4033,5068,0,4,まくり
4239,4477,0,2,まくり
3680,4550,1,1,逃げ
4245,4118,0,5,まくり差し
5216,3787,0,2,差し
4524,5041,1,1,逃げ
4709,3773,1,1,逃げ
5234,3978,1,1,逃げ
4485,4506,0,2,抜き
4708,5150,0,5,まくり差し
4793,4196,0,2,差し
3773,4436,0,3,まくり差し
4428,4451,1,1,逃げ
4981,4013,1,1,逃げ
4695,4515,1,1,逃げ
5061,4615,0,3,まくり
3713,5055,0,2,恵まれ
5066,4237,0,4,まくり
4728,4525,0,3,まくり
3868,4643,1,1,逃げ
4464,4329,1,1,逃げ
4237,4939,1,1,逃げ
4224,4545,1,1,逃げ
4643,5224,1,1,逃げ
4034,4949,1,1,逃げ
4918,5270,0,2,差し
5307,5212,0,3,まくり差し
4875,4723,0,3,まくり
4567,5071,1,1,逃げ
5133,4727,1,1,逃げ
3908,4747,1,1,逃げ
5294,4148,1,1,逃げ
4899,4864,1,1,逃げ
5033,4638,0,3,まくり
5034,4269,1,1,逃げ
4148,4064,1,1,逃げ
4864,4932,1,1,逃げ
4339,4336,0,4,抜き
3949,3161,0,4,まくり
3839,3576,0,3,まくり
3614,3743,0,3,まくり差し
3430,3444,0,2,まくり
4788,3839,0,6,まくり
4796,4890,1,1,抜き
4405,4570,1,1,逃げ
5038,4263,1,1,逃げ
3576,4370,1,1,逃げ
5167,5126,1,1,逃げ
5089,5018,1,1,逃げ
5255,5267,1,1,逃げ
5075,5015,1,1,逃げ
5130,5172,0,3,まくり
5289,5311,0,4,まくり
5134,5288,0,3,まくり差し
5247,5263,0,3,まくり
5126,5089,1,1,逃げ
5132,5289,0,2,抜き
5091,5111,0,2,差し
5145,4985,1,1,逃げ
3411,4345,0,3,まくり
4359,3212,0,3,まくり
4592,3998,0,5,まくり差し
5299,3663,1,1,逃げ
4778,4286,1,1,逃げ
4347,4369,1,1,逃げ
3841,4171,0,6,まくり
4473,4163,0,3,まくり
4429,4496,0,5,まくり差し
4369,4450,1,1,逃げ
4648,4278,1,1,逃げ
4171,5026,1,1,逃げ
4041,4060,0,3,まくり
4281,3497,0,3,抜き
3811,4156,0,4,まくり差し
4487,5060,0,3,差し
3842,4872,0,2,抜き
4896,4376,0,2,差し
4164,4925,1,1,逃げ
4288,4403,0,2,差し
4472,3952,1,1,逃げ
3623,4772,1,1,逃げ
4398,4441,1,1,逃げ
3982,4207,1,1,逃げ
4909,4254,1,1,逃げ
4571,5153,0,2,まくり
3606,3070,0,2,まくり
4992,3718,0,5,まくり
4180,4311,1,1,逃げ
5053,4382,0,2,まくり
4397,4226,0,2,まくり
4108,3710,1,1,逃げ
4189,4040,1,1,逃げ
5057,4501,0,3,まくり
4475,4174,1,1,逃げ
3556,4024,0,4,まくり
3721,3532,1,1,逃げ
3159,3737,1,1,逃げ
4566,4236,1,1,逃げ
4535,4907,1,1,逃げ
4959,4166,1,1,逃げ
4500,4848,1,1,逃げ
3532,3779,1,1,逃げ
4686,4324,0,6,まくり差し
3898,4762,1,1,逃げ
4418,4573,1,1,逃げ
4208,4851,1,1,逃げ
4760,4444,0,2,差し
5108,4901,0,3,まくり
5198,5182,1,1,逃げ
4773,5013,1,1,逃げ
4924,4225,1,1,逃げ
4765,4819,1,1,逃げ
4784,5193,1,5,まくり差し
5326,4744,0,2,まくり
5045,5205,0,2,まくり
5213,4190,1,1,逃げ
5182,4433,1,1,逃げ
5019,4387,1,1,逃げ
4270,3973,1,1,逃げ
3566,2538,0,4,まくり
4477,4508,1,1,逃げ
3699,3226,0,3,まくり
3976,4053,0,2,差し
4466,3293,0,4,まくり差し
4343,3277,0,3,まくり
3748,3548,1,1,逃げ
5005,5104,0,6,まくり
5068,3297,0,2,まくり
4415,4505,0,4,まくり差し
4239,4706,1,1,逃げ
4951,4022,1,1,逃げ
4436,4540,1,1,逃げ
4293,4485,0,4,抜き
4335,3680,0,2,まくり
4451,3550,1,1,逃げ
4245,3984,0,4,まくり差し
4524,4428,1,1,逃げ
3787,4793,1,1,逃げ
5035,4951,0,6,抜き
4416,4934,1,1,逃げ
4073,4524,0,4,まくり
3685,4831,1,1,逃げ
5055,4813,1,1,逃げ
4179,4697,0,5,まくり差し
4525,3572,1,1,逃げ
4220,4728,0,4,抜き
3850,4351,1,1,逃げ
3928,4261,1,1,逃げ
4464,4842,1,1,逃げ
5010,4409,1,1,逃げ
4224,4051,0,4,まくり
4643,4237,1,1,逃げ
4545,5224,0,3,まくり差し
5127,4684,1,1,逃げ
5071,4875,1,1,逃げ
5262,5034,1,1,抜き
5270,4497,0,3,まくり
4899,4295,1,1,逃げ
4747,4438,1,1,抜き
4723,3908,1,1,抜き
5131,4567,1,1,逃げ
4982,4918,1,1,抜き
4684,5237,0,2,差し
4864,4727,1,1,逃げ
4064,4932,1,1,逃げ
5309,4521,0,3,まくり
4564,4015,0,4,まくり差し
4035,4446,0,3,まくり
4785,4702,1,1,逃げ
4145,3851,0,1,逃げ
4790,3934,1,1,逃げ
3987,4903,1,1,逃げ
4839,4370,1,1,逃げ
4600,4788,1,1,逃げ
4976,4072,1,1,逃げ
5183,5075,1,1,逃げ
5278,5136,0,5,まくり差し
5255,4985,1,1,逃げ
5130,5018,0,3,まくり差し
5028,5145,1,1,逃げ
5160,5220,1,1,逃げ
5288,5238,1,1,逃げ
5311,5126,1,1,逃げ
5172,5093,0,4,まくり
5018,5112,0,3,まくり差し
5015,5267,1,1,逃げ
5132,5089,0,2,抜き
4758,4347,1,1,逃げ
4404,4429,1,1,逃げ
3381,4055,0,3,まくり差し
3508,3841,1,1,逃げ
3212,4369,1,1,逃げ
3998,3995,1,1,逃げ
3442,3896,1,1,逃げ
4603,4648,1,1,逃げ
3602,3411,0,3,まくり差し
4055,4435,0,2,まくり
4648,4182,1,1,逃げ
4278,5026,1,1,逃げ
3605,4331,1,1,逃げ
4803,5106,0,3,まくり差し
4403,4060,0,4,まくり
4978,3811,1,1,逃げ
4169,4288,1,1,逃げ
5027,5044,0,2,まくり
4207,3623,1,1,逃げ
4288,4441,1,1,逃げ
4398,4772,1,1,逃げ
3623,3952,0,3,まくり差し
4376,3842,1,1,逃げ
3519,5054,1,1,逃げ
3340,4752,0,3,まくり
3617,3471,0,5,まくり差し
4786,4911,0,2,まくり
4143,4593,1,1,逃げ
4303,3873,0,2,差し
4000,4162,0,5,まくり差し
4942,5239,0,3,まくり
4006,4565,0,4,まくり差し
3918,4786,0,3,抜き
4588,4653,1,1,逃げ
4184,3590,1,1,抜き
3660,5053,1,1,逃げ
4382,3895,0,4,まくり
4636,5057,0,5,まくり
5310,4180,0,4,まくり
4363,4475,0,2,差し
4174,5146,1,1,逃げ
5210,5296,1,1,逃げ
4511,4189,0,3,まくり差し
3716,4365,0,3,まくり差し
5322,5258,0,3,まくり
4713,4397,1,1,逃げ
4560,3556,1,1,逃げ
4371,4188,1,1,逃げ
3159,4547,0,4,まくり差し
4019,4362,1,1,逃げ
4444,4544,0,2,差し
3941,4061,0,2,差し
4188,4427,1,1,逃げ
4719,4604,0,2,差し
4851,4256,0,6,まくり差し
3159,4445,1,1,逃げ
4482,4344,1,1,逃げ
4848,4262,1,1,逃げ
4236,4320,1,1,逃げ
3831,4908,1,1,逃げ
4895,3905,0,2,差し
3837,3546,0,4,まくり
3024,3910,0,4,まくり差し
4058,4731,1,1,逃げ
4327,3304,1,1,逃げ
4205,5083,1,1,逃げ
4111,4337,1,1,逃げ
3024,4252,0,2,差し
3876,4539,0,4,抜き
3304,3951,1,1,逃げ
4468,4337,1,1,逃げ
5013,5045,0,5,まくり差し
4844,4678,1,1,逃げ
4183,5108,0,2,差し
3999,5326,1,1,逃げ
4190,5194,0,2,まくり
5287,4014,1,6,まくり差し
5295,4775,1,1,逃げ
4901,3618,1,1,逃げ
5148,4225,0,4,まくり
4014,4190,1,1,逃げ
5205,4502,1,1,逃げ
4152,3596,1,1,逃げ
5016,4231,0,2,まくり
4861,4031,0,2,抜き
4233,4740,1,1,逃げ
5272,4062,0,2,差し
4079,3432,0,2,差し
4726,4514,1,1,逃げ
4266,4089,1,1,逃げ
3853,4432,1,1,逃げ
3541,4931,0,3,まくり
4448,4199,0,5,まくり
4737,4042,1,1,逃げ
5035,4540,0,4,まくり差し
4196,4572,0,4,まくり
4811,5234,0,4,まくり差し
4245,4981,1,1,逃げ
4831,4073,0,3,まくり
4550,4118,1,1,逃げ
4416,4335,1,1,逃げ
5041,3978,1,1,逃げ
3912,4709,0,3,差し
3787,4013,1,1,逃げ
4428,4451,0,2,差し
4793,4831,1,1,逃げ
4423,4796,1,1,逃げ
4890,4790,1,1,逃げ
3303,4370,0,3,まくり
3161,4570,1,1,逃げ
4623,3614,0,1,逃げ
3743,4139,0,5,まくり差し
3949,4263,1,1,逃げ
4446,4531,1,1,逃げ
4570,3576,0,6,まくり差し
4521,3743,0,6,まくり差し
5303,5091,1,1,逃げ
5167,5018,0,4,まくり
5134,5028,1,1,逃げ
5288,5136,0,2,差し
5263,5255,1,1,逃げ
5183,5278,1,1,逃げ
5311,5160,1,1,逃げ
5098,5075,1,1,逃げ
5238,5222,1,1,逃げ
5160,5015,1,1,逃げ
5018,5089,1,1,逃げ
5132,5267,1,1,逃げ
4978,4060,0,4,抜き
3497,4925,1,1,逃げ
4176,4294,0,5,まくり
4331,4156,0,3,まくり
4403,5044,1,1,逃げ
3623,4472,0,2,差し
5060,5221,1,2,差し
5027,3842,0,3,まくり
3623,4331,1,1,逃げ
4294,4049,1,1,逃げ
4441,4772,1,1,逃げ
4735,3105,0,5,まくり差し
4574,4360,1,1,抜き
4137,5022,0,2,差し
4910,5101,0,2,まくり
4752,4413,0,3,まくり
4133,3377,0,2,抜き
4465,4303,0,5,抜き
4162,4215,1,1,逃げ
4054,4216,0,5,まくり差し
3590,5256,0,3,まくり差し
4303,4184,0,3,まくり差し
4593,5217,1,1,逃げ
5258,3606,1,1,逃げ
3718,4992,0,3,まくり差し
4226,3834,0,3,まくり差し
5296,4560,0,3,差し
3895,5310,0,3,まくり
5146,4962,1,1,逃げ
3070,5210,0,3,まくり
4024,4380,1,1,逃げ
3641,5322,0,3,差し
3710,4713,1,1,逃げ
3606,4311,0,2,差し
4467,3716,1,1,逃げ
4500,4532,0,4,まくり差し
4573,4959,1,1,逃げ
4851,4544,1,1,逃げ
4324,3159,1,1,逃げ
4604,4166,1,1,逃げ
4503,4848,1,1,逃げ
4445,4061,1,1,逃げ
4504,4914,1,1,逃げ
3898,4262,1,1,逃げ
3779,5084,1,1,逃げ
4719,4760,0,4,まくり
3737,4418,0,3,恵まれ
4731,4732,1,1,逃げ
3951,4193,1,1,逃げ
3740,3176,0,2,差し
5166,3831,0,2,差し
4908,4836,0,2,差し
4327,3024,0,5,まくり
3546,4895,0,5,まくり差し
4205,4093,0,2,まくり
4835,5166,1,1,逃げ
5273,3837,1,1,逃げ
3992,4539,0,4,まくり差し
3024,4205,1,1,逃げ
5334,4844,1,1,逃げ
5320,5295,0,2,まくり
4225,4784,1,1,抜き
5205,5162,0,4,まくり
4387,5287,0,3,まくり
4720,5188,1,2,まくり
4678,4123,1,1,逃げ
4642,4773,1,1,逃げ
5295,4433,1,1,逃げ
4775,4387,1,1,逃げ
3999,4502,1,1,逃げ
3885,4988,0,2,まくり
4598,4173,1,1,逃げ
4649,4894,0,2,差し
4739,3860,0,2,まくり
5281,4124,0,5,まくり
4963,4753,0,2,差し
4470,3604,1,1,逃げ
5277,5229,0,5,まくり
4177,5110,1,1,逃げ
4779,3746,0,2,まくり
4551,4798,1,1,逃げ
4460,4757,1,1,逃げ
4277,5279,0,2,抜き
3911,4837,1,1,逃げ
4879,5074,1,1,逃げ
4886,5004,0,4,まくり
3812,3516,0,3,まくり差し
5196,4368,0,3,まくり
4257,5049,1,1,逃げ
4374,4319,1,1,逃げ
5242,5125,0,4,まくり
4277,4146,0,4,まくり差し
4837,5042,0,4,まくり差し
4136,3557,0,3,まくり差し
4109,3637,0,5,抜き
5308,5118,0,4,まくり
5177,4389,0,6,差し
4067,4725,0,3,まくり
4964,4114,0,2,まくり
3422,4865,1,1,逃げ
4031,4109,1,1,逃げ
3596,5072,0,4,まくり
4514,3965,0,2,差し
4089,5016,1,1,逃げ
4442,4233,0,3,まくり差し
4931,4737,0,2,まくり
4436,3793,1,1,逃げ
4410,3773,1,1,逃げ
4981,4293,0,5,まくり差し
5150,4934,1,1,逃げ
4709,5041,1,1,逃げ
3680,4506,1,1,逃げ
5035,3912,0,2,差し
4708,4073,1,1,逃げ
4485,4335,1,1,逃げ
4550,4118,1,1,逃げ
4451,4013,0,3,まくり差し
3685,3984,1,1,逃げ
3741,4004,1,1,逃げ
3944,3282,1,1,逃げ
3809,3454,1,1,逃げ
3473,3933,0,5,まくり
4036,4077,0,5,まくり差し
3527,3582,1,3,まくり
3615,3880,1,1,逃げ
4002,3703,1,1,抜き
3920,3412,1,1,逃げ
3499,3473,1,1,逃げ
3554,3822,1,1,逃げ
4405,4549,1,1,逃げ
4035,5038,0,2,抜き
3430,4072,1,4,まくり
4446,4903,1,1,逃げ
3934,4423,1,4,まくり
4839,4339,0,3,まくり差し
3870,4788,0,3,差し
4370,4976,0,2,抜き
4531,4702,1,1,逃げ
4336,4446,1,1,逃げ
3775,5191,1,1,逃げ
4919,3611,0,4,まくり差し
4887,3300,1,1,逃げ
5163,4654,0,3,まくり
3752,4260,1,1,抜き
4158,4823,0,3,まくり
4608,4821,0,2,差し
3645,3804,0,3,まくり
4995,3458,0,2,まくり
4105,4691,1,1,逃げ
4144,4377,1,1,逃げ
4828,4063,1,1,抜き
4565,4138,1,1,逃げ
5239,4143,1,1,逃げ
4552,4574,0,5,差し
4000,3340,0,5,抜き
3471,3662,0,2,まくり
4360,4942,0,4,まくり
5217,3519,0,5,まくり差し
5101,4133,0,6,まくり差し
3873,4000,0,5,抜き
4911,4856,0,3,まくり差し
5256,4734,1,1,逃げ
4653,4075,1,1,逃げ
3834,4363,0,4,まくり
4475,4909,0,2,まくり
5153,4108,1,1,逃げ
3070,4636,0,5,まくり差し
4254,3556,1,1,逃げ
4962,4511,1,1,逃げ
4365,3660,0,2,まくり
4380,3641,0,4,まくり差し
4311,4467,0,2,まくり
4713,3716,0,2,差し
4174,4024,1,1,逃げ
4501,4397,0,4,まくり
3897,3737,1,1,逃げ
3159,3532,1,1,逃げ
4686,4305,1,1,逃げ
4324,3779,0,3,抜き
4547,4482,1,1,逃げ
4762,4760,1,1,逃げ
4445,3941,1,1,逃げ
4208,4320,0,5,まくり差し
3159,4166,1,1,逃げ
3532,4236,0,3,まくり差し
3941,4719,1,1,逃げ
4256,5084,1,1,逃げ
4081,4468,1,1,逃げ
3176,4906,1,1,逃げ
4836,4097,0,3,まくり
5083,3974,0,3,まくり差し
4193,4835,0,3,まくり差し
4093,4057,0,5,まくり差し
4539,5121,1,1,逃げ
4327,3024,1,1,抜き
3459,4908,1,1,逃げ
3905,3992,1,1,逃げ
4731,3740,0,3,まくり差し
3974,5121,1,1,逃げ
4819,4678,1,1,逃げ
4123,5045,1,1,逃げ
5162,4775,1,1,逃げ
5194,4773,0,4,まくり差し
5320,4642,0,4,まくり
4844,4225,0,1,逃げ
4924,3618,0,3,まくり
4773,4190,1,1,逃げ
4183,5188,0,2,まくり
4387,4502,1,1,逃げ
4720,5193,1,1,逃げ
5228,4181,0,4,まくり
4173,5315,0,2,まくり
4043,3357,0,4,抜き
4384,5277,1,1,逃げ
5246,4614,1,1,逃げ
4052,4458,0,2,差し
3604,4963,1,1,逃げ
4393,4583,1,1,逃げ
3790,4381,1,1,逃げ
4757,3885,0,3,まくり差し
4753,4116,0,3,まくり
3988,4460,1,1,逃げ
5004,4945,0,3,差し
4375,4905,0,3,まくり
4692,3776,0,5,まくり差し
4319,4277,1,1,逃げ
3516,4669,0,3,抜き
5279,4374,0,2,差し
3313,5102,0,6,まくり
3874,4651,1,1,逃げ
5214,4330,0,6,まくり
4669,4886,1,1,逃げ
5125,4568,1,1,逃げ
4368,4379,1,1,逃げ
4725,4152,0,2,差し
4740,3827,0,2,差し
4199,5177,0,2,まくり
5118,4082,0,3,まくり
4987,4533,1,1,逃げ
3965,4861,0,5,まくり差し
5072,4067,1,1,逃げ
4042,4442,0,2,差し
4514,3853,1,1,逃げ
4199,4079,1,1,逃げ
4533,3541,1,1,逃げ
4114,3422,1,1,逃げ
3793,4572,0,2,抜き
3984,3685,0,3,まくり
4410,4428,1,1,逃げ
3787,4709,0,4,まくり
3680,4550,0,3,まくり差し
5041,5216,0,2,まくり
4416,5150,0,3,抜き
4708,4436,1,1,逃げ
4245,4524,1,1,逃げ
4428,4485,0,6,まくり差し
4550,4451,0,6,まくり差し
4118,4335,1,1,逃げ
4104,3527,0,3,まくり
3282,3788,1,1,逃げ
3880,3714,1,1,逃げ
3621,4100,1,1,逃げ
3852,3741,1,1,逃げ
3656,3777,0,5,まくり
3473,4007,0,2,まくり
4084,3499,1,1,逃げ
3587,3997,1,1,逃げ
3686,3554,1,1,逃げ
3582,3983,1,1,逃げ
4139,4015,1,1,抜き
3934,4336,0,4,まくり差し
4423,4903,1,1,逃げ
5309,4788,0,6,まくり
4890,3430,1,2,抜き
4446,3949,0,2,まくり
3576,4549,0,2,差し
4702,4263,0,4,まくり
4788,4072,1,1,逃げ
4903,4370,1,1,逃げ
5271,4366,1,1,逃げ
4826,4919,1,1,逃げ
4299,4828,1,1,逃げ
4892,4746,0,3,まくり差し
4691,4105,0,5,まくり
4761,4167,0,3,まくり
4556,3977,0,2,まくり
4530,4917,0,4,まくり差し
5191,3752,0,2,まくり
5350,3645,0,4,差し
4821,4260,0,2,差し
5009,4530,0,4,まくり差し
4216,4054,1,1,逃げ
4910,4006,1,1,逃げ
3662,3918,1,1,逃げ
5256,4465,0,4,まくり差し
5022,4588,1,1,逃げ
4215,3617,0,5,まくり差し
4413,4735,1,1,逃げ
4138,4552,1,1,逃げ
4653,4137,0,3,まくり差し
3105,4910,1,1,抜き
4856,4184,1,1,逃げ
4593,3590,1,1,逃げ
3070,4962,1,1,逃げ
3718,5057,1,1,逃げ
5258,3641,1,1,逃げ
3895,4467,0,4,まくり差し
5296,4108,1,1,逃げ
4226,3710,1,1,逃げ
4382,4174,1,1,逃げ
4365,4189,0,2,まくり
5210,4254,0,4,まくり差し
3556,4713,0,3,まくり差し
5146,4397,1,1,逃げ
4024,3606,0,3,まくり差し
4252,3740,0,2,まくり
4193,3024,1,1,逃げ
3910,4081,0,4,まくり
3546,3905,1,1,逃げ
4731,4732,1,1,逃げ
4093,4908,1,1,逃げ
4057,5100,0,2,まくり
3459,4205,1,1,逃げ
4835,3992,0,4,まくり差し
5121,3024,1,1,逃げ
4732,4337,0,4,まくり
4205,4468,0,2,差し
5287,4897,1,1,逃げ
4901,5194,1,1,逃げ
5334,4819,1,1,逃げ
3999,5013,1,1,逃げ
5045,4225,0,5,抜き
4744,4014,0,2,差し
5265,4642,1,1,逃げ
5148,3999,1,1,抜き
5188,4433,1,1,逃げ
4642,4387,1,1,逃げ
4190,4502,1,1,逃げ
4121,3339,1,1,逃げ
4583,5047,0,3,まくり
4894,4419,0,3,まくり差し
4116,4779,1,1,逃げ
4458,4052,1,1,逃げ
4614,3790,0,2,差し
4798,4649,1,1,逃げ
5110,5228,1,1,逃げ
4941,4598,1,1,逃げ
4936,4470,1,1,逃げ
4124,4384,0,2,抜き
4381,4739,1,1,逃げ
3776,5242,0,4,まくり
4945,5031,0,4,まくり
5074,4375,1,1,逃げ
4379,5023,1,1,抜き
4364,4146,0,2,抜き
5124,3874,1,1,抜き
5049,5214,0,2,まくり
4905,4575,1,1,逃げ
5102,5196,1,1,逃げ
5023,4136,0,2,差し
5042,4391,1,1,逃げ
4575,4364,1,1,逃げ
3827,3596,0,3,まくり
4114,4931,1,1,逃げ
3853,4062,1,1,逃げ
4442,3422,1,1,逃げ
4031,4533,0,4,まくり
4726,4964,1,1,逃げ
5308,4109,1,1,逃げ
4152,3965,1,1,逃げ
4865,4737,0,5,まくり差し
4079,4740,1,1,逃げ
4725,4233,0,6,まくり差し
4042,3541,0,5,まくり
4047,3843,1,1,逃げ
3473,4036,1,1,逃げ
3788,4104,0,2,まくり
3714,3730,1,1,逃げ
3933,3809,0,3,まくり
3686,3333,1,4,抜き
3412,3920,0,3,まくり
3454,3621,1,1,逃げ
3822,4002,1,1,逃げ
4066,3944,1,1,逃げ
3473,3612,0,4,まくり差し
4202,4688,1,1,逃げ
3436,4271,0,2,差し
4882,3929,0,5,まくり
5243,4495,1,1,逃げ
4513,4422,1,1,逃げ
4693,3642,0,4,まくり差し
5079,4345,0,4,まくり
4059,4743,1,1,逃げ
3930,3968,1,1,逃げ
4191,4314,1,1,逃げ
4027,3327,1,1,逃げ
4743,4522,1,1,逃げ
5309,4531,0,4,まくり
4564,3987,0,5,まくり
4623,4839,0,3,まくり差し
4139,4570,0,4,まくり
3870,5207,0,2,まくり
3303,4145,0,2,まくり
4600,3576,0,2,まくり
4263,4890,1,1,逃げ
4035,4790,1,1,逃げ
4370,4072,0,2,まくり
4601,5142,0,2,差し
4505,3711,1,1,逃げ
4296,4967,1,1,逃げ
3251,4645,1,1,逃げ
5257,4736,1,1,逃げ
4816,4624,0,4,まくり
4824,4980,1,1,逃げ
4586,4055,1,1,逃げ
4797,4715,0,3,まくり
4308,4361,1,1,逃げ
4832,4787,0,2,抜き
3854,3415,1,1,逃げ
3757,4610,1,1,逃げ
3539,4978,1,1,逃げ
5274,4822,0,4,まくり
4579,3947,1,1,逃げ
3257,4871,0,3,まくり差し
4400,4927,0,5,まくり差し
4461,4471,0,3,まくり差し
4287,5298,1,1,逃げ
4489,3277,0,2,差し
3574,3385,0,2,まくり
3401,4302,1,1,逃げ
3849,3435,0,4,まくり差し
5333,5163,1,1,逃げ
4167,5350,0,3,まくり差し
3804,4887,1,1,逃げ
3611,4761,1,1,逃げ
4654,5271,0,6,抜き
4063,4608,0,3,まくり
4420,4997,0,3,差し
4746,3775,0,3,抜き
5336,4892,0,3,まくり
4823,4556,0,2,差し
3300,5009,1,1,逃げ
4366,4826,1,1,逃げ
4552,5256,0,3,まくり差し
3873,4910,1,1,逃げ
4588,4075,0,3,まくり
4133,4215,1,1,逃げ
4465,4137,1,1,逃げ
4138,4856,1,1,逃げ
3918,4734,1,1,逃げ
4000,5217,1,1,逃げ
4215,4593,0,3,まくり
4184,4786,0,4,まくり差し
4735,4653,1,1,逃げ
4006,4413,1,1,逃げ
4909,5053,1,1,逃げ
3834,4475,0,5,まくり差し
5057,4713,1,1,逃げ
5153,4174,0,4,まくり
3710,4501,0,3,差し
4511,5146,1,1,逃げ
4180,4962,1,1,逃げ
3660,4365,1,1,逃げ
4992,4040,0,3,まくり差し
4475,4024,1,1,逃げ
4467,3556,1,1,逃げ
3716,4397,1,1,抜き
4111,3304,0,3,まくり
3905,5273,0,4,まくり
4252,4895,1,1,逃げ
4057,3546,0,2,差し
5083,4539,1,1,逃げ
4327,4906,0,5,まくり差し
4081,3831,0,6,まくり差し
3910,3837,0,4,抜き
3176,4057,0,6,まくり
3304,4337,1,1,逃げ
4908,3740,0,4,まくり
4205,3024,0,5,まくり差し
3746,3439,1,1,逃げ
3357,5281,1,1,抜き
3860,4941,0,3,まくり差し
3339,4393,1,1,逃げ
4419,4598,1,1,逃げ
5229,5246,0,4,まくり
4988,4043,1,1,逃げ
5315,4124,1,1,逃げ
3439,4739,0,2,抜き
3604,3988,0,3,まくり差し
4381,4936,0,2,まくり
4798,4460,1,1,逃げ
4651,3812,0,3,まくり
3874,5124,0,3,差し
3557,4257,0,3,差し
4568,4136,1,1,逃げ
4575,3313,1,1,逃げ
5031,4692,0,3,抜き
4391,5092,0,2,まくり
4945,4879,1,1,逃げ
4886,4364,0,6,まくり
4330,4379,1,1,逃げ
3516,4391,1,1,抜き
5092,3557,0,2,差し
