date,race,rank,boat,regno,name,motor,exhib,course,st
2025-07-26,7,06,6,5190,大月遊雅,33,7.12,6,0.26
2025-07-26,8,01,4,4967,中村魁生,27,6.98,4,0.16
2025-07-26,8,02,2,4875,大塚康雅,20,7.12,2,0.32
2025-07-26,8,03,1,4779,伊倉光,16,6.95,1,0.23
2025-07-26,8,04,6,5359,佐藤世那,68,6.96,5,0.15
2025-07-26,8,05,3,2878,富山弘幸,18,7.12,3,0.27
2025-07-26,8,K0,5,5152,丸山祐也,66,,,K
2025-07-26,9,01,3,5054,佐々木大河,73,7.02,3,0.25
2025-07-26,9,02,1,4059,入澤友治,74,7.16,1,0.24
2025-07-26,9,03,5,4551,三川昂暁,13,7.13,5,0.20
2025-07-26,9,04,2,3161,古場輝義,38,7.14,2,0.31
2025-07-26,9,05,4,3872,岡田憲行,64,7.27,4,0.31
2025-07-26,9,06,6,3915,繁野谷圭介,53,7.14,6,0.16
2025-07-26,10,01,5,5135,仲航太,62,7.05,5,0.13
2025-07-26,10,02,2,4397,西村拓也,59,7.0,2,0.08
2025-07-26,10,03,4,4424,松尾昂明,10,6.93,4,0.11
2025-07-26,10,04,6,3432,宮迫暢彦,55,7.03,6,0.12
2025-07-26,10,05,3,4082,濱崎誠,54,7.12,3,0.04
2025-07-26,10,06,1,4906,鈴木雅希,31,7.01,1,0.11
2025-07-26,11,01,4,4311,岡村仁,34,7.01,4,0.17
2025-07-26,11,02,2,5253,藤井太雅,44,7.07,2,0.13
2025-07-26,11,03,5,5022,伊藤尚汰,43,7.03,5,0.21
2025-07-26,11,04,6,4234,野相弘司,41,7.2,6,0.33
2025-07-26,11,05,3,3590,濱野谷憲吾,15,7.03,3,0.17
2025-07-26,11,S0,1,3940,飯山泰,29,6.96,1,0.16
2025-07-26,12,01,1,4384,鶴本崇文,60,7.03,1,0.13
2025-07-26,12,02,2,4598,加藤政彦,63,7.06,2,0.11
2025-07-26,12,03,3,5029,中亮太,12,7.03,3,0.08
2025-07-26,12,04,4,4330,奈須啓太,49,7.07,4,0.15
2025-07-26,12,05,5,4083,福島勇樹,58,7.11,5,0.13
2025-07-26,12,06,6,4413,水摩敦,36,7.23,6,0.16
2025-07-29,1,01,2,4957,竹之内極,71,6.97,2,0.17
2025-07-29,1,02,5,5132,中野希一,25,7.07,5,0.13
2025-07-29,1,03,3,3990,芹澤克彦,31,7.04,3,0.20
2025-07-29,1,04,4,4784,向井田真紀,56,6.96,4,0.28
2025-07-29,1,05,1,4200,早川尚人,14,7.1,1,0.20
2025-07-29,1,06,6,4665,加藤啓太,24,7.0,6,0.16
2025-07-29,2,01,1,4448,青木玄太,46,7.07,1,0.17
2025-07-29,2,02,3,3911,鈴木猛,60,7.03,3,0.07
2025-07-29,2,03,5,3850,小川知行,17,7.02,5,0.10
2025-07-29,2,04,6,3286,坂東満,49,7.07,6,0.13
2025-07-29,2,05,4,4457,神田達也,22,7.11,4,0.07
2025-07-29,2,06,2,5237,永松良教,57,7.07,2,0.12
2025-07-29,3,01,4,4479,矢野真梨菜,18,7.17,4,0.07
2025-07-29,3,02,2,4240,今井裕梨,72,7.07,2,0.22
2025-07-29,3,03,6,4225,土屋千明,27,7.08,6,0.08
2025-07-29,3,04,1,3618,海野ゆかり,50,7.01,1,0.07
2025-07-29,3,05,3,5182,宮崎安奈,36,7.09,3,0.02
2025-07-29,3,S0,5,4017,向井美鈴,73,7.07,5,0.07
2025-07-29,4,01,4,5110,杉山喜一,40,7.17,4,0.21
2025-07-29,4,02,1,4899,占部一真,67,7.04,1,0.22
2025-07-29,4,03,2,4137,君島秀三,52,6.98,2,0.21
2025-07-29,4,04,5,4345,西舘健,41,7.04,5,0.23
2025-07-29,4,05,6,5313,鈴木唯央,47,7.04,6,0.23
2025-07-29,4,06,3,3647,伊藤雄二,69,7.01,3,0.21
2025-07-29,5,01,3,3965,北中元樹,58,7.23,3,0.12
2025-07-29,5,02,2,3406,中里英夫,32,7.06,2,0.14
2025-07-29,5,03,5,4803,飯田庄吾,16,7.11,6,0.21
2025-07-29,5,04,6,4356,長岡良也,20,7.06,4,0.17
2025-07-29,5,05,1,3542,清水紀克,19,7.07,1,0.13
2025-07-29,5,06,4,5259,野田昇吾,30,7.01,5,0.17
2025-07-29,6,01,2,4784,向井田真紀,56,7.01,2,0.17
2025-07-29,6,02,5,4105,松下直也,39,7.15,4,0.19
2025-07-29,6,03,3,4496,内堀学,48,6.99,3,0.13
2025-07-29,6,04,1,3928,林恵祐,63,7.09,1,0.13
2025-07-29,6,05,4,3718,伊達正利,75,7.15,5,0.29
2025-07-29,6,06,6,5344,谷口丞,11,7.02,6,0.24
2025-07-29,7,01,1,3990,芹澤克彦,31,7.01,1,0.10
2025-07-29,7,02,3,4099,吉永則雄,66,7.15,3,0.12
2025-07-29,7,03,2,3659,藤生雄人,12,7.09,2,0.07
2025-07-29,7,04,4,5045,平川香織,62,7.14,4,0.15
2025-07-29,7,05,5,5131,江藤敦宏,65,7.04,5,0.12
2025-07-29,7,06,6,4081,樋口範政,21,7.14,6,0.11
2025-07-29,8,01,4,3952,中澤和志,28,6.99,4,0.15
2025-07-29,8,02,1,4017,向井美鈴,73,6.93,1,0.15
2025-07-29,8,03,5,3226,浦田信義,44,7.04,5,0.18
2025-07-29,8,04,3,4665,加藤啓太,24,7.01,3,0.14
2025-07-29,8,05,2,3850,小川知行,17,7.03,2,0.14
2025-07-29,8,06,6,3869,井芹大志,51,7.1,6,0.17
2025-07-29,9,01,1,5110,杉山喜一,40,7.05,1,0.04
2025-07-29,9,02,3,4225,土屋千明,27,7.04,3,0.11
2025-07-29,9,03,2,4053,芦澤望,37,7.05,2,0.10
2025-07-29,9,04,4,4200,早川尚人,14,7.06,4,0.24
2025-07-29,9,05,5,4122,安東幸治,55,7.02,5,0.23
2025-07-29,9,06,6,4457,神田達也,22,7.03,6,0.23
2025-07-29,10,01,1,3965,北中元樹,58,7.04,1,0.06
2025-07-29,10,02,3,4957,竹之内極,71,6.94,3,0.10
2025-07-29,10,03,4,4345,西舘健,41,6.94,4,0.14
2025-07-29,10,04,5,4240,今井裕梨,72,6.93,5,0.17
2025-07-29,10,05,6,4062,後藤陽介,74,7.05,6,0.18
2025-07-29,10,06,2,3286,坂東満,49,6.99,2,0.11
2025-07-29,11,01,4,3618,海野ゆかり,50,7.01,4,0.10
2025-07-29,11,02,6,3406,中里英夫,32,7.07,6,0.24
2025-07-29,11,03,3,4105,松下直也,39,6.95,3,0.17
2025-07-29,11,04,1,5132,中野希一,25,7.0,1,0.21
2025-07-29,11,05,2,4899,占部一真,67,7.02,2,0.22
2025-07-29,11,06,5,3911,鈴木猛,60,7.03,5,0.12
2025-07-29,12,01,1,3952,中澤和志,28,6.93,1,0.07
2025-07-29,12,02,4,4496,内堀学,48,7.06,4,0.09
2025-07-29,12,03,6,4137,君島秀三,52,7.06,6,0.04
2025-07-29,12,04,2,4099,吉永則雄,66,7.07,2,0.12
2025-07-29,12,05,5,4356,長岡良也,20,6.98,5,0.07
2025-07-29,12,06,3,4448,青木玄太,46,7.08,3,0.11
2025-07-31,1,01,2,5045,平川香織,62,6.91,2,0.25
2025-07-31,1,02,1,4665,加藤啓太,24,6.88,1,0.19
2025-07-31,1,03,3,4240,今井裕梨,72,6.94,3,0.19
2025-07-31,1,04,4,3647,伊藤雄二,69,7.05,4,0.20
2025-07-31,1,05,5,3406,中里英夫,32,6.98,5,0.22
2025-07-31,1,06,6,3718,伊達正利,75,6.97,6,0.20
2025-07-31,2,01,1,4099,吉永則雄,66,6.91,1,0.18
2025-07-31,2,02,4,3928,林恵祐,63,6.95,4,0.08
2025-07-31,2,03,6,4479,矢野真梨菜,18,6.95,6,0.18
2025-07-31,2,04,2,3226,浦田信義,44,6.91,2,0.12
2025-07-31,2,05,3,5259,野田昇吾,30,6.94,3,0.09
2025-07-31,2,06,5,5313,鈴木唯央,47,6.96,5,0.12
2025-07-31,3,01,4,5131,江藤敦宏,65,6.93,4,0.08
2025-07-31,3,02,6,4448,青木玄太,46,6.9,6,0.08
2025-07-31,3,03,1,3286,坂東満,49,6.88,1,0.16
2025-07-31,3,04,5,4053,芦澤望,37,6.94,5,0.06
2025-07-31,3,05,2,3542,清水紀克,19,6.96,2,0.14
2025-07-31,3,06,3,4017,向井美鈴,73,6.92,3,0.06
2025-07-31,4,01,1,3850,小川知行,17,6.83,1,0.09
2025-07-31,4,02,3,4122,安東幸治,55,6.87,3,0.04
2025-07-31,4,03,2,5132,中野希一,25,6.76,2,0.03
2025-07-31,4,04,6,3659,藤生雄人,12,6.82,6,0.03
2025-07-31,4,05,5,5344,谷口丞,11,6.84,5,0.01
2025-07-31,4,06,4,4803,飯田庄吾,16,7.0,4,0.07
2025-07-31,5,01,2,4225,土屋千明,27,6.89,2,0.04
2025-07-31,5,02,1,4081,樋口範政,21,6.87,1,0.07
2025-07-31,5,03,4,3965,北中元樹,58,7.04,4,0.08
2025-07-31,5,04,5,4200,早川尚人,14,6.97,5,0.19
2025-07-31,5,05,3,5237,永松良教,57,6.95,3,0.08
2025-07-31,5,06,6,4105,松下直也,39,6.98,6,0.15
2025-07-31,6,01,6,3618,海野ゆかり,50,6.88,6,0.17
2025-07-31,6,02,1,4457,神田達也,22,6.91,1,0.13
2025-07-31,6,03,3,3869,井芹大志,51,7.02,3,0.15
2025-07-31,6,04,5,3990,芹澤克彦,31,6.86,5,0.14
2025-07-31,6,05,2,4356,長岡良也,20,6.94,2,0.15
2025-07-31,6,06,4,5313,鈴木唯央,47,6.85,4,0.21
2025-07-31,7,01,1,3911,鈴木猛,60,6.82,1,0.11
2025-07-31,7,02,4,4062,後藤陽介,74,6.96,4,0.09
2025-07-31,7,03,3,4784,向井田真紀,56,6.86,3,0.09
2025-07-31,7,04,5,3952,中澤和志,28,6.77,5,0.04
2025-07-31,7,05,2,4479,矢野真梨菜,18,6.98,2,0.15
2025-07-31,7,06,6,3647,伊藤雄二,69,6.95,6,0.10
2025-07-31,8,01,3,5045,平川香織,62,6.89,3,0.11
2025-07-31,8,02,2,5259,野田昇吾,30,6.88,2,0.08
2025-07-31,8,03,4,4137,君島秀三,52,6.93,4,0.08
2025-07-31,8,04,1,4053,芦澤望,37,6.88,1,0.05
2025-07-31,8,05,6,5344,谷口丞,11,6.92,6,0.06
2025-07-31,8,06,5,4899,占部一真,67,6.97,5,0.14
2025-07-31,9,01,5,4957,竹之内極,71,6.84,5,0.11
2025-07-31,9,02,1,3406,中里英夫,32,6.94,1,0.20
2025-07-31,9,03,6,4496,内堀学,48,6.93,6,0.11
2025-07-31,9,04,3,3659,藤生雄人,12,6.86,3,0.27
2025-07-31,9,05,4,3226,浦田信義,44,6.92,4,0.24
2025-07-31,9,06,2,5131,江藤敦宏,65,6.87,2,0.28
2025-07-31,10,01,1,4122,安東幸治,55,6.83,1,0.14
2025-07-31,10,02,5,4099,吉永則雄,66,6.91,2,0.18
2025-07-31,10,03,3,3718,伊達正利,75,6.96,5,0.19
2025-07-31,10,04,4,5237,永松良教,57,6.94,6,0.17
2025-07-31,10,05,2,4345,西舘健,41,6.93,4,0.15
2025-07-31,10,06,6,3542,清水紀克,19,7.04,3,0.20
2025-07-31,11,01,1,4240,今井裕梨,72,6.89,1,0.08
2025-07-31,11,02,4,3869,井芹大志,51,6.96,4,0.09
2025-07-31,11,03,2,4105,松下直也,39,6.88,2,0.13
2025-07-31,11,04,5,4448,青木玄太,46,6.92,5,0.09
2025-07-31,11,05,6,5110,杉山喜一,40,6.92,6,0.09
2025-07-31,11,06,3,4803,飯田庄吾,16,6.97,3,0.15
2025-07-31,12,01,1,4137,君島秀三,52,6.91,1,0.10
2025-07-31,12,02,2,4017,向井美鈴,73,6.9,2,0.09
2025-07-31,12,03,5,4062,後藤陽介,74,6.98,5,0.10
2025-07-31,12,04,6,5132,中野希一,25,7.0,6,0.10
2025-07-31,12,05,3,3928,林恵祐,63,7.08,3,0.10
2025-07-31,12,06,4,4081,樋口範政,21,6.96,4,0.20
2025-08-01,1,01,4,4957,竹之内極,71,6.91,4,0.23
2025-08-01,1,02,1,3226,浦田信義,44,6.94,1,0.25
2025-08-01,1,03,5,4225,土屋千明,27,6.99,5,0.21
2025-08-01,1,04,2,4062,後藤陽介,74,6.97,2,0.24
2025-08-01,1,05,3,4081,樋口範政,21,7.07,3,0.29
2025-08-01,1,06,6,4899,占部一真,67,7.02,6,0.34
2025-08-01,2,01,1,4496,内堀学,48,6.86,1,0.18
2025-08-01,2,02,4,3911,鈴木猛,60,6.91,4,0.18
2025-08-01,2,03,2,4200,早川尚人,14,7.01,2,0.21
2025-08-01,2,04,3,3286,坂東満,49,6.96,3,0.19
2025-08-01,2,05,5,5045,平川香織,62,6.92,5,0.30
2025-08-01,2,06,6,3928,林恵祐,63,7.05,6,0.29
2025-08-01,3,01,2,4122,安東幸治,55,7.05,2,0.21
2025-08-01,3,02,4,4356,長岡良也,20,6.98,4,0.25
2025-08-01,3,03,3,4345,西舘健,41,7.02,3,0.22
2025-08-01,3,04,5,4457,神田達也,22,7.01,5,0.23
2025-08-01,3,05,6,3850,小川知行,17,6.93,6,0.25
2025-08-01,3,06,1,4479,矢野真梨菜,18,7.09,1,0.26
2025-08-01,4,01,2,3952,中澤和志,28,7.01,2,0.12
2025-08-01,4,02,6,3965,北中元樹,58,7.11,6,0.07
2025-08-01,4,03,3,4053,芦澤望,37,7.06,3,0.10
2025-08-01,4,04,4,5131,江藤敦宏,65,7.04,4,0.12
2025-08-01,4,05,1,3869,井芹大志,51,6.98,1,0.13
2025-08-01,4,06,5,5259,野田昇吾,30,7.0,5,0.08
2025-08-01,5,01,2,3618,海野ゆかり,50,6.98,2,0.17
2025-08-01,5,02,4,4784,向井田真紀,56,6.93,5,0.24
2025-08-01,5,03,1,3647,伊藤雄二,69,7.02,1,0.22
2025-08-01,5,04,6,4099,吉永則雄,66,6.94,4,0.19
2025-08-01,5,05,5,5237,永松良教,57,6.95,6,0.29
2025-08-01,5,S0,3,4665,加藤啓太,24,6.99,3,0.23
2025-08-01,6,01,1,3718,伊達正利,75,7.02,1,0.15
2025-08-01,6,02,2,4448,青木玄太,46,7.04,2,0.21
2025-08-01,6,03,4,3928,林恵祐,63,7.15,4,0.17
2025-08-01,6,04,5,3659,藤生雄人,12,7.04,5,0.18
2025-08-01,6,05,3,3226,浦田信義,44,7.05,3,0.29
2025-08-01,6,06,6,3990,芹澤克彦,31,7.03,6,0.14
2025-08-01,7,01,2,5110,杉山喜一,40,7.05,3,0.12
2025-08-01,7,02,4,5344,谷口丞,11,6.92,4,0.12
2025-08-01,7,03,3,3542,清水紀克,19,7.07,2,0.19
2025-08-01,7,04,5,4137,君島秀三,52,6.9,5,0.22
2025-08-01,7,05,1,4062,後藤陽介,74,7.02,1,0.18
2025-08-01,7,06,6,4200,早川尚人,14,6.89,6,0.30
2025-08-01,8,01,1,4345,西舘健,41,7.03,1,0.17
2025-08-01,8,02,5,3286,坂東満,49,6.98,4,0.26
2025-08-01,8,03,4,5132,中野希一,25,7.03,3,0.16
2025-08-01,8,04,6,5313,鈴木唯央,47,7.04,5,0.18
2025-08-01,8,05,2,4803,飯田庄吾,16,7.13,2,0.25
2025-08-01,8,K0,3,4899,占部一真,67,,,K
2025-08-01,9,01,2,3911,鈴木猛,60,6.94,2,0.27
2025-08-01,9,02,1,4356,長岡良也,20,6.95,1,0.24
2025-08-01,9,03,3,4957,竹之内極,71,6.95,3,0.22
2025-08-01,9,04,4,4053,芦澤望,37,6.97,4,0.29
2025-08-01,9,05,6,4240,今井裕梨,72,6.99,6,0.19
2025-08-01,9,06,5,4784,向井田真紀,56,6.95,5,0.24
2025-08-01,10,01,6,4017,向井美鈴,73,6.96,6,0.17
2025-08-01,10,02,3,5131,江藤敦宏,65,6.99,3,0.28
2025-08-01,10,03,4,4081,樋口範政,21,7.0,4,0.21
2025-08-01,10,04,2,4496,内堀学,48,6.91,2,0.28
2025-08-01,10,05,1,4105,松下直也,39,6.92,1,0.35
2025-08-01,10,06,5,4479,矢野真梨菜,18,7.05,5,0.18
2025-08-01,11,01,2,4457,神田達也,22,7.0,3,0.19
2025-08-01,11,02,6,3952,中澤和志,28,6.94,6,0.08
2025-08-01,11,03,1,3659,藤生雄人,12,6.97,1,0.28
2025-08-01,11,04,4,3406,中里英夫,32,7.05,4,0.16
2025-08-01,11,05,3,5045,平川香織,62,6.96,2,0.34
2025-08-01,11,06,5,3618,海野ゆかり,50,6.95,5,0.11
2025-08-01,12,01,5,5110,杉山喜一,40,7.09,5,0.20
2025-08-01,12,02,6,4122,安東幸治,55,7.02,6,0.21
2025-08-01,12,03,3,3965,北中元樹,58,7.12,3,0.26
2025-08-01,12,04,1,4225,土屋千明,27,6.98,1,0.32
2025-08-01,12,05,2,3990,芹澤克彦,31,6.99,2,0.23
2025-08-01,12,06,4,4665,加藤啓太,24,7.01,4,0.22
2025-08-02,1,01,3,3647,伊藤雄二,69,7.06,3,0.15
2025-08-02,1,02,1,5045,平川香織,62,6.99,2,0.16
2025-08-02,1,03,2,3542,清水紀克,19,7.04,1,0.31
2025-08-02,1,04,6,5344,谷口丞,11,7.07,6,0.10
2025-08-02,1,05,4,4017,向井美鈴,73,7.02,4,0.21
2025-08-02,1,06,5,4345,西舘健,41,7.01,5,0.12
2025-08-02,2,01,4,3406,中里英夫,32,7.12,4,0.10
2025-08-02,2,02,1,5237,永松良教,57,7.06,1,0.11
2025-08-02,2,03,6,4957,竹之内極,71,6.97,6,0.06
2025-08-02,2,04,2,4137,君島秀三,52,7.03,2,0.16
2025-08-02,2,05,3,5259,野田昇吾,30,7.08,3,0.09
2025-08-02,2,06,5,3850,小川知行,17,7.03,5,0.06
2025-08-02,3,01,2,4099,吉永則雄,66,7.05,2,0.14
2025-08-02,3,02,1,4784,向井田真紀,56,7.03,1,0.13
2025-08-02,3,03,5,5132,中野希一,25,7.01,5,0.15
2025-08-02,3,04,4,3718,伊達正利,75,7.14,4,0.16
2025-08-02,3,05,3,4457,神田達也,22,7.23,3,0.12
2025-08-02,3,06,6,5110,杉山喜一,40,7.23,6,0.12
2025-08-02,4,01,1,4225,土屋千明,27,7.11,1,0.11
2025-08-02,4,02,2,4105,松下直也,39,7.2,2,0.09
2025-08-02,4,03,4,4122,安東幸治,55,7.12,4,0.07
2025-08-02,4,04,6,5313,鈴木唯央,47,7.12,6,0.07
2025-08-02,4,05,3,3286,坂東満,49,7.15,3,0.09
2025-08-02,4,06,5,3869,井芹大志,51,7.2,5,0.14
2025-08-02,5,01,2,4356,長岡良也,20,7.07,2,0.13
2025-08-02,5,02,3,3618,海野ゆかり,50,7.13,3,0.15
2025-08-02,5,03,4,3911,鈴木猛,60,7.16,4,0.15
2025-08-02,5,04,6,4081,樋口範政,21,7.13,6,0.13
2025-08-02,5,05,5,3952,中澤和志,28,7.12,5,0.11
2025-08-02,5,06,1,5131,江藤敦宏,65,7.12,1,0.18
2025-08-02,6,01,2,4448,青木玄太,46,7.15,2,0.23
2025-08-02,6,02,1,4803,飯田庄吾,16,7.13,1,0.14
2025-08-02,6,03,5,3965,北中元樹,58,7.2,5,0.15
2025-08-02,6,04,3,4496,内堀学,48,7.05,3,0.19
2025-08-02,6,05,4,3990,芹澤克彦,31,7.11,4,0.16
2025-08-02,6,06,6,3647,伊藤雄二,69,7.08,6,0.22
2025-08-02,7,01,1,4240,今井裕梨,72,6.96,1,0.15
2025-08-02,7,02,2,3850,小川知行,17,7.11,3,0.22
2025-08-02,7,03,6,3226,浦田信義,44,7.16,5,0.18
2025-08-02,7,04,5,4665,加藤啓太,24,7.18,6,0.20
2025-08-02,7,05,4,4099,吉永則雄,66,7.1,4,0.21
2025-08-02,7,06,3,3542,清水紀克,19,7.15,2,0.26
2025-08-02,8,01,3,4017,向井美鈴,73,7.15,3,0.12
2025-08-02,8,02,6,4200,早川尚人,14,7.17,6,0.10
2025-08-02,8,03,2,5132,中野希一,25,7.2,2,0.18
2025-08-02,8,04,4,5313,鈴木唯央,47,7.14,4,0.14
2025-08-02,8,05,1,5259,野田昇吾,30,7.05,1,0.12
2025-08-02,8,06,5,4479,矢野真梨菜,18,7.2,5,0.08
2025-08-02,9,01,3,3406,中里英夫,32,7.12,3,0.10
2025-08-02,9,02,1,4053,芦澤望,37,6.94,1,0.14
2025-08-02,9,03,5,5344,谷口丞,11,6.93,5,0.04
2025-08-02,9,04,6,3928,林恵祐,63,7.06,6,0.24
2025-08-02,9,05,2,3869,井芹大志,51,7.05,2,0.17
2025-08-02,9,06,4,4062,後藤陽介,74,7.0,4,0.13
2025-08-02,10,01,3,3659,藤生雄人,12,7.14,3,0.12
2025-08-02,10,02,1,4345,西舘健,41,7.17,1,0.07
2025-08-02,10,03,4,4356,長岡良也,20,7.02,4,0.18
2025-08-02,10,04,6,5237,永松良教,57,7.05,6,0.24
2025-08-02,10,05,5,4105,松下直也,39,7.13,5,0.17
2025-08-02,10,06,2,3718,伊達正利,75,7.21,2,0.17
2025-08-02,11,01,2,3952,中澤和志,28,7.11,2,0.13
2025-08-02,11,02,1,5110,杉山喜一,40,7.11,1,0.14
2025-08-02,11,03,3,3911,鈴木猛,60,7.02,3,0.15
2025-08-02,11,04,6,4225,土屋千明,27,7.07,6,0.11
2025-08-02,11,05,5,4137,君島秀三,52,7.02,5,0.13
2025-08-02,11,06,4,4496,内堀学,48,6.97,4,0.13
2025-08-02,12,01,1,4957,竹之内極,71,6.92,1,0.14
2025-08-02,12,02,3,4122,安東幸治,55,7.09,3,0.13
2025-08-02,12,03,4,3618,海野ゆかり,50,7.0,4,0.13
2025-08-02,12,04,2,3965,北中元樹,58,7.12,2,0.14
2025-08-02,12,05,5,4448,青木玄太,46,6.97,5,0.12
2025-08-02,12,06,6,4240,今井裕梨,72,7.04,6,0.13
2025-08-03,1,01,5,3286,坂東満,49,6.82,4,0.06
2025-08-03,1,02,6,5131,江藤敦宏,65,6.79,5,0.08
2025-08-03,1,03,3,4479,矢野真梨菜,18,6.85,3,0.17
2025-08-03,1,04,2,3990,芹澤克彦,31,6.83,2,0.12
2025-08-03,1,05,1,3928,林恵祐,63,6.91,1,0.16
2025-08-03,1,K0,4,4053,芦澤望,37,,,K
2025-08-03,2,01,6,3965,北中元樹,58,6.99,6,0.03
2025-08-03,2,02,3,4345,西舘健,41,6.89,3,0.14
2025-08-03,2,03,1,4081,樋口範政,21,6.87,1,0.15
2025-08-03,2,04,2,4665,加藤啓太,24,6.82,2,0.10
2025-08-03,2,05,5,3718,伊達正利,75,6.87,5,0.13
2025-08-03,2,06,4,4784,向井田真紀,56,6.78,4,0.13
2025-08-03,3,01,2,4105,松下直也,39,6.89,2,0.13
2025-08-03,3,02,1,4200,早川尚人,14,6.85,1,0.19
2025-08-03,3,03,6,4099,吉永則雄,66,6.97,6,0.12
2025-08-03,3,04,3,3406,中里英夫,32,6.94,3,0.13
2025-08-03,3,05,4,3226,浦田信義,44,6.85,4,0.12
2025-08-03,3,06,5,5344,谷口丞,11,6.87,5,0.11
2025-08-03,4,01,3,3850,小川知行,17,6.86,3,0.09
2025-08-03,4,02,6,4225,土屋千明,27,6.87,6,0.14
2025-08-03,4,03,5,4137,君島秀三,52,6.83,5,0.15
2025-08-03,4,04,2,4062,後藤陽介,74,6.87,2,0.14
2025-08-03,4,05,4,5045,平川香織,62,6.83,4,0.17
2025-08-03,4,06,1,4457,神田達也,22,6.89,1,0.15
2025-08-03,5,01,1,3659,藤生雄人,12,6.79,1,0.20
2025-08-03,5,02,5,4017,向井美鈴,73,6.86,5,0.08
2025-08-03,5,03,3,5131,江藤敦宏,65,6.79,3,0.04
2025-08-03,5,04,2,3542,清水紀克,19,6.96,2,0.12
2025-08-03,5,05,6,4803,飯田庄吾,16,6.89,6,0.15
2025-08-03,5,06,4,4240,今井裕梨,72,6.83,4,0.04
2025-08-03,6,01,3,4356,長岡良也,20,6.88,3,0.10
2025-08-03,6,02,2,4479,矢野真梨菜,18,6.95,2,0.18
2025-08-03,6,03,1,3647,伊藤雄二,69,6.83,1,0.19
2025-08-03,6,04,4,4665,加藤啓太,24,6.88,4,0.13
2025-08-03,6,05,5,4448,青木玄太,46,6.74,5,0.10
2025-08-03,6,06,6,5313,鈴木唯央,47,6.79,6,0.13
2025-08-03,7,01,6,5237,永松良教,57,6.97,6,0.04
2025-08-03,7,02,4,4496,内堀学,48,6.95,4,0.20
2025-08-03,7,03,5,3990,芹澤克彦,31,7.05,5,0.16
2025-08-03,7,04,1,5132,中野希一,25,6.87,1,0.19
2025-08-03,7,05,3,4081,樋口範政,21,7.01,3,0.37
2025-08-03,7,06,2,3869,井芹大志,51,7.02,2,0.22
2025-08-03,8,01,3,3928,林恵祐,63,6.92,3,0.18
2025-08-03,8,02,1,3226,浦田信義,44,6.97,1,0.09
2025-08-03,8,03,2,3286,坂東満,49,7.01,2,0.19
2025-08-03,8,04,4,4200,早川尚人,14,6.99,4,0.23
2025-08-03,8,05,5,4062,後藤陽介,74,6.97,5,0.26
2025-08-03,8,06,6,5259,野田昇吾,30,6.93,6,0.22
2025-08-03,9,01,1,4099,吉永則雄,66,6.82,1,0.18
2025-08-03,9,02,5,4105,松下直也,39,6.87,4,0.19
2025-08-03,9,03,4,4345,西舘健,41,6.93,3,0.19
2025-08-03,9,04,6,4457,神田達也,22,6.96,5,0.30
2025-08-03,9,05,2,4017,向井美鈴,73,6.88,2,0.20
2025-08-03,9,K0,3,4053,芦澤望,37,,,K
2025-08-03,10,01,1,3965,北中元樹,58,6.87,1,0.16
2025-08-03,10,02,2,4137,君島秀三,52,6.86,2,0.16
2025-08-03,10,03,3,4240,今井裕梨,72,6.78,3,0.15
2025-08-03,10,04,4,4356,長岡良也,20,6.88,4,0.17
2025-08-03,10,05,5,4784,向井田真紀,56,6.8,5,0.17
2025-08-03,10,06,6,3659,藤生雄人,12,6.9,6,0.34
2025-08-03,11,01,1,4225,土屋千明,27,6.79,1,0.08
2025-08-03,11,02,2,4448,青木玄太,46,6.89,2,0.20
2025-08-03,11,03,6,5132,中野希一,25,6.96,6,0.06
2025-08-03,11,04,4,3406,中里英夫,32,7.05,4,0.18
2025-08-03,11,05,3,4496,内堀学,48,6.91,3,0.17
2025-08-03,11,06,5,5045,平川香織,62,6.89,5,0.10
2025-08-03,12,01,1,4957,竹之内極,71,6.86,1,0.15
2025-08-03,12,02,3,5110,杉山喜一,40,7.04,3,0.15
2025-08-03,12,03,4,4122,安東幸治,55,6.86,4,0.17
2025-08-03,12,04,2,3952,中澤和志,28,6.94,2,0.17
2025-08-03,12,05,5,3911,鈴木猛,60,6.88,5,0.17
2025-08-03,12,06,6,3618,海野ゆかり,50,6.92,6,0.25
2025-08-07,1,01,3,5096,上原崚,14,6.84,3,0.10
2025-08-07,1,02,4,4056,小西英輝,34,6.83,6,0.13
2025-08-07,1,03,1,5100,栗原一馬,29,6.8,1,0.10
2025-08-07,1,04,5,4945,上村宏太,15,6.86,4,0.15
2025-08-07,1,05,6,5252,荒木颯斗,60,6.76,5,0.11
2025-08-07,1,06,2,3444,香月大介,11,6.85,2,0.14
2025-08-07,2,01,1,3813,佐藤大介,17,6.89,1,0.19
2025-08-07,2,02,2,3507,藤井徹,54,6.85,2,0.20
2025-08-07,2,03,5,3202,三品隆浩,70,6.87,5,0.20
2025-08-07,2,04,6,3889,須藤隆雄,61,6.88,6,0.13
2025-08-07,2,05,3,4380,鈴木峻佑,33,6.82,3,0.18
2025-08-07,2,06,4,3741,松尾基成,16,6.92,4,0.20
2025-08-07,3,01,5,5217,藤原碧生,55,6.78,4,0.09
2025-08-07,3,02,6,3414,加瀬智宏,19,6.85,5,0.14
2025-08-07,3,03,3,4086,寺本重宣,53,6.88,3,0.09
