date,race,rname,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,c1_regno,c1_rank,win_boat,win_course,n_fins
2025-08-12,10,選抜,6,第１回アサヒビールカップ,曇り,南,3,3,差し,2-1-4,2090,3502,02,2,2,6
2025-08-12,11,選抜,6,第１回アサヒビールカップ,雨,南,4,3,抜き,1-4-2,1080,3679,01,1,1,6
2025-08-12,12,優勝戦,6,第１回アサヒビールカップ,雨,南,2,3,逃げ,1-2-4,630,3849,01,1,1,6
2025-08-16,1,予選,1,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-2-4,4680,4103,01,1,1,6
2025-08-16,2,東京ベイラン,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-2-5,720,4759,01,1,1,6
2025-08-16,3,予選,1,第６５回デイリースポーツサマーカップ,曇り,南,4,3,差し,2-6-1,2400,4676,03,2,2,6
2025-08-16,4,予選,1,第６５回デイリースポーツサマーカップ,晴,南,4,3,まくり,3-5-2,1250,3880,05,3,4,6
2025-08-16,5,予選,1,第６５回デイリースポーツサマーカップ,曇り,南,5,3,まくり,2-4-1,4840,4944,03,2,2,6
2025-08-16,6,予選,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,差し,2-1-5,6090,4863,02,2,2,6
2025-08-16,7,予選,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,3-1-5,6180,3207,02,3,3,6
2025-08-16,8,ベイブレイク,1,第６５回デイリースポーツサマーカップ,晴,南,3,3,逃げ,1-4-6,1680,5044,01,1,1,6
2025-08-16,9,予選,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり差し,4-1-6,4420,3800,02,4,4,6
2025-08-16,10,予選特別,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-6-2,2150,4769,01,1,1,6
2025-08-16,11,予選特別,1,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-2-4,1980,4505,01,1,1,6
2025-08-16,12,東京ベイ選抜,1,第６５回デイリースポーツサマーカップ,曇り,南,5,3,抜き,1-3-2,1260,4939,01,1,1,6
2025-08-17,1,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,3-6-4,2260,4940,F,3,3,6
2025-08-17,2,東京ベイラン,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-4-6,2370,3940,01,1,1,6
2025-08-17,3,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,差し,2-1-5,1330,3385,02,2,2,6
2025-08-17,4,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,3-2-1,3450,5035,03,3,4,6
2025-08-17,5,予選,2,第６５回デイリースポーツサマーカップ,晴,南,6,3,逃げ,1-2-4,3740,3596,01,1,1,6
2025-08-17,6,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-3-5,6290,4104,01,1,1,6
2025-08-17,7,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり差し,4-3-2,3470,3859,06,4,4,6
2025-08-17,8,ベイブレイク,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-4-5,950,5135,01,1,1,6
2025-08-17,9,予選,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,抜き,4-1-6,3010,3072,02,4,4,6
2025-08-17,10,予選特別,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,4-5-6,4030,4702,04,4,4,6
2025-08-17,11,予選特別,2,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-3-2,1280,4560,01,1,1,6
2025-08-17,12,記者選抜,2,第６５回デイリースポーツサマーカップ,晴,南,3,3,逃げ,1-4-3,1950,4688,01,1,1,6
2025-08-18,1,予選,3,第６５回デイリースポーツサマーカップ,晴,南東,3,3,逃げ,1-4-3,9550,5133,01,1,1,6
2025-08-18,2,東京ベイラン,3,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-2-5,1250,4297,01,1,1,6
2025-08-18,3,予選,3,第６５回デイリースポーツサマーカップ,晴,南東,3,3,抜き,3-1-4,7370,5047,02,3,3,6
2025-08-18,4,予選,3,第６５回デイリースポーツサマーカップ,晴,南東,2,3,まくり,4-5-2,2990,3377,04,4,4,6
2025-08-18,5,予選,3,第６５回デイリースポーツサマーカップ,晴,東,2,3,まくり,3-5-4,16140,4169,04,3,3,6
2025-08-18,6,予選,3,第６５回デイリースポーツサマーカップ,晴,南東,2,3,まくり,3-5-4,2330,4891,S1,3,3,6
2025-08-18,7,予選,3,第６５回デイリースポーツサマーカップ,晴,南東,5,3,抜き,3-2-1,1880,4128,03,3,3,6
2025-08-18,8,ベイブレイク,3,第６５回デイリースポーツサマーカップ,晴,南東,3,3,まくり,3-1-4,2260,4286,02,3,3,6
2025-08-18,9,予選,3,第６５回デイリースポーツサマーカップ,曇り,南東,5,3,まくり差し,3-4-1,1660,4895,03,3,3,6
2025-08-18,10,予選特別,3,第６５回デイリースポーツサマーカップ,曇り,南東,3,3,まくり,4-1-2,3910,3505,02,4,4,6
2025-08-18,11,予選特別,3,第６５回デイリースポーツサマーカップ,曇り,南,4,3,逃げ,1-2-3,1580,3792,01,1,1,6
2025-08-18,12,記者選抜,3,第６５回デイリースポーツサマーカップ,曇り,東,1,3,逃げ,1-3-4,2570,3966,01,1,1,6
2025-08-19,1,予選,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,2-5-3,4430,4854,04,2,2,6
2025-08-19,2,東京ベイラン,4,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-3-6,640,4688,01,1,1,6
2025-08-19,3,予選,4,第６５回デイリースポーツサマーカップ,晴,南,3,3,まくり,2-4-6,980,3072,04,2,3,6
2025-08-19,4,予選,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,4-1-2,3480,3467,02,4,4,6
2025-08-19,5,予選,4,第６５回デイリースポーツサマーカップ,晴,南,6,3,まくり,4-5-2,1810,3656,05,4,4,6
2025-08-19,6,予選,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,4-6-2,11760,2538,05,4,4,6
2025-08-19,7,予選,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-5-2,3190,4758,01,1,1,6
2025-08-19,8,ベイブレイク,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-3-4,660,4825,01,1,1,6
2025-08-19,9,予選,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,差し,2-3-4,2990,3808,04,2,2,6
2025-08-19,10,予選特別,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-3-5,600,4608,01,1,1,6
2025-08-19,11,予選特別,4,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-2-4,2070,4297,01,1,1,6
2025-08-19,12,記者選抜,4,第６５回デイリースポーツサマーカップ,晴,南,3,3,逃げ,1-4-2,920,4939,01,1,1,6
2025-08-20,1,一般,5,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-3-4,2320,3656,01,1,1,6
2025-08-20,2,一般,5,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,2-3-1,6460,4854,03,2,2,6
2025-08-20,3,一般,5,第６５回デイリースポーツサマーカップ,晴,南東,3,3,差し,6-2-4,43990,4702,04,6,6,6
2025-08-20,4,一般,5,第６５回デイリースポーツサマーカップ,晴,南東,4,3,逃げ,1-3-2,1500,4286,01,1,1,6
2025-08-20,5,一般,5,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり差し,3-6-5,5530,3207,05,3,3,6
2025-08-20,6,一般,5,第６５回デイリースポーツサマーカップ,晴,南,5,3,まくり,2-4-5,7730,4104,06,2,2,6
2025-08-20,7,一般,5,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-3-4,3860,3859,01,1,1,6
2025-08-20,8,一般,5,第６５回デイリースポーツサマーカップ,晴,南,5,3,逃げ,1-5-6,6940,3800,01,1,1,6
2025-08-20,9,一般,5,第６５回デイリースポーツサマーカップ,晴,南,3,3,差し,2-3-4,11790,3505,06,2,2,6
2025-08-20,10,準優勝戦,5,第６５回デイリースポーツサマーカップ,晴,南,4,3,まくり差し,5-1-2,34840,3966,02,5,5,6
2025-08-20,11,準優勝戦,5,第６５回デイリースポーツサマーカップ,晴,南,3,3,逃げ,1-2-3,620,4688,01,1,1,6
2025-08-20,12,準優勝戦,5,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-4-3,3270,3792,01,1,1,6
2025-08-21,1,一般,6,第６５回デイリースポーツサマーカップ,晴,南,3,3,逃げ,1-3-2,1330,4895,01,1,1,6
2025-08-21,2,一般,6,第６５回デイリースポーツサマーカップ,晴,南,3,3,まくり,3-5-1,2130,2538,03,3,3,6
2025-08-21,3,一般,6,第６５回デイリースポーツサマーカップ,晴,南東,2,3,逃げ,1-3-6,1370,4944,01,1,1,6
2025-08-21,4,一般,6,第６５回デイリースポーツサマーカップ,晴,南,3,4,まくり差し,4-1-5,1200,5135,02,4,4,6
2025-08-21,5,一般,6,第６５回デイリースポーツサマーカップ,晴,南東,3,3,逃げ,1-2-4,2220,4104,01,1,1,6
2025-08-21,6,一般,6,第６５回デイリースポーツサマーカップ,晴,南,3,3,まくり,3-2-4,1800,3467,04,3,3,6
2025-08-21,7,一般,6,第６５回デイリースポーツサマーカップ,晴,南,4,3,逃げ,1-2-5,1460,3385,01,1,1,6
2025-08-21,8,一般,6,第６５回デイリースポーツサマーカップ,曇り,南,2,3,抜き,2-4-6,26990,3377,04,2,2,6
2025-08-21,9,一般,6,第６５回デイリースポーツサマーカップ,曇り,南,5,3,逃げ,1-2-5,1500,4560,01,1,1,6
2025-08-21,10,特別選抜,6,第６５回デイリースポーツサマーカップ,晴,東,1,3,逃げ,1-5-3,5350,4759,01,1,1,6
2025-08-21,11,特別選抜,6,第６５回デイリースポーツサマーカップ,晴,南東,1,3,逃げ,1-3-2,760,4939,01,1,1,6
2025-08-21,12,優勝戦,6,第６５回デイリースポーツサマーカップ,曇り,南,2,3,まくり,4-1-2,6890,3792,02,4,4,6
2025-08-25,1,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,北東,2,3,差し,3-2-4,8370,4358,06,3,3,6
2025-08-25,2,東京ベイラン,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,北東,3,3,逃げ,1-6-4,1440,4391,01,1,1,6
2025-08-25,3,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,1,3,差し,5-3-4,21400,3891,05,5,5,6
2025-08-25,4,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,逃げ,1-2-5,2720,4555,01,1,1,6
2025-08-25,5,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,まくり,4-2-6,4150,4495,04,4,4,6
2025-08-25,6,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,3,3,差し,2-1-6,26250,4635,02,2,2,6
2025-08-25,7,予選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,3,3,まくり差し,3-2-5,2410,4538,06,3,3,6
2025-08-25,8,ベイブレイク,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,逃げ,1-3-2,4440,4209,01,1,1,6
2025-08-25,9,予選特賞,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,1,3,まくり,3-6-1,13310,3629,03,3,3,6
2025-08-25,10,予選特賞,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,逃げ,1-6-5,3500,4653,01,1,1,6
2025-08-25,11,予選特選,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,3,3,差し,2-1-4,21060,4096,02,2,2,6
2025-08-25,12,平和島選抜,1,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南東,3,3,逃げ,1-3-4,1090,4762,01,1,1,6
2025-08-26,1,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり,3-1-4,1130,3268,02,3,3,6
2025-08-26,2,東京ベイラン,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-4-2,1650,3256,01,1,1,6
2025-08-26,3,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,6,3,まくり差し,5-2-4,4450,4186,05,5,5,6
2025-08-26,4,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,6,3,まくり,4-5-1,8550,4664,03,4,3,6
2025-08-26,5,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,6,3,まくり差し,6-5-1,10510,4892,03,6,4,6
2025-08-26,6,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,6,3,まくり,2-4-6,1110,5331,05,2,2,6
2025-08-26,7,予選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-5-2,1980,4327,01,1,1,6
2025-08-26,8,ベイブレイク,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,恵まれ,5-2-1,6960,4131,03,5,5,6
2025-08-26,9,予選特賞,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-5-6,6780,5150,01,1,1,6
2025-08-26,10,予選特賞,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-3-4,540,4043,01,1,1,6
2025-08-26,11,予選特選,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-3-5,740,4460,01,1,1,6
2025-08-26,12,記者選抜,2,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,差し,4-1-2,3730,4357,02,4,4,6
2025-08-27,1,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-2-5,3380,3653,01,1,1,6
2025-08-27,2,東京ベイラン,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-3-4,1340,5028,01,1,1,6
2025-08-27,3,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,抜き,1-2-4,1230,3577,01,1,1,6
2025-08-27,4,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-3-2,1930,3497,01,1,1,6
2025-08-27,5,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,差し,2-4-3,3240,3605,04,2,2,6
2025-08-27,6,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり,4-3-2,2220,3313,05,4,4,6
2025-08-27,7,予選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり差し,5-3-6,18410,4465,06,5,5,6
2025-08-27,8,ベイブレイク,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,6,3,逃げ,1-4-3,1170,3885,01,1,1,6
2025-08-27,9,予選特賞,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南,5,3,逃げ,1-4-5,1470,5239,01,1,1,6
2025-08-27,10,予選特賞,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-5-3,1100,4794,01,1,1,6
2025-08-27,11,予選特選,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南,3,3,まくり,3-2-4,83520,4754,06,3,3,6
2025-08-27,12,記者選抜,3,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南,3,3,まくり,3-4-2,14080,3422,06,3,3,6
2025-08-28,1,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,2,3,まくり,4-5-2,5090,3589,06,4,4,6
2025-08-28,2,東京ベイラン,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,1,3,逃げ,1-3-4,480,4357,01,1,1,6
2025-08-28,3,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,2,3,逃げ,1-3-2,5390,3950,01,1,1,6
2025-08-28,4,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,北東,2,3,まくり,2-4-5,1700,3569,05,2,2,6
2025-08-28,5,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南東,1,3,まくり,4-5-6,1060,4693,05,4,4,6
2025-08-28,6,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,抜き,3-1-2,3810,3583,02,3,3,6
2025-08-28,7,予選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,東,1,3,差し,2-5-3,1990,3293,05,2,2,6
2025-08-28,8,ベイブレイク,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,東,2,3,差し,4-3-2,6740,4210,05,4,4,6
2025-08-28,9,予選特賞,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南東,2,3,恵まれ,5-2-1,15610,3422,03,5,5,6
2025-08-28,10,予選特賞,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,3,3,まくり差し,3-1-4,1210,3572,02,3,3,6
2025-08-28,11,予選特選,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,4,3,差し,2-1-3,760,4377,02,2,2,6
2025-08-28,12,記者選抜,4,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,逃げ,1-3-5,770,3256,01,1,1,6
2025-08-29,1,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,逃げ,1-3-2,1220,3497,01,1,1,6
2025-08-29,2,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,抜き,2-3-1,6560,3293,03,2,2,6
2025-08-29,3,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-3-4,680,4131,01,1,1,6
2025-08-29,4,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり差し,6-2-1,15300,4555,03,6,6,6
2025-08-29,5,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-4-3,4110,3605,01,1,1,6
2025-08-29,6,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,差し,2-6-3,39970,4460,05,2,2,6
2025-08-29,7,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり,3-5-1,2440,3583,03,3,3,6
2025-08-29,8,一般,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,逃げ,1-6-5,6530,3569,01,1,1,6
2025-08-29,9,一般特賞,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,7,3,恵まれ,2-6-1,4910,3885,03,2,2,6
2025-08-29,10,準優勝戦,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,5,3,まくり差し,5-1-2,6270,4391,02,5,5,6
2025-08-29,11,準優勝戦,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,差し,2-3-6,5390,4377,06,2,2,6
2025-08-29,12,準優勝戦,5,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,曇り,南,4,3,まくり,4-6-1,32040,4357,03,4,4,6
2025-08-30,1,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,まくり差し,4-1-6,4040,4465,02,4,4,6
2025-08-30,2,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,2,3,まくり,4-5-1,28020,5331,03,4,4,6
2025-08-30,3,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南東,3,3,まくり,2-5-3,1430,3891,06,2,2,6
2025-08-30,4,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,逃げ,1-3-2,7230,4693,01,1,1,6
2025-08-30,5,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,差し,2-1-4,2980,3653,02,2,2,6
2025-08-30,6,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,差し,5-3-6,26060,5239,05,5,5,6
2025-08-30,7,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,まくり差し,6-1-4,2230,4210,02,6,6,6
2025-08-30,8,一般,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,逃げ,1-3-2,7870,4358,01,1,1,6
2025-08-30,9,一般特選,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,抜き,3-2-1,2220,3268,03,3,3,6
2025-08-30,10,選抜,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,差し,2-1-4,4610,4209,02,2,2,6
2025-08-30,11,選抜,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,4,3,逃げ,1-2-6,6120,4357,01,1,1,6
2025-08-30,12,優勝戦,6,ＢＴＳオラレ刈羽開設９周年記念第６４回サンスポ杯,晴,南,3,3,差し,2-1-4,3300,3256,02,2,2,6
2025-09-04,1,予選,1,開設７１周年記念トーキョー・ベイ・カップ,曇り,北,1,3,逃げ,1-3-5,2100,5191,01,1,1,6
2025-09-04,2,予選,1,開設７１周年記念トーキョー・ベイ・カップ,曇り,北,2,3,まくり差し,3-1-2,10310,4397,02,3,3,6
2025-09-04,3,予選,1,開設７１周年記念トーキョー・ベイ・カップ,曇り,北,2,3,逃げ,1-6-5,12560,4084,01,1,1,6
2025-09-04,4,予選,1,開設７１周年記念トーキョー・ベイ・カップ,曇り,北西,1,3,まくり,4-5-3,7150,3874,04,4,4,6
2025-09-04,5,予選,1,開設７１周年記念トーキョー・ベイ・カップ,雨,北,3,3,差し,2-1-4,5040,4497,02,2,2,6
2025-09-04,6,予選,1,開設７１周年記念トーキョー・ベイ・カップ,雨,,0,3,まくり差し,6-1-5,29680,4980,02,6,5,6
2025-09-04,7,予選,1,開設７１周年記念トーキョー・ベイ・カップ,曇り,北,1,3,逃げ,1-4-5,3640,4066,01,1,1,6
