date,race,rname,day_n,wdir,wspd,wave,kimarite,combo,payout,win_boat,win_course,exp,inwin,resid
2026-01-04,10,予選特別,1,南,1,3,逃げ,1-4-3,1290,1,1,0.5612098292043144,1,0.4387901707956856
2026-01-04,11,予選特別,1,,0,3,逃げ,1-3-5,1640,1,1,0.6921378502253219,1,0.3078621497746781
2026-01-04,12,新春特別選抜,1,,0,3,まくり差し,3-2-4,23100,3,3,0.6498620033080741,0,-0.6498620033080741
2026-01-05,1,予選,2,南,1,3,差し,4-2-5,5150,4,4,0.3780800071525925,0,-0.3780800071525925
2026-01-05,2,予選,2,南,2,3,差し,3-5-1,34050,3,3,0.43213406120664655,0,-0.43213406120664655
2026-01-05,3,予選,2,南,2,3,差し,3-1-2,1740,3,3,0.38077714705787175,0,-0.38077714705787175
2026-01-05,4,予選,2,南,2,3,まくり,3-5-4,980,3,3,0.2664213392143538,0,-0.2664213392143538
2026-01-05,5,東京ベイラン,2,南,1,3,逃げ,1-5-3,1270,1,1,0.717807182880076,1,0.28219281711992406
2026-01-05,6,予選,2,,0,3,逃げ,1-3-2,3200,1,1,0.41488604272916835,1,0.5851139572708317
2026-01-05,7,予選,2,,0,3,まくり,4-2-5,6860,4,4,0.41643667218012337,0,-0.41643667218012337
2026-01-05,8,ベイブレイク,2,北西,1,3,まくり差し,4-1-5,1510,4,4,0.5712314332972486,0,-0.5712314332972486
2026-01-05,9,予選,2,南,3,3,逃げ,1-2-6,1220,1,1,0.5170510390456193,1,0.48294896095438067
2026-01-05,10,予選特別,2,南,2,3,まくり,3-4-6,9510,3,2,0.38077714705787175,0,-0.38077714705787175
2026-01-05,11,予選特別,2,,0,3,逃げ,1-5-3,1470,1,1,0.6340117105444625,1,0.3659882894555375
2026-01-05,12,東京ベイ選抜,2,南,2,3,まくり,4-1-5,10780,4,4,0.6347454010261258,0,-0.6347454010261258
2026-01-06,1,予選,3,北,7,4,まくり,5-2-6,13330,5,5,0.42197689476990935,0,-0.42197689476990935
2026-01-06,2,予選,3,北,4,3,まくり差し,3-2-6,2520,3,3,0.31086578365879824,0,-0.31086578365879824
2026-01-06,3,予選,3,北,6,3,差し,2-1-4,10960,2,3,0.30206884336385864,0,-0.30206884336385864
2026-01-06,4,予選,3,北,5,3,逃げ,1-2-5,2860,1,1,0.41488604272916835,1,0.5851139572708317
2026-01-06,5,東京ベイラン,3,北,3,3,逃げ,1-3-4,930,1,1,0.6498620033080741,1,0.3501379966919259
2026-01-06,6,予選,3,,0,3,まくり,3-4-2,11820,3,3,0.5923881530489985,0,-0.5923881530489985
2026-01-06,7,予選,3,北西,1,3,恵まれ,3-6-5,1400,3,4,0.49973714915823625,0,-0.49973714915823625
2026-01-06,8,ベイブレイク,3,北西,2,3,逃げ,1-6-3,2560,1,1,0.5932852776334717,1,0.4067147223665283
2026-01-06,9,予選,3,北,2,3,逃げ,1-3-2,2100,1,1,0.4891268141414026,1,0.5108731858585974
2026-01-06,10,予選特別,3,北,2,3,まくり,2-4-1,1480,2,2,0.45977920529291844,0,-0.45977920529291844
2026-01-06,11,予選特別,3,北,3,3,まくり差し,4-2-6,3770,4,4,0.6709073719032359,0,-0.6709073719032359
2026-01-06,12,記者選抜,3,北,2,3,逃げ,1-2-4,2760,1,1,0.7389704386180569,1,0.2610295613819431
2026-01-07,1,予選,4,北,3,3,抜き,3-1-2,2200,3,3,0.4115482404832534,0,-0.4115482404832534
2026-01-07,2,予選,4,北,4,3,逃げ,1-2-3,2880,1,1,0.47339369117489266,1,0.5266063088251074
2026-01-07,3,予選,4,北,3,3,差し,2-1-6,8180,2,2,0.4283961946769194,0,-0.4283961946769194
2026-01-07,4,予選,4,北,3,3,差し,4-1-3,5500,4,4,0.6084556579270852,0,-0.6084556579270852
2026-01-07,5,東京ベイラン,4,北,3,3,逃げ,1-6-5,8080,1,1,0.6347454010261258,1,0.36525459897387424
2026-01-07,6,予選,4,北,2,3,まくり,2-5-6,7350,2,3,0.39560333884679005,0,-0.39560333884679005
2026-01-07,7,予選,4,北,3,3,まくり差し,5-4-2,4160,5,5,0.4831493377440987,0,-0.4831493377440987
2026-01-07,8,ベイブレイク,4,北,3,3,まくり差し,3-1-4,2340,3,3,0.5382916963791681,0,-0.5382916963791681
2026-01-07,9,予選,4,北,3,3,逃げ,1-2-3,2180,1,1,0.39194039734599845,1,0.6080596026540015
2026-01-07,10,予選特別,4,北,3,3,逃げ,1-2-3,1230,1,1,0.4542945514692255,1,0.5457054485307745
2026-01-07,11,予選特別,4,北,1,3,まくり,5-2-1,1750,5,5,0.6377406942180331,0,-0.6377406942180331
2026-01-07,12,記者選抜,4,北,1,3,逃げ,1-5-3,2140,1,1,0.717807182880076,1,0.28219281711992406
2026-01-08,1,一般,5,北,2,3,逃げ,2-5-1,2360,2,1,0.6377406942180331,1,0.36225930578196686
2026-01-08,2,一般,5,北,4,3,逃げ,1-5-6,1090,1,1,0.6921378502253219,1,0.3078621497746781
2026-01-08,3,一般,5,北西,6,3,まくり差し,6-1-4,125190,6,6,0.4115482404832534,0,-0.4115482404832534
2026-01-08,4,一般,5,北,6,4,逃げ,1-4-2,2440,1,1,0.4283961946769194,1,0.5716038053230805
2026-01-08,5,一般,5,北,6,4,差し,4-1-5,3630,4,4,0.4664213392143538,0,-0.4664213392143538
2026-01-08,6,一般,5,北,7,5,まくり差し,5-4-1,1550,5,5,0.5224763696510437,0,-0.5224763696510437
2026-01-08,7,一般,5,北,8,5,まくり差し,5-1-2,3770,5,5,0.41488604272916835,0,-0.41488604272916835
2026-01-08,8,一般,5,北,7,6,まくり,3-5-6,9290,3,3,0.5099787809111412,0,-0.5099787809111412
2026-01-08,9,一般,5,北,8,7,逃げ,1-3-2,2190,1,1,0.45977920529291844,1,0.5402207947070816
2026-01-08,10,準優勝戦,5,北,8,7,差し,4-1-2,19840,4,4,0.717807182880076,0,-0.717807182880076
2026-01-08,11,準優勝戦,5,北,8,7,逃げ,1-3-6,5010,1,1,0.6340117105444625,1,0.3659882894555375
2026-01-08,12,準優勝戦,5,北,7,7,差し,2-4-1,4040,2,2,0.5932852776334717,0,-0.5932852776334717
2026-01-09,1,一般,6,北,2,3,まくり,4-2-3,10410,4,4,0.4831493377440987,0,-0.4831493377440987
2026-01-09,2,一般,6,北,4,3,まくり,6-4-1,116650,6,6,0.3861127332874073,0,-0.3861127332874073
2026-01-09,3,一般,6,北,1,3,まくり,2-6-4,1990,2,3,0.5923881530489985,0,-0.5923881530489985
2026-01-09,4,一般,6,北,2,3,逃げ,1-4-2,6810,1,1,0.41643667218012337,1,0.5835633278198766
2026-01-09,5,一般,6,北,2,3,逃げ,1-5-3,5400,1,1,0.6377406942180331,1,0.36225930578196686
2026-01-09,6,一般,6,南東,1,3,恵まれ,,,2,2,0.4664213392143538,0,-0.4664213392143538
2026-01-09,7,一般,6,南,2,3,まくり差し,5-1-3,4900,5,5,0.41488604272916835,0,-0.41488604272916835
2026-01-09,8,一般,6,南東,1,3,まくり差し,3-1-5,6230,3,3,0.4891268141414026,0,-0.4891268141414026
2026-01-09,9,一般,6,南,3,3,まくり,6-3-2,18180,6,6,0.2664213392143538,0,-0.2664213392143538
2026-01-09,10,特別選抜,6,南,2,3,まくり差し,4-5-6,4890,4,4,0.5932852776334717,0,-0.5932852776334717
2026-01-09,11,特別選抜,6,南,3,3,逃げ,1-3-2,1120,1,1,0.6347454010261258,1,0.36525459897387424
2026-01-09,12,優勝戦,6,南,2,3,まくり,2-5-1,12950,2,2,0.6340117105444625,0,-0.6340117105444625
2026-01-14,1,予選,1,北,3,3,逃げ,1-3-4,1930,1,1,0.4470779017012085,1,0.5529220982987915
2026-01-14,2,予選,1,北,3,3,逃げ,1-2-3,1380,1,1,0.3390885761543915,1,0.6609114238456085
2026-01-14,3,予選,1,北,2,3,逃げ,1-5-6,10010,1,1,0.6151723127816523,1,0.3848276872183477
2026-01-14,4,予選,1,,0,3,まくり,3-4-5,3590,3,3,0.6120195972376719,0,-0.6120195972376719
2026-01-14,5,東京ベイラン,1,北,1,3,逃げ,1-2-4,640,1,1,0.7359577814534156,1,0.2640422185465844
2026-01-14,6,予選,1,北,1,3,逃げ,1-6-4,39750,1,1,0.44657362265204087,1,0.5534263773479591
2026-01-14,7,予選,1,,0,3,まくり,3-2-4,5000,3,3,0.42529702690736004,0,-0.42529702690736004
2026-01-14,8,ベイブレイク,1,北,2,3,まくり,4-5-2,2080,4,4,0.5586611803624401,0,-0.5586611803624401
2026-01-14,9,予選特賞,1,南,1,3,まくり差し,4-1-2,5850,4,4,0.6767532348407066,0,-0.6767532348407066
2026-01-14,10,予選特賞,1,北,1,3,逃げ,1-6-2,10890,1,1,0.6210448524946353,1,0.37895514750536474
2026-01-14,11,予選特選,1,,0,3,逃げ,1-2-3,10880,1,1,0.6074551932233662,1,0.39254480677663384
2026-01-14,12,平和島選抜,1,北,2,3,まくり,4-1-6,7100,4,4,0.6717025041350926,0,-0.6717025041350926
2026-01-15,1,予選,2,北,1,3,まくり,4-6-2,9880,4,4,0.38440308201242157,0,-0.38440308201242157
2026-01-15,2,予選,2,南,1,3,逃げ,1-2-3,940,1,1,0.5607063479181932,1,0.4392936520818068
2026-01-15,3,予選,2,南,3,3,逃げ,1-2-5,2370,1,1,0.6120195972376719,1,0.38798040276232815
2026-01-15,4,予選,2,南,3,3,まくり,2-3-4,1810,2,2,0.43454261444882436,0,-0.43454261444882436
2026-01-15,5,東京ベイラン,2,南,3,3,逃げ,1-3-4,800,1,1,0.7125167846511026,1,0.2874832153488974
2026-01-15,6,予選,2,南,2,3,逃げ,1-5-6,1100,1,1,0.5916114339723657,1,0.4083885660276343
2026-01-15,7,予選,2,南,3,3,まくり,3-2-1,6300,3,3,0.3331168679342338,0,-0.3331168679342338
2026-01-15,8,ベイブレイク,2,南,2,3,逃げ,1-2-4,870,1,1,0.5408026272892774,1,0.4591973727107226
2026-01-15,9,予選特賞,2,南,4,3,逃げ,1-2-6,930,1,1,0.5944454089817017,1,0.40555459101829827
2026-01-15,10,予選特賞,2,南,4,3,逃げ,1-5-4,1410,1,1,0.6032579355973435,1,0.39674206440265647
2026-01-15,11,予選特選,2,南,3,3,差し,2-1-5,1080,2,2,0.5860165562869987,0,-0.5860165562869987
2026-01-15,12,記者選抜,2,南,3,3,逃げ,1-5-6,1380,1,1,0.7295805441168368,1,0.2704194558831632
2026-01-16,1,予選,3,北,5,3,まくり,3-4-6,23860,3,3,0.4315672787419528,0,-0.4315672787419528
2026-01-16,2,予選,3,北,3,3,まくり差し,3-5-1,20240,3,3,0.577532450325465,0,-0.577532450325465
2026-01-16,3,予選,3,北,5,3,抜き,2-4-6,4500,2,2,0.41521477330224493,0,-0.41521477330224493
2026-01-16,4,予選,3,北,2,3,まくり,4-5-1,21100,4,5,0.48753561621087615,0,-0.48753561621087615
2026-01-16,5,東京ベイラン,3,北,4,3,逃げ,1-3-2,860,1,1,0.5453111722681289,1,0.45468882773187114
2026-01-16,6,予選,3,北,2,3,逃げ,1-2-5,3740,1,1,0.45211810153918863,1,0.5478818984608114
2026-01-16,7,予選,3,北,3,3,差し,2-5-1,3070,2,2,0.5432382666227374,0,-0.5432382666227374
2026-01-16,8,ベイブレイク,3,北,2,3,まくり,6-5-1,69420,6,6,0.5284137180663704,0,-0.5284137180663704
2026-01-16,9,予選特賞,3,北,1,3,まくり,3-2-5,27090,3,3,0.49979556045640594,0,-0.49979556045640594
2026-01-16,10,予選特賞,3,南,2,3,まくり差し,5-2-4,57650,5,5,0.5520740338006854,0,-0.5520740338006854
2026-01-16,11,予選特選,3,南,1,3,まくり,4-5-6,3820,4,3,0.5586611803624401,0,-0.5586611803624401
2026-01-16,12,記者選抜,3,,0,3,まくり,4-2-3,27250,4,4,0.6079589224952152,0,-0.6079589224952152
2026-01-17,1,一般,4,,0,3,まくり,4-2-1,2930,4,4,0.40590500827018505,0,-0.40590500827018505
2026-01-17,2,一般,4,南,1,3,まくり,4-5-6,4450,4,4,0.28864356143657605,0,-0.28864356143657605
2026-01-17,3,一般,4,,0,3,まくり,3-4-2,1640,3,3,0.4134124229188249,0,-0.4134124229188249
2026-01-17,4,一般,4,,0,3,まくり,5-6-2,7610,5,5,0.40884000601468,0,-0.40884000601468
2026-01-17,5,一般,4,,0,3,逃げ,1-3-4,2200,1,1,0.4470779017012085,1,0.5529220982987915
2026-01-17,6,一般,4,北,1,3,まくり,5-1-2,3130,5,5,0.577532450325465,0,-0.577532450325465
2026-01-17,7,一般,4,南,1,3,差し,2-1-6,2010,2,2,0.3330502631960493,0,-0.3330502631960493
2026-01-17,8,一般,4,南,1,3,逃げ,1-6-3,7060,1,1,0.3331168679342338,1,0.6668831320657662
2026-01-17,9,一般特賞,4,南,1,3,逃げ,1-3-5,2900,1,1,0.45211810153918863,1,0.5478818984608114
2026-01-17,10,一般特賞,4,南,1,3,逃げ,1-4-5,2560,1,1,0.6079589224952152,1,0.3920410775047848
2026-01-17,11,準優勝戦,4,北,1,3,逃げ,1-3-2,510,1,1,0.6717025041350926,1,0.3282974958649074
2026-01-17,12,準優勝戦,4,,0,3,まくり,3-4-2,12260,3,3,0.5453111722681289,0,-0.5453111722681289
2026-01-18,1,一般,5,,0,3,まくり差し,3-1-2,2240,3,3,0.43454261444882436,0,-0.43454261444882436
2026-01-18,2,一般,5,北東,1,3,まくり差し,3-2-4,5090,3,3,0.45211810153918863,0,-0.45211810153918863
2026-01-18,3,一般,5,北東,3,3,逃げ,1-2-3,1960,1,1,0.6767532348407066,1,0.3232467651592934
2026-01-18,4,一般,5,北東,3,3,抜き,3-6-2,18720,3,3,0.41521477330224493,0,-0.41521477330224493
2026-01-18,5,一般,5,北,1,3,逃げ,1-3-2,820,1,1,0.6032579355973435,1,0.39674206440265647
2026-01-18,6,一般,5,北,3,3,逃げ,1-3-5,1890,1,1,0.38440308201242157,1,0.6155969179875784
2026-01-18,7,一般,5,南東,1,3,差し,3-2-1,4090,3,3,0.4315672787419528,0,-0.4315672787419528
2026-01-18,8,一般,5,南東,2,3,逃げ,1-4-2,1990,1,1,0.5520740338006854,1,0.4479259661993146
2026-01-18,9,一般特選,5,東,1,3,まくり差し,5-4-6,5290,5,5,0.49979556045640594,0,-0.49979556045640594
2026-01-18,10,選抜,5,東,1,3,逃げ,1-4-3,1440,1,1,0.5916114339723657,1,0.4083885660276343
2026-01-18,11,選抜,5,,0,3,まくり,3-2-4,6550,3,3,0.6210448524946353,0,-0.6210448524946353
2026-01-18,12,優勝戦,5,北,1,3,逃げ,1-4-5,1800,1,1,0.6717025041350926,1,0.3282974958649074
2026-01-21,1,予選,1,北,3,3,逃げ,1-5-3,1210,1,1,0.4891268141414026,1,0.5108731858585974
2026-01-21,2,予選,1,北,3,3,差し,4-1-3,8770,4,4,0.27247636965104366,0,-0.27247636965104366
2026-01-21,3,予選,1,北,4,3,まくり,2-4-1,2160,2,2,0.42286462047396,0,-0.42286462047396
2026-01-21,4,予選,1,北,4,3,まくり,6-2-5,3330,6,6,0.5507951074417535,0,-0.5507951074417535
2026-01-21,5,東京ベイラン,1,北西,3,3,逃げ,1-4-2,1710,1,1,0.7295805441168368,1,0.2704194558831632
2026-01-21,6,予選,1,北西,3,3,まくり差し,3-1-6,2640,3,3,0.5880188287185475,0,-0.5880188287185475
2026-01-21,7,予選,1,北,1,3,恵まれ,4-3-5,2190,4,4,0.4891268141414026,0,-0.4891268141414026
2026-01-21,8,ベイブレイク,1,北,1,3,まくり差し,5-4-6,8660,5,5,0.5301357615855443,0,-0.5301357615855443
2026-01-21,9,予選特賞,1,南,1,3,逃げ,1-3-2,890,1,1,0.6305993886868604,1,0.3694006113131396
2026-01-21,10,予選特賞,1,南,1,3,まくり差し,3-5-1,4660,3,3,0.6294251900860357,0,-0.6294251900860357
2026-01-21,11,予選特選,1,南,1,3,まくり差し,3-1-2,2360,3,3,0.6336473276710693,0,-0.6336473276710693
2026-01-21,12,平和島選抜,1,南,2,3,まくり,3-2-4,22370,3,3,0.6498620033080741,0,-0.6498620033080741
2026-01-22,1,予選,2,北,5,3,逃げ,1-2-3,3780,1,1,0.45810333884679005,1,0.5418966611532099
2026-01-22,2,予選,2,北,4,3,抜き,5-4-3,6000,5,3,0.3671216380539984,0,-0.3671216380539984
2026-01-22,3,予選,2,北,1,3,まくり,2-5-4,2100,2,2,0.38674065369825555,0,-0.38674065369825555
2026-01-22,4,予選,2,北,4,3,まくり,3-5-2,4910,3,3,0.4805569281662677,0,-0.4805569281662677
2026-01-22,5,東京ベイラン,2,北,5,3,逃げ,1-5-3,1500,1,1,0.6887662251627324,1,0.31123377483726755
2026-01-22,6,予選,2,北,5,3,まくり,3-6-2,17180,3,3,0.4780208753183896,0,-0.4780208753183896
2026-01-22,7,予選,2,北,5,3,差し,2-1-5,2730,2,2,0.3671216380539984,0,-0.3671216380539984
2026-01-22,8,ベイブレイク,2,北,1,3,逃げ,1-4-2,1510,1,1,0.6513478827976655,1,0.34865211720233447
2026-01-22,9,予選特賞,2,北,3,3,差し,4-3-2,12900,4,4,0.671950168272884,0,-0.671950168272884
2026-01-22,10,予選特賞,2,北,5,3,まくり差し,3-1-2,2840,3,3,0.5222232875320287,0,-0.5222232875320287
2026-01-22,11,予選特選,2,北,3,3,まくり,4-3-6,16720,4,4,0.5242556129834869,0,-0.5242556129834869
2026-01-22,12,記者選抜,2,北,3,3,逃げ,1-4-6,1370,1,1,0.6910141215389106,1,0.3089858784610894
2026-01-23,1,予選,3,南,1,3,逃げ,1-4-2,1280,1,1,0.5224763696510437,1,0.4775236303489563
2026-01-23,2,予選,3,,0,3,まくり,3-4-2,990,3,3,0.47702182419649825,0,-0.47702182419649825
2026-01-23,3,予選,3,南東,1,3,逃げ,1-6-4,8850,1,1,0.5261221099060688,1,0.4738778900939312
2026-01-23,4,予選,3,北東,2,3,まくり,2-4-6,2980,2,2,0.38433231447810057,0,-0.38433231447810057
2026-01-23,5,東京ベイラン,3,南,3,3,逃げ,1-6-2,3540,1,1,0.6498620033080741,1,0.3501379966919259
2026-01-23,6,予選,3,南,4,3,逃げ,5-6-2,1360,5,1,0.6910141215389106,1,0.3089858784610894
2026-01-23,7,予選,3,南,5,3,まくり,2-3-1,1110,2,2,0.5890885761543915,0,-0.5890885761543915
2026-01-23,8,ベイブレイク,3,南,2,3,逃げ,1-4-5,4250,1,1,0.6454298767676699,1,0.35457012323233006
2026-01-23,9,予選特賞,3,南,2,3,差し,2-5-6,24600,2,2,0.6269315299092529,0,-0.6269315299092529
2026-01-23,10,予選特賞,3,南,3,3,差し,2-1-4,4010,2,2,0.7029525041350926,0,-0.7029525041350926
2026-01-23,11,予選特選,3,南,3,3,逃げ,1-4-2,2330,1,1,0.6058933373431201,1,0.3941066626568799
2026-01-23,12,記者選抜,3,南,3,3,逃げ,1-3-2,1430,1,1,0.6827921983493406,1,0.3172078016506594
2026-01-24,1,予選,4,南西,2,3,抜き,3-2-1,3560,3,3,0.4780208753183896,0,-0.4780208753183896
2026-01-24,2,予選,4,南西,1,3,差し,4-2-1,5300,4,4,0.3711131504184549,0,-0.3711131504184549
2026-01-24,3,予選,4,南西,2,3,まくり差し,5-2-6,4450,5,5,0.3485804712708354,0,-0.3485804712708354
2026-01-24,4,予選,4,南西,2,3,差し,4-1-2,5310,4,4,0.4283085777296648,0,-0.4283085777296648
2026-01-24,5,東京ベイラン,4,南西,2,3,逃げ,1-3-2,1210,1,1,0.6827921983493406,1,0.3172078016506594
2026-01-24,6,予選,4,南西,2,3,逃げ,1-2-6,1140,1,1,0.5382492358585754,1,0.4617507641414246
2026-01-24,7,予選,4,南西,2,3,まくり,3-5-6,1110,3,2,0.2788130294103703,0,-0.2788130294103703
2026-01-24,8,ベイブレイク,4,南西,5,3,差し,4-1-2,850,4,4,0.5804671010426762,0,-0.5804671010426762
2026-01-24,9,予選特賞,4,南西,2,3,差し,2-1-4,670,2,2,0.590741822191605,0,-0.590741822191605
2026-01-24,10,予選特賞,4,南,3,3,逃げ,1-5-2,1260,1,1,0.49162229942042496,1,0.5083777005795751
2026-01-24,11,予選特選,4,北西,5,4,逃げ,1-2-4,3230,1,1,0.7295805441168368,1,0.2704194558831632
2026-01-24,12,記者選抜,4,北,3,3,逃げ,1-4-3,3810,1,1,0.6910141215389106,1,0.3089858784610894
2026-01-25,1,一般,5,北,6,4,差し,5-4-3,6930,5,5,0.5261221099060688,0,-0.5261221099060688
2026-01-25,2,一般,5,北,5,5,まくり差し,5-3-4,1980,5,5,0.5880188287185475,0,-0.5880188287185475
2026-01-25,3,一般,5,北,5,4,まくり差し,3-1-2,5400,3,3,0.5224763696510437,0,-0.5224763696510437
2026-01-25,4,一般,5,北,5,4,逃げ,1-4-3,5060,1,1,0.5382492358585754,1,0.4617507641414246
2026-01-25,5,一般,5,北,6,5,逃げ,1-4-3,820,1,1,0.5301357615855443,1,0.4698642384144557
2026-01-25,6,一般,5,北,6,5,逃げ,1-5-4,2080,1,1,0.5804671010426762,1,0.4195328989573238
2026-01-25,7,一般,5,北,5,5,まくり,5-6-2,5540,5,2,0.6513478827976655,0,-0.6513478827976655
2026-01-25,8,一般,5,北,6,5,抜き,1-2-5,3500,1,1,0.7029525041350926,1,0.2970474958649074
2026-01-25,9,一般特賞,5,北,5,5,まくり,2-6-1,26290,2,2,0.6336473276710693,0,-0.6336473276710693
2026-01-25,10,準優勝戦,5,北,5,5,逃げ,1-2-5,1280,1,1,0.4891268141414026,1,0.5108731858585974
2026-01-25,11,準優勝戦,5,北,6,5,逃げ,1-2-4,1160,1,1,0.7295805441168368,1,0.2704194558831632
2026-01-25,12,準優勝戦,5,北,8,5,逃げ,1-4-2,1380,1,1,0.6910141215389106,1,0.3089858784610894
2026-01-26,1,一般,6,北,3,3,差し,4-3-1,26300,4,4,0.4805569281662677,0,-0.4805569281662677
2026-01-26,2,一般,6,北,4,3,まくり,3-4-2,7250,3,3,0.3711131504184549,0,-0.3711131504184549
2026-01-26,3,一般,6,北,3,3,まくり,3-4-2,6110,3,3,0.3671216380539984,0,-0.3671216380539984
2026-01-26,4,一般,6,北,1,3,逃げ,1-2-5,1110,1,1,0.5890885761543915,1,0.4109114238456085
2026-01-26,5,一般,6,北,1,3,逃げ,1-2-3,760,1,1,0.5804671010426762,1,0.4195328989573238
2026-01-26,6,一般,6,北,3,3,まくり,4-2-1,9400,4,4,0.5382492358585754,0,-0.5382492358585754
2026-01-26,7,一般,6,,0,3,差し,2-1-4,4730,2,2,0.4283085777296648,0,-0.4283085777296648
2026-01-26,8,一般,6,,0,3,まくり,2-3-6,7110,2,2,0.3485804712708354,0,-0.3485804712708354
2026-01-26,9,一般特選,6,北,1,3,差し,2-1-3,1270,2,2,0.7029525041350926,0,-0.7029525041350926
2026-01-26,10,選抜,6,南東,2,3,逃げ,1-2-4,720,1,1,0.6454298767676699,1,0.35457012323233006
2026-01-26,11,選抜,6,南,1,3,逃げ,1-3-6,2660,1,1,0.6269315299092529,1,0.37306847009074706
2026-01-26,12,優勝戦,6,,0,3,逃げ,1-4-2,1080,1,1,0.6910141215389106,1,0.3089858784610894
2026-01-29,1,予選,1,,0,3,まくり,4-6-3,20210,4,4,0.49965500827018505,0,-0.49965500827018505
2026-01-29,2,予選,1,北,1,3,まくり,3-2-5,5520,3,3,0.5197792052929184,0,-0.5197792052929184
2026-01-29,3,予選,1,北,1,3,差し,2-6-1,4190,2,2,0.40884000601468,0,-0.40884000601468
2026-01-29,4,予選,1,北,1,3,逃げ,1-3-4,7970,1,1,0.39509209917781213,1,0.6049079008221878
2026-01-29,5,東京ベイラン,1,北東,1,3,逃げ,1-4-2,3430,1,1,0.6823644486451734,1,0.3176355513548266
2026-01-29,6,予選,1,北東,2,3,差し,2-1-4,1540,2,2,0.46485954103827726,0,-0.46485954103827726
2026-01-29,7,予選,1,南東,2,3,差し,2-1-4,2670,2,2,0.4881153549917656,0,-0.4881153549917656
2026-01-29,8,ベイブレイク,1,南東,2,3,差し,4-1-2,1650,4,4,0.5733670627153813,0,-0.5733670627153813
2026-01-29,9,予選特賞,1,南,2,3,逃げ,1-2-5,810,1,1,0.6732440870335903,1,0.3267559129664097
2026-01-29,10,予選特賞,1,南,2,3,逃げ,1-2-6,4480,1,1,0.6763082391859695,1,0.3236917608140305
2026-01-29,11,予選特選,1,北,4,3,逃げ,1-4-3,880,1,1,0.6809994241253032,1,0.31900057587469677
2026-01-29,12,平和島選抜,1,北東,1,3,逃げ,1-3-2,1340,1,1,0.7389704386180569,1,0.2610295613819431
2026-01-30,1,予選,2,西,1,3,差し,2-4-3,13850,2,2,0.30740923755502364,0,-0.30740923755502364
2026-01-30,2,予選,2,南西,1,3,逃げ,1-3-2,1160,1,1,0.48864356143657606,1,0.5113564385634239
2026-01-30,3,予選,2,北西,3,3,逃げ,1-2-3,1740,1,1,0.4442400049008504,1,0.5557599950991496
2026-01-30,4,予選,2,北,4,3,まくり差し,5-2-1,3320,5,5,0.5607063479181932,0,-0.5607063479181932
2026-01-30,5,東京ベイラン,2,北,3,3,逃げ,1-2-3,1200,1,1,0.7844455425330142,1,0.21555445746698576
2026-01-30,6,予選,2,南,1,3,差し,5-3-2,36960,5,5,0.42076211222752424,0,-0.42076211222752424
2026-01-30,7,予選,2,北西,2,3,差し,2-1-4,14770,2,2,0.3748028618686772,0,-0.3748028618686772
2026-01-30,8,ベイブレイク,2,,0,3,差し,4-2-1,4100,4,4,0.40402043116267916,0,-0.40402043116267916
2026-01-30,9,予選特賞,2,北,2,3,逃げ,1-5-6,1360,1,1,0.5623275041350926,1,0.4376724958649074
2026-01-30,10,予選特賞,2,,0,3,逃げ,1-6-4,1950,1,1,0.617981095720835,1,0.38201890427916496
2026-01-30,11,予選特選,2,南,2,3,差し,2-1-4,3210,2,2,0.6387355592311934,0,-0.6387355592311934
2026-01-30,12,記者選抜,2,北,4,3,逃げ,1-4-2,790,1,1,0.6205627616625968,1,0.37943723833740317
2026-01-31,1,予選,3,北,4,3,逃げ,1-2-3,2720,1,1,0.5846973634838853,1,0.41530263651611465
2026-01-31,2,予選,3,北,4,3,まくり差し,5-4-2,6700,5,5,0.3861127332874073,0,-0.3861127332874073
2026-01-31,3,予選,3,北,3,3,まくり,3-6-4,132040,3,3,0.40884000601468,0,-0.40884000601468
2026-01-31,4,予選,3,北,4,3,逃げ,1-2-5,1970,1,1,0.5099787809111412,1,0.49002121908885876
