date,race,rname,fixed,day_n,title,wdir,wspd,wave,kimarite,combo,payout,ninki,win_boat,win_course,g1,exp,inwin,resid
2026-07-25,1,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北西,2,1,まくり,3-6-4,13140,39,3,3,B1,0.3971,0,-0.3971
2026-07-25,2,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北東,3,2,差し,4-1-5,3280,12,4,4,B1,0.5586,0,-0.5586
2026-07-25,3,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北,2,1,逃げ,1-4-3,2480,9,1,1,B1,0.5973,1,0.4027
2026-07-25,4,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北西,1,1,逃げ,1-3-2,3410,9,1,1,B1,0.3506,1,0.6494
2026-07-25,5,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北西,1,1,逃げ,1-5-6,4270,15,1,1,A2,0.6623,1,0.3377
2026-07-25,6,一般,0,4,ミッドナイトボートレースｉｎ大村　６,西,1,1,まくり差し,6-1-4,74040,60,6,6,A1,0.5821,0,-0.5821
2026-07-25,7,一般,1,4,ミッドナイトボートレースｉｎ大村　６,西,1,1,逃げ,1-6-4,1910,7,1,1,A2,0.5832,1,0.4168
2026-07-25,8,一般,0,4,ミッドナイトボートレースｉｎ大村　６,北西,1,1,逃げ,1-4-2,650,1,1,1,A2,0.6509,1,0.3491
2026-07-25,9,一般特選,0,4,ミッドナイトボートレースｉｎ大村　６,西,1,1,逃げ,1-2-3,840,2,1,1,B1,0.4436,1,0.5564
2026-07-25,10,特別選抜戦Ｂ,0,4,ミッドナイトボートレースｉｎ大村　６,北西,1,1,逃げ,1-3-5,3700,11,1,1,A2,0.5784,1,0.4216
2026-07-25,11,優勝戦,0,4,ミッドナイトボートレースｉｎ大村　６,北,2,1,逃げ,1-3-6,2280,9,1,1,A1,0.6574,1,0.3426
2026-07-25,12,特別選抜戦Ａ,0,4,ミッドナイトボートレースｉｎ大村　６,北,1,1,まくり差し,5-4-6,20670,44,5,5,A2,0.5016,0,-0.5016
2026-07-28,1,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,5-6-4,5190,17,5,5,B1,0.4165,0,-0.4165
2026-07-28,2,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,3-4-1,3040,6,3,3,B1,0.3827,0,-0.3827
2026-07-28,3,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,抜き,6-5-2,10070,51,6,2,B1,0.4378,0,-0.4378
2026-07-28,4,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北,3,2,逃げ,1-4-6,1290,3,1,1,A2,0.5769,1,0.4231
2026-07-28,5,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北,2,1,逃げ,1-2-3,1240,5,1,1,A1,0.6893,1,0.3107
2026-07-28,6,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり差し,3-1-6,700,2,3,3,A2,0.6763,0,-0.6763
2026-07-28,7,予選,1,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,3,2,逃げ,1-2-4,590,3,1,1,A1,0.7747,1,0.2253
2026-07-28,8,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,3-5-4,8470,28,3,4,A2,0.6154,0,-0.6154
2026-07-28,9,予選特賞,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-3-6,470,1,1,1,A1,0.6439,1,0.3561
2026-07-28,10,予選特賞,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,3-2-5,5470,16,3,3,A1,0.5959,0,-0.5959
2026-07-28,11,予選特選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-2-3,1250,3,1,1,A1,0.6098,1,0.3902
2026-07-28,12,龍神選抜,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,北,2,1,差し,4-1-5,14800,32,4,4,A1,0.6445,0,-0.6445
2026-07-29,1,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-3-4,860,1,1,1,B1,0.6807,1,0.3193
2026-07-29,2,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北,2,1,まくり,2-3-6,1780,6,2,2,B1,0.4721,0,-0.4721
2026-07-29,3,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北,3,2,差し,2-1-4,2130,5,2,2,B1,0.4165,0,-0.4165
2026-07-29,4,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北,2,1,逃げ,1-6-2,2560,10,1,1,B1,0.4683,1,0.5317
2026-07-29,5,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,差し,3-1-6,2300,10,3,4,A1,0.6552,0,-0.6552
2026-07-29,6,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,まくり,3-4-1,18770,39,3,3,A2,0.4774,0,-0.4774
2026-07-29,7,予選,1,2,にっぽん未来プロジェクト競走ｉｎ大村　１,西,2,1,逃げ,1-2-5,760,3,1,1,A1,0.7172,1,0.2828
2026-07-29,8,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,西,2,1,逃げ,1-2-4,1070,4,1,1,A1,0.6243,1,0.3757
2026-07-29,9,予選特賞,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-6-2,630,2,1,1,A2,0.6923,1,0.3077
2026-07-29,10,予選特賞,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-2-5,1380,4,1,1,A1,0.6933,1,0.3067
2026-07-29,11,予選特選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-3-5,560,2,1,1,A1,0.7371,1,0.2629
2026-07-29,12,予選特選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-3-2,710,2,1,1,A1,0.7376,1,0.2624
2026-07-30,1,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,3,2,逃げ,1-4-5,2210,8,1,1,B1,0.4323,1,0.5677
2026-07-30,2,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,4-6-3,5130,23,4,4,B1,0.5849,0,-0.5849
2026-07-30,3,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-2-3,360,1,1,1,A2,0.5468,1,0.4532
2026-07-30,4,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり差し,3-1-2,8640,28,3,3,A2,0.5014,0,-0.5014
2026-07-30,5,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-3-5,480,1,1,1,A2,0.5897,1,0.4103
2026-07-30,6,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり差し,6-3-2,135720,106,6,5,A1,0.7866,0,-0.7866
2026-07-30,7,一般,1,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-4-2,3910,13,1,1,A2,0.6186,1,0.3814
2026-07-30,8,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-2-5,570,1,1,1,A2,0.6349,1,0.3651
2026-07-30,9,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-4-6,7030,21,1,1,A1,0.633,1,0.367
2026-07-30,10,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり差し,4-1-6,6960,20,4,4,A1,0.751,0,-0.751
2026-07-30,11,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-4-5,2740,10,1,1,A1,0.7172,1,0.2828
2026-07-30,12,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-2-5,1780,5,1,1,A2,0.5775,1,0.4225
2026-07-31,1,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-4-2,1070,3,1,1,B1,0.5276,1,0.4724
2026-07-31,2,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,まくり差し,5-6-4,26070,79,5,5,B1,0.4391,0,-0.4391
2026-07-31,3,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-2-4,1510,3,1,1,B1,0.4058,1,0.5942
2026-07-31,4,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-6-2,4450,19,1,1,B1,0.5591,1,0.4409
2026-07-31,5,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-3-6,1540,7,1,1,A1,0.7376,1,0.2624
2026-07-31,6,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-3-5,370,1,1,1,A1,0.6893,1,0.3107
2026-07-31,7,一般,1,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,まくり差し,3-1-5,1640,5,3,3,A1,0.6582,0,-0.6582
2026-07-31,8,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,逃げ,1-4-3,3800,13,1,1,A1,0.5832,1,0.4168
2026-07-31,9,一般特選,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,1,1,差し,2-4-6,85670,89,2,2,A1,0.6243,0,-0.6243
2026-07-31,10,特別選抜戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-4-6,3160,10,1,1,B1,0.6807,1,0.3193
2026-07-31,11,特別選抜戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,まくり,6-3-5,42710,95,6,2,B1,0.4496,0,-0.4496
2026-07-31,12,優勝戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,北西,2,1,逃げ,1-3-4,1300,5,1,1,A1,0.7172,1,0.2828
2026-08-06,1,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,8,7,差し,2-5-6,17610,60,2,2,B1,0.4378,0,-0.4378
2026-08-06,2,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,逃げ,1-2-5,880,1,1,1,B1,0.6103,1,0.3897
2026-08-06,3,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,差し,2-1-4,1000,2,2,2,B1,0.5863,0,-0.5863
2026-08-06,4,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,6,5,差し,4-1-2,2750,10,4,4,B1,0.4335,0,-0.4335
2026-08-06,5,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,東,5,4,まくり,4-2-3,5450,22,4,4,B1,0.3845,0,-0.3845
2026-08-06,6,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,まくり差し,4-3-6,3420,13,4,4,B1,0.3506,0,-0.3506
2026-08-06,7,予選,1,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,抜き,5-1-4,10130,30,5,5,A1,0.5868,0,-0.5868
2026-08-06,8,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-2-4,6160,23,1,1,A2,0.5832,1,0.4168
2026-08-06,9,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,東,5,4,まくり差し,5-1-6,3150,11,5,5,A2,0.6038,0,-0.6038
2026-08-06,10,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-6-5,4770,17,1,1,A2,0.601,1,0.399
2026-08-06,11,予選特選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,差し,4-1-3,2990,10,4,4,A1,0.5724,0,-0.5724
2026-08-06,12,予選特選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-3-2,790,2,1,1,A1,0.7307,1,0.2693
2026-08-07,1,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,東,8,7,,,,,,,B1,0.5512,0,-0.5512
2026-08-07,2,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,東,6,5,抜き,5-4-2,26400,61,5,2,A2,0.6175,0,-0.6175
2026-08-07,3,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,南東,5,4,逃げ,1-2-4,2390,9,1,1,B1,0.3426,1,0.6574
2026-08-07,4,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,南東,5,4,逃げ,1-2-4,570,1,1,1,A2,0.6012,1,0.3988
2026-08-07,5,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,南東,4,3,逃げ,1-2-4,1700,6,1,1,B1,0.5615,1,0.4385
2026-08-07,6,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,東,5,4,逃げ,1-3-4,6590,24,1,1,B1,0.4574,1,0.5426
2026-08-07,7,予選,1,2,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,差し,2-1-3,1310,5,2,2,A2,0.5512,0,-0.5512
2026-08-07,8,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,まくり,4-1-5,1740,6,4,4,A2,0.6737,0,-0.6737
2026-08-07,9,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,東,4,3,まくり差し,3-4-6,480,1,3,3,B1,0.4303,0,-0.4303
2026-08-07,10,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,東,4,3,まくり差し,3-1-2,12680,26,3,3,A1,0.6728,0,-0.6728
2026-08-07,11,予選特選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,6,5,逃げ,1-3-4,1400,4,1,1,A1,0.488,1,0.512
2026-08-07,12,予選特選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-4-2,2860,12,1,1,A1,0.6627,1,0.3373
2026-08-08,1,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,8,7,まくり差し,6-5-3,24820,54,6,5,B1,0.4815,0,-0.4815
2026-08-08,2,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,8,7,逃げ,1-3-6,1100,3,1,1,B1,0.4542,1,0.5458
2026-08-08,3,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,差し,2-3-1,7510,40,2,2,B1,0.5117,0,-0.5117
2026-08-08,4,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,差し,2-3-4,3520,11,2,2,B1,0.5117,0,-0.5117
2026-08-08,5,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,東,7,6,逃げ,1-2-5,980,1,1,1,A2,0.5591,1,0.4409
2026-08-08,6,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,6,5,まくり差し,3-1-2,1510,6,3,3,A2,0.6634,0,-0.6634
2026-08-08,7,予選,1,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,6,5,逃げ,1-2-4,650,2,1,1,A1,0.6078,1,0.3922
2026-08-08,8,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-6-2,27740,58,1,1,B1,0.5872,1,0.4128
2026-08-08,9,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,逃げ,1-3-2,1870,7,1,1,A2,0.5599,1,0.4401
2026-08-08,10,予選特選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,まくり差し,5-6-1,28280,83,5,5,A1,0.6243,0,-0.6243
2026-08-08,11,予選特選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,5,4,逃げ,1-4-2,660,2,1,1,A1,0.7371,1,0.2629
2026-08-08,12,一般,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,7,6,まくり,4-1-3,3390,13,4,4,A2,0.6179,0,-0.6179
2026-08-09,1,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,3,2,逃げ,1-2-3,540,1,1,1,B1,0.4891,1,0.5109
2026-08-09,2,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-2-5,1240,5,1,1,B1,0.4542,1,0.5458
2026-08-09,3,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-4-3,1210,3,1,1,B1,0.5674,1,0.4326
2026-08-09,4,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,2,1,まくり差し,4-3-1,27230,40,4,4,A1,0.6242,0,-0.6242
2026-08-09,5,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,差し,3-1-4,1810,5,3,2,A1,0.6728,0,-0.6728
2026-08-09,6,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-5-4,1120,4,1,1,A1,0.6627,1,0.3373
2026-08-09,7,一般,1,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-2-3,670,3,1,1,A2,0.6509,1,0.3491
2026-08-09,8,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-2-3,620,2,1,1,A2,0.5346,1,0.4654
2026-08-09,9,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-2-3,520,2,1,1,A1,0.7307,1,0.2693
2026-08-09,10,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,まくり,2-5-4,37820,50,2,2,A1,0.4964,0,-0.4964
2026-08-09,11,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,2,1,逃げ,1-4-6,2480,10,1,1,A1,0.7371,1,0.2629
2026-08-09,12,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,東,1,1,逃げ,1-2-6,5020,19,1,1,A1,0.6114,1,0.3886
2026-08-10,1,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南西,2,1,逃げ,1-2-3,390,1,1,1,B1,0.4574,1,0.5426
2026-08-10,2,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南西,2,1,逃げ,1-3-5,1060,5,1,1,B1,0.6103,1,0.3897
2026-08-10,3,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南西,2,1,抜き,1-3-2,1020,4,1,1,A2,0.5832,1,0.4168
2026-08-10,4,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南西,2,1,まくり,2-5-1,12740,36,2,3,A1,0.5868,0,-0.5868
2026-08-10,5,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南,1,1,逃げ,1-2-3,390,1,1,1,A2,0.5901,1,0.4099
2026-08-10,6,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南,1,1,差し,4-1-5,1500,5,4,2,A2,0.6175,0,-0.6175
2026-08-10,7,一般,1,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南,1,1,逃げ,1-2-3,510,1,1,1,A1,0.5594,1,0.4406
2026-08-10,8,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,南,1,1,逃げ,1-4-2,3330,13,1,1,B1,0.4815,1,0.5185
2026-08-10,9,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,北西,2,1,抜き,4-1-5,7360,20,4,4,A2,0.5784,0,-0.5784
2026-08-10,10,特別選抜戦Ｂ,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,3,2,まくり,4-6-1,12090,35,4,4,A2,0.6143,0,-0.6143
2026-08-10,11,特別選抜戦Ａ,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,3,2,逃げ,1-2-4,680,1,1,1,A2,0.6565,1,0.3435
2026-08-10,12,優勝戦,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,北東,2,1,逃げ,1-2-3,620,1,1,1,A1,0.7371,1,0.2629
2026-08-12,1,予選,0,1,オールレディース競走,西,3,2,まくり,2-5-6,8350,49,2,2,B1,0.4164,0,-0.4164
2026-08-12,2,予選,0,1,オールレディース競走,北西,3,2,逃げ,1-5-3,3130,10,1,1,B1,0.5728,1,0.4272
2026-08-12,3,予選,0,1,オールレディース競走,北西,3,2,差し,2-1-3,900,2,2,2,B1,0.4328,0,-0.4328
2026-08-12,4,予選,0,1,オールレディース競走,北西,4,3,まくり差し,4-3-5,3610,17,4,4,B2,0.4025,0,-0.4025
2026-08-12,5,予選,0,1,オールレディース競走,北西,4,3,逃げ,1-2-5,2210,9,1,1,B1,0.5657,1,0.4343
2026-08-12,6,予選,0,1,オールレディース競走,北西,3,2,逃げ,1-5-4,2970,9,1,1,B1,0.4562,1,0.5438
2026-08-12,7,予選,1,1,オールレディース競走,北西,3,2,逃げ,1-3-2,260,1,1,1,A2,0.598,1,0.402
2026-08-12,8,予選,0,1,オールレディース競走,北西,4,3,差し,2-1-4,760,2,2,2,B1,0.5122,0,-0.5122
2026-08-12,9,予選,0,1,オールレディース競走,北,2,1,差し,2-5-3,6390,26,2,2,B2,0.483,0,-0.483
2026-08-12,10,予選特賞,0,1,オールレディース競走,北,2,1,まくり差し,3-1-4,3570,13,3,3,B1,0.5101,0,-0.5101
2026-08-12,11,予選特選,0,1,オールレディース競走,北,2,1,まくり,2-1-5,1500,6,2,2,A2,0.4615,0,-0.4615
2026-08-12,12,発祥地ドリー,0,1,オールレディース競走,南,1,1,差し,2-1-3,2200,6,2,2,A2,0.5422,0,-0.5422
2026-08-13,1,予選,0,2,オールレディース競走,西,4,3,差し,2-4-1,6750,17,2,2,B1,0.5234,0,-0.5234
2026-08-13,2,予選,0,2,オールレディース競走,西,4,3,逃げ,1-2-5,650,2,1,1,B1,0.5525,1,0.4475
2026-08-13,3,予選,0,2,オールレディース競走,西,4,3,抜き,4-1-6,1440,4,4,4,B1,0.4519,0,-0.4519
2026-08-13,4,予選,0,2,オールレディース競走,西,4,3,逃げ,1-6-5,10420,33,1,1,B1,0.4122,1,0.5878
2026-08-13,5,予選,0,2,オールレディース競走,西,4,3,抜き,1-4-3,3360,13,1,1,B1,0.4581,1,0.5419
2026-08-13,6,予選,0,2,オールレディース競走,西,4,3,差し,4-1-2,5130,23,4,4,B1,0.5185,0,-0.5185
2026-08-13,7,予選,1,2,オールレディース競走,西,3,2,まくり,4-2-1,4230,13,4,4,A2,0.5427,0,-0.5427
2026-08-13,8,予選,0,2,オールレディース競走,南西,3,2,逃げ,1-3-4,1430,5,1,1,B2,0.523,1,0.477
2026-08-13,9,予選,0,2,オールレディース競走,南西,3,2,逃げ,1-6-2,920,3,1,1,B1,0.5761,1,0.4239
2026-08-13,10,予選特賞,0,2,オールレディース競走,南,2,1,まくり差し,5-2-4,25000,65,5,5,B1,0.4378,0,-0.4378
2026-08-13,11,予選特選,0,2,オールレディース競走,南,1,1,逃げ,1-2-3,2050,7,1,1,A2,0.553,1,0.447
2026-08-13,12,予選特選,0,2,オールレディース競走,南,1,1,逃げ,1-4-6,3070,13,1,1,A1,0.5468,1,0.4532
2026-08-14,1,予選,0,3,オールレディース競走,西,3,2,差し,2-1-5,1430,5,2,2,B1,0.3712,0,-0.3712
2026-08-14,2,予選,0,3,オールレディース競走,西,3,2,逃げ,1-3-2,2390,11,1,1,B1,0.4728,1,0.5272
2026-08-14,3,予選,0,3,オールレディース競走,北西,3,2,逃げ,1-4-3,2650,12,1,1,B1,0.4542,1,0.5458
2026-08-14,4,予選,0,3,オールレディース競走,西,4,3,逃げ,1-3-6,1210,3,1,1,B1,0.5384,1,0.4616
2026-08-14,5,予選,0,3,オールレディース競走,西,4,3,抜き,3-5-2,1900,4,3,3,B2,0.4614,0,-0.4614
2026-08-14,6,予選,0,3,オールレディース競走,西,3,2,抜き,4-1-5,1780,7,4,4,B1,0.4195,0,-0.4195
2026-08-14,7,予選,1,3,オールレディース競走,南西,3,2,差し,2-3-4,1470,6,2,2,A2,0.5686,0,-0.5686
2026-08-14,8,予選,0,3,オールレディース競走,南西,2,1,まくり,3-1-2,2780,12,3,3,B1,0.4524,0,-0.4524
2026-08-14,9,予選,0,3,オールレディース競走,南西,2,1,まくり,3-1-5,1310,4,3,3,B1,0.4307,0,-0.4307
2026-08-14,10,予選特賞,0,3,オールレディース競走,南西,2,1,逃げ,1-5-2,890,3,1,1,A2,0.662,1,0.338
2026-08-14,11,予選特選,0,3,オールレディース競走,南西,2,1,逃げ,1-2-4,930,3,1,1,A2,0.6677,1,0.3323
2026-08-14,12,予選特選,0,3,オールレディース競走,南西,2,1,逃げ,1-2-3,480,1,1,1,A2,0.598,1,0.402
2026-08-15,1,予選,0,4,オールレディース競走,南西,1,1,逃げ,1-5-2,2730,10,1,1,B1,0.4593,1,0.5407
2026-08-15,2,予選,0,4,オールレディース競走,南西,3,2,逃げ,1-4-5,4260,21,1,1,B1,0.3284,1,0.6716
2026-08-15,3,予選,0,4,オールレディース競走,南西,3,2,まくり差し,4-3-1,2690,9,4,4,B2,0.3257,0,-0.3257
2026-08-15,4,予選,0,4,オールレディース競走,南西,2,1,逃げ,1-2-4,3650,19,1,1,B1,0.5546,1,0.4454
2026-08-15,5,予選,0,4,オールレディース競走,南西,3,2,逃げ,1-2-3,2450,11,1,1,B2,0.467,1,0.533
2026-08-15,6,予選,0,4,オールレディース競走,南西,3,2,差し,5-3-2,55820,71,5,5,B1,0.2905,0,-0.2905
2026-08-15,7,予選,1,4,オールレディース競走,南西,3,2,逃げ,1-3-2,1460,7,1,1,A1,0.5468,1,0.4532
2026-08-15,8,予選,0,4,オールレディース競走,南西,1,1,差し,2-1-3,2140,6,2,2,B1,0.4239,0,-0.4239
2026-08-15,9,予選,0,4,オールレディース競走,南西,2,1,逃げ,1-2-3,580,1,1,1,B1,0.4913,1,0.5087
2026-08-15,10,予選特選,0,4,オールレディース競走,南西,2,1,逃げ,1-6-5,8040,19,1,1,A2,0.5258,1,0.4742
2026-08-15,11,予選特選,0,4,オールレディース競走,南西,1,1,差し,4-1-3,5210,13,4,4,A2,0.5703,0,-0.5703
2026-08-15,12,一般特賞,0,4,オールレディース競走,南西,2,1,差し,2-1-3,14930,39,2,2,B1,0.3712,0,-0.3712
2026-08-16,1,一般,0,5,オールレディース競走,南,3,2,逃げ,1-2-3,690,2,1,1,B1,0.5728,1,0.4272
2026-08-16,2,一般,0,5,オールレディース競走,南,1,1,差し,2-3-6,30270,46,2,2,B1,0.5973,0,-0.5973
2026-08-16,3,一般,0,5,オールレディース競走,南,2,1,抜き,1-2-4,650,1,1,1,B1,0.4913,1,0.5087
