date,race,rname,fixed,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,ninki,nitan,nitan_pay,nitan_ninki,tansho_pay,c1_regno,c1_rank,win_boat,win_course,n_fins
2026-07-22,2,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,差し,3-5-4,9690,50,3-5,4810,16,350,3567,06,3,3,6
2026-07-22,3,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,恵まれ,1-2-6,10880,28,1-2,910,4,260,4232,01,1,1,6
2026-07-22,4,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり,4-2-6,5410,21,4-2,740,3,250,3313,05,4,4,6
2026-07-22,5,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,まくり差し,4-1-3,6560,23,4-1,1500,7,630,4357,02,4,5,6
2026-07-22,6,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,まくり,6-2-3,24540,66,6-2,4290,20,850,3945,06,6,6,6
2026-07-22,7,予選,1,1,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-2-3,270,2,1-2,240,2,100,4305,01,1,1,6
2026-07-22,8,予選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-2-4,1210,5,1-2,210,1,120,4675,01,1,1,6
2026-07-22,9,予選特賞,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,まくり,6-1-2,4670,17,6-1,1350,5,880,4171,02,6,6,6
2026-07-22,10,予選特賞,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,抜き,5-3-4,36450,85,5-3,4300,14,800,3888,05,5,5,6
2026-07-22,11,予選特選,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-2-5,1410,4,1-2,360,1,100,4475,01,1,1,6
2026-07-22,12,龍神選抜,0,1,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,まくり差し,4-5-1,14290,59,4-5,5910,23,1850,4256,03,4,4,6
2026-07-23,1,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,逃げ,1-2-5,3510,14,1-2,920,5,210,4301,01,1,1,6
2026-07-23,2,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり差し,5-2-4,13080,38,5-2,2020,7,620,5261,06,5,5,6
2026-07-23,3,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり,3-2-5,6590,31,3-2,2250,9,710,4245,05,3,3,6
2026-07-23,4,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり差し,4-3-2,4300,20,4-3,1180,6,370,4329,06,4,4,6
2026-07-23,5,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,逃げ,1-4-2,2370,8,1-4,330,1,180,4679,01,1,1,6
2026-07-23,6,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,差し,3-5-6,4670,21,3-5,870,3,140,3974,04,3,3,6
2026-07-23,7,予選,1,2,ミッドナイトボートレースｉｎ大村　６,晴,西,2,1,まくり,4-1-2,5520,19,4-1,2010,7,540,4403,02,4,4,6
2026-07-23,8,予選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-2-6,970,4,1-2,230,1,110,4025,01,1,1,6
2026-07-23,9,予選特賞,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-2-4,880,1,1-2,450,2,110,4053,01,1,1,6
2026-07-23,10,予選特賞,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-3-4,2100,8,1-3,460,2,100,4437,01,1,1,6
2026-07-23,11,予選特選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,差し,2-1-4,3850,15,2-1,2450,9,960,3256,02,2,2,6
2026-07-23,12,予選特選,0,2,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-3-4,650,1,1-3,300,1,110,4518,01,1,1,6
2026-07-24,1,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,逃げ,1-4-6,1390,7,1-4,400,3,160,4623,01,1,1,6
2026-07-24,2,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,逃げ,1-3-6,1660,6,1-3,180,1,100,4808,01,1,1,6
2026-07-24,3,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,逃げ,1-5-3,4870,17,1-5,770,4,200,4981,01,1,1,6
2026-07-24,4,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-2-5,440,1,1-2,190,1,120,4977,01,1,1,6
2026-07-24,5,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,差し,3-1-2,18040,31,3-1,6270,10,1380,5111,02,3,3,6
2026-07-24,6,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,3,2,逃げ,1-3-2,1480,6,1-3,250,1,140,4025,01,1,1,6
2026-07-24,7,一般,1,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,まくり差し,5-1-2,4700,15,5-1,1320,4,450,4053,02,5,5,6
2026-07-24,8,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり差し,3-1-6,1000,4,3-1,380,2,290,4684,02,3,3,6
2026-07-24,9,準優勝戦,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,逃げ,1-2-3,470,1,1-2,250,1,130,3256,01,1,1,6
2026-07-24,10,準優勝戦,0,3,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-4-5,1460,4,1-4,540,2,150,4518,01,1,1,6
2026-07-24,11,準優勝戦,0,3,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,まくり差し,3-1-2,5540,18,3-1,1530,5,900,4305,02,3,3,6
2026-07-24,12,一般,0,3,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-2-4,400,1,1-2,190,1,120,4357,01,1,1,6
2026-07-25,1,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北西,2,1,まくり,3-6-4,13140,39,3-6,2960,9,200,4898,04,3,3,6
2026-07-25,2,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北東,3,2,差し,4-1-5,3280,12,4-1,1200,5,1540,4583,02,4,4,6
2026-07-25,3,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北,2,1,逃げ,1-4-3,2480,9,1-4,960,5,130,5102,01,1,1,6
2026-07-25,4,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-3-2,3410,9,1-3,1540,6,450,4803,01,1,1,6
2026-07-25,5,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-5-6,4270,15,1-5,400,2,100,4403,01,1,1,6
2026-07-25,6,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,まくり差し,6-1-4,74040,60,6-1,9460,12,4040,4475,02,6,6,6
2026-07-25,7,一般,1,4,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-6-4,1910,7,1-6,520,2,100,3888,01,1,1,6
2026-07-25,8,一般,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-4-2,650,1,1-4,280,1,170,4171,01,1,1,6
2026-07-25,9,一般特選,0,4,ミッドナイトボートレースｉｎ大村　６,晴,西,1,1,逃げ,1-2-3,840,2,1-2,290,1,150,4821,01,1,1,6
2026-07-25,10,特別選抜戦Ｂ,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北西,1,1,逃げ,1-3-5,3700,11,1-3,730,3,130,5111,01,1,1,6
2026-07-25,11,優勝戦,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北,2,1,逃げ,1-3-6,2280,9,1-3,320,1,130,4518,01,1,1,6
2026-07-25,12,特別選抜戦Ａ,0,4,ミッドナイトボートレースｉｎ大村　６,晴,北,1,1,まくり差し,5-4-6,20670,44,5-4,4610,11,900,4675,05,5,5,6
2026-07-28,1,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,5-6-4,5190,17,5-6,2530,13,430,3933,02,5,5,6
2026-07-28,2,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,3-4-1,3040,6,3-4,500,1,240,3411,03,3,3,6
2026-07-28,3,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,抜き,6-5-2,10070,51,6-5,2920,15,360,3787,05,6,2,6
2026-07-28,4,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,3,2,逃げ,1-4-6,1290,3,1-4,420,2,160,4596,01,1,1,6
2026-07-28,5,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,2,1,逃げ,1-2-3,1240,5,1-2,400,2,140,4137,01,1,1,6
2026-07-28,6,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり差し,3-1-6,700,2,3-1,480,2,190,4049,02,3,3,6
2026-07-28,7,予選,1,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,3,2,逃げ,1-2-4,590,3,1-2,100,1,110,4278,01,1,1,6
2026-07-28,8,予選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,3-5-4,8470,28,3-5,1550,7,550,3327,04,3,4,6
2026-07-28,9,予選特賞,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-3-6,470,1,1-3,150,1,110,4967,01,1,1,6
2026-07-28,10,予選特賞,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,3-2-5,5470,16,3-2,2770,8,580,3618,04,3,3,6
2026-07-28,11,予選特選,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-2-3,1250,3,1-2,480,1,120,4748,01,1,1,6
2026-07-28,12,龍神選抜,0,1,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,2,1,差し,4-1-5,14800,32,4-1,4330,9,640,4174,02,4,4,6
2026-07-29,1,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-3-4,860,1,1-3,570,2,390,4603,01,1,1,6
2026-07-29,2,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,2,1,まくり,2-3-6,1780,6,2-3,1520,6,150,3831,05,2,2,6
2026-07-29,3,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,3,2,差し,2-1-4,2130,5,2-1,720,3,400,3933,02,2,2,6
2026-07-29,4,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北,2,1,逃げ,1-6-2,2560,10,1-6,760,3,130,4315,01,1,1,6
2026-07-29,5,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,差し,3-1-6,2300,10,3-1,760,3,230,5257,02,3,4,6
2026-07-29,6,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,まくり,3-4-1,18770,39,3-4,3930,12,950,4142,03,3,3,6
2026-07-29,7,予選,1,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,西,2,1,逃げ,1-2-5,760,3,1-2,200,1,100,5028,01,1,1,6
2026-07-29,8,予選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,西,2,1,逃げ,1-2-4,1070,4,1-2,340,2,180,3304,01,1,1,6
2026-07-29,9,予選特賞,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-6-2,630,2,1-6,330,2,270,3853,01,1,1,6
2026-07-29,10,予選特賞,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-2-5,1380,4,1-2,340,2,130,5136,01,1,1,6
2026-07-29,11,予選特選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-3-5,560,2,1-3,210,1,110,4812,01,1,1,6
2026-07-29,12,予選特選,0,2,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-3-2,710,2,1-3,320,2,110,5018,01,1,1,6
2026-07-30,1,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,3,2,逃げ,1-4-5,2210,8,1-4,990,4,110,4447,01,1,1,6
2026-07-30,2,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,4-6-3,5130,23,4-6,1170,6,350,3981,04,4,4,6
2026-07-30,3,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-2-3,360,1,1-2,330,2,170,5303,01,1,1,6
2026-07-30,4,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり差し,3-1-2,8640,28,3-1,3590,11,1310,4906,02,3,3,6
2026-07-30,5,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-3-5,480,1,1-3,180,1,140,5023,01,1,1,6
2026-07-30,6,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり差し,6-3-2,135720,106,6-3,27930,29,1650,4278,06,6,5,6
2026-07-30,7,一般,1,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-4-2,3910,13,1-4,960,5,100,4635,01,1,1,6
2026-07-30,8,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-2-5,570,1,1-2,310,1,130,4761,01,1,1,6
2026-07-30,9,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-4-6,7030,21,1-4,570,3,110,4174,01,1,1,6
2026-07-30,10,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり差し,4-1-6,6960,20,4-1,1610,5,480,4812,02,4,4,6
2026-07-30,11,準優勝戦,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-4-5,2740,10,1-4,710,4,120,5028,01,1,1,6
2026-07-30,12,一般,0,3,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-2-5,1780,5,1-2,320,1,130,5205,01,1,1,6
2026-07-31,1,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-4-2,1070,3,1-4,460,2,120,4521,01,1,1,6
2026-07-31,2,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,まくり差し,5-6-4,26070,79,5-6,9550,26,1630,4138,05,5,5,6
2026-07-31,3,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-2-4,1510,3,1-2,660,2,200,4093,01,1,1,6
2026-07-31,4,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-6-2,4450,19,1-6,1100,5,130,4173,01,1,1,6
2026-07-31,5,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-3-6,1540,7,1-3,360,2,120,5018,01,1,1,6
2026-07-31,6,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-3-5,370,1,1-3,200,1,200,4137,01,1,1,6
2026-07-31,7,一般,1,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,まくり差し,3-1-5,1640,5,3-1,460,3,350,4967,02,3,3,6
2026-07-31,8,一般,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,逃げ,1-4-3,3800,13,1-4,1460,6,110,3618,01,1,1,6
2026-07-31,9,一般特選,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,1,1,差し,2-4-6,85670,89,2-4,11760,19,820,4748,06,2,2,6
2026-07-31,10,特別選抜戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-4-6,3160,10,1-4,410,1,190,4603,01,1,1,6
2026-07-31,11,特別選抜戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,まくり,6-3-5,42710,95,6-3,6120,22,1040,4447,06,6,2,6
2026-07-31,12,優勝戦,0,4,にっぽん未来プロジェクト競走ｉｎ大村　１,晴,北西,2,1,逃げ,1-3-4,1300,5,1-3,420,2,130,5028,01,1,1,6
2026-08-06,1,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,8,7,差し,2-5-6,17610,60,2-5,3850,16,600,4299,04,2,2,6
2026-08-06,2,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,7,6,逃げ,1-2-5,880,1,1-2,600,2,170,4092,01,1,1,6
2026-08-06,3,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,7,6,差し,2-1-4,1000,2,2-1,440,2,190,3284,02,2,2,6
2026-08-06,4,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,6,5,差し,4-1-2,2750,10,4-1,890,3,230,3224,02,4,4,6
2026-08-06,5,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,東,5,4,まくり,4-2-3,5450,22,4-2,2100,9,1380,4213,05,4,4,6
2026-08-06,6,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,まくり差し,4-3-6,3420,13,4-3,1270,6,590,3964,05,4,4,6
2026-08-06,7,予選,1,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,抜き,5-1-4,10130,30,5-1,1580,6,760,3349,02,5,5,6
2026-08-06,8,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,逃げ,1-2-4,6160,23,1-2,2000,8,140,4588,01,1,1,6
2026-08-06,9,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,東,5,4,まくり差し,5-1-6,3150,11,5-1,930,5,460,4259,02,5,5,6
2026-08-06,10,予選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,逃げ,1-6-5,4770,17,1-6,650,2,220,4949,01,1,1,6
2026-08-06,11,予選特選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,差し,4-1-3,2990,10,4-1,890,3,440,3576,02,4,4,6
2026-08-06,12,予選特選,0,1,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,5,4,逃げ,1-3-2,790,2,1-3,250,1,100,4497,01,1,1,6
2026-08-07,1,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,東,8,7,,,,,,,,,4966,F,,,6
2026-08-07,2,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,東,6,5,抜き,5-4-2,26400,61,5-4,7220,15,550,4287,04,5,2,6
2026-08-07,3,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南東,5,4,逃げ,1-2-4,2390,9,1-2,750,4,340,4164,01,1,1,6
2026-08-07,4,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南東,5,4,逃げ,1-2-4,570,1,1-2,250,1,140,5055,01,1,1,6
2026-08-07,5,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,雨,南東,4,3,逃げ,1-2-4,1700,6,1-2,410,2,240,3892,01,1,1,6
2026-08-07,6,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,雨,東,5,4,逃げ,1-3-4,6590,24,1-3,580,2,180,3527,01,1,1,6
2026-08-07,7,予選,1,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,差し,2-1-3,1310,5,2-1,800,4,680,4241,02,2,2,6
2026-08-07,8,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,まくり,4-1-5,1740,6,4-1,540,2,340,4553,02,4,4,6
2026-08-07,9,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,4,3,まくり差し,3-4-6,480,1,3-4,310,1,110,4248,04,3,3,6
2026-08-07,10,予選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,4,3,まくり差し,3-1-2,12680,26,3-1,3560,9,930,4624,02,3,3,6
2026-08-07,11,予選特選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,6,5,逃げ,1-3-4,1400,4,1-3,380,2,130,3473,01,1,1,6
2026-08-07,12,予選特選,0,2,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,逃げ,1-4-2,2860,12,1-4,710,4,110,4352,01,1,1,6
2026-08-08,1,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,8,7,まくり差し,6-5-3,24820,54,6-5,9950,21,3070,3843,06,6,5,6
2026-08-08,2,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,8,7,逃げ,1-3-6,1100,3,1-3,540,2,170,5011,01,1,1,6
2026-08-08,3,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,7,6,差し,2-3-1,7510,40,2-3,2820,15,710,4004,03,2,2,6
2026-08-08,4,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,7,6,差し,2-3-4,3520,11,2-3,2420,8,930,4948,04,2,2,6
2026-08-08,5,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,7,6,逃げ,1-2-5,980,1,1-2,410,1,160,4695,01,1,1,6
2026-08-08,6,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,6,5,まくり差し,3-1-2,1510,6,3-1,380,2,140,4171,02,3,3,6
2026-08-08,7,予選,1,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,6,5,逃げ,1-2-4,650,2,1-2,170,1,110,4715,01,1,1,6
2026-08-08,8,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,逃げ,1-6-2,27740,58,1-6,3530,14,220,4969,01,1,1,6
2026-08-08,9,予選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,7,6,逃げ,1-3-2,1870,7,1-3,510,3,110,3777,01,1,1,6
2026-08-08,10,予選特選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,まくり差し,5-6-1,28280,83,5-6,5940,21,1340,3574,03,5,5,6
2026-08-08,11,予選特選,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,5,4,逃げ,1-4-2,660,2,1-4,380,2,100,4096,01,1,1,6
2026-08-08,12,一般,0,3,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,7,6,まくり,4-1-3,3390,13,4-1,580,3,140,5055,02,4,4,6
2026-08-09,1,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,3,2,逃げ,1-2-3,540,1,1-2,400,2,150,5048,01,1,1,6
2026-08-09,2,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-2-5,1240,5,1-2,480,3,140,5011,01,1,1,6
2026-08-09,3,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-4-3,1210,3,1-4,530,2,140,3284,01,1,1,6
2026-08-09,4,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,北東,2,1,まくり差し,4-3-1,27230,40,4-3,12190,15,1380,4715,03,4,4,6
2026-08-09,5,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,差し,3-1-4,1810,5,3-1,620,2,560,4624,02,3,2,6
2026-08-09,6,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-5-4,1120,4,1-5,360,1,120,4352,01,1,1,6
2026-08-09,7,一般,1,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-2-3,670,3,1-2,390,2,130,4171,01,1,1,6
2026-08-09,8,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-2-3,620,2,1-2,200,1,130,4241,01,1,1,6
2026-08-09,9,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-2-3,520,2,1-2,210,1,100,4497,01,1,1,6
2026-08-09,10,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,まくり,2-5-4,37820,50,2-5,6930,14,360,3473,04,2,2,6
2026-08-09,11,準優勝戦,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,2,1,逃げ,1-4-6,2480,10,1-4,450,3,100,4096,01,1,1,6
2026-08-09,12,一般,0,4,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,東,1,1,逃げ,1-2-6,5020,19,1-2,610,2,250,3574,01,1,1,6
2026-08-10,1,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,南西,2,1,逃げ,1-2-3,390,1,1-2,300,2,130,3527,01,1,1,6
2026-08-10,2,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,曇り,南西,2,1,逃げ,1-3-5,1060,5,1-3,300,1,100,4092,01,1,1,6
2026-08-10,3,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南西,2,1,抜き,1-3-2,1020,4,1-3,250,1,120,4588,01,1,1,6
2026-08-10,4,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南西,2,1,まくり,2-5-1,12740,36,2-5,5670,16,550,3349,03,2,3,6
2026-08-10,5,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南,1,1,逃げ,1-2-3,390,1,1-2,230,1,100,4259,01,1,1,6
2026-08-10,6,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南,1,1,差し,4-1-5,1500,5,4-1,540,3,370,4287,02,4,2,6
2026-08-10,7,一般,1,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南,1,1,逃げ,1-2-3,510,1,1-2,250,1,140,3576,01,1,1,6
2026-08-10,8,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,南,1,1,逃げ,1-4-2,3330,13,1-4,1530,5,190,5395,01,1,1,6
2026-08-10,9,一般,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北西,2,1,抜き,4-1-5,7360,20,4-1,2640,7,400,4695,02,4,4,6
2026-08-10,10,特別選抜戦Ｂ,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,3,2,まくり,4-6-1,12090,35,4-6,3700,10,540,4949,03,4,4,6
2026-08-10,11,特別選抜戦Ａ,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,3,2,逃げ,1-2-4,680,1,1-2,300,1,130,4553,01,1,1,6
2026-08-10,12,優勝戦,0,5,ＢＯＡＴＲＡＣＥ振興会会長賞,晴,北東,2,1,逃げ,1-2-3,620,1,1-2,280,2,120,4096,01,1,1,6
2026-08-12,1,予選,0,1,オールレディース競走,晴,西,3,2,まくり,2-5-6,8350,49,2-5,710,1,300,5346,06,2,2,6
2026-08-12,2,予選,0,1,オールレディース競走,晴,北西,3,2,逃げ,1-5-3,3130,10,1-5,1730,8,120,5213,01,1,1,6
2026-08-12,3,予選,0,1,オールレディース競走,晴,北西,3,2,差し,2-1-3,900,2,2-1,470,2,180,3474,02,2,2,6
