date,race,rank,boat,regno,name,motor,boatno,exhib,course,st
2025-09-24,4,05,6,5337,出畑孝成,41,73,6.93,6,0.16
2025-09-24,4,06,2,3567,吉岡誠,53,77,6.94,2,0.15
2025-09-24,5,01,1,4308,河村了,56,72,6.86,1,0.14
2025-09-24,5,02,4,4323,山田佑樹,31,74,6.93,4,0.27
2025-09-24,5,03,2,2878,富山弘幸,25,26,6.94,2,0.17
2025-09-24,5,04,3,4513,河野真也,37,15,6.93,3,0.21
2025-09-24,5,05,5,4603,谷川将太,14,29,6.93,5,0.25
2025-09-24,5,06,6,5395,日高龍之介,28,76,6.86,6,0.23
2025-09-24,6,01,1,4109,谷津幸宏,45,69,6.96,1,0.09
2025-09-24,6,02,4,4089,妹尾忠幸,22,18,6.92,4,0.17
2025-09-24,6,03,3,3568,木村光宏,13,59,6.93,3,0.19
2025-09-24,6,04,6,3478,嶋田貴支,68,41,7.02,6,0.22
2025-09-24,6,S2,2,4015,前野竜一,75,64,6.98,2,0.38
2025-09-24,6,S0,5,5276,大島隆乃介,76,39,6.96,5,0.17
2025-09-24,7,01,1,4903,吉田凌太朗,15,11,6.89,1,0.10
2025-09-24,7,02,3,4511,中岡健人,70,17,6.94,3,0.09
2025-09-24,7,03,4,4978,山田和佐,18,38,6.93,4,0.14
2025-09-24,7,04,2,3775,泉啓文,52,43,6.91,2,0.14
2025-09-24,7,05,6,5375,庄島潤成,35,78,6.94,6,0.12
2025-09-24,7,06,5,4632,長尾京志郎,24,58,6.97,5,0.14
2025-09-24,8,01,1,4171,榎幸司,17,67,6.91,1,0.15
2025-09-24,8,02,2,4253,西川真人,16,22,6.94,2,0.11
2025-09-24,8,03,3,3892,草場康幸,59,61,6.9,3,0.12
2025-09-24,8,04,4,3882,新田智彰,50,68,6.88,4,0.14
2025-09-24,8,05,5,3807,岡部哲,40,49,6.95,5,0.17
2025-09-24,8,06,6,4095,福来剛,67,30,6.91,6,0.17
2025-09-24,9,01,2,4252,松下哲也,73,13,6.87,2,0.08
2025-09-24,9,02,4,4154,森安弘雅,55,21,6.91,4,0.20
2025-09-24,9,03,1,4241,大串重幸,33,55,6.87,1,0.14
2025-09-24,9,04,3,5063,大塚雅治,38,54,6.88,3,0.11
2025-09-24,9,05,5,4513,河野真也,37,15,6.89,5,0.21
2025-09-24,9,06,6,4572,渡部悟,71,16,6.98,6,0.25
2025-09-24,10,01,1,4089,妹尾忠幸,22,18,6.89,1,0.21
2025-09-24,10,02,6,2878,富山弘幸,25,26,6.9,3,0.24
2025-09-24,10,03,2,4904,松本一毅,23,57,6.89,2,0.19
2025-09-24,10,04,4,4015,前野竜一,75,64,6.94,5,0.18
2025-09-24,10,05,3,4216,星栄爾,57,56,6.92,4,0.22
2025-09-24,10,06,5,3567,吉岡誠,53,77,6.94,6,0.27
2025-09-24,11,01,3,4171,榎幸司,17,67,6.89,3,0.14
2025-09-24,11,02,1,4603,谷川将太,14,29,6.86,1,0.11
2025-09-24,11,03,2,4308,河村了,56,72,6.79,2,0.07
2025-09-24,11,04,4,4903,吉田凌太朗,15,11,6.94,4,0.11
2025-09-24,11,05,6,4292,麻生慎介,54,47,6.9,6,0.13
2025-09-24,11,06,5,4109,谷津幸宏,45,69,6.91,5,0.11
2025-09-24,12,01,1,4762,藤原啓史朗,19,37,6.84,1,0.11
2025-09-24,12,02,6,4434,田中辰彦,64,35,6.88,6,0.11
2025-09-24,12,03,5,4301,関裕也,34,51,6.88,5,0.06
2025-09-24,12,04,2,4737,竹井貴史,74,50,6.83,2,0.12
2025-09-24,12,05,3,4172,森定晃史,72,62,6.92,3,0.18
2025-09-24,12,06,4,4264,長尾章平,27,33,6.9,4,0.15
2025-09-27,1,01,3,3580,水口由紀,58,65,6.87,3,0.15
2025-09-27,1,02,4,4349,犬童千秋,15,30,6.87,4,0.11
2025-09-27,1,03,6,5195,北村寧々,36,51,6.86,6,0.13
2025-09-27,1,04,2,5151,山下奈緒,66,59,6.84,2,0.28
2025-09-27,1,05,5,4844,村上奈穂,64,72,6.83,5,0.14
2025-09-27,1,S1,1,5250,嶋田有里,61,57,6.9,1,0.23
2025-09-27,2,01,1,4300,加藤綾,34,66,6.83,1,0.14
2025-09-27,2,02,3,5335,森陽多,59,35,6.89,3,0.10
2025-09-27,2,03,4,4714,喜多須杏奈,26,64,6.85,4,0.11
2025-09-27,2,04,5,4286,平田さやか,12,50,6.85,5,0.11
2025-09-27,2,05,6,4408,仁科さやか,14,11,6.89,6,0.18
2025-09-27,2,S1,2,5193,米丸乃絵,27,55,6.84,2,0.16
2025-09-27,3,01,3,4764,小池礼乃,39,45,6.86,3,0.28
2025-09-27,3,02,5,5173,谷口佳蓮,52,20,6.83,5,0.17
2025-09-27,3,03,2,4804,高田ひかる,23,41,6.76,2,0.32
2025-09-27,3,04,6,4372,原田佑実,17,27,6.85,6,0.18
2025-09-27,3,05,4,4499,滝川真由子,46,44,6.89,4,0.22
2025-09-27,3,06,1,5283,植木美帆,44,52,6.8,1,0.27
2025-09-27,4,01,5,4502,遠藤エミ,28,12,6.79,5,0.13
2025-09-27,4,02,1,4733,赤井睦,43,74,6.87,1,0.20
2025-09-27,4,03,2,4014,片岡恵里,13,63,6.8,2,0.21
2025-09-27,4,04,6,5192,中尾優香,31,33,6.88,6,0.22
2025-09-27,4,05,3,4720,西澤日花里,47,25,6.84,3,0.23
2025-09-27,4,06,4,5326,三嶌さらら,60,32,6.91,4,0.22
2025-09-27,5,01,4,3518,倉田郁美,30,58,6.85,4,0.11
2025-09-27,5,02,3,4433,川野芽唯,53,17,6.75,3,0.09
2025-09-27,5,03,1,3175,渡辺千草,65,77,6.83,1,0.13
2025-09-27,5,04,6,4387,平山智加,11,31,6.83,6,0.14
2025-09-27,5,05,2,3871,池田紫乃,69,29,6.87,2,0.12
2025-09-27,5,06,5,5155,内山七海,73,37,6.84,5,0.19
2025-09-27,6,01,3,4530,小野生奈,72,23,6.77,3,0.08
2025-09-27,6,02,5,4927,関野文,74,70,6.9,5,0.09
2025-09-27,6,03,6,3528,笠野友紀恵,20,78,6.82,6,0.11
2025-09-27,6,04,1,4844,村上奈穂,64,72,6.84,1,0.14
2025-09-27,6,05,4,5188,武井莉里佳,56,26,6.85,4,0.10
2025-09-27,6,06,2,4924,中北涼,21,76,6.93,2,0.16
2025-09-27,7,01,4,4050,田口節子,62,61,6.83,4,0.07
2025-09-27,7,02,1,3611,岩崎芳美,48,49,6.84,1,0.11
2025-09-27,7,03,6,5335,森陽多,59,35,6.88,6,0.02
2025-09-27,7,04,5,5151,山下奈緒,66,59,6.82,5,0.16
2025-09-27,7,05,2,4590,渡邉優美,25,71,6.86,2,0.12
2025-09-27,7,06,3,4548,篠木亜衣花,32,19,6.9,3,0.19
2025-09-27,8,01,3,5218,山田理央,57,69,6.76,3,0.08
2025-09-27,8,02,1,4349,犬童千秋,15,30,6.84,1,0.15
2025-09-27,8,03,5,5283,植木美帆,44,52,6.85,5,0.11
2025-09-27,8,04,4,3357,福島陽子,45,54,6.87,4,0.28
2025-09-27,8,05,6,4208,三浦永理,18,18,6.86,6,0.12
2025-09-27,8,06,2,4408,仁科さやか,14,11,6.9,2,0.21
2025-09-27,9,01,1,4764,小池礼乃,39,45,6.82,1,0.18
2025-09-27,9,02,2,4482,守屋美穂,38,47,6.81,2,0.21
2025-09-27,9,03,6,4014,片岡恵里,13,63,6.86,6,0.21
2025-09-27,9,04,5,4300,加藤綾,34,66,6.85,5,0.24
2025-09-27,9,05,3,3289,高橋淳美,50,56,6.98,3,0.23
2025-09-27,9,06,4,5250,嶋田有里,61,57,6.93,4,0.31
2025-09-27,10,01,1,4938,小芦るり華,22,40,6.79,1,0.09
2025-09-27,10,02,3,3618,海野ゆかり,29,24,6.88,3,0.08
2025-09-27,10,03,4,5205,刑部亜里紗,33,21,6.86,4,0.15
2025-09-27,10,04,5,3871,池田紫乃,69,29,6.92,5,0.14
2025-09-27,10,05,6,3580,水口由紀,58,65,6.9,6,0.13
2025-09-27,10,06,2,5192,中尾優香,31,33,6.88,2,0.20
2025-09-27,11,01,1,4433,川野芽唯,53,17,6.78,1,0.09
2025-09-27,11,02,2,5195,北村寧々,36,51,6.84,2,0.09
2025-09-27,11,03,5,4733,赤井睦,43,74,6.85,6,0.00
2025-09-27,11,04,3,4286,平田さやか,12,50,6.85,3,0.08
2025-09-27,11,05,4,4372,原田佑実,17,27,6.84,4,0.12
2025-09-27,11,06,6,5188,武井莉里佳,56,26,6.88,5,0.01
2025-09-27,12,01,2,4050,田口節子,62,61,6.85,2,0.13
2025-09-27,12,02,1,4502,遠藤エミ,28,12,6.81,1,0.14
2025-09-27,12,03,3,5193,米丸乃絵,27,55,6.89,3,0.15
2025-09-27,12,04,6,4530,小野生奈,72,23,6.82,6,0.21
2025-09-27,12,05,5,4804,高田ひかる,23,41,6.8,5,0.18
2025-09-27,12,06,4,4387,平山智加,11,31,6.84,4,0.15
2025-09-28,1,01,2,4714,喜多須杏奈,26,64,6.94,2,0.17
2025-09-28,1,02,4,5192,中尾優香,31,33,6.95,4,0.19
2025-09-28,1,03,1,4499,滝川真由子,46,44,6.89,1,0.21
2025-09-28,1,04,6,4924,中北涼,21,76,6.96,6,0.19
2025-09-28,1,05,5,4548,篠木亜衣花,32,19,6.92,5,0.22
2025-09-28,1,06,3,3528,笠野友紀恵,20,78,6.88,3,0.21
2025-09-28,2,01,1,5173,谷口佳蓮,52,20,6.91,1,0.13
2025-09-28,2,02,4,3618,海野ゆかり,29,24,6.98,4,0.27
2025-09-28,2,03,6,4927,関野文,74,70,7.01,6,0.22
2025-09-28,2,04,3,3518,倉田郁美,30,58,6.87,3,0.14
2025-09-28,2,05,2,4720,西澤日花里,47,25,6.94,2,0.17
2025-09-28,2,06,5,5326,三嶌さらら,60,32,6.98,5,0.26
2025-09-28,3,01,2,4433,川野芽唯,53,17,6.87,2,0.21
2025-09-28,3,02,3,3175,渡辺千草,65,77,6.92,3,0.36
2025-09-28,3,03,5,5205,刑部亜里紗,33,21,6.95,5,0.32
2025-09-28,3,04,6,3357,福島陽子,45,54,6.97,6,0.32
2025-09-28,3,05,4,4408,仁科さやか,14,11,7.04,4,0.21
2025-09-28,3,06,1,3289,高橋淳美,50,56,6.96,1,0.28
2025-09-28,4,01,2,4208,三浦永理,18,18,6.95,2,0.21
2025-09-28,4,02,4,5218,山田理央,57,69,6.88,4,0.16
2025-09-28,4,03,1,3580,水口由紀,58,65,6.97,1,0.31
2025-09-28,4,04,6,5151,山下奈緒,66,59,6.92,6,0.25
2025-09-28,4,05,5,5193,米丸乃絵,27,55,6.97,5,0.19
2025-09-28,4,06,3,3871,池田紫乃,69,29,7.01,3,0.24
2025-09-28,5,01,1,4372,原田佑実,17,27,6.94,1,0.11
2025-09-28,5,02,2,3611,岩崎芳美,48,49,6.94,2,0.12
2025-09-28,5,03,5,4482,守屋美穂,38,47,6.9,5,0.17
2025-09-28,5,04,3,5195,北村寧々,36,51,6.97,3,0.17
2025-09-28,5,05,4,5155,内山七海,73,37,6.94,4,0.21
2025-09-28,5,06,6,4844,村上奈穂,64,72,6.94,6,0.22
2025-09-28,6,01,3,4050,田口節子,62,61,6.91,3,0.14
2025-09-28,6,02,1,3528,笠野友紀恵,20,78,6.84,1,0.21
2025-09-28,6,03,6,4590,渡邉優美,25,71,6.95,6,0.31
2025-09-28,6,04,2,5283,植木美帆,44,52,6.9,2,0.15
2025-09-28,6,05,4,4733,赤井睦,43,74,6.95,4,0.33
2025-09-28,6,06,5,5250,嶋田有里,61,57,6.99,5,0.42
2025-09-28,7,01,1,5188,武井莉里佳,56,26,6.87,1,0.19
2025-09-28,7,02,2,4387,平山智加,11,31,6.86,2,0.19
2025-09-28,7,03,3,4938,小芦るり華,22,40,6.86,3,0.19
2025-09-28,7,04,5,4349,犬童千秋,15,30,6.89,5,0.17
2025-09-28,7,05,4,4924,中北涼,21,76,6.92,4,0.32
2025-09-28,7,06,6,5326,三嶌さらら,60,32,6.91,6,0.20
2025-09-28,8,01,3,4499,滝川真由子,46,44,6.9,3,0.11
2025-09-28,8,02,4,4300,加藤綾,34,66,6.87,4,0.09
2025-09-28,8,03,1,3618,海野ゆかり,29,24,6.95,1,0.17
2025-09-28,8,04,6,4502,遠藤エミ,28,12,6.87,6,0.14
2025-09-28,8,05,2,3357,福島陽子,45,54,6.92,2,0.16
2025-09-28,8,06,5,5335,森陽多,59,35,6.91,5,0.04
2025-09-28,9,01,3,4714,喜多須杏奈,26,64,6.9,3,0.19
2025-09-28,9,02,4,4764,小池礼乃,39,45,6.91,4,0.09
2025-09-28,9,03,2,4286,平田さやか,12,50,6.89,2,0.18
2025-09-28,9,04,6,3518,倉田郁美,30,58,6.9,6,0.16
2025-09-28,9,05,1,4804,高田ひかる,23,41,6.81,1,0.34
2025-09-28,9,06,5,3289,高橋淳美,50,56,7.0,5,0.18
2025-09-28,10,01,1,4530,小野生奈,72,23,6.82,1,0.15
2025-09-28,10,02,4,5173,谷口佳蓮,52,20,6.87,4,0.11
2025-09-28,10,03,5,3611,岩崎芳美,48,49,6.9,5,0.12
2025-09-28,10,04,2,4548,篠木亜衣花,32,19,6.92,2,0.18
2025-09-28,10,05,3,4014,片岡恵里,13,63,6.83,3,0.19
2025-09-28,10,06,6,3175,渡辺千草,65,77,6.9,6,0.13
2025-09-28,11,01,1,4050,田口節子,62,61,6.88,1,0.09
2025-09-28,11,02,5,5192,中尾優香,31,33,6.92,5,0.07
2025-09-28,11,03,3,5205,刑部亜里紗,33,21,6.88,3,0.14
2025-09-28,11,04,2,5155,内山七海,73,37,6.87,2,0.13
2025-09-28,11,05,4,4720,西澤日花里,47,25,6.87,4,0.08
2025-09-28,11,06,6,5218,山田理央,57,69,6.81,6,0.09
2025-09-28,12,01,1,4482,守屋美穂,38,47,6.83,1,0.12
2025-09-28,12,02,4,4590,渡邉優美,25,71,6.89,4,0.18
2025-09-28,12,03,3,4208,三浦永理,18,18,6.88,3,0.17
2025-09-28,12,04,5,4938,小芦るり華,22,40,6.85,5,0.18
2025-09-28,12,05,2,4927,関野文,74,70,6.9,2,0.18
2025-09-28,12,06,6,4433,川野芽唯,53,17,6.79,6,0.26
2025-09-29,1,01,1,3871,池田紫乃,69,29,6.93,1,0.22
2025-09-29,1,02,3,4300,加藤綾,34,66,6.86,3,0.14
2025-09-29,1,03,6,4720,西澤日花里,47,25,6.88,6,0.08
2025-09-29,1,04,4,5283,植木美帆,44,52,6.91,4,0.11
2025-09-29,1,05,5,4372,原田佑実,17,27,6.87,5,0.10
2025-09-29,1,06,2,4844,村上奈穂,64,72,6.9,2,0.18
2025-09-29,2,01,2,4502,遠藤エミ,28,12,6.82,2,0.19
2025-09-29,2,02,3,4590,渡邉優美,25,71,6.89,3,0.20
2025-09-29,2,03,1,4924,中北涼,21,76,6.9,1,0.17
2025-09-29,2,04,5,4714,喜多須杏奈,26,64,6.87,5,0.27
2025-09-29,2,05,4,5326,三嶌さらら,60,32,6.86,4,0.24
2025-09-29,2,06,6,5155,内山七海,73,37,6.89,6,0.31
2025-09-29,3,01,3,4387,平山智加,11,31,6.86,3,0.11
2025-09-29,3,02,4,4208,三浦永理,18,18,6.91,4,0.12
2025-09-29,3,03,5,5195,北村寧々,36,51,6.88,5,0.12
2025-09-29,3,04,1,5151,山下奈緒,66,59,6.86,1,0.21
2025-09-29,3,05,2,5250,嶋田有里,61,57,7.01,2,0.14
2025-09-29,3,06,6,4548,篠木亜衣花,32,19,6.93,6,0.26
2025-09-29,4,01,1,4014,片岡恵里,13,63,6.87,1,0.17
2025-09-29,4,02,4,5192,中尾優香,31,33,6.94,4,0.08
2025-09-29,4,03,5,3618,海野ゆかり,29,24,6.94,5,0.11
2025-09-29,4,04,2,3580,水口由紀,58,65,6.92,2,0.16
2025-09-29,4,05,3,4927,関野文,74,70,6.99,3,0.16
2025-09-29,4,06,6,4349,犬童千秋,15,30,6.91,6,0.04
2025-09-29,5,01,2,4938,小芦るり華,22,40,6.87,2,0.12
2025-09-29,5,02,6,4804,高田ひかる,23,41,6.69,6,0.22
2025-09-29,5,03,5,5283,植木美帆,44,52,6.87,5,0.19
2025-09-29,5,04,4,3289,高橋淳美,50,56,6.95,4,0.13
2025-09-29,5,05,1,4408,仁科さやか,14,11,6.94,1,0.31
2025-09-29,5,06,3,5335,森陽多,59,35,6.9,3,0.31
2025-09-29,6,01,4,4286,平田さやか,12,50,6.79,4,0.07
2025-09-29,6,02,1,3518,倉田郁美,30,58,6.79,1,0.22
2025-09-29,6,03,6,4482,守屋美穂,38,47,6.76,6,0.03
2025-09-29,6,04,3,5188,武井莉里佳,56,26,6.79,3,0.21
2025-09-29,6,05,5,4499,滝川真由子,46,44,6.79,5,0.11
2025-09-29,6,06,2,5173,谷口佳蓮,52,20,6.78,2,0.19
2025-09-29,7,01,1,5205,刑部亜里紗,33,21,6.75,1,0.07
2025-09-29,7,02,3,4733,赤井睦,43,74,6.86,3,0.06
2025-09-29,7,03,4,4502,遠藤エミ,28,12,6.77,4,0.11
2025-09-29,7,04,2,4372,原田佑実,17,27,6.8,2,0.05
2025-09-29,7,05,5,4764,小池礼乃,39,45,6.81,5,0.16
2025-09-29,7,06,6,5250,嶋田有里,61,57,6.87,6,0.15
2025-09-29,8,01,5,4433,川野芽唯,53,17,6.77,5,0.31
2025-09-29,8,02,2,4530,小野生奈,72,23,6.76,2,0.22
2025-09-29,8,03,1,4714,喜多須杏奈,26,64,6.81,1,0.23
2025-09-29,8,04,3,3357,福島陽子,45,54,6.85,3,0.29
2025-09-29,8,05,6,4300,加藤綾,34,66,6.75,6,0.33
2025-09-29,8,06,4,5151,山下奈緒,66,59,6.76,4,0.32
2025-09-29,9,01,1,4927,関野文,74,70,6.84,1,0.19
2025-09-29,9,02,2,5218,山田理央,57,69,6.77,2,0.18
2025-09-29,9,03,3,4844,村上奈穂,64,72,6.86,3,0.23
2025-09-29,9,04,6,4050,田口節子,62,61,6.8,6,0.21
2025-09-29,9,05,5,3528,笠野友紀恵,20,78,6.75,5,0.24
2025-09-29,9,06,4,4548,篠木亜衣花,32,19,6.88,4,0.29
2025-09-29,10,01,1,4208,三浦永理,18,18,6.81,1,0.15
2025-09-29,10,02,3,3611,岩崎芳美,48,49,6.81,3,0.07
2025-09-29,10,03,6,5193,米丸乃絵,27,55,6.83,6,0.11
2025-09-29,10,04,5,3175,渡辺千草,65,77,6.8,5,0.11
2025-09-29,10,05,2,4349,犬童千秋,15,30,6.79,2,0.07
2025-09-29,10,06,4,5335,森陽多,59,35,6.84,4,0.06
2025-09-29,11,01,3,4804,高田ひかる,23,41,6.7,3,0.12
2025-09-29,11,02,5,4014,片岡恵里,13,63,6.81,5,0.11
2025-09-29,11,03,1,4590,渡邉優美,25,71,6.8,1,0.19
2025-09-29,11,04,4,3871,池田紫乃,69,29,6.87,4,0.14
2025-09-29,11,05,6,5173,谷口佳蓮,52,20,6.79,6,0.07
2025-09-29,11,06,2,4733,赤井睦,43,74,6.85,2,0.22
2025-09-29,12,01,1,4387,平山智加,11,31,6.8,1,0.18
2025-09-29,12,02,4,3580,水口由紀,58,65,6.88,4,0.16
2025-09-29,12,03,5,4924,中北涼,21,76,6.86,5,0.19
2025-09-29,12,04,6,4286,平田さやか,12,50,6.84,6,0.17
2025-09-29,12,05,3,4408,仁科さやか,14,11,6.87,3,0.22
2025-09-29,12,06,2,4764,小池礼乃,39,45,6.82,2,0.17
2025-09-30,1,01,1,5195,北村寧々,36,51,6.91,1,0.13
2025-09-30,1,02,3,4349,犬童千秋,15,30,6.89,3,0.11
2025-09-30,1,03,2,3175,渡辺千草,65,77,6.89,2,0.10
2025-09-30,1,04,4,5326,三嶌さらら,60,32,6.89,4,0.19
2025-09-30,1,05,5,4408,仁科さやか,14,11,6.97,5,0.18
2025-09-30,1,06,6,4733,赤井睦,43,74,6.89,6,0.12
2025-09-30,2,01,3,4938,小芦るり華,22,40,6.83,3,0.22
2025-09-30,2,02,4,3611,岩崎芳美,48,49,6.91,4,0.17
2025-09-30,2,03,1,4720,西澤日花里,47,25,6.89,1,0.18
2025-09-30,2,04,2,5205,刑部亜里紗,33,21,6.9,2,0.23
2025-09-30,2,05,5,3580,水口由紀,58,65,6.95,5,0.19
2025-09-30,2,06,6,3871,池田紫乃,69,29,6.96,6,0.17
2025-09-30,3,01,3,4387,平山智加,11,31,6.89,3,0.08
2025-09-30,3,02,5,5218,山田理央,57,69,6.83,5,0.09
2025-09-30,3,03,2,3289,高橋淳美,50,56,6.99,2,0.08
2025-09-30,3,04,4,5151,山下奈緒,66,59,6.83,4,0.14
2025-09-30,3,05,6,4499,滝川真由子,46,44,6.86,6,0.11
2025-09-30,3,06,1,5192,中尾優香,31,33,6.9,1,0.14
2025-09-30,4,01,3,4372,原田佑実,17,27,6.9,3,0.17
2025-09-30,4,02,5,5250,嶋田有里,61,57,6.92,5,0.13
2025-09-30,4,03,4,4482,守屋美穂,38,47,6.84,4,0.26
2025-09-30,4,04,6,3618,海野ゆかり,29,24,6.87,6,0.15
2025-09-30,4,05,1,5155,内山七海,73,37,6.89,1,0.18
2025-09-30,4,06,2,3518,倉田郁美,30,58,6.87,2,0.26
2025-09-30,5,01,2,3528,笠野友紀恵,20,78,6.83,2,0.09
2025-09-30,5,02,1,3357,福島陽子,45,54,6.85,1,0.04
2025-09-30,5,03,5,5188,武井莉里佳,56,26,6.82,5,0.09
2025-09-30,5,04,3,4590,渡邉優美,25,71,6.91,3,0.06
2025-09-30,5,05,6,4714,喜多須杏奈,26,64,6.91,6,0.11
2025-09-30,5,06,4,4844,村上奈穂,64,72,6.89,4,0.06
2025-09-30,6,01,6,4764,小池礼乃,39,45,6.87,6,0.03
2025-09-30,6,02,2,4530,小野生奈,72,23,6.81,2,0.19
2025-09-30,6,03,5,5335,森陽多,59,35,6.87,5,0.08
2025-09-30,6,04,4,5173,谷口佳蓮,52,20,6.86,4,0.08
2025-09-30,6,05,1,4548,篠木亜衣花,32,19,6.89,1,0.26
2025-09-30,6,06,3,4924,中北涼,21,76,6.9,3,0.15
2025-09-30,7,01,1,5193,米丸乃絵,27,55,6.86,1,0.13
2025-09-30,7,02,3,4927,関野文,74,70,6.89,3,0.12
2025-09-30,7,03,2,4300,加藤綾,34,66,6.86,2,0.12
2025-09-30,7,04,4,4014,片岡恵里,13,63,6.83,4,0.21
2025-09-30,7,05,5,5326,三嶌さらら,60,32,6.91,5,0.13
2025-09-30,7,06,6,5283,植木美帆,44,52,6.91,6,0.14
2025-09-30,8,01,2,4433,川野芽唯,53,17,6.86,2,0.24
2025-09-30,8,02,3,4050,田口節子,62,61,6.86,3,0.20
2025-09-30,8,03,5,4720,西澤日花里,47,25,6.84,5,0.21
2025-09-30,8,04,1,4286,平田さやか,12,50,6.84,1,0.16
2025-09-30,8,05,6,3289,高橋淳美,50,56,6.97,6,0.25
2025-09-30,8,S1,4,5155,内山七海,73,37,6.86,4,0.22
2025-09-30,9,01,1,5218,山田理央,57,69,6.79,1,0.16
2025-09-30,9,02,3,4804,高田ひかる,23,41,6.68,3,0.13
2025-09-30,9,03,5,3518,倉田郁美,30,58,6.84,5,0.14
2025-09-30,9,04,4,3175,渡辺千草,65,77,6.83,4,0.16
2025-09-30,9,05,2,5188,武井莉里佳,56,26,6.86,2,0.22
2025-09-30,9,06,6,4938,小芦るり華,22,40,6.88,6,0.14
2025-09-30,10,01,1,4502,遠藤エミ,28,12,6.77,1,0.12
2025-09-30,10,02,2,3618,海野ゆかり,29,24,6.84,2,0.17
2025-09-30,10,03,3,4208,三浦永理,18,18,6.85,3,0.14
2025-09-30,10,04,4,5195,北村寧々,36,51,6.87,4,0.09
2025-09-30,10,05,5,3357,福島陽子,45,54,6.88,5,0.12
2025-09-30,10,S1,6,3611,岩崎芳美,48,49,6.9,6,0.12
2025-09-30,11,01,1,4482,守屋美穂,38,47,6.76,1,0.06
2025-09-30,11,02,3,5193,米丸乃絵,27,55,6.82,3,0.16
2025-09-30,11,03,4,3528,笠野友紀恵,20,78,6.8,4,0.18
2025-09-30,11,04,2,4499,滝川真由子,46,44,6.79,2,0.22
2025-09-30,11,05,6,5205,刑部亜里紗,33,21,6.78,6,0.21
2025-09-30,11,06,5,4530,小野生奈,72,23,6.78,5,0.14
2025-09-30,12,01,1,4590,渡邉優美,25,71,6.84,1,0.17
2025-09-30,12,02,5,4050,田口節子,62,61,6.85,5,0.08
2025-09-30,12,03,2,4014,片岡恵里,13,63,6.8,2,0.16
2025-09-30,12,04,3,5151,山下奈緒,66,59,6.81,3,0.13
2025-09-30,12,05,6,5250,嶋田有里,61,57,6.88,6,0.06
2025-09-30,12,06,4,5335,森陽多,59,35,6.83,4,0.14
2025-10-01,1,01,1,5335,森陽多,59,35,6.85,1,0.13
2025-10-01,1,02,2,4548,篠木亜衣花,32,19,6.95,2,0.18
2025-10-01,1,03,4,3580,水口由紀,58,65,6.87,4,0.18
2025-10-01,1,04,6,5151,山下奈緒,66,59,6.82,6,0.21
2025-10-01,1,05,3,3357,福島陽子,45,54,6.81,3,0.18
2025-10-01,1,06,5,4408,仁科さやか,14,11,6.91,5,0.21
2025-10-01,2,01,3,4499,滝川真由子,46,44,6.82,3,0.11
2025-10-01,2,02,6,5326,三嶌さらら,60,32,6.84,6,0.04
2025-10-01,2,03,4,4938,小芦るり華,22,40,6.81,4,0.05
2025-10-01,2,04,5,4927,関野文,74,70,6.9,5,0.02
2025-10-01,2,05,1,3618,海野ゆかり,29,24,6.8,1,0.17
2025-10-01,2,06,2,3528,笠野友紀恵,20,78,6.84,2,0.21
2025-10-01,3,01,1,4714,喜多須杏奈,26,64,6.88,1,0.06
2025-10-01,3,02,4,4530,小野生奈,72,23,6.81,4,0.12
2025-10-01,3,03,3,4482,守屋美穂,38,47,6.87,3,0.07
2025-10-01,3,04,5,4804,高田ひかる,23,41,6.71,5,0.13
2025-10-01,3,05,2,5250,嶋田有里,61,57,6.9,2,0.08
2025-10-01,3,06,6,5192,中尾優香,31,33,6.88,6,0.11
2025-10-01,4,01,4,4349,犬童千秋,15,30,6.85,4,0.11
2025-10-01,4,02,1,4300,加藤綾,34,66,6.78,1,0.12
2025-10-01,4,03,2,4590,渡邉優美,25,71,6.83,2,0.12
2025-10-01,4,04,5,4502,遠藤エミ,28,12,6.82,5,0.08
2025-10-01,4,05,6,5195,北村寧々,36,51,6.84,6,0.09
2025-10-01,4,06,3,4924,中北涼,21,76,6.86,3,0.21
2025-10-01,5,01,1,4387,平山智加,11,31,6.86,1,0.13
2025-10-01,5,02,3,4408,仁科さやか,14,11,6.9,3,0.12
2025-10-01,5,03,2,4733,赤井睦,43,74,6.87,2,0.11
2025-10-01,5,04,4,4433,川野芽唯,53,17,6.84,4,0.23
2025-10-01,5,05,5,4764,小池礼乃,39,45,6.85,5,0.18
2025-10-01,5,S1,6,5283,植木美帆,44,52,6.87,6,0.16
2025-10-01,6,01,2,3175,渡辺千草,65,77,6.79,2,0.15
2025-10-01,6,02,4,4050,田口節子,62,61,6.79,4,0.14
2025-10-01,6,03,5,4208,三浦永理,18,18,6.83,5,0.12
2025-10-01,6,04,3,4548,篠木亜衣花,32,19,6.89,3,0.17
2025-10-01,6,05,6,5173,谷口佳蓮,52,20,6.81,6,0.16
2025-10-01,6,06,1,4014,片岡恵里,13,63,6.8,1,0.29
2025-10-01,7,01,1,5218,山田理央,57,69,6.81,1,0.17
2025-10-01,7,02,4,5193,米丸乃絵,27,55,6.84,4,0.15
2025-10-01,7,03,3,3518,倉田郁美,30,58,6.86,3,0.21
2025-10-01,7,04,2,3580,水口由紀,58,65,6.86,2,0.15
2025-10-01,7,05,6,4844,村上奈穂,64,72,6.91,6,0.15
