regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4409,坂元浩仁,44,0.6136363636363636,0.588891452801993,2.5,17.0,0.588,0.588,,
4413,水摩敦,51,0.47058823529411764,0.5317573153852548,-6.1,27.0,0.185,0.667,,
4420,津久井拓也,47,0.574468085106383,0.5684400237869952,0.6,20.0,0.15,0.7,,
4424,松尾昂明,43,0.627906976744186,0.5679283060413081,6.0,16.0,0.438,0.5,,
4428,有賀達也,41,0.4634146341463415,0.5555874856212796,-9.2,22.0,0.409,0.591,,
4430,永田秀二,41,0.5121951219512195,0.5381466289416857,-2.6,20.0,0.25,0.6,,
4433,川野芽唯,45,0.5555555555555556,0.6051952366547622,-5.0,20.0,0.6,0.55,,
4437,中田元泰,44,0.4318181818181818,0.5891353202550623,-15.7,25.0,0.24,0.64,壁弱●,素通し型
4441,末永由楽,40,0.375,0.5858263431383788,-21.1,25.0,0.36,0.56,壁弱●,素通し型
4443,津田裕絵,42,0.47619047619047616,0.5552670906745469,-7.9,22.0,0.182,0.727,,
4446,和田兼輔,44,0.6363636363636364,0.5909244940250313,4.5,16.0,0.75,0.438,,
4448,青木玄太,41,0.5365853658536586,0.608026771971,-7.1,19.0,0.474,0.632,,
4458,抹香雄三,42,0.42857142857142855,0.5318363673195692,-10.3,24.0,0.25,0.625,,
4460,後藤翔之,43,0.6511627906976745,0.5650299349540067,8.6,15.0,0.4,0.6,壁強●,
4466,南佑典,45,0.6,0.5382131566347065,6.2,18.0,0.222,0.556,,
4467,渡邉俊介,43,0.5348837209302325,0.5597543599973014,-2.5,20.0,0.25,0.7,,
4468,大池佑来,40,0.625,0.6001392841842809,2.5,15.0,0.4,0.533,,
4471,新田泰章,44,0.6363636363636364,0.5905267131045528,4.6,16.0,0.688,0.438,,
4472,尾嶋一広,42,0.6190476190476191,0.6041371741050995,1.5,16.0,0.688,0.25,,
4475,末永祐輝,43,0.6046511627906976,0.5737439836569329,3.1,17.0,0.176,0.765,,
