regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4880,澤崎雄哉,94.0,0.255,,,0.255,全国,23.0,16.0,0.375,,,29.0,0.069,0.345,,30,0.333,29,0.379,,
3974,深山祐二,78.0,0.128,,,0.128,全国,21.0,16.0,0.438,,,20.0,0.0,0.0,,28,0.179,21,0.143,●,●
5401,谷海夏人,110.0,0.055,,,0.055,全国,,,,,,108.0,0.028,0.056,○,32,0.156,76,0.066,●,●
4056,小西英輝,33.0,0.242,3.0,0.667,0.242,全国,9.0,5.0,0.2,,,10.0,0.1,0.1,,11,0.455,10,0.1,,
3556,田中信一郎,111.0,0.216,,,0.216,全国,66.0,16.0,0.562,,,30.0,0.1,0.2,,36,0.472,37,0.378,,
4543,重木輝彦,110.0,0.273,6.0,0.333,0.273,全国,56.0,18.0,0.556,,,31.0,0.194,0.258,,35,0.543,38,0.526,,
3224,栗山繁洋,96.0,0.167,,,0.167,全国,24.0,19.0,0.316,,,17.0,0.0,0.059,,36,0.25,23,0.13,●,
4762,藤原啓史朗,116.0,0.25,4.0,0.0,0.25,全国,63.0,13.0,0.462,,,46.0,0.13,0.239,○,32,0.531,47,0.532,,
4711,前出達吉,114.0,0.219,,,0.219,全国,40.0,21.0,0.571,○,,30.0,0.067,0.2,,40,0.475,37,0.324,,
4193,郷原章平,127.0,0.181,8.0,0.25,0.181,全国,52.0,17.0,0.471,,,34.0,0.059,0.118,,39,0.282,43,0.233,●,
5096,上原崚,122.0,0.197,8.0,0.125,0.197,全国,43.0,15.0,0.333,,,39.0,0.077,0.154,,40,0.525,37,0.243,●,
3444,香月大介,67.0,0.075,3.0,0.667,0.075,全国,16.0,10.0,0.2,,,22.0,0.045,0.045,,29,0.241,18,0.111,●,●
4511,中岡健人,105.0,0.21,,,0.21,全国,29.0,18.0,0.333,,,32.0,0.031,0.094,,35,0.343,32,0.188,●,
4664,東口晃,76.0,0.158,,,0.158,全国,18.0,15.0,0.2,,,18.0,0.0,0.167,,27,0.185,18,0.222,●,●
4435,服部達哉,90.0,0.244,,,0.244,全国,28.0,14.0,0.286,,,30.0,0.033,0.167,,26,0.5,30,0.2,●,
4782,浜崎準也,75.0,0.12,,,0.12,全国,18.0,12.0,0.167,,,20.0,0.0,0.25,,26,0.154,22,0.227,●,●
5363,山本凱立,100.0,0.01,,,0.01,全国,,,,,,95.0,0.0,0.011,○,30,0.033,66,0.015,●,●
3812,山崎聖司,103.0,0.262,14.0,0.286,0.262,全国,34.0,23.0,0.217,,,32.0,0.0,0.156,,33,0.333,30,0.167,●,
3442,宮武英司,93.0,0.215,,,0.215,全国,24.0,16.0,0.375,,,26.0,0.038,0.154,,33,0.364,29,0.138,●,
4355,小川広大,76.0,0.079,,,0.079,全国,17.0,13.0,0.231,,,27.0,0.0,0.037,,27,0.111,23,0.043,●,●
4842,山下昂大,111.0,0.225,9.0,0.333,0.225,全国,39.0,16.0,0.5,,,39.0,0.077,0.103,,36,0.5,34,0.235,●,
4218,吉川喜継,102.0,0.216,8.0,0.625,0.216,全国,59.0,13.0,0.615,,,2.0,0.0,0.5,,42,0.452,40,0.625,,
3372,加藤雅之,77.0,0.065,,,0.065,全国,21.0,18.0,0.278,,,24.0,0.042,0.042,,22,0.0,25,0.08,●,●
3992,関口智久,89.0,0.169,8.0,0.25,0.169,全国,30.0,16.0,0.25,,,32.0,0.094,0.188,,27,0.259,28,0.393,,
4295,小坂尚哉,120.0,0.275,5.0,0.4,0.275,全国,64.0,14.0,0.429,,,33.0,0.121,0.394,,44,0.568,39,0.564,,
5032,谷口知優,99.0,0.212,7.0,0.286,0.212,全国,32.0,15.0,0.4,,,30.0,0.067,0.2,,36,0.472,29,0.276,,
4204,柴田大輔,99.0,0.101,,,0.101,全国,30.0,18.0,0.389,,,31.0,0.032,0.097,,36,0.25,27,0.148,●,
4108,吉村正明,109.0,0.147,,,0.147,全国,37.0,9.0,0.667,,,27.0,0.148,0.185,,37,0.351,33,0.333,,
3757,畑和宏,89.0,0.18,4.0,0.0,0.18,全国,26.0,15.0,0.133,,,18.0,0.111,0.056,,33,0.424,22,0.318,,
4105,松下直也,118.0,0.229,9.0,0.222,0.229,全国,45.0,29.0,0.31,○,飛ぶ型,33.0,0.061,0.182,,37,0.432,40,0.3,,
3212,亀本勇樹,72.0,0.153,4.0,0.25,0.153,全国,31.0,20.0,0.35,,,11.0,0.091,0.091,,25,0.24,30,0.267,,●
4700,金子和之,102.0,0.235,4.0,0.75,0.235,全国,39.0,15.0,0.333,,,32.0,0.094,0.312,,30,0.533,30,0.4,,
3461,渡邊哲也,64.0,0.047,,,0.047,全国,13.0,8.0,0.375,,,30.0,0.0,0.033,,17,0.059,23,0.043,●,●
3523,寳田亮治,88.0,0.17,,,0.17,全国,22.0,17.0,0.588,,,31.0,0.097,0.161,,31,0.355,26,0.231,●,
3870,寺嶋雄,104.0,0.135,8.0,0.125,0.135,全国,29.0,19.0,0.316,,,31.0,0.0,0.065,,36,0.361,29,0.103,●,
4245,高橋直哉,96.0,0.125,3.0,0.0,0.125,全国,28.0,19.0,0.316,,,32.0,0.062,0.125,,33,0.182,30,0.233,●,●
3714,梶原正,100.0,0.12,5.0,0.2,0.12,全国,28.0,14.0,0.286,,,28.0,0.0,0.107,,34,0.294,26,0.038,●,
4850,野中一平,123.0,0.236,4.0,0.75,0.236,全国,49.0,11.0,0.455,,,29.0,0.103,0.207,,41,0.561,37,0.378,,
3731,高濱芳久,77.0,0.156,,,0.156,全国,36.0,22.0,0.5,,,15.0,0.2,0.133,,34,0.412,33,0.455,,
3558,山本浩次,89.0,0.157,6.0,0.167,0.157,全国,31.0,15.0,0.2,,,22.0,0.0,0.136,,27,0.37,32,0.188,●,
4239,竹田辰也,112.0,0.134,5.0,0.0,0.134,全国,59.0,17.0,0.588,,,31.0,0.097,0.129,,36,0.5,39,0.256,,
4303,牧原崇,101.0,0.188,6.0,0.167,0.188,全国,36.0,19.0,0.474,,,31.0,0.032,0.161,,31,0.387,35,0.171,●,
3654,武田光史,106.0,0.151,,,0.151,全国,51.0,17.0,0.294,,,22.0,0.136,0.091,,31,0.677,37,0.378,,
4594,谷川祐一,110.0,0.255,10.0,0.2,0.255,全国,44.0,13.0,0.538,,,15.0,0.067,0.2,,39,0.41,36,0.444,,
3742,宮地秀祈,86.0,0.163,4.0,0.0,0.163,全国,27.0,18.0,0.278,,,22.0,0.045,0.091,,30,0.3,25,0.16,●,
4896,花本剛,93.0,0.172,,,0.172,全国,25.0,15.0,0.2,,,29.0,0.0,0.138,,34,0.265,28,0.107,●,
3787,天野誠,80.0,0.075,,,0.075,全国,23.0,17.0,0.294,,,23.0,0.0,0.087,,27,0.111,26,0.115,●,●
3771,折下寛法,106.0,0.245,,,0.245,全国,37.0,14.0,0.357,,,25.0,0.04,0.24,,42,0.31,27,0.407,,
5043,中村日向,128.0,0.195,5.0,0.0,0.195,全国,47.0,17.0,0.529,,,42.0,0.167,0.19,○,46,0.5,43,0.419,,
4513,河野真也,101.0,0.228,3.0,0.333,0.228,全国,47.0,16.0,0.625,,,34.0,0.0,0.206,,32,0.406,39,0.231,●,
3833,中辻博訓,128.0,0.211,7.0,0.429,0.211,全国,72.0,18.0,0.5,,,31.0,0.194,0.194,,35,0.486,41,0.366,,
3642,大塚浩二,83.0,0.133,4.0,0.5,0.133,全国,19.0,12.0,0.25,,,21.0,0.0,0.095,,30,0.167,21,0.095,●,●
4828,松山将吾,107.0,0.299,8.0,0.125,0.299,全国,50.0,19.0,0.421,,,36.0,0.111,0.333,,30,0.633,39,0.487,,
4368,山口隆史,90.0,0.111,,,0.111,全国,20.0,12.0,0.333,,,33.0,0.03,0.061,,33,0.242,22,0.091,●,●
4635,峰重力也,82.0,0.159,5.0,0.4,0.159,全国,27.0,12.0,0.25,,,26.0,0.038,0.192,,27,0.259,29,0.276,,
5238,笹木香吾,116.0,0.121,,,0.121,全国,44.0,20.0,0.65,○,残す型,39.0,0.077,0.077,,35,0.429,40,0.275,,
4049,荒川健太,119.0,0.319,18.0,0.222,0.319,全国,60.0,17.0,0.529,,,20.0,0.05,0.15,,40,0.5,40,0.4,,
4974,安井瑞紀,105.0,0.2,,,0.2,全国,39.0,21.0,0.286,,,33.0,0.061,0.182,,36,0.444,33,0.333,,
4487,三原司,102.0,0.186,,,0.186,全国,26.0,15.0,0.267,,,27.0,0.037,0.259,,37,0.297,29,0.345,,
4365,盛本真輔,109.0,0.128,,,0.128,全国,39.0,19.0,0.474,,,35.0,0.0,0.171,,35,0.343,35,0.171,●,
5293,眞崎武蔵,81.0,0.037,4.0,0.0,0.037,全国,8.0,7.0,0.143,,,50.0,0.02,0.02,○,28,0.107,37,0.027,●,●
4889,後藤盛也,84.0,0.083,7.0,0.0,0.083,全国,28.0,12.0,0.417,,,29.0,0.103,0.034,,29,0.241,29,0.103,●,●
3257,田頭実,5.0,0.2,,,0.2,全国,49.0,13.0,0.615,,,,,,,27,0.704,40,0.6,,
4593,小坂宗司,115.0,0.296,,,0.296,全国,43.0,18.0,0.556,,,31.0,0.097,0.194,,37,0.432,39,0.436,,
4050,田口節子,108.0,0.241,7.0,0.143,0.241,全国,60.0,12.0,0.667,,,40.0,0.15,0.225,○,33,0.667,40,0.425,,
5344,谷口丞,121.0,0.198,11.0,0.273,0.198,全国,13.0,7.0,0.286,,,49.0,0.061,0.122,○,43,0.233,44,0.205,●,●
5192,中尾優香,100.0,0.16,,,0.16,全国,29.0,15.0,0.2,,,39.0,0.0,0.103,,30,0.433,38,0.132,●,
4688,永井彪也,124.0,0.226,5.0,0.2,0.226,全国,56.0,16.0,0.5,,,43.0,0.07,0.186,○,38,0.447,42,0.357,,
4589,塩崎桐加,81.0,0.148,,,0.148,全国,24.0,11.0,0.455,,,22.0,0.091,0.045,,25,0.24,26,0.192,●,●
4747,山戸信二,89.0,0.124,,,0.124,全国,24.0,15.0,0.133,,,33.0,0.03,0.03,,30,0.133,27,0.074,●,●
5294,豊田祥生,93.0,0.065,4.0,0.0,0.065,全国,24.0,17.0,0.294,,,27.0,0.037,0.0,,28,0.143,28,0.036,●,●
4199,北川潤二,74.0,0.23,2.0,0.5,0.23,全国,68.0,18.0,0.556,,,,,,,41,0.488,46,0.609,,
3370,坪内実,82.0,0.098,3.0,0.0,0.098,全国,22.0,14.0,0.143,,,21.0,0.095,0.048,,28,0.179,20,0.1,●,●
3918,深井利寿,125.0,0.272,4.0,0.5,0.272,全国,52.0,20.0,0.45,○,,45.0,0.156,0.267,○,31,0.484,47,0.447,,
5132,中野希一,113.0,0.186,,,0.186,全国,65.0,28.0,0.321,○,飛ぶ型,33.0,0.212,0.212,,38,0.658,36,0.472,,
5237,永松良教,87.0,0.172,,,0.172,全国,19.0,12.0,0.417,,,38.0,0.0,0.158,,27,0.296,29,0.172,●,
3286,坂東満,64.0,0.156,6.0,0.167,0.156,全国,22.0,13.0,0.462,,,25.0,0.0,0.12,,21,0.333,24,0.125,●,
5079,大石真央,105.0,0.162,,,0.162,全国,29.0,17.0,0.353,,,35.0,0.029,0.114,,32,0.281,32,0.188,●,
5399,長野未来,139.0,0.05,33.0,0.03,0.03,当地,,,,,,121.0,0.0,0.05,○,33,0.03,88,0.034,●,●
4709,岡村将也,114.0,0.272,8.0,0.5,0.272,全国,44.0,24.0,0.417,○,,39.0,0.026,0.282,,32,0.594,41,0.268,,
3637,齋藤和政,92.0,0.174,6.0,0.333,0.174,全国,27.0,19.0,0.211,,,27.0,0.037,0.148,,35,0.257,24,0.167,●,
3202,三品隆浩,99.0,0.101,8.0,0.0,0.101,全国,35.0,26.0,0.346,,,33.0,0.091,0.061,,33,0.182,33,0.182,●,●
3900,香川素子,113.0,0.248,5.0,0.0,0.248,全国,48.0,17.0,0.588,,,33.0,0.182,0.182,,38,0.579,34,0.382,,
4276,鈴木勝博,115.0,0.174,,,0.174,全国,47.0,18.0,0.278,,,36.0,0.111,0.139,,35,0.571,43,0.302,,
4047,吉永浩則,91.0,0.099,,,0.099,全国,26.0,11.0,0.545,,,28.0,0.0,0.036,,30,0.267,26,0.038,●,
3627,井上恵一,91.0,0.121,,,0.121,全国,41.0,22.0,0.636,○,残す型,9.0,0.0,0.0,,30,0.167,36,0.25,,●
3793,高橋真吾,89.0,0.101,5.0,0.0,0.101,全国,24.0,16.0,0.312,,,33.0,0.0,0.061,,29,0.207,25,0.08,●,●
3539,金子順一,98.0,0.112,5.0,0.4,0.112,全国,31.0,22.0,0.273,,,17.0,0.0,0.0,,36,0.167,30,0.067,●,●
3838,伊藤啓三,91.0,0.165,4.0,0.0,0.165,全国,29.0,18.0,0.556,,,32.0,0.094,0.156,,32,0.281,30,0.3,,
4025,山本隆幸,83.0,0.253,,,0.253,全国,41.0,11.0,0.364,,,22.0,0.136,0.136,,27,0.519,28,0.464,,
4120,柘植政浩,131.0,0.221,9.0,0.333,0.221,全国,55.0,15.0,0.733,,,37.0,0.081,0.135,,40,0.525,43,0.233,●,
3752,宇土泰就,101.0,0.129,,,0.129,全国,27.0,19.0,0.263,,,33.0,0.03,0.091,,33,0.303,29,0.138,●,
4856,豊田健士郎,142.0,0.232,32.0,0.219,0.219,当地,63.0,18.0,0.389,,,44.0,0.136,0.273,○,46,0.565,50,0.5,,
4244,鈴木成美,73.0,0.055,,,0.055,全国,18.0,10.0,0.3,,,21.0,0.0,0.048,,30,0.133,20,0.1,●,●
4301,関裕也,79.0,0.203,5.0,0.0,0.203,全国,25.0,17.0,0.471,,,8.0,0.0,0.125,,33,0.455,23,0.348,,
4759,今泉友吾,110.0,0.255,3.0,0.0,0.255,全国,49.0,10.0,0.2,,,41.0,0.146,0.268,○,35,0.629,43,0.419,,
5300,横田海人,91.0,0.055,,,0.055,全国,18.0,16.0,0.062,,,29.0,0.034,0.069,,29,0.103,29,0.103,●,●
4919,吉田翔悟,82.0,0.28,4.0,0.25,0.28,全国,18.0,13.0,0.308,,,33.0,0.091,0.212,,23,0.435,27,0.222,●,
3988,古川誠之,123.0,0.195,6.0,0.0,0.195,全国,50.0,17.0,0.647,,,39.0,0.051,0.231,,34,0.559,47,0.298,,
3176,長谷川巌,59.0,0.153,,,0.153,全国,21.0,14.0,0.357,,,21.0,0.0,0.048,,19,0.263,24,0.083,●,
5257,西丸侑太朗,121.0,0.19,8.0,0.125,0.19,全国,60.0,22.0,0.273,○,飛ぶ型,33.0,0.121,0.212,,43,0.488,41,0.39,,
4407,鹿島敏弘,112.0,0.223,4.0,0.5,0.223,全国,35.0,21.0,0.619,,,34.0,0.029,0.147,,34,0.382,34,0.147,●,
3814,金子貴志,105.0,0.181,7.0,0.143,0.181,全国,30.0,20.0,0.3,,,28.0,0.036,0.071,,39,0.308,30,0.133,●,
4439,近藤友宝,95.0,0.116,7.0,0.143,0.116,全国,26.0,19.0,0.474,,,34.0,0.0,0.059,,37,0.189,28,0.071,●,●
4669,井上茂,93.0,0.161,7.0,0.0,0.161,全国,22.0,14.0,0.571,,,24.0,0.042,0.125,,36,0.25,23,0.174,●,
5410,今泉澪,124.0,0.016,13.0,0.0,0.016,全国,,,,,,119.0,0.017,0.017,○,38,0.053,82,0.037,●,●
4246,喜多那由夏,97.0,0.124,7.0,0.143,0.124,全国,30.0,24.0,0.25,,,24.0,0.0,0.042,,33,0.242,27,0.111,●,●
4520,高倉孝太,107.0,0.196,9.0,0.222,0.196,全国,33.0,17.0,0.353,,,32.0,0.062,0.125,,39,0.41,34,0.324,,
3852,澤大介,95.0,0.137,20.0,0.2,0.137,全国,29.0,15.0,0.2,,,30.0,0.1,0.167,,33,0.364,29,0.31,,
3973,崎利仁,112.0,0.152,10.0,0.0,0.152,全国,34.0,25.0,0.36,,,37.0,0.054,0.189,,35,0.343,32,0.219,●,
4211,村田敦,95.0,0.137,3.0,0.0,0.137,全国,28.0,22.0,0.273,,,36.0,0.028,0.111,,35,0.229,23,0.13,●,●
3473,石川真二,,,,,,全国,112.0,58.0,0.379,○,,,,,,39,0.564,44,0.659,,
4976,金山立樹,82.0,0.207,6.0,0.0,0.207,全国,25.0,17.0,0.353,,,22.0,0.091,0.136,,31,0.452,20,0.25,,
3686,鳥居塚孝博,125.0,0.232,3.0,0.333,0.232,全国,50.0,16.0,0.5,,,38.0,0.158,0.237,,38,0.579,43,0.419,,
4146,柳橋宏紀,114.0,0.193,8.0,0.0,0.193,全国,37.0,17.0,0.647,,,33.0,0.091,0.182,,42,0.429,28,0.286,,
5151,山下奈緒,92.0,0.098,7.0,0.286,0.098,全国,21.0,16.0,0.375,,,29.0,0.034,0.034,,32,0.188,23,0.174,●,●
3692,竹腰正樹,89.0,0.202,8.0,0.25,0.202,全国,32.0,22.0,0.364,,,32.0,0.0,0.219,,24,0.25,34,0.206,●,
4926,吉川貴仁,82.0,0.195,11.0,0.091,0.195,全国,44.0,6.0,0.167,,,25.0,0.16,0.16,,21,0.81,30,0.6,,
4697,國弘翔平,95.0,0.105,8.0,0.0,0.105,全国,29.0,18.0,0.167,,,27.0,0.074,0.074,,33,0.273,29,0.207,●,
4452,松尾祭,118.0,0.195,4.0,0.5,0.195,全国,49.0,24.0,0.625,○,,38.0,0.079,0.105,,41,0.39,38,0.211,●,
5333,山下智己,83.0,0.096,12.0,0.0,0.096,全国,13.0,4.0,0.5,,,25.0,0.0,0.12,,34,0.353,19,0.211,●,
3801,五反田忍,62.0,0.081,7.0,0.0,0.081,全国,20.0,10.0,0.2,,,17.0,0.118,0.059,,21,0.238,18,0.222,●,●
3965,北中元樹,120.0,0.183,10.0,0.3,0.183,全国,48.0,20.0,0.5,○,,38.0,0.053,0.184,,34,0.5,42,0.286,,
4730,土屋実沙希,83.0,0.205,6.0,0.333,0.205,全国,28.0,16.0,0.125,,,20.0,0.05,0.25,,29,0.345,28,0.321,,
4002,古結宏,113.0,0.257,7.0,0.429,0.257,全国,58.0,21.0,0.571,○,,25.0,0.04,0.56,,37,0.486,38,0.579,,
4306,畔柳俊吾,87.0,0.207,6.0,0.5,0.207,全国,31.0,22.0,0.364,,,27.0,0.037,0.037,,27,0.481,33,0.152,●,
4268,和合俊介,71.0,0.141,3.0,0.0,0.141,全国,14.0,12.0,0.083,,,20.0,0.05,0.05,,26,0.231,19,0.158,●,●
3976,内田圭,102.0,0.078,9.0,0.111,0.078,全国,28.0,18.0,0.167,,,27.0,0.0,0.0,,35,0.229,27,0.0,●,●
4432,黄金井力良,118.0,0.195,7.0,0.143,0.195,全国,45.0,24.0,0.417,○,,32.0,0.094,0.062,,44,0.409,33,0.152,●,
4113,木村浩士,104.0,0.202,7.0,0.429,0.202,全国,38.0,20.0,0.25,,,28.0,0.107,0.107,,35,0.257,28,0.286,,
3959,坪井康晴,115.0,0.226,7.0,0.143,0.226,全国,54.0,18.0,0.611,,,32.0,0.094,0.188,,41,0.61,43,0.419,,
5305,伊藤栞,84.0,0.071,16.0,0.125,0.071,全国,16.0,14.0,0.143,,,25.0,0.0,0.0,,29,0.103,21,0.0,●,●
3961,谷村一哉,87.0,0.322,3.0,0.0,0.322,全国,40.0,10.0,0.5,,,31.0,0.194,0.323,,28,0.536,34,0.618,,
4415,下出卓矢,122.0,0.107,11.0,0.182,0.107,全国,46.0,13.0,0.385,,,47.0,0.128,0.085,○,45,0.4,36,0.361,,
3832,下田哲也,59.0,0.102,6.0,0.0,0.102,全国,16.0,15.0,0.267,,,25.0,0.0,0.08,,20,0.15,20,0.15,●,●
4618,乃村康友,102.0,0.245,26.0,0.192,0.192,当地,26.0,15.0,0.133,,,31.0,0.032,0.258,,32,0.438,33,0.333,,
3960,菊地孝平,125.0,0.144,9.0,0.222,0.144,全国,57.0,19.0,0.421,,,29.0,0.103,0.069,,36,0.5,43,0.349,,
5180,藤本紗弥香,45.0,0.133,3.0,0.0,0.133,全国,8.0,7.0,0.286,,,13.0,0.077,0.0,,14,0.286,14,0.071,,
4071,古賀千晶,76.0,0.105,3.0,0.333,0.105,全国,21.0,13.0,0.385,,,15.0,0.067,0.2,,27,0.111,21,0.238,●,●
4706,三浦洋次朗,130.0,0.162,7.0,0.286,0.162,全国,54.0,24.0,0.417,○,,38.0,0.105,0.079,,47,0.447,45,0.244,●,
3489,大場敏,129.0,0.225,7.0,0.571,0.225,全国,54.0,19.0,0.474,,,37.0,0.054,0.135,,42,0.476,44,0.295,,
4201,佐竹友樹,83.0,0.133,9.0,0.222,0.133,全国,23.0,15.0,0.133,,,27.0,0.074,0.074,,28,0.429,28,0.143,●,
3519,冨田秀幸,96.0,0.177,5.0,0.0,0.177,全国,25.0,19.0,0.263,,,31.0,0.0,0.161,,30,0.2,30,0.167,●,●
4383,竹田吉行,109.0,0.211,,,0.211,全国,46.0,25.0,0.72,○,残す型,29.0,0.069,0.103,,35,0.4,30,0.167,●,
4272,大場広孝,90.0,0.222,7.0,0.429,0.222,全国,24.0,16.0,0.5,,,28.0,0.071,0.143,,29,0.345,27,0.222,●,
4563,齋藤真之,89.0,0.112,,,0.112,全国,20.0,7.0,0.143,,,22.0,0.0,0.0,,37,0.243,19,0.0,●,●
5384,八戸琉楓,155.0,0.032,,,0.032,全国,1.0,1.0,0.0,,,105.0,0.0,0.029,○,52,0.096,71,0.028,●,●
4057,松井賢治,124.0,0.153,7.0,0.143,0.153,全国,47.0,19.0,0.737,,,35.0,0.086,0.114,,34,0.382,40,0.2,●,
4351,里岡右貴,127.0,0.26,6.0,0.5,0.26,全国,79.0,27.0,0.37,○,,48.0,0.125,0.25,○,35,0.657,56,0.464,,
4016,西川新太郎,99.0,0.141,3.0,0.0,0.141,全国,28.0,21.0,0.381,,,27.0,0.111,0.074,,32,0.312,30,0.233,●,
5388,佐野優都,148.0,0.182,,,0.182,全国,,,,,,78.0,0.064,0.167,○,43,0.326,59,0.254,,
3910,松下知幸,94.0,0.117,4.0,0.25,0.117,全国,28.0,18.0,0.167,,,28.0,0.036,0.143,,36,0.167,26,0.192,●,●
3441,土屋太朗,104.0,0.25,14.0,0.143,0.25,全国,31.0,24.0,0.458,,,16.0,0.062,0.125,,34,0.353,28,0.25,,
3984,坂口周,121.0,0.264,26.0,0.115,0.115,当地,63.0,17.0,0.647,,,33.0,0.0,0.212,,40,0.575,42,0.333,,
4665,加藤啓太,106.0,0.16,4.0,0.25,0.16,全国,24.0,20.0,0.5,,,26.0,0.077,0.077,,34,0.176,27,0.185,●,●
4672,守屋大地,109.0,0.138,4.0,0.25,0.138,全国,26.0,24.0,0.333,,,30.0,0.1,0.1,,39,0.205,25,0.24,●,●
4034,西原明生,102.0,0.088,,,0.088,全国,25.0,14.0,0.571,,,23.0,0.0,0.043,,41,0.22,23,0.043,●,●
5278,田中駿兵,126.0,0.151,4.0,0.0,0.151,全国,62.0,8.0,0.375,,,41.0,0.293,0.146,○,40,0.625,39,0.59,,
3352,小川晃司,197.0,0.289,16.0,0.125,0.289,全国,,,,,,191.0,0.089,0.288,○,60,0.417,129,0.372,,
4584,村岡賢人,112.0,0.321,4.0,0.0,0.321,全国,53.0,22.0,0.636,○,残す型,36.0,0.167,0.306,,33,0.576,42,0.548,,
3843,上之晃弘,107.0,0.131,5.0,0.2,0.131,全国,34.0,18.0,0.5,,,31.0,0.0,0.097,,36,0.278,32,0.156,●,
4339,平瀬城啓,97.0,0.206,,,0.206,全国,30.0,21.0,0.238,,,26.0,0.038,0.115,,37,0.162,25,0.12,●,●
3850,小川知行,114.0,0.184,4.0,0.0,0.184,全国,29.0,12.0,0.417,,,27.0,0.0,0.259,,38,0.342,28,0.321,,
3339,泉具巳,92.0,0.12,,,0.12,全国,30.0,23.0,0.391,,,27.0,0.148,0.111,,34,0.206,26,0.308,,●
4231,鈴木裕隆,122.0,0.221,5.0,0.0,0.221,全国,44.0,27.0,0.407,○,,33.0,0.03,0.242,,41,0.39,34,0.294,,
3655,本橋克洋,111.0,0.207,13.0,0.0,0.207,全国,51.0,25.0,0.48,○,,25.0,0.0,0.16,,40,0.4,35,0.229,●,
3070,山室展弘,30.0,0.233,,,0.233,全国,21.0,10.0,0.5,,,1.0,0.0,0.0,,21,0.476,15,0.4,,
4852,川原祐明,126.0,0.302,9.0,0.0,0.302,全国,68.0,15.0,0.533,,,39.0,0.103,0.41,,43,0.605,41,0.537,,
4259,真庭明志,118.0,0.229,,,0.229,全国,49.0,16.0,0.5,,,35.0,0.029,0.257,,41,0.415,37,0.324,,
5398,鐘ヶ江真司,159.0,0.138,,,0.138,全国,8.0,5.0,0.4,,,82.0,0.0,0.098,○,49,0.245,65,0.185,●,●
3893,汐崎正則,102.0,0.206,10.0,0.2,0.206,全国,30.0,16.0,0.562,,,31.0,0.032,0.129,,35,0.257,30,0.2,●,
4227,安達裕樹,116.0,0.216,20.0,0.45,0.216,全国,48.0,13.0,0.308,,,31.0,0.032,0.194,,40,0.425,38,0.316,,
5090,生方靖亜,93.0,0.172,5.0,0.2,0.172,全国,25.0,10.0,0.4,,,32.0,0.062,0.125,,27,0.481,32,0.188,●,
4626,伊藤紘章,90.0,0.189,9.0,0.111,0.189,全国,25.0,14.0,0.286,,,26.0,0.038,0.154,,36,0.417,22,0.227,●,
4403,木下大將,108.0,0.231,2.0,0.5,0.231,全国,37.0,11.0,0.455,,,27.0,0.037,0.222,,39,0.59,28,0.25,,
3933,山地正樹,20.0,0.35,1.0,0.0,0.35,全国,33.0,23.0,0.391,,,,,,,33,0.545,27,0.481,,
5221,竹間隆晟,122.0,0.238,,,0.238,全国,60.0,17.0,0.235,,,43.0,0.07,0.233,○,37,0.595,37,0.378,,
5160,藤森陸斗,122.0,0.213,,,0.213,全国,40.0,16.0,0.562,,,39.0,0.051,0.103,,37,0.486,37,0.162,●,
4073,大橋純一郎,129.0,0.217,5.0,0.0,0.217,全国,54.0,18.0,0.556,,,39.0,0.205,0.154,,39,0.436,43,0.442,,
5420,吉原快誓,128.0,0.039,,,0.039,全国,,,,,,108.0,0.0,0.019,○,42,0.048,73,0.027,●,●
5037,田頭虎親,98.0,0.163,5.0,0.2,0.163,全国,26.0,17.0,0.235,,,39.0,0.103,0.103,,34,0.324,35,0.229,●,
4209,藤田竜弘,108.0,0.259,10.0,0.1,0.259,全国,44.0,25.0,0.32,○,飛ぶ型,30.0,0.0,0.3,,42,0.333,32,0.344,,
4236,松村敏,126.0,0.325,11.0,0.182,0.325,全国,80.0,16.0,0.562,,,29.0,0.172,0.276,,41,0.732,39,0.59,,
5325,澁川夏,129.0,0.194,4.0,0.0,0.194,全国,24.0,14.0,0.429,,,43.0,0.023,0.163,○,37,0.351,44,0.227,●,
4428,有賀達也,106.0,0.142,5.0,0.0,0.142,全国,44.0,11.0,0.364,,,36.0,0.194,0.111,,35,0.429,35,0.286,,
5018,竹下大樹,128.0,0.25,5.0,0.2,0.25,全国,67.0,14.0,0.714,,,29.0,0.069,0.276,,41,0.463,42,0.429,,
5076,石原光,94.0,0.17,5.0,0.0,0.17,全国,23.0,10.0,0.3,,,32.0,0.031,0.188,,31,0.419,27,0.148,●,
5070,中島航,73.0,0.123,4.0,0.25,0.123,全国,21.0,14.0,0.214,,,24.0,0.042,0.0,,28,0.214,19,0.0,●,●
5098,大江純,107.0,0.159,4.0,0.75,0.159,全国,26.0,17.0,0.176,,,26.0,0.077,0.115,,38,0.263,23,0.174,●,
5352,西岡蒼志,125.0,0.112,,,0.112,全国,22.0,13.0,0.308,,,45.0,0.044,0.111,○,38,0.342,38,0.237,●,
5130,上野拓馬,107.0,0.206,31.0,0.161,0.161,当地,32.0,21.0,0.19,,,38.0,0.026,0.184,,37,0.27,30,0.267,,
