date,rno,chaku,teiban,touban,name,motor,tenji,shinnyu,st
2026-05-10,12,06,4,4732,堀本和也,28,6.73,4,0.09
2026-05-11,1,01,1,4596,葛原大陽,58,6.79,1,0.09
2026-05-11,1,02,2,4271,川崎公靖,22,6.66,2,0.16
2026-05-11,1,03,6,5143,常盤海心,33,6.77,6,0.24
2026-05-11,1,04,5,4951,新田洋一,36,6.74,5,0.13
2026-05-11,1,05,4,5352,西岡蒼志,66,6.73,4,0.14
2026-05-11,1,06,3,4636,赤池修平,24,6.64,3,0.16
2026-05-11,2,01,2,4732,堀本和也,28,6.71,2,0.10
2026-05-11,2,02,1,5249,三木晴斗,35,6.64,1,0.09
2026-05-11,2,03,3,4331,三好勇人,23,6.77,3,0.09
2026-05-11,2,04,4,4116,川田正人,39,6.81,4,0.17
2026-05-11,2,05,5,3333,丸尾義孝,13,6.71,5,0.16
2026-05-11,2,06,6,3587,武田信一,34,6.69,6,0.19
2026-05-11,3,01,1,4571,菅章哉,37,6.55,1,0.15
2026-05-11,3,02,4,3454,井川大作,62,6.68,5,0.06
2026-05-11,3,03,2,4343,村岡賢,15,6.7,2,0.16
2026-05-11,3,04,3,4167,片岡秀樹,63,6.74,3,0.11
2026-05-11,3,05,5,3710,吉永泰弘,61,6.79,4,0.09
2026-05-11,3,06,6,4691,水原慎,26,6.67,6,0.03
2026-05-11,4,01,1,4063,市橋卓士,21,6.6,1,0.01
2026-05-11,4,02,2,4247,齊藤優,38,6.62,3,0.07
2026-05-11,4,03,3,4593,小坂宗司,32,6.69,4,0.17
2026-05-11,4,04,6,3849,中岡正彦,54,6.61,2,0.06
2026-05-11,4,05,5,4390,松本弓雄,16,6.79,6,0.08
2026-05-11,4,06,4,5199,垂水悠,18,6.72,5,0.15
2026-05-11,5,01,2,3841,佐々木和伸,30,6.69,2,0.12
2026-05-11,5,02,1,3820,樫葉次郎,59,6.73,1,0.11
2026-05-11,5,03,6,3935,岩津徹郎,14,6.75,6,0.14
2026-05-11,5,04,4,4977,馬野耀,52,6.66,4,0.11
2026-05-11,5,05,3,4894,原村拓也,53,6.73,3,0.15
2026-05-11,5,06,5,4028,田村隆信,65,6.69,5,0.17
2026-05-11,6,01,3,4383,竹田吉行,27,6.75,4,0.12
2026-05-11,6,02,6,5403,藤山湧太,20,6.62,6,0.14
2026-05-11,6,03,4,3304,烏野賢太,19,6.64,5,0.08
2026-05-11,6,04,5,3743,林美憲,50,6.72,2,0.14
2026-05-11,6,05,1,4558,宮野仁,60,6.62,1,0.16
2026-05-11,6,06,2,4951,新田洋一,36,6.69,3,0.42
2026-05-11,7,01,1,4580,長谷川雅和,67,6.68,1,0.16
2026-05-11,7,02,2,3454,井川大作,62,6.77,2,0.13
2026-05-11,7,03,3,4596,葛原大陽,58,6.77,3,0.15
2026-05-11,7,04,4,4757,山田祐也,56,6.73,4,0.17
2026-05-11,7,05,5,3361,岡部浩,17,6.68,5,0.16
2026-05-11,7,06,6,4116,川田正人,39,6.79,6,0.15
2026-05-11,8,01,1,3710,吉永泰弘,61,6.64,1,0.11
2026-05-11,8,02,2,5278,田中駿兵,29,6.68,2,0.15
2026-05-11,8,03,3,3305,小野信樹,64,6.72,3,0.13
2026-05-11,8,04,6,4685,島村隆幸,51,6.68,6,0.13
2026-05-11,8,05,4,5249,三木晴斗,35,6.72,4,0.12
2026-05-11,8,06,5,4704,河野大,55,6.69,5,0.11
2026-05-11,9,01,2,4839,四宮与寛,31,6.68,2,0.11
2026-05-11,9,02,5,4732,堀本和也,28,6.74,5,0.08
2026-05-11,9,03,4,4167,片岡秀樹,63,6.7,4,0.09
2026-05-11,9,04,1,4390,松本弓雄,16,6.61,1,0.18
2026-05-11,9,05,6,5423,高橋嗣穏,25,6.66,6,0.29
2026-05-11,9,06,3,5143,常盤海心,33,6.65,3,0.18
2026-05-11,10,01,1,4028,田村隆信,65,6.68,1,0.11
2026-05-11,10,02,2,3333,丸尾義孝,13,6.76,2,0.16
2026-05-11,10,03,3,4247,齊藤優,38,6.66,3,0.11
2026-05-11,10,04,4,4343,村岡賢,15,6.67,4,0.12
2026-05-11,10,05,6,4383,竹田吉行,27,6.64,6,0.10
2026-05-11,10,06,5,4271,川崎公靖,22,6.69,5,0.09
2026-05-11,11,01,1,3743,林美憲,50,6.66,1,0.13
2026-05-11,11,02,5,4571,菅章哉,37,6.5,3,0.22
2026-05-11,11,03,6,4331,三好勇人,23,6.75,5,0.17
2026-05-11,11,04,2,3849,中岡正彦,54,6.65,4,0.11
2026-05-11,11,05,3,5352,西岡蒼志,66,6.66,2,0.17
2026-05-11,11,S1,4,3935,岩津徹郎,14,6.67,6,0.13
2026-05-11,12,01,1,4757,山田祐也,56,6.67,1,0.11
2026-05-11,12,02,2,4704,河野大,55,6.66,2,0.11
2026-05-11,12,03,3,3304,烏野賢太,19,6.76,3,0.11
2026-05-11,12,04,5,4063,市橋卓士,21,6.61,5,0.11
2026-05-11,12,05,6,3841,佐々木和伸,30,6.74,6,0.18
2026-05-11,12,06,4,4691,水原慎,26,6.66,4,0.15
2026-05-12,1,01,1,3333,丸尾義孝,13,6.67,1,0.06
2026-05-12,1,02,3,3587,武田信一,34,6.7,3,0.08
2026-05-12,1,03,4,5143,常盤海心,33,6.73,4,0.16
2026-05-12,1,04,2,3305,小野信樹,64,6.72,2,0.11
2026-05-12,1,05,6,5403,藤山湧太,20,6.73,6,0.05
2026-05-12,1,06,5,4636,赤池修平,24,6.71,5,0.12
2026-05-12,2,01,2,3710,吉永泰弘,61,6.72,2,0.08
2026-05-12,2,02,4,4704,河野大,55,6.65,3,0.11
2026-05-12,2,03,1,3820,樫葉次郎,59,6.69,1,0.03
2026-05-12,2,04,6,3743,林美憲,50,6.66,4,0.13
2026-05-12,2,05,3,4390,松本弓雄,16,6.84,5,0.11
2026-05-12,2,06,5,4343,村岡賢,15,6.69,6,0.12
2026-05-12,3,01,2,4691,水原慎,26,6.72,2,0.14
2026-05-12,3,02,1,4383,竹田吉行,27,6.68,1,0.07
2026-05-12,3,03,6,4757,山田祐也,56,6.77,6,0.13
2026-05-12,3,04,4,4331,三好勇人,23,6.73,4,0.15
2026-05-12,3,05,3,4894,原村拓也,53,6.75,3,0.18
2026-05-12,3,06,5,3361,岡部浩,17,6.64,5,0.15
2026-05-12,4,01,1,3849,中岡正彦,54,6.67,1,0.17
2026-05-12,4,02,5,3841,佐々木和伸,30,6.8,5,0.21
2026-05-12,4,03,3,4558,宮野仁,60,6.75,3,0.22
2026-05-12,4,04,6,4732,堀本和也,28,6.78,6,0.17
2026-05-12,4,05,2,5249,三木晴斗,35,6.68,2,0.27
2026-05-12,4,06,4,5352,西岡蒼志,66,6.68,4,0.31
2026-05-12,5,01,3,4247,齊藤優,38,6.69,3,0.07
2026-05-12,5,02,2,3935,岩津徹郎,14,6.74,2,0.13
2026-05-12,5,03,5,4596,葛原大陽,58,6.85,5,0.12
2026-05-12,5,04,4,4951,新田洋一,36,6.74,4,0.10
2026-05-12,5,05,1,5199,垂水悠,18,6.63,1,0.10
2026-05-12,5,06,6,4571,菅章哉,37,6.59,6,0.26
2026-05-12,6,01,1,3454,井川大作,62,6.72,1,0.17
2026-05-12,6,02,3,4636,赤池修平,24,6.85,3,0.21
2026-05-12,6,03,6,4028,田村隆信,65,6.87,6,0.30
2026-05-12,6,04,2,4593,小坂宗司,32,6.78,2,0.17
2026-05-12,6,05,5,3305,小野信樹,64,6.72,5,0.18
2026-05-12,6,06,4,4271,川崎公靖,22,6.71,4,0.15
2026-05-12,7,01,1,4580,長谷川雅和,67,6.69,1,0.11
2026-05-12,7,02,6,5278,田中駿兵,29,6.73,6,0.15
2026-05-12,7,03,3,4977,馬野耀,52,6.82,3,0.10
2026-05-12,7,04,2,4116,川田正人,39,6.97,2,0.16
2026-05-12,7,05,5,3710,吉永泰弘,61,6.84,5,0.18
2026-05-12,7,06,4,4167,片岡秀樹,63,6.76,4,0.11
2026-05-12,8,01,5,4839,四宮与寛,31,6.73,5,0.08
2026-05-12,8,02,2,3361,岡部浩,17,6.74,2,0.11
2026-05-12,8,03,3,4063,市橋卓士,21,6.75,3,0.09
2026-05-12,8,04,1,3587,武田信一,34,6.68,1,0.14
2026-05-12,8,05,4,3820,樫葉次郎,59,6.78,4,0.13
2026-05-12,8,06,6,5423,高橋嗣穏,25,6.77,6,0.13
2026-05-12,9,01,6,4685,島村隆幸,51,6.68,5,0.19
2026-05-12,9,02,1,3304,烏野賢太,19,6.69,1,0.14
2026-05-12,9,03,5,3935,岩津徹郎,14,6.72,4,0.22
2026-05-12,9,04,3,4343,村岡賢,15,6.67,3,0.14
2026-05-12,9,05,2,5352,西岡蒼志,66,6.72,2,0.15
2026-05-12,9,06,4,5403,藤山湧太,20,6.73,6,0.17
2026-05-12,10,01,1,4757,山田祐也,56,6.71,1,0.11
2026-05-12,10,02,3,4732,堀本和也,28,6.65,3,0.07
2026-05-12,10,03,4,4247,齊藤優,38,6.74,4,0.08
2026-05-12,10,04,5,4383,竹田吉行,27,6.73,5,0.14
2026-05-12,10,05,2,3743,林美憲,50,6.73,2,0.09
2026-05-12,10,06,6,5199,垂水悠,18,6.72,6,0.12
2026-05-12,11,01,1,4571,菅章哉,37,6.55,1,0.17
2026-05-12,11,02,2,4028,田村隆信,65,6.75,2,0.14
2026-05-12,11,03,5,4580,長谷川雅和,67,6.7,5,0.07
2026-05-12,11,04,3,4331,三好勇人,23,6.72,3,0.10
2026-05-12,11,05,4,3333,丸尾義孝,13,6.67,4,0.11
2026-05-12,11,06,6,3454,井川大作,62,6.74,6,0.11
2026-05-12,12,01,1,5278,田中駿兵,29,6.63,1,0.13
2026-05-12,12,02,6,3849,中岡正彦,54,6.65,4,0.10
2026-05-12,12,03,5,4593,小坂宗司,32,6.72,6,0.08
2026-05-12,12,04,3,4704,河野大,55,6.67,3,0.08
2026-05-12,12,05,4,4063,市橋卓士,21,6.68,5,0.07
2026-05-12,12,06,2,3841,佐々木和伸,30,6.71,2,0.11
2026-05-13,1,01,3,4116,川田正人,39,6.77,4,0.16
2026-05-13,1,02,1,3841,佐々木和伸,30,6.69,1,0.09
2026-05-13,1,03,4,3305,小野信樹,64,6.7,5,0.11
2026-05-13,1,04,6,3820,樫葉次郎,59,6.8,2,0.12
2026-05-13,1,05,5,4951,新田洋一,36,6.77,6,0.13
2026-05-13,1,06,2,5143,常盤海心,33,6.79,3,0.18
2026-05-13,2,01,2,4596,葛原大陽,58,6.77,2,0.15
2026-05-13,2,02,3,3710,吉永泰弘,61,6.76,3,0.18
2026-05-13,2,03,1,4390,松本弓雄,16,6.7,1,0.15
2026-05-13,2,04,5,3304,烏野賢太,19,6.79,5,0.24
2026-05-13,2,05,6,4271,川崎公靖,22,6.8,6,0.26
2026-05-13,2,06,4,4894,原村拓也,53,6.81,4,0.22
2026-05-13,3,01,1,4839,四宮与寛,31,6.67,1,0.09
2026-05-13,3,02,3,3454,井川大作,62,6.72,3,0.12
2026-05-13,3,03,5,4247,齊藤優,38,6.7,5,0.10
2026-05-13,3,04,6,4977,馬野耀,52,6.67,6,0.08
2026-05-13,3,05,2,4558,宮野仁,60,6.65,2,0.14
2026-05-13,3,06,4,5403,藤山湧太,20,6.66,4,0.13
2026-05-13,4,01,1,4331,三好勇人,23,6.76,1,0.08
2026-05-13,4,02,3,3935,岩津徹郎,14,6.8,3,0.16
2026-05-13,4,03,5,5249,三木晴斗,35,6.82,5,0.13
2026-05-13,4,04,6,4167,片岡秀樹,63,6.75,6,0.11
2026-05-13,4,05,4,4063,市橋卓士,21,6.71,4,0.16
2026-05-13,4,06,2,5199,垂水悠,18,6.71,2,0.12
2026-05-13,5,01,6,4580,長谷川雅和,67,6.68,6,0.10
2026-05-13,5,02,1,4704,河野大,55,6.67,1,0.09
2026-05-13,5,03,2,4343,村岡賢,15,6.74,2,0.16
2026-05-13,5,04,3,5352,西岡蒼志,66,6.84,3,0.11
2026-05-13,5,05,4,4383,竹田吉行,27,6.73,4,0.17
2026-05-13,5,06,5,4691,水原慎,26,6.74,5,0.18
2026-05-13,6,01,3,3743,林美憲,50,6.91,3,0.14
2026-05-13,6,02,2,4636,赤池修平,24,6.78,2,0.19
2026-05-13,6,03,5,4593,小坂宗司,32,6.8,5,0.17
2026-05-13,6,04,1,3361,岡部浩,17,6.77,1,0.25
2026-05-13,6,05,6,3587,武田信一,34,6.74,6,0.16
2026-05-13,6,06,4,3710,吉永泰弘,61,6.76,4,0.20
2026-05-13,7,01,3,3333,丸尾義孝,13,6.84,3,0.19
2026-05-13,7,02,1,4271,川崎公靖,22,6.8,1,0.19
2026-05-13,7,03,4,4116,川田正人,39,6.84,4,0.19
2026-05-13,7,04,6,4596,葛原大陽,58,6.75,6,0.17
2026-05-13,7,05,5,4558,宮野仁,60,6.7,5,0.18
2026-05-13,7,06,2,3820,樫葉次郎,59,6.77,2,0.26
2026-05-13,8,01,3,5249,三木晴斗,35,6.79,3,0.21
2026-05-13,8,02,1,4977,馬野耀,52,6.75,1,0.15
2026-05-13,8,03,4,3304,烏野賢太,19,6.81,4,0.18
2026-05-13,8,04,2,4951,新田洋一,36,6.78,2,0.19
2026-05-13,8,05,6,5423,高橋嗣穏,25,6.81,6,0.23
2026-05-13,8,06,5,5143,常盤海心,33,6.74,5,0.28
2026-05-13,9,01,1,4167,片岡秀樹,63,6.74,1,0.14
2026-05-13,9,02,2,4894,原村拓也,53,6.8,2,0.12
2026-05-13,9,03,6,4685,島村隆幸,51,6.76,6,0.14
2026-05-13,9,04,4,3935,岩津徹郎,14,6.77,4,0.08
2026-05-13,9,05,3,4691,水原慎,26,6.91,3,0.06
2026-05-13,9,06,5,4390,松本弓雄,16,6.86,5,0.06
2026-05-13,10,01,2,4580,長谷川雅和,67,6.84,2,0.05
2026-05-13,10,02,1,4593,小坂宗司,32,6.85,1,0.04
2026-05-13,10,03,5,4063,市橋卓士,21,6.72,5,0.06
2026-05-13,10,04,3,4383,竹田吉行,27,6.92,3,0.01
2026-05-13,10,05,6,5199,垂水悠,18,6.82,6,0.01
2026-05-13,10,06,4,3743,林美憲,50,6.77,4,0.05
2026-05-13,11,01,1,4247,齊藤優,38,6.75,1,0.04
2026-05-13,11,02,2,4704,河野大,55,6.74,2,0.05
2026-05-13,11,03,4,3333,丸尾義孝,13,6.81,4,0.07
2026-05-13,11,04,3,4331,三好勇人,23,6.74,3,0.07
2026-05-13,11,05,5,3841,佐々木和伸,30,6.72,5,0.11
2026-05-13,11,06,6,4839,四宮与寛,31,6.78,6,0.09
2026-05-13,12,01,1,5278,田中駿兵,29,6.73,1,0.02
2026-05-13,12,02,5,4732,堀本和也,28,6.75,4,0.07
2026-05-13,12,03,3,4757,山田祐也,56,6.81,2,0.05
2026-05-13,12,04,6,3849,中岡正彦,54,6.78,5,0.06
2026-05-13,12,05,4,4028,田村隆信,65,6.73,3,0.03
2026-05-13,12,06,2,4571,菅章哉,37,6.6,6,0.02
2026-05-16,1,01,3,3742,宮地秀祈,14,6.69,3,0.17
2026-05-16,1,02,1,3956,横澤剛治,17,6.61,1,0.27
2026-05-16,1,03,4,4871,菊池宏志,36,6.77,4,0.15
2026-05-16,1,04,6,3647,伊藤雄二,23,6.75,6,0.19
2026-05-16,1,05,5,4660,宇田川信一,11,6.72,5,0.18
2026-05-16,1,06,2,3477,近藤稔也,25,6.73,2,0.24
2026-05-16,2,01,4,4793,金子萌,12,6.67,4,0.15
2026-05-16,2,02,5,4532,秋元哲,15,6.77,5,0.17
2026-05-16,2,03,6,3814,金子貴志,75,6.69,6,0.27
2026-05-16,2,04,1,3475,橋本久和,27,6.67,1,0.31
2026-05-16,2,05,2,3747,國崎良春,76,6.7,2,0.37
2026-05-16,2,06,3,5033,藤原孝斗,73,6.75,3,0.38
2026-05-16,3,01,1,4052,興津藍,71,6.7,1,0.09
2026-05-16,3,02,4,4648,木村亮太,31,6.68,4,0.05
2026-05-16,3,03,2,4143,浦田晃嗣,10,6.65,2,0.11
2026-05-16,3,04,6,5041,荒牧凪沙,21,6.64,6,0.15
2026-05-16,3,05,5,3664,鈴木賢一,20,6.64,5,0.15
2026-05-16,3,06,3,4572,渡部悟,51,6.77,3,0.12
2026-05-16,4,01,1,3997,北村征嗣,69,6.73,1,0.14
2026-05-16,4,02,3,3692,竹腰正樹,57,6.73,3,0.08
2026-05-16,4,03,4,5002,上田健太,24,6.64,4,0.19
2026-05-16,4,04,6,4179,広次修,22,6.71,6,0.18
2026-05-16,4,05,2,4957,竹之内極,29,6.67,2,0.11
2026-05-16,4,06,5,4031,飯島誠,72,6.73,5,0.18
2026-05-16,5,01,5,5219,森口和紀,30,6.72,5,0.15
2026-05-16,5,02,1,3790,佐口達也,28,6.69,1,0.09
2026-05-16,5,03,2,4702,三浦敬太,32,6.72,2,0.12
2026-05-16,5,04,3,3459,中野和裕,18,6.74,3,0.18
2026-05-16,5,05,4,4381,田路朋史,16,6.7,4,0.16
2026-05-16,5,06,6,4415,下出卓矢,78,6.67,6,0.16
2026-05-16,6,01,5,3909,佐々木康幸,79,6.67,5,0.06
2026-05-16,6,02,2,3715,倉尾大介,77,6.66,2,0.18
2026-05-16,6,03,6,5388,佐野優都,13,6.69,6,0.09
2026-05-16,6,04,3,4015,前野竜一,80,6.71,3,0.19
2026-05-16,6,05,4,3647,伊藤雄二,23,6.68,4,0.10
2026-05-16,6,06,1,3293,宮内由紀英,74,6.8,1,0.30
2026-05-16,7,01,3,4295,小坂尚哉,19,6.66,3,0.12
2026-05-16,7,02,4,3489,大場敏,34,6.79,4,0.11
2026-05-16,7,03,5,3477,近藤稔也,25,6.76,5,0.12
2026-05-16,7,04,2,3814,金子貴志,75,6.77,2,0.19
2026-05-16,7,05,6,3953,志道吉和,68,6.72,6,0.18
2026-05-16,7,06,1,3664,鈴木賢一,20,6.6,1,0.20
2026-05-16,8,01,1,3742,宮地秀祈,14,6.68,1,0.13
2026-05-16,8,02,2,4973,栗原直也,53,6.71,2,0.21
2026-05-16,8,03,5,4648,木村亮太,31,6.71,5,0.16
2026-05-16,8,04,6,4903,吉田凌太朗,84,6.78,6,0.09
2026-05-16,8,05,3,5172,田村慶,83,6.73,3,0.16
2026-05-16,8,06,4,3475,橋本久和,27,6.73,4,0.18
2026-05-16,9,01,1,5002,上田健太,24,6.63,1,0.17
2026-05-16,9,02,3,4055,吉田俊彦,82,6.72,3,0.12
2026-05-16,9,03,6,4793,金子萌,12,6.65,6,0.09
2026-05-16,9,04,2,4660,宇田川信一,11,6.68,2,0.18
2026-05-16,9,05,5,4506,稗田聖也,70,6.68,5,0.08
2026-05-16,9,06,4,3790,佐口達也,28,6.72,4,0.13
2026-05-16,10,01,1,4031,飯島誠,72,6.77,1,0.15
2026-05-16,10,02,4,4890,石川諒,26,6.67,4,0.06
2026-05-16,10,03,3,3715,倉尾大介,77,6.69,3,0.06
2026-05-16,10,04,6,4572,渡部悟,51,6.79,6,0.11
2026-05-16,10,05,5,5033,藤原孝斗,73,6.73,5,0.03
2026-05-16,10,06,2,4381,田路朋史,16,6.66,2,0.12
2026-05-16,11,01,1,3489,大場敏,34,6.66,1,0.14
2026-05-16,11,02,3,4415,下出卓矢,78,6.7,3,0.14
2026-05-16,11,03,4,4052,興津藍,71,6.68,4,0.15
2026-05-16,11,04,2,3613,角谷健吾,81,6.72,2,0.15
2026-05-16,11,05,5,3747,國崎良春,76,6.62,5,0.11
2026-05-16,11,06,6,4015,前野竜一,80,6.7,6,0.14
2026-05-16,12,01,1,4532,秋元哲,15,6.67,1,0.15
2026-05-16,12,02,2,3909,佐々木康幸,79,6.68,2,0.20
2026-05-16,12,03,5,4702,三浦敬太,32,6.75,5,0.19
2026-05-16,12,04,4,4903,吉田凌太朗,84,6.69,4,0.24
2026-05-16,12,S2,3,3997,北村征嗣,69,6.7,3,0.21
2026-05-16,12,S0,6,4295,小坂尚哉,19,6.7,6,0.20
2026-05-17,1,01,1,3613,角谷健吾,81,6.75,1,0.08
2026-05-17,1,02,3,3477,近藤稔也,25,6.84,3,0.18
2026-05-17,1,03,2,3293,宮内由紀英,74,6.83,2,0.14
2026-05-17,1,04,5,4957,竹之内極,29,6.84,5,0.21
2026-05-17,1,05,6,3475,橋本久和,27,6.79,6,0.21
2026-05-17,1,06,4,3953,志道吉和,68,6.85,4,0.25
2026-05-17,2,01,2,4793,金子萌,12,6.75,2,0.04
2026-05-17,2,02,5,3715,倉尾大介,77,6.71,5,0.08
2026-05-17,2,03,4,5388,佐野優都,13,6.7,4,0.02
2026-05-17,2,04,3,4702,三浦敬太,32,6.85,3,0.22
2026-05-17,2,05,6,4143,浦田晃嗣,10,6.77,6,0.15
2026-05-17,2,S1,1,4890,石川諒,26,6.75,1,0.08
2026-05-17,3,01,1,4015,前野竜一,80,6.72,1,0.09
2026-05-17,3,02,3,3909,佐々木康幸,79,6.7,3,0.12
2026-05-17,3,03,4,4572,渡部悟,51,6.85,4,0.13
2026-05-17,3,04,5,5041,荒牧凪沙,21,6.72,5,0.14
2026-05-17,3,05,6,3790,佐口達也,28,6.85,6,0.17
2026-05-17,3,06,2,4871,菊池宏志,36,6.76,2,0.13
2026-05-17,4,01,1,4295,小坂尚哉,19,6.76,1,0.09
2026-05-17,4,02,3,4506,稗田聖也,70,6.83,3,0.12
2026-05-17,4,03,6,3489,大場敏,34,6.86,4,0.11
2026-05-17,4,04,2,3459,中野和裕,18,6.82,2,0.08
2026-05-17,4,05,5,4973,栗原直也,53,6.74,6,0.21
2026-05-17,4,06,4,5033,藤原孝斗,73,6.82,5,0.17
2026-05-17,5,01,2,5219,森口和紀,30,6.84,2,0.18
2026-05-17,5,02,4,4532,秋元哲,15,6.91,4,0.21
2026-05-17,5,03,1,4179,広次修,22,6.74,1,0.15
2026-05-17,5,04,3,4660,宇田川信一,11,6.82,3,0.18
2026-05-17,5,05,6,4052,興津藍,71,6.84,6,0.20
2026-05-17,5,06,5,3814,金子貴志,75,6.85,5,0.25
2026-05-17,6,01,1,5172,田村慶,83,6.77,1,0.10
2026-05-17,6,02,2,4648,木村亮太,31,6.79,2,0.09
2026-05-17,6,03,3,3747,國崎良春,76,6.77,3,0.07
2026-05-17,6,04,5,4381,田路朋史,16,6.7,5,0.09
2026-05-17,6,05,6,3742,宮地秀祈,14,6.83,6,0.15
2026-05-17,6,06,4,3664,鈴木賢一,20,6.81,4,0.12
2026-05-17,7,01,3,4957,竹之内極,29,6.75,3,0.02
2026-05-17,7,02,1,5041,荒牧凪沙,21,6.71,1,0.02
2026-05-17,7,03,5,3956,横澤剛治,17,6.79,5,0.09
2026-05-17,7,04,4,3692,竹腰正樹,57,6.88,4,0.05
2026-05-17,7,05,6,4702,三浦敬太,32,6.81,6,0.10
2026-05-17,7,06,2,3647,伊藤雄二,23,6.82,2,0.06
2026-05-17,8,01,2,4055,吉田俊彦,82,6.8,2,0.13
2026-05-17,8,02,1,4506,稗田聖也,70,6.76,1,0.17
2026-05-17,8,03,5,3613,角谷健吾,81,6.79,5,0.09
2026-05-17,8,04,3,4031,飯島誠,72,6.92,3,0.14
2026-05-17,8,05,4,4143,浦田晃嗣,10,6.84,4,0.15
2026-05-17,8,06,6,4871,菊池宏志,36,6.74,6,0.07
2026-05-17,9,01,2,4903,吉田凌太朗,84,6.77,2,0.07
2026-05-17,9,02,6,5219,森口和紀,30,6.72,6,0.04
2026-05-17,9,03,1,3953,志道吉和,68,6.78,1,0.15
2026-05-17,9,04,4,4015,前野竜一,80,6.79,4,0.06
2026-05-17,9,05,5,5388,佐野優都,13,6.79,5,0.04
2026-05-17,9,06,3,4973,栗原直也,53,6.86,3,0.17
2026-05-17,10,01,1,4415,下出卓矢,78,6.68,1,0.08
2026-05-17,10,02,3,4532,秋元哲,15,6.79,3,0.06
2026-05-17,10,03,2,4572,渡部悟,51,6.86,2,0.06
2026-05-17,10,04,4,3742,宮地秀祈,14,6.78,4,0.14
2026-05-17,10,05,5,3459,中野和裕,18,6.72,5,0.17
2026-05-17,10,06,6,3293,宮内由紀英,74,6.87,6,0.21
2026-05-17,11,01,3,4793,金子萌,12,6.77,3,0.09
2026-05-17,11,02,1,4381,田路朋史,16,6.7,1,0.05
2026-05-17,11,03,5,4295,小坂尚哉,19,6.78,5,0.06
2026-05-17,11,04,2,3956,横澤剛治,17,6.82,2,0.11
2026-05-17,11,05,4,4179,広次修,22,6.73,4,0.09
2026-05-17,11,06,6,5002,上田健太,24,6.71,6,0.09
2026-05-17,12,01,1,3909,佐々木康幸,79,6.74,1,0.12
2026-05-17,12,02,6,4055,吉田俊彦,82,6.77,4,0.14
2026-05-17,12,03,3,3489,大場敏,34,6.87,3,0.12
2026-05-17,12,04,5,4890,石川諒,26,6.8,6,0.17
2026-05-17,12,05,4,5172,田村慶,83,6.88,5,0.17
2026-05-17,12,06,2,3692,竹腰正樹,57,6.8,2,0.12
2026-05-18,1,01,1,4702,三浦敬太,32,6.69,1,0.12
2026-05-18,1,02,3,3664,鈴木賢一,20,6.8,3,0.21
2026-05-18,1,03,6,3747,國崎良春,76,6.78,6,0.17
2026-05-18,1,04,5,3790,佐口達也,28,6.87,5,0.17
2026-05-18,1,05,2,3475,橋本久和,27,6.71,2,0.21
2026-05-18,1,06,4,4660,宇田川信一,11,6.87,4,0.21
2026-05-18,2,01,2,4506,稗田聖也,70,6.68,2,0.05
2026-05-18,2,02,3,4179,広次修,22,6.76,3,0.10
2026-05-18,2,03,4,5041,荒牧凪沙,21,6.65,5,0.11
2026-05-18,2,04,6,4381,田路朋史,16,6.61,6,0.15
2026-05-18,2,05,5,3489,大場敏,34,6.81,4,0.07
2026-05-18,2,06,1,3647,伊藤雄二,23,6.65,1,0.11
2026-05-18,3,01,1,4055,吉田俊彦,82,6.7,1,0.16
2026-05-18,3,02,3,5219,森口和紀,30,6.76,3,0.13
2026-05-18,3,03,6,5388,佐野優都,13,6.77,6,0.16
2026-05-18,3,04,4,4957,竹之内極,29,6.69,4,0.16
2026-05-18,3,05,2,5172,田村慶,83,6.69,2,0.16
2026-05-18,3,06,5,5002,上田健太,24,6.63,5,0.18
2026-05-18,4,01,1,4572,渡部悟,51,6.75,1,0.13
2026-05-18,4,02,2,4031,飯島誠,72,6.74,2,0.21
2026-05-18,4,03,6,4648,木村亮太,31,6.68,6,0.14
2026-05-18,4,04,3,4903,吉田凌太朗,84,6.74,3,0.15
2026-05-18,4,05,5,4052,興津藍,71,6.72,5,0.13
2026-05-18,4,06,4,3293,宮内由紀英,74,6.77,4,0.18
2026-05-18,5,01,2,4532,秋元哲,15,6.79,2,0.18
2026-05-18,5,02,5,4793,金子萌,12,6.67,5,0.13
2026-05-18,5,03,4,3613,角谷健吾,81,6.78,4,0.16
2026-05-18,5,04,6,4660,宇田川信一,11,6.79,6,0.24
2026-05-18,5,05,1,4871,菊池宏志,36,6.67,1,0.23
2026-05-18,5,06,3,4890,石川諒,26,6.75,3,0.21
2026-05-18,6,01,4,3956,横澤剛治,17,6.7,4,0.08
2026-05-18,6,02,1,3692,竹腰正樹,57,6.72,1,0.12
2026-05-18,6,03,2,3790,佐口達也,28,6.79,2,0.14
2026-05-18,6,04,6,3715,倉尾大介,77,6.78,6,0.14
2026-05-18,6,05,3,3953,志道吉和,68,6.75,3,0.17
2026-05-18,6,06,5,4179,広次修,22,6.7,5,0.12
2026-05-18,7,01,1,4957,竹之内極,29,6.67,1,0.18
2026-05-18,7,02,2,3489,大場敏,34,6.7,2,0.14
2026-05-18,7,03,3,4143,浦田晃嗣,10,6.8,3,0.18
2026-05-18,7,04,4,4973,栗原直也,53,6.79,4,0.26
2026-05-18,7,05,5,3742,宮地秀祈,14,6.82,5,0.24
2026-05-18,7,06,6,3664,鈴木賢一,20,6.84,6,0.23
