date,rno,rname,nichime,wdir,wspd,kimarite,santan,payout,win_teiban,c1_touban,c1_win
2025-08-23,2,予選,2,東,2,まくり,3-6-4,44320,3,4649,0
2025-08-23,3,予選,2,東,2,逃げ,1-2-6,2240,1,4771,1
2025-08-23,4,予選,2,南東,1,まくり,2-4-1,2630,2,3684,0
2025-08-23,5,予選,2,東,1,逃げ,1-5-2,27920,1,4471,1
2025-08-23,6,予選,2,東,2,まくり差し,5-4-3,43230,5,4179,0
2025-08-23,7,予選,2,東,2,差し,4-2-3,4770,4,3614,0
2025-08-23,8,予選,2,東,2,逃げ,1-2-4,1150,1,3663,1
2025-08-23,9,特賞,2,東,1,まくり,2-3-4,3460,2,5143,0
2025-08-23,10,特賞,2,南,3,まくり,3-4-6,5720,3,3617,0
2025-08-23,11,特選,2,南東,1,まくり差し,3-1-4,7700,3,3621,0
2025-08-23,12,特選,2,北西,1,逃げ,1-4-5,2120,1,4174,1
2025-08-24,1,一般,3,南東,1,まくり差し,6-4-2,131370,6,4906,0
2025-08-24,2,一般,3,西,3,まくり,5-6-1,8040,5,3934,0
2025-08-24,3,一般,3,無,0,逃げ,1-2-3,1160,1,5238,1
2025-08-24,4,一般,3,無,0,抜き,3-1-4,2290,3,3892,0
2025-08-24,5,一般,3,南東,1,差し,3-5-1,2920,3,4085,0
2025-08-24,6,一般,3,東,2,差し,2-1-5,12140,2,4808,0
2025-08-24,7,一般,3,東,3,差し,4-1-6,1720,4,4991,0
2025-08-24,8,一般,3,南東,1,まくり差し,4-2-6,1690,4,4145,0
2025-08-24,9,一般,3,東,2,差し,2-1-6,1880,2,4164,0
2025-08-24,10,準優勝戦,3,東,3,まくり差し,4-2-3,13940,4,3663,0
2025-08-24,11,準優勝戦,3,南東,3,抜き,1-2-5,3380,1,3455,1
2025-08-24,12,準優勝戦,3,南東,2,逃げ,1-2-5,1310,1,4471,1
2025-08-25,1,一般,4,南東,2,逃げ,1-5-6,3190,1,3743,1
2025-08-25,2,一般,4,東,2,まくり差し,4-6-5,15930,4,5223,0
2025-08-25,3,一般,4,東,2,差し,3-4-1,65100,3,3615,0
2025-08-25,4,一般,4,南東,3,逃げ,1-2-4,1620,1,4786,1
2025-08-25,5,一般,4,東,2,逃げ,1-5-2,840,1,4600,1
2025-08-25,6,一般,4,南東,2,まくり差し,6-2-4,8470,6,5176,0
2025-08-25,7,一般,4,南東,2,逃げ,1-3-4,510,1,4174,1
2025-08-25,8,一般,4,南東,2,まくり,2-4-6,17580,2,5131,0
2025-08-25,9,なるちゃん特,4,南東,2,逃げ,1-4-3,3410,1,4406,1
2025-08-25,10,選抜戦,4,南東,4,逃げ,1-3-2,1120,1,5275,1
2025-08-25,11,選抜戦,4,南東,2,逃げ,1-5-3,4000,1,4518,1
2025-08-25,12,優勝戦,4,東,3,逃げ,1-3-4,670,1,4471,1
2025-08-31,1,予選,1,東,1,逃げ,1-5-2,1340,1,4788,1
2025-08-31,2,予選,1,南東,2,まくり差し,6-3-2,18380,6,3793,0
2025-08-31,3,予選,1,南東,3,差し,2-1-3,960,2,4401,0
2025-08-31,4,予選,1,南東,2,逃げ,1-3-4,720,1,4269,1
2025-08-31,5,予選,1,南東,2,逃げ,1-3-4,490,1,4596,1
2025-08-31,6,予選,1,南東,3,差し,2-1-5,4430,2,4152,0
2025-08-31,7,予選,1,南東,2,まくり,3-6-4,10810,3,3660,0
2025-08-31,8,予選,1,南東,2,まくり差し,5-6-3,2230,5,4691,0
2025-08-31,9,特賞,1,南東,2,逃げ,1-4-3,1940,1,4432,1
2025-08-31,10,特賞,1,南東,2,逃げ,1-5-3,3660,1,4220,1
2025-08-31,11,特選,1,東,2,差し,2-1-4,2630,2,4451,0
2025-08-31,12,ドリーム戦,1,南東,2,まくり,4-1-5,4540,4,4095,0
2025-09-01,1,予選,2,南東,2,逃げ,1-2-3,650,1,4383,1
2025-09-01,2,予選,2,南東,2,逃げ,1-2-3,2570,1,3825,1
2025-09-01,3,予選,2,南東,1,差し,4-2-3,12870,4,4069,0
2025-09-01,4,予選,2,南東,2,逃げ,1-4-2,770,1,4488,1
2025-09-01,5,予選,2,東,3,抜き,6-2-3,4380,6,3935,0
2025-09-01,6,予選,2,南東,2,差し,2-4-1,3930,2,4182,0
2025-09-01,7,予選,2,南東,3,逃げ,1-6-2,1400,1,5267,1
2025-09-01,8,予選,2,東,3,逃げ,1-3-4,1750,1,4000,1
2025-09-01,9,特賞,2,東,3,まくり差し,5-2-1,4300,5,3907,0
2025-09-01,10,特賞,2,東,2,差し,2-1-4,5580,2,4583,0
2025-09-01,11,特選,2,南東,3,逃げ,1-3-4,620,1,4736,1
2025-09-01,12,特選,2,南東,3,逃げ,1-2-3,480,1,4297,1
2025-09-02,1,一般,3,南東,1,逃げ,1-4-5,1100,1,5060,1
2025-09-02,2,一般,3,南東,3,まくり差し,5-2-3,6650,5,4202,0
2025-09-02,3,一般,3,東,2,まくり,3-6-5,5630,3,5053,0
2025-09-02,4,一般,3,東,3,逃げ,1-2-5,760,1,5029,1
2025-09-02,5,一般,3,東,2,まくり,4-5-1,1310,4,4835,0
2025-09-02,6,一般,3,東,3,まくり差し,3-1-4,5250,3,5035,0
2025-09-02,7,一般,3,南東,2,まくり差し,3-1-6,20200,3,4562,0
2025-09-02,8,一般,3,南東,2,逃げ,1-2-3,510,1,5196,1
2025-09-02,9,一般,3,南東,3,まくり差し,3-1-6,5650,3,4429,0
2025-09-02,10,準優勝戦,3,南東,2,逃げ,1-2-6,2520,1,4596,1
2025-09-02,11,準優勝戦,3,南東,2,逃げ,1-3-5,2660,1,4736,1
2025-09-02,12,準優勝戦,3,南東,2,差し,2-1-4,3290,2,4297,0
2025-09-03,1,一般,4,無,0,逃げ,1-3-4,480,1,4269,1
2025-09-03,2,一般,4,無,0,抜き,3-1-4,11750,3,5280,0
2025-09-03,3,一般,4,東,2,逃げ,1-2-3,430,1,4095,1
2025-09-03,4,一般,4,南東,2,差し,4-2-6,12420,4,4788,0
2025-09-03,5,一般,4,東,3,逃げ,1-2-4,1460,1,5299,1
2025-09-03,6,一般,4,南東,2,逃げ,1-3-4,910,1,4220,1
2025-09-03,7,一般,4,南東,2,まくり差し,3-1-2,4480,3,4564,0
2025-09-03,8,一般,4,東,2,差し,3-2-5,2600,3,4725,0
2025-09-03,9,なるちゃん特,4,東,2,まくり,4-5-2,95860,4,4905,0
2025-09-03,10,選抜戦,4,東,2,抜き,4-3-2,23500,4,4401,0
2025-09-03,11,選抜戦,4,南東,3,逃げ,1-6-2,2130,1,4583,1
2025-09-03,12,優勝戦,4,南東,5,差し,2-4-5,2700,2,4596,0
2025-09-13,1,予選,1,南東,3,逃げ,1-4-5,1610,1,3779,1
2025-09-13,2,予選,1,南東,3,まくり差し,3-1-2,4590,3,4362,0
2025-09-13,3,予選,1,南東,4,まくり差し,5-1-6,5830,5,3978,0
2025-09-13,4,予選,1,南東,3,逃げ,1-6-2,6130,1,4757,1
2025-09-13,5,予選,1,南東,3,逃げ,1-5-6,4490,1,3743,1
2025-09-13,6,予選,1,東,3,逃げ,1-3-2,1290,1,4953,1
2025-09-13,7,予選,1,東,3,まくり差し,5-2-1,27920,5,4061,0
2025-09-13,8,予選,1,東,3,まくり,4-6-3,43430,4,4019,0
2025-09-13,9,予選,1,東,2,まくり,2-5-1,12220,2,4324,0
2025-09-13,10,予選,1,東,2,まくり,5-2-1,24370,5,4504,0
2025-09-13,11,予選,1,東,4,抜き,3-1-2,7450,3,5043,0
2025-09-13,12,ドリーム戦,1,東,2,逃げ,1-3-2,1140,1,3941,1
2025-09-14,1,予選,2,南東,2,逃げ,1-3-6,2560,1,3590,1
2025-09-14,2,予選,2,南東,2,抜き,3-1-6,2080,3,5136,0
2025-09-14,3,予選,2,東,2,まくり差し,4-1-5,18860,4,4445,0
2025-09-14,4,予選,2,南東,1,まくり差し,5-1-6,5600,5,3744,0
2025-09-14,5,予選,2,東,2,逃げ,1-3-5,1770,1,4933,1
2025-09-14,6,予選,2,東,2,まくり,4-5-2,4240,4,4932,0
2025-09-14,7,予選,2,東,2,恵まれ,2-6-4,2310,2,4839,0
2025-09-14,8,予選,2,東,1,まくり差し,3-1-5,2590,3,3942,0
2025-09-14,9,予選,2,東,2,まくり,2-4-1,16950,2,5084,0
2025-09-14,10,予選,2,南東,2,逃げ,1-2-6,5040,1,4028,1
2025-09-14,11,予選,2,南東,2,逃げ,1-6-4,12250,1,4024,1
2025-09-14,12,ドリーム戦,2,南東,2,逃げ,1-6-4,3820,1,4444,1
2025-09-15,1,予選,3,北,2,逃げ,1-3-2,1570,1,4886,1
2025-09-15,2,予選,3,北西,2,まくり,3-5-2,16340,3,4732,0
2025-09-15,3,予選,3,北西,2,逃げ,1-2-3,1780,1,4980,1
2025-09-15,4,予選,3,無,0,差し,2-1-3,1820,2,4856,0
2025-09-15,5,予選,3,北西,2,差し,6-1-2,66550,6,3716,0
2025-09-15,6,予選,3,西,1,逃げ,1-2-5,4000,1,4494,1
2025-09-15,7,予選,3,北,1,逃げ,1-3-6,4020,1,4266,1
2025-09-15,8,予選,3,無,0,差し,2-1-6,6790,2,4052,0
2025-09-15,9,予選,3,南東,2,まくり差し,3-2-1,9570,3,4415,0
2025-09-15,10,予選,3,無,0,逃げ,1-2-5,2550,1,4166,1
2025-09-15,11,予選,3,南東,3,逃げ,1-4-2,1830,1,4371,1
2025-09-15,12,予選,3,東,2,逃げ,1-4-6,620,1,4418,1
2025-09-16,1,予選,4,南東,2,恵まれ,3-4-2,3740,3,4391,0
2025-09-16,2,予選,4,南東,2,逃げ,1-4-3,4880,1,4739,1
2025-09-16,3,予選,4,南東,2,逃げ,1-3-5,2510,1,4063,1
2025-09-16,4,予選,4,東,2,抜き,5-3-2,21660,5,5026,0
2025-09-16,5,予選,4,東,2,まくり,3-1-6,8990,3,4544,0
2025-09-16,6,予選,4,南東,3,逃げ,1-5-4,1800,1,4586,1
2025-09-16,7,予選,4,東,3,抜き,4-5-6,2390,4,4497,0
2025-09-16,8,予選,4,南東,5,まくり差し,6-1-5,5960,6,5042,0
2025-09-16,9,予選,4,東,2,逃げ,1-3-5,1380,1,4847,1
2025-09-16,10,予選,4,南東,2,逃げ,1-3-5,1470,1,4084,1
2025-09-16,11,予選,4,南東,4,逃げ,1-4-5,2450,1,4030,1
2025-09-16,12,予選,4,南東,3,まくり差し,5-3-4,14530,5,4571,0
2025-09-17,1,一般,5,東,2,まくり差し,5-1-6,13800,5,3942,0
2025-09-17,2,一般,5,東,2,逃げ,1-4-2,2150,1,3304,1
2025-09-17,3,一般,5,東,3,逃げ,1-3-4,1590,1,4052,1
2025-09-17,4,一般,5,東,2,逃げ,1-5-6,6410,1,3744,1
2025-09-17,5,一般,5,南東,2,まくり差し,5-4-3,21740,5,4063,0
2025-09-17,6,一般,5,南東,2,逃げ,1-2-4,1990,1,3779,1
2025-09-17,7,一般,5,南東,2,逃げ,1-4-2,2200,1,4028,1
2025-09-17,8,一般,5,東,2,恵まれ,3-6-4,4470,3,4933,0
2025-09-17,9,一般,5,南東,2,逃げ,1-4-6,2460,1,4445,1
2025-09-17,10,準優勝戦,5,南東,2,逃げ,1-3-6,1480,1,4166,1
2025-09-17,11,準優勝戦,5,東,2,まくり,2-3-4,29700,2,3590,0
2025-09-17,12,準優勝戦,5,南東,3,まくり,3-1-2,4040,3,3941,0
2025-09-18,1,一般,6,北西,1,逃げ,1-4-2,2370,1,4024,1
2025-09-18,2,一般,6,北,2,逃げ,1-2-3,880,1,3743,1
2025-09-18,3,一般,6,北西,6,逃げ,1-4-2,1410,1,4418,1
2025-09-18,4,一般,6,北西,4,逃げ,1-4-2,1160,1,3590,1
2025-09-18,5,一般,6,北西,2,差し,2-1-3,2500,2,4362,0
2025-09-18,6,一般,6,北西,4,逃げ,1-2-3,550,1,4444,1
2025-09-18,7,一般,6,北西,3,逃げ,1-4-2,1110,1,4371,1
2025-09-18,8,一般,6,北西,5,まくり,3-2-6,25800,3,4847,0
2025-09-18,9,一般,6,北西,3,差し,2-1-5,10090,2,4757,0
2025-09-18,10,特別選抜戦,6,北西,3,まくり差し,4-1-6,11250,4,4266,0
2025-09-18,11,特別選抜戦,6,北西,3,まくり差し,3-1-6,6960,3,4030,0
2025-09-18,12,優勝戦,6,北西,5,差し,4-2-6,14880,4,4166,0
2025-09-22,1,予選,1,北東,1,逃げ,1-2-4,630,1,4601,1
2025-09-22,2,予選,1,北西,2,逃げ,1-2-4,3800,1,4413,1
2025-09-22,3,予選,1,北,2,逃げ,1-4-2,610,1,3333,1
2025-09-22,4,予選,1,北,1,逃げ,1-4-5,2470,1,4514,1
2025-09-22,5,予選,1,東,2,逃げ,1-2-4,620,1,3826,1
2025-09-22,6,予選,1,北,1,逃げ,1-3-2,4480,1,4151,1
2025-09-22,7,予選,1,東,2,まくり,3-1-2,3990,3,3843,0
2025-09-22,8,予選,1,北,1,まくり,5-6-2,3510,5,3814,0
2025-09-22,9,特賞,1,北,1,まくり,6-3-4,4320,6,3226,0
2025-09-22,10,特賞,1,北,1,まくり,3-6-2,20590,3,3054,0
2025-09-22,11,特選,1,北,2,逃げ,2-5-3,2160,2,4214,1
2025-09-22,12,ドリーム戦,1,北西,1,逃げ,1-5-2,2910,1,4013,1
2025-09-23,1,予選,2,南東,1,逃げ,1-3-4,1870,1,3841,1
2025-09-23,2,予選,2,無,0,逃げ,1-3-2,1900,1,3822,1
2025-09-23,3,予選,2,南東,2,まくり,3-1-4,5200,3,4124,0
2025-09-23,4,予選,2,南東,1,逃げ,1-2-5,1840,1,4263,1
2025-09-23,5,予選,2,南西,1,まくり差し,6-1-2,28010,6,3535,0
2025-09-23,6,予選,2,南,1,逃げ,1-2-3,590,1,4068,1
2025-09-23,7,予選,2,西,2,逃げ,1-5-3,510,1,4055,1
2025-09-23,8,予選,2,西,1,逃げ,1-6-3,920,1,5278,1
2025-09-23,9,特賞,2,無,0,差し,2-4-3,2250,2,3361,0
2025-09-23,10,特賞,2,無,0,逃げ,1-6-4,2930,1,4163,1
2025-09-23,11,特選,2,南東,1,逃げ,1-3-2,1760,1,3349,1
2025-09-23,12,特選,2,無,0,逃げ,1-4-6,2210,1,4364,1
2025-09-24,1,一般,3,南,3,まくり,3-2-4,8110,3,4485,0
2025-09-24,2,一般,3,南東,6,逃げ,1-4-5,1260,1,4214,1
2025-09-24,3,一般,3,南東,7,まくり,2-3-6,61500,2,5102,0
2025-09-24,4,一般,3,南東,4,差し,5-3-4,24770,5,3987,0
2025-09-24,5,一般,3,南東,7,逃げ,1-5-2,2060,1,4973,1
2025-09-24,6,一般,3,南東,3,まくり差し,5-2-6,6440,5,5262,0
2025-09-24,7,一般,3,南東,6,まくり差し,5-3-1,16410,5,4636,0
2025-09-24,8,一般,3,南,7,まくり差し,3-4-1,1110,3,4327,0
2025-09-24,9,一般,3,南東,6,逃げ,1-4-6,1680,1,4979,1
2025-09-24,10,準優勝戦,3,南,6,差し,3-5-4,18660,3,4601,0
2025-09-24,11,準優勝戦,3,南東,4,逃げ,1-3-6,3170,1,3826,1
2025-09-24,12,準優勝戦,3,南東,6,まくり差し,3-1-5,3930,3,4364,0
2025-09-25,1,一般,4,南東,2,逃げ,1-2-6,1040,1,4151,1
2025-09-25,2,一般,4,南東,3,まくり,4-6-2,4780,4,4943,0
2025-09-25,3,一般,4,南東,2,まくり差し,4-3-2,32080,4,4124,0
2025-09-25,4,一般,4,南東,3,逃げ,1-5-2,3790,1,3822,1
2025-09-25,5,一般,4,南東,2,まくり,4-6-2,5920,4,5061,0
2025-09-25,6,一般,4,南東,3,差し,4-3-1,6230,4,5261,0
2025-09-25,7,一般,4,南,4,まくり差し,5-1-3,7030,5,3333,0
2025-09-25,8,一般,4,南東,2,逃げ,1-2-5,2020,1,4148,1
2025-09-25,9,なるちゃん特,4,南東,3,逃げ,1-3-6,7240,1,5011,1
2025-09-25,10,選抜戦,4,南東,2,まくり,4-6-3,62240,4,3841,0
2025-09-25,11,選抜戦,4,南東,5,逃げ,1-3-4,1170,1,4163,1
2025-09-25,12,優勝戦,4,東,2,逃げ,1-3-5,1810,1,3826,1
2025-09-29,1,とるならなる,1,北西,3,逃げ,1-2-3,2550,1,4384,1
2025-09-29,2,どーなるなる,1,北西,3,逃げ,1-5-3,4050,1,3232,1
2025-09-29,3,どきどきなる,1,北西,3,まくり,2-4-3,14300,2,4241,0
2025-09-29,4,とにかくなる,1,北西,3,まくり,4-2-3,9360,4,3473,0
2025-09-29,5,予選,1,北西,4,まくり差し,6-1-5,11100,6,4890,0
2025-09-29,6,予選,1,北西,3,まくり,2-5-6,1010,2,4129,0
2025-09-29,7,予選,1,北西,3,逃げ,1-2-6,730,1,4308,1
2025-09-29,8,予選,1,北西,5,抜き,3-4-1,6180,3,4015,0
2025-09-29,9,特賞,1,北西,4,まくり,2-3-5,5530,2,4529,0
2025-09-29,10,特賞,1,北西,4,逃げ,1-3-2,4990,1,3977,1
2025-09-29,11,特選,1,北西,4,逃げ,1-4-6,2750,1,3686,1
2025-09-29,12,ドリーム戦,1,北西,3,差し,4-1-3,6100,4,4685,0
2025-09-30,1,とるならなる,2,北西,4,逃げ,1-6-2,1270,1,4812,1
2025-09-30,2,どーなるなる,2,北西,3,まくり差し,5-3-6,4740,5,4465,0
2025-09-30,3,どきどきなる,2,北西,2,まくり,4-2-1,4900,4,4156,0
2025-09-30,4,とにかくなる,2,北西,2,まくり,2-3-4,28220,2,4116,0
2025-09-30,5,予選,2,北西,3,差し,3-2-4,4240,3,3701,0
2025-09-30,6,予選,2,北西,3,逃げ,1-5-3,1590,1,3563,1
2025-09-30,7,予選,2,北西,3,逃げ,1-3-2,1180,1,4796,1
2025-09-30,8,予選,2,北西,3,逃げ,1-2-3,620,1,4118,1
2025-09-30,9,特賞,2,北西,5,まくり差し,3-4-6,17450,3,4809,0
2025-09-30,10,特賞,2,北西,3,逃げ,3-5-4,8980,3,3473,1
2025-09-30,11,特選,2,北西,1,まくり,4-6-2,23610,4,5141,0
2025-09-30,12,特選,2,北西,1,逃げ,1-2-3,1410,1,3159,1
2025-10-01,1,とるならなる,3,北西,3,まくり,5-1-2,2170,5,4434,0
2025-10-01,2,どーなるなる,3,北西,3,まくり差し,2-3-4,800,2,5334,0
2025-10-01,3,どきどきなる,3,北西,2,まくり差し,4-5-3,12860,4,4336,0
2025-10-01,4,とにかくなる,3,北西,2,まくり差し,2-1-3,12710,2,3745,0
2025-10-01,5,予選,3,北西,2,まくり,6-5-1,2640,6,5005,0
2025-10-01,6,予選,3,北西,1,まくり差し,3-1-5,1330,3,4177,0
2025-10-01,7,予選,3,無,0,まくり,3-4-2,2250,3,4727,0
2025-10-01,8,予選,3,北,1,まくり差し,5-3-4,1320,5,3470,0
2025-10-01,9,特賞,3,北,1,まくり,3-2-1,5590,3,4917,0
2025-10-01,10,特賞,3,北西,2,抜き,2-3-4,2490,2,4784,0
2025-10-01,11,特選,3,北西,3,逃げ,1-5-3,4920,1,4033,1
2025-10-01,12,特選,3,北西,2,逃げ,1-4-6,2480,1,4939,1
2025-10-02,1,とるならなる,4,北,2,まくり,5-6-3,155540,5,4116,0
2025-10-02,2,どーなるなる,4,北西,1,逃げ,1-2-6,460,1,4796,1
2025-10-02,3,どきどきなる,4,北東,1,逃げ,1-3-6,3400,1,4015,1
2025-10-02,4,とにかくなる,4,北,1,逃げ,1-4-5,6980,1,4529,1
2025-10-02,5,一般,4,北西,1,差し,3-6-1,4030,3,3977,0
2025-10-02,6,一般,4,北西,3,逃げ,1-4-5,2700,1,4809,1
2025-10-02,7,一般,4,北西,2,抜き,6-2-5,12510,6,5144,0
2025-10-02,8,一般,4,北西,2,まくり,5-3-6,6230,5,5231,0
2025-10-02,9,一般,4,北,2,まくり,5-1-2,4570,5,5277,0
2025-10-02,10,準優勝戦,4,北,1,逃げ,1-2-4,1100,1,4812,1
2025-10-02,11,準優勝戦,4,南東,1,逃げ,1-2-4,750,1,4685,1
2025-10-02,12,準優勝戦,4,北西,1,逃げ,1-6-3,11860,1,4939,1
2025-10-03,1,とるならなる,5,北西,2,逃げ,1-2-4,1630,1,4033,1
2025-10-03,2,どーなるなる,5,南東,1,差し,2-4-3,5070,2,3470,0
2025-10-03,3,どきどきなる,5,無,0,恵まれ,4-2-5,2870,4,4308,0
2025-10-03,4,とにかくなる,5,南西,1,逃げ,1-2-5,870,1,4156,1
2025-10-03,5,一般,5,南西,1,逃げ,1-2-4,2700,1,3563,1
2025-10-03,6,一般,5,南西,1,逃げ,1-4-2,1360,1,3159,1
2025-10-03,7,一般,5,西,1,逃げ,1-3-2,480,1,3686,1
2025-10-03,8,一般,5,西,1,逃げ,1-3-4,11960,1,5358,1
2025-10-03,9,なるちゃん特,5,東,1,まくり,5-4-2,5560,5,3473,0
2025-10-03,10,選抜戦,5,西,1,まくり差し,3-6-1,31280,3,3232,0
2025-10-03,11,選抜戦,5,無,0,逃げ,1-5-3,3450,1,5005,1
2025-10-03,12,優勝戦,5,西,1,逃げ,1-4-6,4490,1,4939,1
2025-10-07,1,とるならなる,1,北,1,逃げ,1-2-4,610,1,4052,1
2025-10-07,2,どーなるなる,1,無,0,抜き,3-1-6,10380,3,4423,0
2025-10-07,3,どきどきなる,1,無,0,逃げ,1-4-6,1760,1,4096,1
2025-10-07,4,とにかくなる,1,南東,1,逃げ,1-4-6,11000,1,4509,1
2025-10-07,5,予選,1,南東,1,逃げ,1-2-3,840,1,3968,1
2025-10-07,6,予選,1,南東,1,まくり差し,6-3-4,55110,6,4003,0
2025-10-07,7,予選,1,東,2,まくり差し,3-1-4,680,3,4640,0
2025-10-07,8,予選,1,東,2,抜き,2-1-3,2270,2,4007,0
2025-10-07,9,特賞,1,南東,2,差し,4-1-3,4070,4,3986,0
2025-10-07,10,特賞,1,東,2,逃げ,1-4-6,2960,1,4587,1
2025-10-07,11,特選,1,東,3,逃げ,1-4-3,1940,1,3777,1
2025-10-07,12,ドリーム戦,1,南東,3,逃げ,1-6-3,1410,1,4500,1
2025-10-08,1,とるならなる,2,北東,1,逃げ,1-5-2,2040,1,5278,1
2025-10-08,2,どーなるなる,2,北,1,まくり差し,6-1-5,122580,6,3661,0
2025-10-08,3,どきどきなる,2,北西,2,まくり差し,3-1-2,1950,3,4369,0
2025-10-08,4,とにかくなる,2,北西,1,まくり,6-2-3,14810,6,5095,0
2025-10-08,5,予選,2,北西,2,まくり,6-1-3,7920,6,4489,0
2025-10-08,6,予選,2,北西,3,逃げ,1-2-5,2350,1,3870,1
2025-10-08,7,予選,2,北西,2,まくり,3-2-5,3320,3,3211,0
2025-10-08,8,予選,2,北西,3,逃げ,1-2-4,6530,1,4438,1
2025-10-08,9,特賞,2,北西,3,まくり,3-1-2,2520,3,3507,0
2025-10-08,10,特賞,2,北西,4,差し,6-3-1,3150,6,4390,0
2025-10-08,11,特選,2,北西,3,逃げ,1-4-3,1380,1,4076,1
2025-10-08,12,特選,2,北西,3,逃げ,1-4-6,2610,1,5089,1
2025-10-09,1,とるならなる,3,北,3,まくり,4-1-2,3780,4,5087,0
2025-10-09,2,どーなるなる,3,北,4,抜き,1-4-5,1160,1,4889,1
2025-10-09,3,どきどきなる,3,北,3,差し,2-5-1,8920,2,4375,0
2025-10-09,4,とにかくなる,3,北,3,まくり,3-4-5,17100,3,4594,0
2025-10-09,5,予選,3,北,4,逃げ,1-5-2,2580,1,4380,1
2025-10-09,6,予選,3,北,4,まくり,3-2-4,5680,3,4692,0
2025-10-09,7,予選,3,北,3,差し,5-1-2,16480,5,4301,0
2025-10-09,8,予選,3,北,5,逃げ,1-2-3,7740,1,3680,1
2025-10-09,9,特賞,3,北,5,まくり,3-5-1,5220,3,4195,0
2025-10-09,10,特賞,3,北,3,差し,2-1-5,7670,2,3880,0
2025-10-09,11,特選,3,北,3,差し,5-2-1,11680,5,3930,0
2025-10-09,12,特選,3,北,4,まくり,4-1-5,4370,4,4985,0
2025-10-10,1,とるならなる,4,無,0,逃げ,1-3-5,990,1,3661,1
2025-10-10,2,どーなるなる,4,南東,1,抜き,4-6-1,3480,4,3880,0
2025-10-10,3,どきどきなる,4,北,1,逃げ,1-2-3,1170,1,5087,1
2025-10-10,4,とにかくなる,4,北,2,逃げ,1-6-5,9710,1,3968,1
2025-10-10,5,一般,4,北,2,まくり差し,4-2-6,10640,4,4195,0
2025-10-10,6,一般,4,北,1,差し,3-5-4,33360,3,5323,0
2025-10-10,7,一般,4,北西,1,抜き,1-2-3,1730,1,4640,1
2025-10-10,8,一般,4,北西,3,まくり,3-1-4,1840,3,5274,0
2025-10-10,9,一般,4,北西,3,まくり差し,3-1-2,4290,3,4587,0
2025-10-10,10,準優勝戦,4,北西,2,まくり差し,3-1-4,2590,3,4096,0
2025-10-10,11,準優勝戦,4,北,2,逃げ,1-6-2,13150,1,5089,1
2025-10-10,12,準優勝戦,4,南東,3,抜き,5-4-6,10240,5,4489,0
2025-10-11,1,とるならなる,5,南東,1,逃げ,1-2-5,1140,1,4375,1
2025-10-11,2,どーなるなる,5,南東,1,まくり,5-1-4,5400,5,4052,0
2025-10-11,3,どきどきなる,5,南東,2,抜き,6-5-4,32630,6,4509,0
2025-10-11,4,とにかくなる,5,南東,3,まくり,3-4-5,8500,3,4076,0
2025-10-11,5,一般,5,南東,3,逃げ,1-3-5,1620,1,3930,1
2025-10-11,6,一般,5,南東,2,まくり差し,5-4-6,19810,5,4380,0
2025-10-11,7,一般,5,南東,4,まくり差し,3-1-6,2670,3,3986,0
2025-10-11,8,一般,5,南東,3,まくり,2-6-5,6580,2,3777,0
2025-10-11,9,なるちゃん特,5,南東,2,逃げ,1-2-5,1630,1,5095,1
2025-10-11,10,選抜戦,5,南東,3,逃げ,1-2-3,850,1,5278,1
2025-10-11,11,選抜戦,5,南東,2,逃げ,1-3-2,970,1,4500,1
2025-10-11,12,優勝戦,5,南東,3,まくり,3-5-1,5510,3,5089,0
2025-10-15,1,とるならなる,1,北,1,逃げ,1-3-5,450,1,3489,1
2025-10-15,2,どーなるなる,1,北,2,逃げ,1-3-2,1490,1,4675,1
2025-10-15,3,どきどきなる,1,無,0,差し,2-5-4,50090,2,3541,0
2025-10-15,4,とにかくなる,1,北西,2,逃げ,1-3-2,1070,1,4704,1
2025-10-15,5,予選,1,北,2,まくり差し,3-1-6,2460,3,4349,0
2025-10-15,6,予選,1,北,2,差し,2-3-5,3230,2,3587,0
2025-10-15,7,予選,1,北,2,まくり,3-2-5,2380,3,3921,0
2025-10-15,8,予選,1,北,2,まくり,2-1-5,4260,2,4283,0
2025-10-15,9,特賞,1,北,1,逃げ,1-4-6,1290,1,4292,1
2025-10-15,10,特賞,1,北,2,まくり,2-3-4,1220,2,4200,0
2025-10-15,11,特選,1,北西,2,まくり,2-4-3,19950,2,4817,0
2025-10-15,12,ドリーム戦,1,北西,1,まくり,2-3-4,22950,2,5121,0
2025-10-16,1,とるならなる,2,南東,2,逃げ,1-2-3,580,1,4302,1
2025-10-16,2,どーなるなる,2,南東,2,逃げ,1-3-2,2280,1,3906,1
2025-10-16,3,どきどきなる,2,南東,4,逃げ,1-3-4,960,1,4580,1
2025-10-16,4,とにかくなる,2,南東,3,逃げ,1-5-4,1440,1,4230,1
2025-10-16,5,予選,2,南東,2,まくり,3-4-2,10960,3,3990,0
2025-10-16,6,予選,2,南東,2,まくり差し,3-1-5,18410,3,3838,0
2025-10-16,7,予選,2,南東,3,抜き,2-3-1,2990,2,3784,0
2025-10-16,8,予選,2,南東,3,まくり差し,4-1-3,22930,4,5334,0
2025-10-16,9,特賞,2,南東,4,逃げ,1-5-3,1690,1,5069,1
2025-10-16,10,特賞,2,南東,2,まくり差し,5-1-2,4210,5,4083,0
