ym,touban,slow_n,slow_sum,dash_n,dash_sum
2025-07,4402,8,1.19,8,1.45
2025-07,4403,10,1.93,6,0.97
2025-07,4404,12,2.43,13,2.43
2025-07,4405,14,2.36,11,2.12
2025-07,4406,10,1.73,11,1.78
2025-07,4407,10,1.52,13,2.6
2025-07,4408,7,1.2,6,1.04
2025-07,4409,11,1.77,11,1.7
2025-07,4410,12,2.19,10,1.67
2025-07,4411,13,2.21,12,1.92
2025-07,4413,5,0.87,5,0.86
2025-07,4414,10,1.66,8,1.04
2025-07,4415,7,0.75,10,1.09
2025-07,4416,9,1.51,9,1.62
2025-07,4417,12,2.8,7,1.72
2025-07,4418,9,1.32,8,0.83
2025-07,4419,6,0.95,4,0.71
2025-07,4420,11,1.29,13,2.14
2025-07,4421,6,0.89,6,1.07
2025-07,4422,8,1.36,10,1.46
2025-07,4423,10,1.45,10,1.87
2025-07,4424,11,1.58,10,1.16
2025-07,4425,7,1.2,9,1.48
2025-07,4427,6,0.73,5,0.66
2025-07,4428,9,1.26,10,1.42
2025-07,4429,9,1.56,7,1.33
2025-07,4430,17,2.88,10,1.77
2025-07,4431,12,1.86,10,1.74
2025-07,4432,11,1.28,8,1.42
2025-07,4433,13,2.51,9,2.26
2025-07,4434,15,1.91,13,2.26
2025-07,4435,8,1.72,11,2.51
2025-07,4436,10,1.48,9,1.44
2025-07,4437,10,1.97,11,1.7
2025-07,4439,6,0.97,6,0.75
2025-07,4440,9,1.59,9,1.4
2025-07,4441,8,1.2,14,2.41
2025-07,4442,8,1.28,7,1.0
2025-07,4443,5,0.97,6,1.41
2025-07,4444,8,1.15,6,1.06
2025-07,4445,8,0.97,9,1.18
2025-07,4446,12,1.26,9,1.07
2025-07,4447,10,1.55,13,2.01
2025-07,4448,13,2.02,10,1.52
2025-07,4449,10,1.77,12,1.84
2025-07,4450,9,1.04,10,1.24
2025-07,4451,16,2.39,8,1.43
2025-07,4452,10,1.82,12,2.32
2025-07,4456,14,2.06,8,1.76
2025-07,4457,10,1.45,8,1.28
2025-07,4458,11,1.73,9,1.35
2025-07,4459,9,1.14,9,0.96
2025-07,4460,13,2.05,11,1.73
2025-07,4461,3,0.8,4,0.86
2025-07,4462,4,0.66,6,1.35
2025-07,4463,10,1.86,9,1.6
2025-07,4464,8,1.13,7,1.2
2025-07,4465,8,1.11,8,1.63
2025-07,4466,6,0.93,4,0.35
2025-07,4467,9,1.06,12,1.73
2025-07,4468,10,1.34,7,0.92
2025-07,4469,13,1.94,13,1.96
2025-07,4470,11,1.31,8,1.28
2025-07,4471,13,2.44,9,1.44
2025-07,4472,15,2.68,13,2.18
2025-07,4473,6,0.7,5,0.86
2025-07,4474,6,1.19,4,0.82
2025-07,4475,13,2.22,10,1.48
2025-07,4477,6,0.59,4,0.66
2025-07,4478,10,1.35,7,1.57
2025-07,4479,1,0.15,2,0.25
2025-07,4482,12,1.99,9,1.3
2025-07,4483,17,2.49,12,1.43
2025-07,4484,10,2.03,10,1.99
2025-07,4485,10,1.61,8,1.17
2025-07,4486,6,1.0,5,0.8
2025-07,4487,7,1.12,10,1.88
2025-07,4488,4,0.69,4,0.82
2025-07,4489,6,0.8,9,1.51
2025-07,4491,12,2.16,11,2.33
2025-07,4494,14,1.88,9,1.15
2025-07,4495,5,0.67,3,0.4
2025-07,4496,7,1.47,7,1.35
2025-07,4497,3,0.34,4,0.4
2025-07,4498,11,1.84,14,2.26
2025-07,4499,4,0.65,5,1.02
2025-07,4500,15,1.78,5,0.49
2025-07,4501,12,1.5,11,1.86
2025-07,4502,10,1.46,8,1.48
2025-07,4503,10,1.3,10,1.07
2025-07,4504,14,1.83,12,1.72
2025-07,4505,11,1.59,11,1.91
2025-07,4506,13,1.95,10,0.98
2025-07,4508,4,0.73,6,1.32
2025-07,4509,9,1.87,11,1.76
2025-07,4510,7,1.77,6,1.36
2025-07,4511,9,1.79,7,0.97
2025-07,4512,10,1.54,12,1.65
2025-07,4513,9,1.66,8,1.61
2025-07,4514,4,0.63,3,0.59
2025-07,4515,10,1.57,8,1.53
2025-07,4516,11,1.39,7,1.02
2025-07,4518,4,0.59,5,0.82
2025-07,4519,10,1.37,6,0.89
2025-07,4520,7,1.0,10,1.5
2025-07,4521,12,1.71,9,1.21
2025-07,4522,9,1.3,10,1.99
2025-07,4524,9,0.97,10,1.42
2025-07,4525,5,0.91,6,1.08
2025-07,4526,5,0.83,6,0.84
2025-07,4527,9,1.5,11,2.16
2025-07,4528,12,1.79,9,1.41
2025-07,4529,15,1.8,10,1.62
2025-07,4530,13,1.74,8,1.31
2025-07,4531,6,0.9,9,1.4
2025-07,4532,9,1.0,8,1.05
2025-07,4533,0,0.0,12,2.63
2025-07,4534,5,1.32,3,0.64
2025-07,4535,10,1.48,8,1.17
2025-07,4536,6,0.74,8,1.9
2025-07,4537,11,1.69,9,1.39
2025-07,4538,6,0.81,15,2.05
2025-07,4539,4,0.5,4,0.77
2025-07,4540,9,1.08,9,0.99
2025-07,4543,11,1.44,6,0.87
2025-07,4544,12,2.5,8,1.06
2025-07,4545,12,1.31,9,1.08
2025-07,4546,13,2.25,11,1.82
2025-07,4547,11,1.38,10,1.74
2025-07,4549,3,0.6,3,0.73
2025-07,4550,4,0.66,4,0.66
2025-07,4551,11,1.4,9,1.72
2025-07,4552,8,1.12,11,1.57
2025-07,4553,4,0.48,4,0.59
2025-07,4555,11,2.24,9,1.49
2025-07,4556,8,1.67,4,0.5
2025-07,4557,7,1.28,10,1.91
2025-07,4558,4,1.17,3,0.7
2025-07,4560,1,0.16,6,1.21
2025-07,4561,11,2.02,6,0.82
2025-07,4562,13,2.29,10,1.98
2025-07,4563,9,1.55,8,1.61
2025-07,4564,10,2.01,11,2.26
2025-07,4565,14,2.45,10,2.16
2025-07,4566,7,1.21,7,0.9
2025-07,4567,3,0.55,2,0.31
2025-07,4568,13,2.31,9,1.97
2025-07,4570,11,1.71,10,1.26
2025-07,4571,1,0.17,3,0.33
2025-07,4572,4,0.46,5,0.67
2025-07,4573,11,1.49,8,1.12
2025-07,4574,11,1.5,9,1.86
2025-07,4575,6,0.54,6,1.07
2025-07,4578,12,1.79,12,1.89
2025-07,4579,9,1.47,8,1.1
2025-07,4580,5,0.74,4,0.38
2025-07,4581,8,1.35,8,1.19
2025-07,4583,16,2.09,14,1.76
2025-07,4584,12,1.63,12,1.23
2025-07,4586,8,0.97,7,0.95
2025-07,4587,12,1.66,9,1.67
2025-07,4588,12,1.92,10,1.78
2025-07,4589,5,0.77,5,0.72
2025-07,4590,13,2.29,11,1.86
2025-07,4592,11,1.91,9,1.2
2025-07,4593,9,1.28,14,2.35
2025-07,4594,12,1.7,13,1.77
2025-07,4596,16,2.16,13,1.56
2025-07,4598,11,1.5,10,1.34
2025-07,4600,11,1.56,11,1.63
2025-07,4601,7,1.13,7,1.01
2025-07,4603,5,0.7,6,1.27
2025-07,4604,16,2.66,12,2.18
2025-07,4607,4,1.01,3,0.6
2025-07,4608,10,1.61,12,1.8
2025-07,4610,12,1.74,10,1.7
2025-07,4611,10,1.19,8,1.17
2025-07,4614,5,1.14,4,0.32
2025-07,4615,12,1.64,10,2.04
2025-07,4618,15,2.7,10,1.67
2025-07,4619,8,1.44,6,0.64
2025-07,4623,13,1.53,10,1.5
2025-07,4624,9,1.58,9,1.53
2025-07,4625,8,1.37,10,1.51
2025-07,4626,4,0.74,6,1.28
2025-07,4627,12,2.1,12,1.9
2025-07,4630,5,0.85,5,0.76
2025-07,4631,10,1.6,9,1.32
2025-07,4632,9,1.84,7,1.75
2025-07,4633,13,1.99,13,2.17
2025-07,4635,15,2.2,12,1.83
2025-07,4636,8,1.75,9,1.64
2025-07,4637,12,1.97,10,1.33
2025-07,4638,12,1.83,12,2.53
2025-07,4639,12,1.93,11,1.72
2025-07,4640,13,2.09,12,1.77
2025-07,4641,10,1.69,10,1.88
2025-07,4642,14,2.11,7,1.03
2025-07,4643,12,1.48,11,1.37
2025-07,4644,8,1.21,10,1.35
2025-07,4645,6,0.72,8,0.94
2025-07,4648,9,1.7,9,1.29
2025-07,4649,6,0.77,7,0.68
2025-07,4650,11,1.56,7,1.07
2025-07,4651,5,0.88,9,1.05
2025-07,4652,9,1.52,8,1.35
2025-07,4653,10,1.34,7,1.02
2025-07,4656,8,0.82,13,1.99
2025-07,4659,7,0.98,7,1.06
2025-07,4661,11,2.3,12,2.5
2025-07,4664,8,1.52,8,1.31
2025-07,4665,7,1.37,5,0.9
2025-07,4666,9,1.35,7,0.97
2025-07,4669,9,1.3,9,1.69
2025-07,4672,10,1.87,9,1.83
2025-07,4674,11,1.55,10,1.13
2025-07,4675,4,0.58,7,0.98
2025-07,4676,11,1.62,11,2.13
2025-07,4677,7,1.11,4,0.7
2025-07,4678,5,0.99,5,0.72
2025-07,4679,13,1.9,11,2.03
2025-07,4680,16,2.88,10,1.84
2025-07,4681,5,0.74,5,1.54
2025-07,4682,9,1.26,11,1.43
2025-07,4683,8,1.27,6,0.84
2025-07,4684,13,1.99,11,1.65
2025-07,4685,4,0.41,5,0.67
2025-07,4686,11,1.38,7,1.07
2025-07,4688,9,1.29,11,1.22
2025-07,4689,2,0.26,5,0.98
2025-07,4691,12,2.37,12,2.03
2025-07,4692,5,0.59,4,0.61
2025-07,4693,7,1.47,8,1.84
2025-07,4694,7,1.01,4,0.97
2025-07,4695,8,1.28,7,0.98
2025-07,4697,9,1.45,9,1.89
2025-07,4700,10,1.6,9,1.23
2025-07,4702,7,0.82,7,0.97
2025-07,4703,12,1.74,11,1.38
2025-07,4704,10,1.51,12,1.69
2025-07,4705,12,2.34,10,1.79
2025-07,4706,11,2.21,12,1.83
2025-07,4708,10,1.72,10,2.09
2025-07,4709,10,1.35,7,1.12
2025-07,4710,15,2.5,11,1.19
2025-07,4711,6,0.96,6,1.11
2025-07,4713,11,1.48,11,1.39
2025-07,4714,5,0.83,5,1.0
2025-07,4715,8,0.88,11,1.4
2025-07,4718,10,1.73,10,1.81
2025-07,4719,9,0.95,10,1.32
2025-07,4720,12,2.35,10,2.03
2025-07,4723,9,1.73,9,1.49
2025-07,4724,2,0.42,4,0.88
2025-07,4725,4,0.72,4,0.87
2025-07,4726,8,1.03,3,0.39
2025-07,4727,8,1.21,8,0.98
2025-07,4728,6,0.88,6,0.96
2025-07,4730,5,0.79,3,0.38
2025-07,4731,7,1.1,9,1.32
2025-07,4732,11,1.76,9,0.9
2025-07,4733,10,1.44,10,1.22
2025-07,4734,10,1.58,8,1.22
2025-07,4735,10,1.72,8,1.44
2025-07,4736,8,0.97,11,1.4
2025-07,4738,11,1.9,6,1.07
2025-07,4739,10,1.54,8,1.44
2025-07,4740,8,1.62,10,1.87
2025-07,4743,11,1.6,8,1.44
2025-07,4744,6,1.17,6,1.42
2025-07,4746,14,2.21,7,0.73
2025-07,4747,8,1.01,10,1.86
2025-07,4748,14,1.97,9,1.28
2025-07,4750,9,1.84,9,1.64
2025-07,4752,10,1.54,7,1.48
2025-07,4753,8,1.1,8,0.96
2025-07,4754,10,1.48,8,1.66
2025-07,4757,18,2.52,11,1.68
2025-07,4758,6,0.67,5,0.8
2025-07,4759,8,1.07,3,0.4
2025-07,4760,13,2.15,8,1.24
2025-07,4761,10,1.41,12,1.71
2025-07,4762,14,1.88,9,0.97
2025-07,4764,3,0.33,3,0.69
2025-07,4765,10,1.24,10,1.42
2025-07,4766,10,1.69,16,2.93
2025-07,4769,11,1.21,11,1.37
2025-07,4771,9,1.07,12,1.55
2025-07,4772,11,1.52,9,1.4
2025-07,4773,17,3.0,7,1.48
2025-07,4775,5,0.79,6,1.09
2025-07,4776,13,1.53,13,2.1
2025-07,4778,14,1.88,13,1.87
2025-07,4779,10,1.59,10,1.69
2025-07,4782,6,1.21,11,2.14
2025-07,4784,9,1.53,4,0.7
2025-07,4785,9,1.5,9,1.65
2025-07,4786,6,1.24,6,0.89
2025-07,4787,7,0.85,8,1.34
2025-07,4788,10,1.36,9,1.3
2025-07,4789,9,1.69,9,2.06
2025-07,4790,13,1.88,10,1.43
2025-07,4791,15,2.12,12,1.92
2025-07,4792,9,1.28,7,1.36
2025-07,4793,15,2.43,11,1.55
2025-07,4794,8,1.23,4,0.43
2025-07,4796,10,1.39,11,1.57
2025-07,4797,8,1.36,8,1.62
2025-07,4798,12,1.41,11,1.69
2025-07,4803,10,2.28,11,2.08
2025-07,4804,12,1.7,11,1.58
2025-07,4808,14,2.26,11,2.21
2025-07,4809,8,1.37,10,1.32
2025-07,4811,13,1.8,13,2.16
2025-07,4812,12,1.82,12,1.45
2025-07,4813,7,1.16,8,1.58
2025-07,4815,11,1.79,9,1.22
2025-07,4816,10,1.26,11,1.42
2025-07,4817,10,1.27,11,1.76
2025-07,4819,11,1.87,10,1.49
2025-07,4821,10,2.18,9,1.9
2025-07,4822,11,1.58,7,1.12
2025-07,4823,12,1.47,8,1.08
2025-07,4824,16,1.8,15,1.84
2025-07,4825,9,1.17,11,1.38
2025-07,4826,13,1.97,9,1.27
2025-07,4828,11,1.57,9,1.22
2025-07,4831,11,1.72,8,1.39
2025-07,4832,8,1.11,6,0.88
2025-07,4834,12,1.87,11,1.51
2025-07,4835,14,1.81,14,1.69
2025-07,4836,4,1.23,4,0.83
2025-07,4837,10,1.1,8,1.23
2025-07,4839,8,1.39,8,1.02
2025-07,4840,13,2.06,13,2.36
2025-07,4842,10,1.71,14,2.21
2025-07,4843,2,0.29,3,0.56
2025-07,4844,13,1.79,8,1.42
2025-07,4845,12,1.97,8,1.04
2025-07,4846,3,0.58,3,0.58
2025-07,4847,0,0.0,1,0.06
2025-07,4848,10,1.52,10,1.61
2025-07,4850,10,0.94,13,1.27
2025-07,4851,9,1.02,8,1.09
2025-07,4852,11,1.53,8,1.31
2025-07,4853,9,1.33,6,1.09
2025-07,4856,10,1.75,9,1.36
2025-07,4857,3,0.39,4,0.63
2025-07,4861,8,1.63,9,1.91
2025-07,4863,7,0.92,9,1.15
2025-07,4864,9,1.03,11,1.59
2025-07,4865,9,1.15,9,1.27
2025-07,4866,7,1.38,9,1.61
2025-07,4871,10,1.73,6,0.96
2025-07,4872,14,1.94,14,2.48
2025-07,4873,10,1.68,6,1.22
2025-07,4874,20,2.64,1,0.22
2025-07,4875,12,1.82,9,1.54
2025-07,4876,9,1.39,9,1.62
2025-07,4877,12,1.71,8,1.05
2025-07,4878,11,2.2,10,2.01
2025-07,4879,11,2.05,12,1.56
2025-07,4880,4,0.61,5,0.69
2025-07,4882,11,2.58,8,1.52
2025-07,4883,4,0.53,3,0.43
2025-07,4884,5,0.81,4,0.55
2025-07,4886,10,1.42,11,1.87
2025-07,4887,8,1.52,9,1.38
2025-07,4888,4,0.97,5,1.05
2025-07,4889,12,1.76,11,1.83
2025-07,4890,5,0.47,6,0.65
2025-07,4891,7,1.12,5,0.79
2025-07,4892,8,1.6,5,1.03
2025-07,4893,11,2.02,11,1.78
2025-07,4894,4,0.74,4,1.01
2025-07,4895,8,1.33,12,1.75
2025-07,4896,6,1.22,5,0.89
2025-07,4898,11,1.46,10,1.33
2025-07,4899,8,1.1,9,1.07
2025-07,4900,14,2.63,12,2.17
2025-07,4901,5,0.97,3,0.63
2025-07,4902,8,1.49,8,1.51
2025-07,4903,13,2.4,12,1.87
2025-07,4904,10,1.65,11,2.18
2025-07,4905,8,1.73,10,2.02
2025-07,4906,10,1.38,9,1.44
2025-07,4907,17,2.0,12,1.35
2025-07,4908,9,0.85,4,1.15
2025-07,4909,4,0.74,5,0.74
2025-07,4910,11,1.78,5,0.98
2025-07,4914,11,1.23,8,0.66
2025-07,4917,6,1.25,9,1.87
2025-07,4918,8,1.37,11,1.52
2025-07,4919,11,1.46,14,1.8
2025-07,4924,12,1.91,8,1.88
2025-07,4925,11,1.69,11,1.15
2025-07,4926,9,1.21,11,1.12
2025-07,4927,10,1.76,7,1.37
2025-07,4928,9,1.16,8,0.95
2025-07,4930,10,1.64,15,2.05
2025-07,4931,12,1.5,11,1.59
2025-07,4932,7,1.19,9,1.28
2025-07,4933,10,1.35,10,1.25
2025-07,4934,8,0.88,10,1.32
2025-07,4936,7,0.91,7,1.71
2025-07,4938,16,2.18,10,1.36
2025-07,4939,3,0.44,1,0.19
2025-07,4940,9,1.39,8,1.37
2025-07,4941,3,0.63,4,1.17
2025-07,4942,9,1.3,8,0.79
2025-07,4943,12,1.94,15,2.15
2025-07,4944,5,0.82,5,0.91
2025-07,4945,10,2.03,17,3.5
2025-07,4947,13,2.51,9,1.57
2025-07,4948,14,2.18,13,1.7
2025-07,4949,12,1.73,6,0.75
2025-07,4950,12,1.92,15,2.93
2025-07,4951,8,1.07,10,1.67
2025-07,4952,9,1.63,9,1.69
2025-07,4953,11,1.82,7,1.04
2025-07,4956,7,1.58,9,1.74
2025-07,4957,11,1.96,9,1.86
2025-07,4958,10,1.43,8,1.07
2025-07,4959,5,0.92,5,0.62
2025-07,4960,11,1.73,8,1.17
2025-07,4961,11,1.08,8,1.41
2025-07,4962,5,0.72,9,0.95
2025-07,4963,5,0.75,4,0.53
2025-07,4965,5,1.27,5,1.04
2025-07,4966,11,1.64,8,1.36
2025-07,4967,9,1.02,10,1.15
2025-07,4969,11,1.73,10,1.62
2025-07,4973,10,1.48,9,1.73
2025-07,4974,5,0.84,6,1.04
2025-07,4976,1,0.01,12,2.92
2025-07,4977,4,0.52,4,0.43
2025-07,4978,14,2.55,12,1.89
2025-07,4979,13,2.05,11,1.78
2025-07,4980,13,2.05,10,1.58
2025-07,4981,13,2.33,13,1.79
2025-07,4982,7,1.33,5,1.0
2025-07,4983,17,2.55,12,1.95
2025-07,4984,9,1.92,6,1.48
2025-07,4985,12,1.38,8,1.34
2025-07,4987,6,1.13,5,1.05
2025-07,4988,8,1.34,9,0.94
2025-07,4989,10,1.12,11,1.26
2025-07,4990,6,0.96,6,1.64
2025-07,4991,10,1.94,11,1.88
2025-07,4992,11,1.58,12,2.17
2025-07,4994,13,2.17,8,1.16
2025-07,4995,11,2.0,6,1.49
2025-07,4997,5,0.66,5,1.06
2025-07,5000,8,1.27,10,1.11
2025-07,5002,13,2.15,8,1.22
2025-07,5003,12,2.43,12,2.17
2025-07,5004,4,0.45,4,0.72
2025-07,5005,3,0.57,3,0.53
2025-07,5006,6,0.88,8,1.33
2025-07,5007,8,0.92,8,1.73
2025-07,5008,10,1.55,9,0.93
2025-07,5009,12,2.03,11,1.98
2025-07,5010,9,1.54,11,1.96
2025-07,5011,6,1.05,9,1.66
2025-07,5012,9,0.83,7,1.08
2025-07,5013,7,1.22,10,2.33
2025-07,5014,9,1.81,12,1.6
2025-07,5015,13,1.61,10,1.22
2025-07,5016,14,1.81,7,1.18
2025-07,5017,6,0.75,6,0.61
2025-07,5018,18,2.44,11,1.77
2025-07,5019,11,1.56,10,1.24
2025-07,5020,7,0.59,6,1.01
2025-07,5022,8,1.16,7,1.06
2025-07,5023,12,1.17,5,0.72
2025-07,5026,12,1.49,8,1.3
2025-07,5028,7,1.24,9,1.48
2025-07,5029,9,1.04,10,1.15
2025-07,5032,9,0.93,7,1.02
2025-07,5033,10,1.84,9,1.83
2025-07,5034,11,1.3,5,0.68
2025-07,5035,10,1.59,10,1.55
2025-07,5037,4,0.54,12,2.64
2025-07,5038,10,1.78,10,1.25
2025-07,5039,8,1.26,8,1.34
2025-07,5041,14,2.64,10,1.6
2025-07,5042,13,1.37,12,1.6
2025-07,5043,16,2.28,11,2.22
2025-07,5044,15,2.2,11,1.2
2025-07,5045,7,1.27,6,1.43
2025-07,5046,12,1.66,11,2.11
2025-07,5047,13,2.73,14,3.27
2025-07,5048,6,1.11,10,1.5
2025-07,5049,4,0.56,3,0.43
2025-07,5051,10,1.55,13,1.82
2025-07,5053,14,1.55,12,2.16
2025-07,5054,9,1.51,9,1.24
2025-07,5055,8,1.11,7,1.02
2025-07,5057,8,1.48,9,1.66
2025-07,5058,13,1.88,9,1.39
2025-07,5060,12,1.97,11,1.61
2025-07,5061,7,1.2,9,1.07
2025-07,5063,12,1.74,12,2.26
2025-07,5064,8,0.85,11,1.24
2025-07,5065,9,0.9,9,1.25
2025-07,5066,6,1.02,8,1.53
2025-07,5067,7,0.47,6,1.17
2025-07,5068,15,2.04,9,1.3
2025-07,5069,7,0.94,6,1.01
2025-07,5070,12,2.22,10,1.7
2025-07,5071,9,0.99,8,0.77
2025-07,5072,3,0.43,3,0.96
2025-07,5073,9,1.45,8,1.07
2025-07,5074,12,1.85,12,1.84
2025-07,5075,10,1.76,9,1.36
2025-07,5076,10,1.56,7,1.47
2025-07,5077,6,1.6,6,0.77
2025-07,5078,13,1.91,14,2.58
2025-07,5079,5,0.95,6,1.14
2025-07,5081,14,2.46,12,1.9
2025-07,5082,14,3.19,9,1.64
2025-07,5083,3,0.56,1,0.12
2025-07,5084,10,1.39,8,1.37
2025-07,5085,11,2.3,10,1.66
2025-07,5086,6,1.03,13,2.08
2025-07,5087,15,2.47,10,1.44
2025-07,5088,15,2.9,13,1.83
2025-07,5089,15,2.46,12,2.24
2025-07,5090,20,2.73,7,1.39
2025-07,5091,8,0.92,9,1.11
2025-07,5092,10,1.12,13,1.6
2025-07,5093,13,2.04,8,1.49
2025-07,5095,6,0.55,4,0.61
2025-07,5096,14,1.62,11,1.26
2025-07,5098,10,1.77,8,1.4
2025-07,5100,7,1.01,3,0.39
2025-07,5101,8,1.68,5,0.85
2025-07,5102,16,2.6,7,1.37
2025-07,5103,11,1.49,12,2.03
2025-07,5104,11,1.53,9,1.01
2025-07,5105,1,0.15,1,0.26
2025-07,5106,14,2.99,14,2.77
2025-07,5107,11,1.93,12,2.27
2025-07,5109,10,1.63,9,1.31
2025-07,5110,10,1.44,9,1.36
2025-07,5111,0,0.0,4,1.08
2025-07,5112,12,1.47,10,1.45
2025-07,5113,11,1.99,12,2.99
2025-07,5114,12,2.03,9,1.62
2025-07,5115,2,0.25,2,0.24
2025-07,5117,0,0.0,1,0.3
2025-07,5118,7,1.21,4,0.85
2025-07,5120,11,1.81,9,1.64
2025-07,5121,11,1.55,8,1.33
2025-07,5123,9,1.37,8,1.09
2025-07,5125,14,2.14,6,1.16
2025-07,5126,13,2.05,12,1.26
2025-07,5127,9,1.72,8,1.85
2025-07,5128,5,1.17,5,1.44
2025-07,5129,4,0.84,6,0.89
2025-07,5130,9,1.53,8,1.22
2025-07,5131,9,2.27,8,1.41
2025-07,5132,12,1.59,11,1.27
2025-07,5133,12,1.82,11,1.68
2025-07,5134,10,1.42,6,0.86
2025-07,5135,7,1.09,10,1.63
2025-07,5136,11,1.85,11,1.76
2025-07,5138,9,1.81,9,1.81
2025-07,5139,14,2.06,12,1.37
2025-07,5140,9,1.76,8,1.49
2025-07,5141,9,0.8,7,0.79
2025-07,5142,21,3.34,12,1.58
2025-07,5143,6,1.03,8,1.18
2025-07,5144,8,1.87,10,1.55
2025-07,5145,7,1.06,6,0.8
2025-07,5146,5,0.78,4,0.64
2025-07,5148,9,1.8,9,1.8
2025-07,5150,9,0.78,12,2.46
2025-07,5151,10,2.08,8,2.02
2025-07,5152,9,1.64,8,1.53
2025-07,5153,12,2.4,15,2.58
2025-07,5154,12,2.54,13,3.01
2025-07,5155,8,1.32,7,1.18
2025-07,5157,9,1.45,7,1.01
2025-07,5158,1,0.22,3,0.61
2025-07,5160,12,1.91,11,1.74
2025-07,5161,14,2.31,11,1.13
2025-07,5162,3,0.32,3,0.64
2025-07,5163,14,2.43,8,1.33
2025-07,5164,2,0.29,3,0.62
2025-07,5165,9,1.51,8,1.25
2025-07,5166,11,1.94,8,1.46
2025-07,5169,6,1.57,6,1.36
2025-07,5170,9,2.02,10,2.1
2025-07,5171,3,0.4,4,0.5
2025-07,5172,5,0.79,5,1.01
2025-07,5173,9,0.94,8,1.53
2025-07,5174,0,0.0,1,0.09
2025-07,5175,5,1.3,4,0.95
2025-07,5176,3,0.71,4,1.0
2025-07,5177,15,3.13,10,1.45
2025-07,5178,8,1.54,8,1.69
2025-07,5179,8,1.17,12,1.94
2025-07,5180,3,0.71,5,0.78
2025-07,5181,2,0.32,0,0.0
2025-07,5182,13,1.63,8,0.87
2025-07,5183,11,2.0,8,1.48
2025-07,5184,3,0.8,4,0.94
2025-07,5185,6,0.83,4,0.73
2025-07,5186,0,0.0,2,0.5
2025-07,5187,11,2.28,9,1.36
2025-07,5188,15,2.96,9,1.32
2025-07,5189,3,0.53,3,0.38
2025-07,5190,10,1.78,8,1.11
2025-07,5192,11,2.08,11,1.27
2025-07,5193,8,0.77,7,1.19
2025-07,5194,1,0.24,0,0.0
2025-07,5195,11,1.4,9,1.61
2025-07,5196,5,0.95,6,0.78
2025-07,5197,13,1.3,10,1.33
2025-07,5198,12,2.38,12,2.08
2025-07,5199,12,1.76,11,1.33
2025-07,5200,3,0.47,6,1.13
2025-07,5201,1,0.02,5,0.9
2025-07,5203,10,1.5,9,1.41
2025-07,5205,5,0.82,5,1.03
2025-07,5206,16,2.21,11,1.64
2025-07,5207,9,1.53,9,0.9
2025-07,5208,10,1.85,10,1.54
2025-07,5211,11,2.34,14,2.27
2025-07,5212,12,1.5,11,1.64
2025-07,5213,10,1.72,10,1.68
2025-07,5214,13,2.14,5,0.86
2025-07,5216,14,1.92,12,1.67
2025-07,5217,7,1.34,10,1.71
2025-07,5218,13,2.62,11,1.68
2025-07,5220,14,2.64,10,1.4
2025-07,5221,12,1.68,7,0.91
2025-07,5222,10,1.75,6,1.06
2025-07,5223,10,1.5,14,2.18
2025-07,5224,8,0.97,9,1.62
2025-07,5226,9,1.18,7,1.13
2025-07,5229,12,1.87,10,1.45
2025-07,5230,10,1.27,10,2.13
2025-07,5231,4,0.53,3,0.53
2025-07,5232,15,1.9,7,1.05
2025-07,5234,11,1.97,9,1.31
2025-07,5235,4,0.72,5,1.47
2025-07,5236,0,0.0,26,5.51
2025-07,5237,9,0.87,9,1.46
2025-07,5238,7,1.05,12,1.83
2025-07,5239,10,1.52,8,1.46
2025-07,5240,5,1.05,12,2.64
2025-07,5241,7,1.03,9,1.61
2025-07,5242,14,1.96,7,1.46
2025-07,5243,9,1.33,12,1.61
2025-07,5244,11,1.71,13,1.98
2025-07,5245,14,2.26,10,1.67
2025-07,5246,12,2.19,14,3.29
2025-07,5247,4,1.08,7,0.93
2025-07,5248,7,1.17,5,1.2
2025-07,5249,12,2.08,12,1.74
2025-07,5250,8,1.41,7,1.99
2025-07,5251,4,0.95,5,0.69
2025-07,5252,15,2.44,10,1.75
2025-07,5253,12,1.62,11,1.04
2025-07,5254,6,0.93,6,1.18
2025-07,5255,2,0.36,1,0.18
2025-07,5256,14,2.03,13,1.68
2025-07,5257,12,1.58,11,1.66
2025-07,5258,6,1.0,1,0.17
2025-07,5259,9,0.83,9,1.64
2025-07,5261,4,0.84,4,0.55
2025-07,5262,8,1.28,9,2.53
2025-07,5263,11,2.13,12,2.27
2025-07,5264,6,1.16,12,2.3
2025-07,5265,8,1.43,9,2.14
2025-07,5266,13,2.13,10,1.61
2025-07,5267,2,0.37,2,0.22
2025-07,5268,3,0.7,6,0.99
2025-07,5269,11,1.66,11,1.28
2025-07,5271,3,0.57,10,2.16
2025-07,5272,10,1.48,10,2.6
2025-07,5273,10,1.65,9,1.77
2025-07,5274,3,0.59,2,0.48
2025-07,5275,9,1.89,10,1.56
2025-07,5276,11,1.48,9,1.32
2025-07,5277,8,1.51,9,1.22
2025-07,5278,15,2.24,10,1.43
2025-07,5279,13,2.05,12,1.28
2025-07,5280,10,1.75,13,2.24
2025-07,5281,11,1.62,9,1.14
2025-07,5282,14,2.0,10,2.09
2025-07,5283,10,1.72,9,1.49
2025-07,5285,11,1.6,9,1.69
2025-07,5286,10,1.55,10,1.39
2025-07,5287,12,1.9,8,1.41
2025-07,5288,7,1.05,8,1.11
