regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
3797,岩井繁,120,0.242,0,,0.242,全国,32,26,,,,31,,,,38,0.237,33,0.182,●,●
3800,牧宏次,96,0.333,0,,0.333,全国,35,21,,,,31,,,,28,0.393,33,0.152,●,
3801,五反田忍,63,0.365,0,,0.365,全国,21,11,,,,17,,,,21,0.238,17,0.294,,●
3804,中渡修作,120,0.317,0,,0.317,全国,35,22,,,,33,,,,42,0.238,31,0.258,,●
3805,高橋英之,99,0.414,3,,0.414,全国,34,21,,,,26,,,,30,0.4,37,0.243,●,
3807,岡部哲,113,0.257,8,,0.257,全国,33,22,,,,33,,,,38,0.184,31,0.161,●,●
3808,秋田健太郎,96,0.188,17,,0.188,全国,28,19,,,,26,,,,38,0.211,24,0.083,●,●
3809,吉田光,114,0.333,0,,0.333,全国,17,13,,,,35,,,,39,0.359,39,0.308,,
3811,石田章央,137,0.438,0,,0.438,全国,64,21,0.667,○,残す型,50,0.14,0.1,○,39,0.513,55,0.273,,
3812,山崎聖司,109,0.385,17,,0.385,全国,35,25,,,,32,,,,36,0.361,31,0.161,●,
3813,佐藤大介,103,0.534,14,,0.534,全国,55,16,,,,30,,,,36,0.583,37,0.432,,
3814,金子貴志,115,0.296,0,,0.296,全国,34,23,,,,30,,,,44,0.295,32,0.219,●,
3820,樫葉次郎,61,0.082,0,,0.082,全国,17,16,,,,20,,,,20,0.0,27,0.148,●,●
3822,平尾崇典,116,0.534,8,,0.534,全国,62,19,,,,34,,,,42,0.667,45,0.422,,
3825,宮嵜隆太郎,99,0.202,5,,0.202,全国,24,16,,,,40,0.025,0.025,○,31,0.258,31,0.065,●,
3826,村田修次,108,0.491,0,,0.491,全国,47,19,,,,27,,,,37,0.541,35,0.429,,
3827,今泉徹,106,0.189,0,,0.189,全国,31,25,,,,28,,,,36,0.333,28,0.107,●,
3828,明石正之,117,0.325,0,,0.325,全国,34,20,,,,32,,,,38,0.289,35,0.2,●,
3831,安藤裕貴,104,0.24,0,,0.24,全国,33,21,,,,30,,,,32,0.25,35,0.114,●,
3832,下田哲也,61,0.18,0,,0.18,全国,16,15,,,,26,,,,20,0.15,21,0.143,●,●
3833,中辻博訓,131,0.481,0,,0.481,全国,74,21,0.524,○,,32,,,,38,0.526,42,0.357,,
3834,細川明人,102,0.245,0,,0.245,全国,27,17,,,,28,,,,36,0.194,27,0.111,●,●
3837,秋山広一,116,0.466,0,,0.466,全国,47,12,,,,36,,,,36,0.5,38,0.342,,
3838,伊藤啓三,98,0.347,0,,0.347,全国,30,18,,,,33,,,,34,0.265,31,0.29,,
3839,川合理司,125,0.184,15,,0.184,全国,33,27,,,,41,0.024,0.098,○,41,0.171,33,0.182,●,●
3841,佐々木和伸,128,0.484,0,,0.484,全国,58,24,0.583,○,,48,0.083,0.25,○,38,0.447,45,0.356,,
3842,星野太郎,92,0.283,0,,0.283,全国,30,14,,,,25,,,,35,0.314,27,0.111,●,
3843,上之晃弘,110,0.264,9,,0.264,全国,34,18,,,,31,,,,37,0.27,33,0.182,●,
3845,中谷朋子,65,0.369,0,,0.369,全国,28,13,,,,9,,,,25,0.44,25,0.2,●,
3848,川上聡介,126,0.341,6,,0.341,全国,35,21,,,,48,0.104,0.146,○,37,0.405,36,0.306,,
3849,中岡正彦,55,0.6,0,,0.6,全国,59,11,,,,5,,,,33,0.667,36,0.694,,
3850,小川知行,120,0.35,14,,0.35,全国,33,14,,,,30,,,,42,0.31,30,0.3,,
3851,森田昭彦,51,0.039,0,,0.039,全国,13,12,,,,19,,,,19,0.0,16,0.0,●,●
3852,澤大介,105,0.305,9,,0.305,全国,32,16,,,,33,,,,35,0.343,32,0.312,,
3853,岩崎正哉,124,0.315,0,,0.315,全国,50,13,,,,37,,,,40,0.175,47,0.213,●,●
3854,吉川元浩,120,0.558,0,,0.558,全国,64,24,0.167,○,飛ぶ型,26,,,,37,0.514,41,0.512,,
3857,阿波勝哉,130,0.369,3,,0.369,全国,20,13,,,,68,0.103,0.088,○,37,0.243,31,0.323,,●
3859,多羅尾達之,91,0.209,0,,0.209,全国,30,22,,,,31,,,,30,0.233,30,0.1,●,●
3860,松本浩貴,96,0.177,0,,0.177,全国,29,25,,,,30,,,,39,0.103,29,0.172,●,●
3863,海老澤泰行,105,0.276,0,,0.276,全国,34,25,,,,28,,,,36,0.333,31,0.065,●,
3866,木山誠一,90,0.267,3,,0.267,全国,27,20,,,,27,,,,29,0.379,26,0.077,●,
3867,松浦勝,108,0.176,0,,0.176,全国,25,18,,,,28,,,,36,0.139,27,0.111,●,●
3868,尾形栄治,118,0.271,23,,0.271,全国,30,20,,,,32,,,,41,0.195,27,0.185,●,●
3869,井芹大志,101,0.218,10,,0.218,全国,26,15,,,,25,,,,42,0.214,24,0.125,●,●
3870,寺嶋雄,113,0.283,0,,0.283,全国,31,20,,,,33,,,,41,0.341,31,0.097,●,
3871,池田紫乃,84,0.155,0,,0.155,全国,21,13,,,,21,,,,29,0.172,23,0.13,●,●
3872,岡田憲行,111,0.396,2,,0.396,全国,62,26,0.192,○,飛ぶ型,38,,,,37,0.486,50,0.32,,
3873,別府昌樹,119,0.311,0,,0.311,全国,28,14,,,,61,0.098,0.098,○,37,0.405,40,0.25,,
3874,山本寛久,120,0.558,11,,0.558,全国,55,17,,,,37,,,,35,0.543,42,0.405,,
3875,廣中良一,119,0.269,0,,0.269,全国,32,13,,,,28,,,,38,0.158,29,0.172,●,●
3876,中辻崇人,82,0.598,2,,0.598,全国,53,12,,,,30,,,,27,0.63,33,0.515,,
3878,胡本悟志,96,0.25,0,,0.25,全国,23,15,,,,27,,,,36,0.278,23,0.217,●,
3880,浅見宗孝,106,0.387,17,,0.387,全国,33,24,,,,32,,,,35,0.371,37,0.378,,
3882,新田智彰,119,0.328,0,,0.328,全国,32,20,,,,29,,,,46,0.348,29,0.241,●,
3885,久田武,117,0.376,0,,0.376,全国,42,17,,,,37,,,,35,0.371,41,0.195,●,
3888,山本英志,140,0.407,28,0.393,0.393,当地,51,22,0.364,○,,45,0.133,0.178,○,42,0.333,47,0.383,,
3889,須藤隆雄,102,0.225,0,,0.225,全国,30,21,,,,31,,,,36,0.194,30,0.1,●,●
3891,谷口健一,117,0.128,0,,0.128,全国,31,22,,,,27,,,,44,0.182,28,0.036,●,●
3892,草場康幸,106,0.292,0,,0.292,全国,32,11,,,,27,,,,39,0.333,29,0.103,●,
3893,汐崎正則,107,0.252,4,,0.252,全国,31,17,,,,33,,,,36,0.278,31,0.194,●,
3895,堀本裕也,48,0.229,0,,0.229,全国,13,11,,,,11,,,,18,0.278,11,,,
3896,上田洋平,97,0.361,0,,0.361,全国,28,15,,,,27,,,,28,0.393,31,0.29,,
3897,白井英治,111,0.468,0,,0.468,全国,49,14,,,,31,,,,36,0.417,39,0.487,,
3898,平田忠則,121,0.603,0,,0.603,全国,63,15,,,,42,0.214,0.214,○,40,0.625,46,0.522,,
3900,香川素子,122,0.508,0,,0.508,全国,51,20,0.55,○,,35,,,,44,0.568,36,0.333,,
3901,松田憲幸,74,0.297,0,,0.297,全国,20,7,,,,18,,,,23,0.217,18,0.111,●,●
3904,森貴洋,74,0.324,3,,0.324,全国,22,14,,,,20,,,,27,0.333,21,0.19,●,
3905,天野友和,137,0.533,0,,0.533,全国,55,19,,,,45,0.133,0.244,○,41,0.512,45,0.489,,
3906,飯山晃三,117,0.248,5,,0.248,全国,29,17,,,,33,,,,42,0.286,32,0.25,,
3907,村越篤,129,0.38,11,,0.38,全国,48,16,,,,42,0.024,0.119,○,43,0.372,42,0.19,●,
3908,重成一人,131,0.504,0,,0.504,全国,71,23,0.304,○,飛ぶ型,49,0.041,0.184,○,48,0.458,46,0.413,,
3909,佐々木康幸,115,0.574,0,,0.574,全国,61,12,,,,7,,,,38,0.553,41,0.512,,
3910,松下知幸,103,0.204,0,,0.204,全国,30,18,,,,31,,,,39,0.154,28,0.179,●,●
3911,鈴木猛,139,0.317,27,0.296,0.296,当地,47,27,0.444,○,,33,,,,50,0.36,35,0.171,●,
3912,川原正明,128,0.352,0,,0.352,全国,50,11,,,,40,0.025,0.125,○,38,0.342,46,0.196,●,
3915,繁野谷圭介,127,0.409,0,,0.409,全国,55,18,,,,41,0.073,0.146,○,43,0.488,43,0.186,●,
3918,深井利寿,135,0.57,0,,0.57,全国,57,24,0.542,○,,48,0.146,0.271,○,33,0.485,50,0.44,,
3920,正木聖賢,37,0.459,0,,0.459,全国,31,20,,,,0,,,,26,0.346,25,0.4,,
3921,川村正輝,44,0.136,0,,0.136,全国,12,8,,,,12,,,,16,0.125,14,,,●
3922,菅沼佳昭,116,0.207,0,,0.207,全国,32,22,,,,24,,,,49,0.224,27,0.111,●,●
3928,林恵祐,108,0.176,0,,0.176,全国,29,16,,,,30,,,,39,0.256,27,0.037,●,
3929,杢野誓良,115,0.287,14,,0.287,全国,35,24,,,,30,,,,42,0.333,30,0.233,●,
3930,岸本隆,125,0.328,3,,0.328,全国,45,20,0.45,○,,34,,,,37,0.216,37,0.243,●,●
3931,黒崎竜也,105,0.457,6,,0.457,全国,38,14,,,,45,0.089,0.289,○,32,0.344,41,0.439,,
3932,池田浩美,84,0.226,0,,0.226,全国,26,14,,,,30,,,,30,0.233,26,0.115,●,●
3933,山地正樹,20,,0,,,全国,39,25,,,,0,,,,34,0.559,32,0.531,,
3934,鋤柄貴俊,126,0.397,9,,0.397,全国,39,25,,,,31,,,,46,0.391,34,0.294,,
3935,岩津徹郎,97,0.371,10,,0.371,全国,26,15,,,,38,,,,32,0.281,32,0.312,,
3939,渡辺真至,31,0.323,0,,0.323,全国,12,6,,,,10,,,,8,,10,,,
3940,飯山泰,141,0.539,23,,0.539,全国,71,30,0.733,○,残す型,43,0.163,0.209,○,48,0.562,47,0.426,,
3941,池田浩二,123,0.528,0,,0.528,全国,69,11,,,,34,,,,43,0.605,43,0.419,,
3942,寺田祥,106,0.566,0,,0.566,全国,71,27,0.556,○,,20,,,,34,0.618,36,0.389,,
3943,三松直美,28,0.0,0,,0.0,全国,5,5,,,,12,,,,9,,6,,,
3944,山口裕二,118,0.466,4,,0.466,全国,47,17,,,,29,,,,34,0.353,37,0.432,,
3945,橋口真樹,92,0.283,0,,0.283,全国,22,17,,,,25,,,,33,0.121,24,0.208,●,●
3946,赤岩善生,44,0.455,7,,0.455,全国,78,27,0.481,○,,5,,,,50,0.6,48,0.667,,
3947,寺本昇平,110,0.364,0,,0.364,全国,40,27,0.148,○,飛ぶ型,35,,,,39,0.359,37,0.351,,
3948,大町利克,97,0.165,0,,0.165,全国,24,17,,,,34,,,,30,0.3,36,0.056,●,
3949,今出晋二,101,0.149,0,,0.149,全国,28,27,,,,31,,,,32,0.062,34,0.118,●,●
3950,石川哲秀,87,0.218,0,,0.218,全国,26,23,,,,27,,,,33,0.152,26,0.154,●,●
3951,石川吉鎬,120,0.35,6,,0.35,全国,42,24,0.333,○,,28,,,,39,0.359,32,0.125,●,
3952,中澤和志,122,0.574,4,,0.574,全国,60,25,0.52,○,,36,,,,42,0.548,42,0.452,,
3953,志道吉和,78,0.115,0,,0.115,全国,20,11,,,,24,,,,26,0.154,21,0.0,●,●
3955,眞田英二,81,0.309,0,,0.309,全国,21,13,,,,22,,,,27,0.259,24,0.208,●,
3956,横澤剛治,115,0.452,0,,0.452,全国,44,17,,,,26,,,,36,0.389,38,0.395,,
3957,大谷直弘,122,0.369,0,,0.369,全国,37,24,,,,30,,,,49,0.306,32,0.375,,
3959,坪井康晴,121,0.529,9,,0.529,全国,57,18,,,,33,,,,43,0.605,45,0.4,,
3960,菊地孝平,131,0.466,0,,0.466,全国,61,19,,,,32,,,,38,0.5,46,0.37,,
3961,谷村一哉,94,0.628,0,,0.628,全国,42,10,,,,33,,,,29,0.552,36,0.639,,
3963,原田秀弥,116,0.405,0,,0.405,全国,50,26,0.308,○,飛ぶ型,39,,,,39,0.41,44,0.318,,
3964,宮地博士,103,0.184,9,,0.184,全国,27,20,,,,28,,,,38,0.289,27,0.074,●,
3965,北中元樹,133,0.511,5,,0.511,全国,53,23,0.522,○,,44,0.091,0.227,○,36,0.5,48,0.354,,
3966,作間章,135,0.6,0,,0.6,全国,69,24,0.375,○,,43,0.116,0.349,○,42,0.571,48,0.5,,
3967,鈴木茂高,113,0.239,3,,0.239,全国,27,13,,,,37,,,,37,0.162,29,0.172,●,●
3968,茶谷信次,115,0.452,0,,0.452,全国,42,19,,,,35,,,,37,0.486,43,0.349,,
3973,崎利仁,119,0.269,16,,0.269,全国,35,26,,,,38,,,,39,0.359,34,0.235,●,
3974,深山祐二,84,0.214,0,,0.214,全国,23,17,,,,21,,,,31,0.194,22,0.182,●,●
3975,小野寺智洋,117,0.385,10,,0.385,全国,38,15,,,,36,,,,42,0.357,33,0.273,,
3976,内田圭,109,0.202,0,,0.202,全国,29,18,,,,28,,,,37,0.216,29,0.034,●,●
3977,山本兼士,126,0.294,0,,0.294,全国,33,23,,,,36,,,,38,0.237,33,0.182,●,●
3978,齊藤仁,129,0.411,8,,0.411,全国,51,16,,,,42,0.095,0.19,○,43,0.488,44,0.318,,
3981,今坂晃広,133,0.248,0,,0.248,全国,35,16,,,,43,0.023,0.093,○,42,0.238,34,0.147,●,●
3982,福田理,102,0.245,7,,0.245,全国,31,22,,,,26,,,,37,0.216,27,0.037,●,●
3983,須藤博倫,138,0.493,16,,0.493,全国,49,17,,,,40,0.125,0.2,○,44,0.591,44,0.364,,
3984,坂口周,131,0.45,0,,0.45,全国,65,18,,,,37,,,,42,0.571,46,0.37,,
3986,沖島広和,75,0.32,0,,0.32,全国,27,12,,,,27,,,,26,0.385,27,0.111,●,
3987,後藤正宗,120,0.542,0,,0.542,全国,41,16,,,,39,,,,31,0.581,41,0.341,,
3988,古川誠之,131,0.435,0,,0.435,全国,55,18,,,,40,0.05,0.25,○,38,0.526,50,0.32,,
3989,熊本英一,104,0.221,4,,0.221,全国,25,16,,,,33,,,,31,0.194,27,0.185,●,●
3990,芹澤克彦,115,0.235,5,,0.235,全国,28,16,,,,33,,,,41,0.268,33,0.121,●,
3992,関口智久,92,0.391,0,,0.391,全国,32,17,,,,32,,,,29,0.241,28,0.429,,●
3993,永井聖美,100,0.39,0,,0.39,全国,34,23,,,,21,,,,35,0.343,24,0.333,,
3994,小野桜,92,0.37,4,,0.37,全国,29,18,,,,21,,,,35,0.229,23,0.217,●,●
3995,重野哲之,100,0.53,0,,0.53,全国,48,11,,,,31,,,,30,0.6,35,0.371,,
3997,北村征嗣,145,0.51,0,,0.51,全国,75,24,0.5,○,,34,,,,54,0.519,41,0.39,,
3998,冨成謙児,107,0.206,0,,0.206,全国,33,21,,,,32,,,,42,0.262,31,0.065,●,
3999,大瀧明日香,128,0.438,0,,0.438,全国,61,21,0.619,○,残す型,34,,,,44,0.341,39,0.41,,
4000,松本博昭,144,0.431,4,,0.431,全国,67,26,0.654,○,残す型,43,0.07,0.349,○,44,0.341,51,0.412,,
4002,古結宏,118,0.534,0,,0.534,全国,62,22,0.5,○,,27,,,,39,0.487,40,0.6,,
4003,表憲一,105,0.467,4,,0.467,全国,32,19,,,,34,,,,36,0.361,33,0.424,,
4004,山本浩輔,112,0.402,3,,0.402,全国,32,18,,,,24,,,,40,0.375,29,0.241,●,
4006,小野勇作,111,0.315,0,,0.315,全国,31,19,,,,27,,,,38,0.289,29,0.241,●,
4007,榮田将彦,96,0.323,4,,0.323,全国,26,14,,,,31,,,,33,0.394,31,0.129,●,
4009,小林一樹,112,0.393,4,,0.393,全国,49,19,,,,27,,,,33,0.333,37,0.27,,
4010,越智照浩,99,0.283,0,,0.283,全国,24,13,,,,20,,,,33,0.182,21,0.238,●,●
4011,堀之内紀代子,108,0.463,0,,0.463,全国,38,11,,,,36,,,,34,0.382,35,0.457,,
4012,中村有裕,107,0.486,0,,0.486,全国,48,18,,,,19,,,,40,0.5,40,0.325,,
4013,中島孝平,133,0.526,7,,0.526,全国,66,11,,,,45,0.267,0.111,○,46,0.587,47,0.404,,
4014,片岡恵里,115,0.348,0,,0.348,全国,53,20,0.35,○,,35,,,,33,0.364,40,0.3,,
4015,前野竜一,138,0.399,0,,0.399,全国,56,24,0.333,○,,49,0.061,0.245,○,41,0.439,45,0.289,,
4016,西川新太郎,111,0.369,0,,0.369,全国,31,20,,,,34,,,,35,0.371,36,0.222,●,
4017,向井美鈴,113,0.407,0,,0.407,全国,42,16,,,,39,,,,38,0.474,36,0.278,,
4019,笠原亮,128,0.531,0,,0.531,全国,60,18,,,,40,0.125,0.225,○,43,0.512,44,0.455,,
4020,川上清人,113,0.204,0,,0.204,全国,27,17,,,,40,0.075,0.05,○,38,0.184,29,0.172,●,●
4022,待鳥雄紀,92,0.228,0,,0.228,全国,25,14,,,,22,,,,28,0.25,26,0.154,●,
4023,柴田友和,98,0.224,10,,0.224,全国,26,18,,,,32,,,,36,0.333,27,0.111,●,
4024,井口佳典,133,0.481,10,,0.481,全国,51,21,0.429,○,,35,,,,42,0.452,47,0.426,,
4025,山本隆幸,94,0.585,0,,0.585,全国,45,12,,,,23,,,,31,0.516,30,0.533,,
4027,松江秀徳,106,0.321,0,,0.321,全国,42,19,,,,23,,,,32,0.344,32,0.156,●,
4028,田村隆信,115,0.409,6,,0.409,全国,57,16,,,,30,,,,40,0.4,37,0.378,,
4030,森高一真,143,0.469,0,,0.469,全国,52,24,0.458,○,,39,,,,52,0.5,41,0.22,●,
4031,飯島誠,106,0.321,0,,0.321,全国,32,21,,,,36,,,,38,0.263,32,0.125,●,
4033,伊藤将吉,124,0.492,0,,0.492,全国,53,14,,,,42,0.095,0.31,○,39,0.436,43,0.419,,
4034,西原明生,108,0.204,7,,0.204,全国,27,16,,,,23,,,,44,0.205,24,0.042,●,●
4035,杉江浩明,124,0.21,0,,0.21,全国,32,23,,,,31,,,,49,0.184,29,0.172,●,●
4036,金田諭,125,0.528,0,,0.528,全国,60,19,,,,43,0.093,0.302,○,38,0.579,49,0.469,,
4039,村上功祐,122,0.369,0,,0.369,全国,45,25,0.52,○,,44,0.045,0.159,○,40,0.425,46,0.196,●,
4040,廣瀬将亨,135,0.415,3,,0.415,全国,55,19,,,,48,0.062,0.125,○,39,0.538,48,0.167,●,
4041,小林基樹,84,0.274,5,,0.274,全国,24,17,,,,18,,,,36,0.222,22,0.182,●,●
4042,丸岡正典,136,0.478,3,,0.478,全国,62,25,0.44,○,,51,0.118,0.176,○,41,0.561,50,0.36,,
4043,桐本康臣,121,0.504,0,,0.504,全国,54,25,0.52,○,,30,,,,42,0.524,38,0.368,,
4044,湯川浩司,113,0.469,7,,0.469,全国,53,17,,,,29,,,,36,0.278,36,0.444,,
4045,佐々木裕美,94,0.255,0,,0.255,全国,33,20,,,,21,,,,35,0.229,22,0.136,●,●
4047,吉永浩則,94,0.191,0,,0.191,全国,27,12,,,,29,,,,32,0.281,26,0.038,●,
4049,荒川健太,127,0.433,0,,0.433,全国,64,18,,,,23,,,,41,0.488,43,0.395,,
4050,田口節子,116,0.578,0,,0.578,全国,64,12,,,,42,0.167,0.214,○,35,0.657,42,0.452,,
4051,清水敦揮,104,0.606,0,,0.606,全国,50,15,,,,30,,,,35,0.6,31,0.516,,
4052,興津藍,130,0.354,0,,0.354,全国,52,13,,,,44,0.023,0.091,○,44,0.455,45,0.133,●,
4053,芦澤望,113,0.407,4,,0.407,全国,46,20,0.4,○,,37,,,,36,0.528,36,0.278,,
4054,福嶋智之,119,0.261,4,,0.261,全国,36,18,,,,47,0.064,0.064,○,37,0.351,42,0.119,●,
4055,吉田俊彦,141,0.525,0,,0.525,全国,61,19,,,,26,,,,51,0.608,44,0.432,,
4056,小西英輝,29,0.379,0,,0.379,全国,8,4,,,,9,,,,10,,9,,,
4057,松井賢治,133,0.391,0,,0.391,全国,53,21,0.714,○,残す型,38,,,,37,0.378,44,0.25,,
4058,野末智一,132,0.477,3,,0.477,全国,62,28,0.5,○,,36,,,,42,0.524,44,0.341,,
4059,入澤友治,110,0.382,2,,0.382,全国,34,20,,,,36,,,,32,0.375,37,0.297,,
4060,島田一生,111,0.315,0,,0.315,全国,32,17,,,,36,,,,39,0.179,34,0.206,●,●
4061,萩原秀人,140,0.557,0,,0.557,全国,64,15,,,,47,0.106,0.213,○,44,0.568,49,0.469,,
4062,後藤陽介,112,0.241,4,,0.241,全国,36,21,,,,33,,,,33,0.182,33,0.121,●,●
4063,市橋卓士,134,0.522,5,,0.522,全国,74,21,0.429,○,,35,,,,52,0.615,45,0.467,,
4064,原田篤志,128,0.594,9,,0.594,全国,74,13,,,,39,,,,37,0.595,49,0.51,,
4065,金田幸子,97,0.381,0,,0.381,全国,31,18,,,,28,,,,29,0.379,29,0.31,,
4066,東本勝利,133,0.526,0,,0.526,全国,49,18,,,,41,0.098,0.341,○,42,0.548,42,0.476,,
4067,永井源,135,0.519,12,,0.519,全国,56,23,0.478,○,,34,,,,44,0.591,39,0.436,,
4068,幸田智裕,117,0.316,9,,0.316,全国,34,22,,,,30,,,,43,0.256,31,0.258,,
4069,山本修一,127,0.52,5,,0.52,全国,54,22,0.455,○,,37,,,,44,0.364,39,0.487,,
4071,古賀千晶,79,0.177,0,,0.177,全国,22,14,,,,17,,,,29,0.103,22,0.227,●,●
4072,森永淳,114,0.579,0,,0.579,全国,61,12,,,,24,,,,42,0.548,27,0.481,,
4073,大橋純一郎,137,0.511,0,,0.511,全国,59,20,0.55,○,,43,0.256,0.14,○,42,0.429,46,0.478,,
4074,柳沢一,133,0.594,2,,0.594,全国,57,20,0.35,○,,34,,,,40,0.55,41,0.488,,
4075,中野次郎,133,0.444,17,,0.444,全国,54,20,0.65,○,残す型,42,0.143,0.119,○,43,0.512,42,0.31,,
4076,杉田篤光,146,0.363,3,,0.363,全国,50,25,0.52,○,,43,0.047,0.116,○,46,0.283,41,0.244,●,
4077,品田直樹,126,0.325,25,0.36,0.36,当地,40,22,0.227,○,飛ぶ型,39,,,,46,0.217,39,0.179,●,●
4079,出畑孝典,132,0.394,4,,0.394,全国,57,21,0.476,○,,41,0.098,0.122,○,42,0.405,47,0.255,,
4080,山崎哲司,36,0.472,0,,0.472,全国,15,1,,,,13,,,,12,,15,0.533,,
4081,樋口範政,125,0.224,6,,0.224,全国,38,24,,,,36,,,,41,0.171,34,0.176,●,●
4082,濱崎誠,122,0.418,23,,0.418,全国,31,16,,,,36,,,,42,0.357,37,0.297,,
4083,福島勇樹,130,0.646,3,,0.646,全国,61,13,,,,31,,,,52,0.692,44,0.523,,
4084,杉山正樹,144,0.486,16,,0.486,全国,66,20,0.55,○,,47,0.149,0.149,○,46,0.543,52,0.346,,
4085,荻野裕介,85,0.424,0,,0.424,全国,20,13,,,,30,,,,30,0.533,26,0.346,,
4086,寺本重宣,122,0.434,24,,0.434,全国,47,23,0.348,○,,38,,,,41,0.415,41,0.195,●,
4089,妹尾忠幸,138,0.514,14,,0.514,全国,56,16,,,,47,0.085,0.298,○,40,0.625,49,0.429,,
4090,中村尊,99,0.475,0,,0.475,全国,38,13,,,,39,,,,31,0.484,38,0.368,,
4092,岡部大輔,91,0.319,0,,0.319,全国,33,13,,,,34,,,,33,0.364,32,0.188,●,
4093,吉田宗弘,99,0.172,15,,0.172,全国,32,22,,,,21,,,,42,0.143,25,0.12,●,●
4094,中島真二,107,0.252,0,,0.252,全国,29,15,,,,27,,,,35,0.2,31,0.226,●,●
4095,福来剛,136,0.625,34,0.559,0.559,当地,72,22,0.455,○,,38,,,,44,0.636,44,0.591,,
4096,石橋道友,109,0.523,0,,0.523,全国,55,12,,,,31,,,,37,0.459,37,0.541,,
4097,貫地谷直人,95,0.242,3,,0.242,全国,19,18,,,,26,,,,35,0.286,25,0.16,●,
4098,赤澤文香,91,0.209,4,,0.209,全国,31,19,,,,26,,,,29,0.207,30,0.267,,●
4099,吉永則雄,107,0.486,0,,0.486,全国,56,17,,,,27,,,,32,0.344,44,0.5,,
4100,松田隆司,119,0.387,8,,0.387,全国,35,15,,,,32,,,,36,0.333,33,0.182,●,
4102,益田啓司,147,0.531,9,,0.531,全国,54,10,,,,47,0.149,0.255,○,50,0.54,41,0.439,,
4103,山崎善庸,99,0.222,2,,0.222,全国,31,24,,,,33,,,,33,0.212,30,0.133,●,●
4104,木下陽介,105,0.343,0,,0.343,全国,30,18,,,,28,,,,31,0.355,28,0.179,●,
4105,松下直也,128,0.383,0,,0.383,全国,46,31,0.323,○,,34,,,,39,0.385,42,0.262,,
4106,坂井康嗣,91,0.209,3,,0.209,全国,20,16,,,,17,,,,33,0.273,21,0.095,●,
4108,吉村正明,121,0.388,0,,0.388,全国,44,11,,,,32,,,,39,0.385,39,0.308,,
4109,谷津幸宏,140,0.464,0,,0.464,全国,59,18,,,,41,0.073,0.22,○,43,0.395,48,0.354,,
4110,小澤和也,98,0.245,0,,0.245,全国,29,20,,,,25,,,,35,0.343,27,0.222,●,
4111,奥田誠,114,0.36,0,,0.36,全国,36,17,,,,31,,,,39,0.359,32,0.281,,
4112,大久保信一郎,123,0.447,3,,0.447,全国,37,15,,,,33,,,,40,0.35,36,0.278,,
4113,木村浩士,114,0.395,0,,0.395,全国,40,22,0.227,○,飛ぶ型,28,,,,36,0.25,30,0.3,,
4114,深澤達徳,88,0.341,0,,0.341,全国,24,13,,,,27,,,,30,0.3,29,0.31,,
4116,川田正人,123,0.366,0,,0.366,全国,36,23,,,,34,,,,37,0.514,36,0.111,●,
4117,廣中智紗衣,111,0.523,0,,0.523,全国,51,31,0.516,○,,30,,,,37,0.486,32,0.5,,
4118,宇佐見淳,144,0.5,6,,0.5,全国,60,23,0.696,○,残す型,47,0.085,0.277,○,46,0.5,47,0.362,,
4119,泥谷一毅,120,0.4,0,,0.4,全国,43,20,0.3,○,飛ぶ型,25,,,,40,0.3,36,0.333,,
4120,柘植政浩,143,0.427,0,,0.427,全国,60,17,,,,41,0.073,0.098,○,43,0.535,47,0.191,●,
4121,富永修一,117,0.427,0,,0.427,全国,48,20,0.55,○,,47,0.021,0.234,○,34,0.382,45,0.311,,
4122,安東幸治,136,0.426,13,,0.426,全国,58,26,0.385,○,,40,0.1,0.2,○,47,0.383,42,0.333,,
4123,細川裕子,130,0.585,4,,0.585,全国,69,26,0.5,○,,39,,,,44,0.568,40,0.5,,
4124,池田雄一,114,0.5,3,,0.5,全国,50,19,,,,38,,,,32,0.438,46,0.413,,
4128,川口貴久,102,0.363,6,,0.363,全国,32,20,,,,37,,,,41,0.488,35,0.171,●,
4129,宇野博之,104,0.202,5,,0.202,全国,31,27,,,,26,,,,36,0.194,29,0.103,●,●
4131,原豊土,106,0.481,0,,0.481,全国,37,12,,,,34,,,,36,0.444,33,0.333,,
4133,高橋正男,119,0.521,3,,0.521,全国,54,24,0.5,○,,41,0.146,0.268,○,36,0.417,41,0.512,,
4134,杉山貴博,129,0.488,2,,0.488,全国,53,25,0.52,○,,39,,,,41,0.439,41,0.439,,
4136,江夏満,93,0.538,5,,0.538,全国,49,16,,,,35,,,,26,0.577,35,0.486,,
4137,君島秀三,131,0.565,0,,0.565,全国,65,19,,,,41,0.122,0.195,○,41,0.488,43,0.395,,
4138,中井俊祐,107,0.327,0,,0.327,全国,31,18,,,,31,,,,37,0.324,29,0.138,●,
4139,丹下健,110,0.264,0,,0.264,全国,30,19,,,,31,,,,34,0.265,30,0.167,●,
4140,梶野学志,93,0.409,0,,0.409,全国,43,11,,,,27,,,,32,0.406,33,0.333,,
4142,平野和明,111,0.342,6,,0.342,全国,45,25,0.52,○,,29,,,,40,0.3,33,0.182,●,
