regno,選手名,全国スローn,全国スローST,当地スローn,当地スローST,採用スローST,スロー源,スロー遅れ,スロー巧者,全国ダッシュn,全国ダッシュST,当地ダッシュn,当地ダッシュST,採用ダッシュST,ダッシュ源,ダッシュ遅れ,ダッシュ巧者
3848,川上聡介,114,0.149,4,0.107,0.149,全国,,,130,0.144,6,0.168,0.144,全国,,
3849,中岡正彦,157,0.135,0,,0.135,全国,,,54,0.119,0,,0.119,全国,,●
3850,小川知行,126,0.137,15,0.117,0.117,当地,,●,124,0.147,15,0.133,0.133,当地,,
3851,森田昭彦,43,0.153,0,,0.153,全国,,,48,0.194,0,,0.194,全国,●,
3852,澤大介,98,0.181,7,0.161,0.181,全国,●,,106,0.191,9,0.212,0.191,全国,●,
3853,岩崎正哉,145,0.169,0,,0.169,全国,,,125,0.206,0,,0.206,全国,●,
3854,吉川元浩,143,0.137,0,,0.137,全国,,,124,0.142,0,,0.142,全国,,
3857,阿波勝哉,78,0.189,4,0.195,0.189,全国,●,,137,0.198,5,0.228,0.198,全国,●,
3859,多羅尾達之,101,0.145,1,0.12,0.145,全国,,,97,0.152,1,0.08,0.152,全国,,
3860,松本浩貴,112,0.191,0,,0.191,全国,●,,96,0.193,0,,0.193,全国,●,
3863,海老澤泰行,118,0.158,0,,0.158,全国,,,103,0.191,0,,0.191,全国,●,
3866,木山誠一,87,0.129,3,0.077,0.129,全国,,●,92,0.15,3,0.163,0.15,全国,,
3867,松浦勝,103,0.173,0,,0.173,全国,,,108,0.172,0,,0.172,全国,,
3868,尾形栄治,114,0.185,24,0.2,0.2,当地,●,,119,0.2,23,0.243,0.243,当地,●,
3869,井芹大志,101,0.175,7,0.194,0.175,全国,,,97,0.185,8,0.193,0.185,全国,●,
3870,寺嶋雄,122,0.183,0,,0.183,全国,●,,113,0.176,0,,0.176,全国,,
3871,池田紫乃,89,0.184,0,,0.184,全国,●,,84,0.189,0,,0.189,全国,●,
3872,岡田憲行,150,0.195,5,0.204,0.195,全国,●,,111,0.181,2,0.165,0.181,全国,●,
3873,別府昌樹,89,0.165,0,,0.165,全国,,,117,0.186,0,,0.186,全国,●,
3874,山本寛久,143,0.148,15,0.13,0.13,当地,,●,118,0.167,11,0.201,0.201,当地,●,
3875,廣中良一,109,0.164,0,,0.164,全国,,,122,0.179,0,,0.179,全国,,
3876,中辻崇人,120,0.157,6,0.157,0.157,全国,,,86,0.143,2,0.1,0.143,全国,,
3878,胡本悟志,102,0.158,0,,0.158,全国,,,98,0.18,0,,0.18,全国,,
3880,浅見宗孝,102,0.19,16,0.186,0.186,当地,●,,108,0.186,17,0.202,0.202,当地,●,
3882,新田智彰,118,0.168,0,,0.168,全国,,,117,0.167,0,,0.167,全国,,
3885,久田武,137,0.157,0,,0.157,全国,,,122,0.185,0,,0.185,全国,●,
3888,山本英志,149,0.145,25,0.157,0.157,当地,,,137,0.144,28,0.152,0.152,当地,,
3889,須藤隆雄,105,0.157,0,,0.157,全国,,,100,0.17,0,,0.17,全国,,
3891,谷口健一,125,0.168,0,,0.168,全国,,,120,0.183,0,,0.183,全国,●,
3892,草場康幸,114,0.162,0,,0.162,全国,,,109,0.158,0,,0.158,全国,,
3893,汐崎正則,114,0.167,3,0.16,0.167,全国,,,113,0.164,4,0.198,0.164,全国,,
3895,堀本裕也,56,0.199,0,,0.199,全国,●,,49,0.164,0,,0.164,全国,,
3896,上田洋平,93,0.159,0,,0.159,全国,,,99,0.162,0,,0.162,全国,,
3897,白井英治,137,0.131,0,,0.131,全国,,,114,0.13,0,,0.13,全国,,●
3898,平田忠則,157,0.135,0,,0.135,全国,,,126,0.167,0,,0.167,全国,,
3900,香川素子,140,0.173,0,,0.173,全国,,,115,0.184,0,,0.184,全国,●,
3901,松田憲幸,83,0.2,0,,0.2,全国,●,,74,0.221,0,,0.221,全国,●,
3904,森貴洋,77,0.164,5,0.184,0.164,全国,,,76,0.181,3,0.287,0.181,全国,●,
3905,天野友和,153,0.155,0,,0.155,全国,,,137,0.152,0,,0.152,全国,,
3906,飯山晃三,120,0.178,5,0.162,0.178,全国,,,116,0.22,5,0.226,0.22,全国,●,
3907,村越篤,133,0.162,14,0.141,0.141,当地,,,131,0.163,11,0.223,0.223,当地,●,
3908,重成一人,160,0.151,0,,0.151,全国,,,131,0.136,0,,0.136,全国,,
3909,佐々木康幸,167,0.109,0,,0.109,全国,,●,113,0.112,0,,0.112,全国,,●
3910,松下知幸,115,0.162,0,,0.162,全国,,,106,0.185,0,,0.185,全国,●,
3911,鈴木猛,144,0.169,28,0.181,0.181,当地,●,,143,0.173,27,0.176,0.176,当地,,
3912,川原正明,132,0.139,0,,0.139,全国,,,132,0.143,0,,0.143,全国,,
3915,繁野谷圭介,155,0.195,0,,0.195,全国,●,,133,0.175,0,,0.175,全国,,
3918,深井利寿,150,0.17,0,,0.17,全国,,,141,0.172,0,,0.172,全国,,
3920,正木聖賢,146,0.169,0,,0.169,全国,,,38,0.155,0,,0.155,全国,,
3921,川村正輝,42,0.197,0,,0.197,全国,●,,42,0.207,0,,0.207,全国,●,
3922,菅沼佳昭,127,0.185,0,,0.185,全国,●,,117,0.193,0,,0.193,全国,●,
3928,林恵祐,117,0.165,0,,0.165,全国,,,109,0.173,0,,0.173,全国,,
3929,杢野誓良,112,0.158,15,0.161,0.161,当地,,,115,0.163,14,0.181,0.181,当地,●,
3930,岸本隆,135,0.144,5,0.146,0.144,全国,,,127,0.161,3,0.277,0.161,全国,,
3931,黒崎竜也,106,0.15,1,0.12,0.15,全国,,,110,0.147,7,0.173,0.147,全国,,
3932,池田浩美,102,0.163,0,,0.163,全国,,,87,0.191,0,,0.191,全国,●,
3933,山地正樹,238,0.173,0,,0.173,全国,,,20,0.179,0,,0.179,全国,,
3934,鋤柄貴俊,136,0.164,9,0.16,0.164,全国,,,131,0.164,9,0.152,0.164,全国,,
3935,岩津徹郎,97,0.146,13,0.143,0.143,当地,,,99,0.171,13,0.149,0.149,当地,,
3939,渡辺真至,33,0.161,0,,0.161,全国,,,37,0.157,0,,0.157,全国,,
3940,飯山泰,174,0.147,25,0.126,0.126,当地,,●,144,0.143,23,0.142,0.142,当地,,
3941,池田浩二,156,0.118,0,,0.118,全国,,●,125,0.132,0,,0.132,全国,,
3942,寺田祥,151,0.148,0,,0.148,全国,,,108,0.143,0,,0.143,全国,,
3943,三松直美,26,0.169,0,,0.169,全国,,,28,0.183,0,,0.183,全国,●,
3944,山口裕二,140,0.156,7,0.166,0.156,全国,,,121,0.188,4,0.188,0.188,全国,●,
3945,橋口真樹,86,0.194,0,,0.194,全国,●,,90,0.201,0,,0.201,全国,●,
3946,赤岩善生,283,0.147,9,0.129,0.147,全国,,,43,0.162,7,0.201,0.162,全国,,
3947,寺本昇平,124,0.181,0,,0.181,全国,●,,113,0.187,0,,0.187,全国,●,
3948,大町利克,96,0.169,0,,0.169,全国,,,98,0.203,0,,0.203,全国,●,
3949,今出晋二,90,0.155,0,,0.155,全国,,,102,0.188,0,,0.188,全国,●,
3950,石川哲秀,97,0.149,0,,0.149,全国,,,88,0.156,0,,0.156,全国,,
3951,石川吉鎬,131,0.192,3,0.183,0.192,全国,●,,123,0.197,6,0.332,0.197,全国,●,
3952,中澤和志,150,0.148,5,0.132,0.148,全国,,,125,0.134,4,0.08,0.134,全国,,
3953,志道吉和,69,0.175,0,,0.175,全国,,,78,0.219,0,,0.219,全国,●,
3955,眞田英二,80,0.182,0,,0.182,全国,●,,81,0.194,0,,0.194,全国,●,
3956,横澤剛治,134,0.168,1,0.18,0.168,全国,,,117,0.16,0,,0.16,全国,,
3957,大谷直弘,133,0.185,0,,0.185,全国,●,,125,0.19,0,,0.19,全国,●,
3959,坪井康晴,140,0.134,13,0.133,0.133,当地,,,127,0.154,9,0.167,0.154,全国,,
3960,菊地孝平,149,0.111,0,,0.111,全国,,●,132,0.106,0,,0.106,全国,,●
3961,谷村一哉,114,0.163,0,,0.163,全国,,,100,0.173,0,,0.173,全国,,
3963,原田秀弥,140,0.158,0,,0.158,全国,,,120,0.176,0,,0.176,全国,,
3964,宮地博士,112,0.194,10,0.202,0.202,当地,●,,108,0.204,9,0.216,0.204,全国,●,
3965,北中元樹,146,0.168,4,0.13,0.168,全国,,,137,0.162,5,0.146,0.162,全国,,
3966,作間章,171,0.171,0,,0.171,全国,,,138,0.173,0,,0.173,全国,,
3967,鈴木茂高,94,0.184,5,0.176,0.184,全国,●,,113,0.205,3,0.217,0.205,全国,●,
3968,茶谷信次,129,0.155,0,,0.155,全国,,,117,0.186,0,,0.186,全国,●,
3973,崎利仁,120,0.192,18,0.217,0.217,当地,●,,120,0.199,16,0.204,0.204,当地,●,
3974,深山祐二,98,0.157,0,,0.157,全国,,,92,0.167,0,,0.167,全国,,
3975,小野寺智洋,114,0.138,9,0.143,0.138,全国,,,115,0.138,10,0.136,0.136,当地,,
3976,内田圭,112,0.169,0,,0.169,全国,,,114,0.178,0,,0.178,全国,,
3977,山本兼士,117,0.168,0,,0.168,全国,,,126,0.172,0,,0.172,全国,,
3978,齊藤仁,133,0.14,9,0.099,0.14,全国,,,126,0.173,8,0.145,0.173,全国,,
3981,今坂晃広,119,0.183,0,,0.183,全国,●,,134,0.193,0,,0.193,全国,●,
3982,福田理,112,0.172,7,0.14,0.172,全国,,,104,0.162,7,0.239,0.162,全国,,
3983,須藤博倫,154,0.134,16,0.123,0.123,当地,,●,139,0.146,16,0.138,0.138,当地,,
3984,坂口周,170,0.158,0,,0.158,全国,,,136,0.169,0,,0.169,全国,,
3986,沖島広和,73,0.162,0,,0.162,全国,,,71,0.182,0,,0.182,全国,●,
3987,後藤正宗,117,0.176,0,,0.176,全国,,,123,0.145,0,,0.145,全国,,
3988,古川誠之,151,0.138,0,,0.138,全国,,,134,0.146,0,,0.146,全国,,
3989,熊本英一,93,0.19,4,0.21,0.19,全国,●,,102,0.227,4,0.265,0.227,全国,●,
3990,芹澤克彦,106,0.137,2,0.1,0.137,全国,,,115,0.158,3,0.137,0.158,全国,,
3992,関口智久,99,0.149,0,,0.149,全国,,,97,0.138,0,,0.138,全国,,
3993,永井聖美,107,0.162,0,,0.162,全国,,,98,0.161,0,,0.161,全国,,
3994,小野桜,106,0.181,5,0.204,0.181,全国,●,,95,0.185,4,0.223,0.185,全国,●,
3995,重野哲之,122,0.123,0,,0.123,全国,,●,105,0.12,0,,0.12,全国,,●
3997,北村征嗣,183,0.154,0,,0.154,全国,,,143,0.164,0,,0.164,全国,,
3998,冨成謙児,113,0.145,0,,0.145,全国,,,109,0.191,0,,0.191,全国,●,
3999,大瀧明日香,158,0.158,0,,0.158,全国,,,131,0.159,0,,0.159,全国,,
4000,松本博昭,174,0.164,9,0.199,0.164,全国,,,146,0.173,5,0.194,0.173,全国,,
4002,古結宏,152,0.141,0,,0.141,全国,,,121,0.141,0,,0.141,全国,,
4003,表憲一,109,0.166,4,0.155,0.166,全国,,,109,0.169,4,0.16,0.169,全国,,
4004,山本浩輔,108,0.17,5,0.166,0.17,全国,,,111,0.179,4,0.188,0.179,全国,,
4005,瀬川公則,5,0.158,0,,0.158,全国,,,5,0.182,0,,0.182,全国,●,
4006,小野勇作,111,0.165,0,,0.165,全国,,,112,0.179,0,,0.179,全国,,
4007,榮田将彦,97,0.145,4,0.117,0.145,全国,,,96,0.127,4,0.15,0.127,全国,,●
4009,小林一樹,123,0.123,5,0.094,0.123,全国,,●,109,0.126,4,0.11,0.126,全国,,●
4010,越智照浩,94,0.161,0,,0.161,全国,,,96,0.17,0,,0.17,全国,,
4011,堀之内紀代子,117,0.164,0,,0.164,全国,,,109,0.151,0,,0.151,全国,,
4012,中村有裕,144,0.146,0,,0.146,全国,,,110,0.157,0,,0.157,全国,,
4013,中島孝平,144,0.133,9,0.161,0.133,全国,,,136,0.143,7,0.164,0.143,全国,,
4014,片岡恵里,128,0.168,0,,0.168,全国,,,111,0.179,0,,0.179,全国,,
4015,前野竜一,155,0.159,0,,0.159,全国,,,137,0.161,0,,0.161,全国,,
4016,西川新太郎,107,0.156,0,,0.156,全国,,,113,0.161,0,,0.161,全国,,
4017,向井美鈴,126,0.178,0,,0.178,全国,,,115,0.199,0,,0.199,全国,●,
4019,笠原亮,147,0.152,0,,0.152,全国,,,129,0.178,0,,0.178,全国,,
4020,川上清人,98,0.173,0,,0.173,全国,,,108,0.185,0,,0.185,全国,●,
4022,待鳥雄紀,93,0.158,0,,0.158,全国,,,95,0.154,0,,0.154,全国,,
4023,柴田友和,96,0.181,9,0.187,0.181,全国,●,,103,0.178,10,0.204,0.204,当地,●,
4024,井口佳典,141,0.151,4,0.113,0.151,全国,,,135,0.153,10,0.189,0.189,当地,●,
4025,山本隆幸,117,0.176,0,,0.176,全国,,,94,0.166,0,,0.166,全国,,
4027,松江秀徳,113,0.163,0,,0.163,全国,,,102,0.151,0,,0.151,全国,,
4028,田村隆信,155,0.14,11,0.143,0.143,当地,,,115,0.164,10,0.166,0.166,当地,,
4030,森高一真,155,0.138,0,,0.138,全国,,,141,0.138,0,,0.138,全国,,
4031,飯島誠,116,0.155,0,,0.155,全国,,,111,0.172,0,,0.172,全国,,
4033,伊藤将吉,153,0.137,0,,0.137,全国,,,128,0.146,0,,0.146,全国,,
4034,西原明生,114,0.191,10,0.162,0.162,当地,,,110,0.208,7,0.259,0.208,全国,●,
4035,杉江浩明,127,0.219,0,,0.219,全国,●,,124,0.198,0,,0.198,全国,●,
4036,金田諭,149,0.154,0,,0.154,全国,,,126,0.159,0,,0.159,全国,,
4039,村上功祐,131,0.157,0,,0.157,全国,,,124,0.144,0,,0.144,全国,,
4040,廣瀬将亨,161,0.148,4,0.122,0.148,全国,,,133,0.143,3,0.163,0.143,全国,,
4041,小林基樹,104,0.185,9,0.162,0.185,全国,●,,91,0.221,9,0.271,0.221,全国,●,
4042,丸岡正典,149,0.165,2,0.225,0.165,全国,,,132,0.19,3,0.253,0.19,全国,●,
4043,桐本康臣,147,0.157,0,,0.157,全国,,,120,0.161,0,,0.161,全国,,
4044,湯川浩司,138,0.137,8,0.12,0.137,全国,,,113,0.135,7,0.157,0.135,全国,,
4045,佐々木裕美,115,0.157,0,,0.157,全国,,,96,0.156,0,,0.156,全国,,
4047,吉永浩則,102,0.168,0,,0.168,全国,,,97,0.193,0,,0.193,全国,●,
4049,荒川健太,176,0.153,0,,0.153,全国,,,127,0.187,0,,0.187,全国,●,
4050,田口節子,138,0.143,0,,0.143,全国,,,116,0.162,0,,0.162,全国,,
4051,清水敦揮,113,0.163,0,,0.163,全国,,,101,0.188,0,,0.188,全国,●,
4052,興津藍,148,0.139,0,,0.139,全国,,,132,0.17,0,,0.17,全国,,
4053,芦澤望,131,0.158,6,0.113,0.158,全国,,,117,0.168,4,0.14,0.168,全国,,
4054,福嶋智之,113,0.159,5,0.156,0.159,全国,,,120,0.154,4,0.167,0.154,全国,,
4055,吉田俊彦,184,0.15,0,,0.15,全国,,,145,0.161,0,,0.161,全国,,
4056,小西英輝,31,0.167,0,,0.167,全国,,,25,0.162,0,,0.162,全国,,
4057,松井賢治,158,0.153,0,,0.153,全国,,,137,0.157,0,,0.157,全国,,
4058,野末智一,165,0.18,3,0.18,0.18,全国,,,134,0.186,3,0.2,0.186,全国,●,
4059,入澤友治,94,0.168,4,0.158,0.168,全国,,,104,0.156,2,0.225,0.156,全国,,
4060,島田一生,115,0.148,0,,0.148,全国,,,109,0.174,0,,0.174,全国,,
4061,萩原秀人,161,0.126,0,,0.126,全国,,●,143,0.136,0,,0.136,全国,,
4062,後藤陽介,107,0.178,4,0.19,0.178,全国,,,109,0.18,4,0.253,0.18,全国,,
4063,市橋卓士,178,0.124,5,0.138,0.124,全国,,●,136,0.132,5,0.194,0.132,全国,,
4064,原田篤志,172,0.15,15,0.152,0.152,当地,,,133,0.177,9,0.184,0.177,全国,,
4065,金田幸子,100,0.169,0,,0.169,全国,,,103,0.177,0,,0.177,全国,,
4066,東本勝利,133,0.162,0,,0.162,全国,,,133,0.17,0,,0.17,全国,,
4067,永井源,156,0.165,19,0.157,0.157,当地,,,135,0.161,12,0.133,0.133,当地,,
4068,幸田智裕,120,0.152,8,0.113,0.152,全国,,,124,0.172,8,0.224,0.172,全国,,
4069,山本修一,133,0.148,6,0.145,0.148,全国,,,129,0.206,5,0.3,0.206,全国,●,
4071,古賀千晶,75,0.176,0,,0.176,全国,,,78,0.17,0,,0.17,全国,,
4072,森永淳,128,0.128,0,,0.128,全国,,●,113,0.133,0,,0.133,全国,,
4073,大橋純一郎,155,0.142,0,,0.142,全国,,,138,0.168,0,,0.168,全国,,
4074,柳沢一,159,0.134,5,0.108,0.134,全国,,,134,0.138,2,0.13,0.138,全国,,
4075,中野次郎,148,0.121,19,0.129,0.129,当地,,●,136,0.135,17,0.155,0.155,当地,,
4076,杉田篤光,146,0.182,4,0.188,0.182,全国,●,,144,0.22,3,0.17,0.22,全国,●,
4077,品田直樹,141,0.166,35,0.165,0.165,当地,,,129,0.195,25,0.217,0.217,当地,●,
4079,出畑孝典,153,0.169,4,0.117,0.169,全国,,,129,0.165,4,0.185,0.165,全国,,
4080,山崎哲司,40,0.145,0,,0.145,全国,,,32,0.161,0,,0.161,全国,,
4081,樋口範政,128,0.177,4,0.177,0.177,全国,,,127,0.19,4,0.217,0.19,全国,●,
4082,濱崎誠,107,0.152,19,0.179,0.179,当地,,,124,0.196,23,0.205,0.205,当地,●,
4083,福島勇樹,167,0.126,6,0.128,0.126,全国,,●,131,0.146,3,0.163,0.146,全国,,
4084,杉山正樹,166,0.148,20,0.127,0.127,当地,,●,142,0.158,16,0.139,0.139,当地,,
4085,荻野裕介,76,0.203,0,,0.203,全国,●,,87,0.213,0,,0.213,全国,●,
4086,寺本重宣,134,0.136,28,0.121,0.121,当地,,●,127,0.15,24,0.18,0.18,当地,,
4089,妹尾忠幸,154,0.151,15,0.143,0.143,当地,,,141,0.174,14,0.198,0.198,当地,●,
4090,中村尊,101,0.137,0,,0.137,全国,,,105,0.162,0,,0.162,全国,,
4092,岡部大輔,110,0.147,0,,0.147,全国,,,96,0.176,0,,0.176,全国,,
4093,吉田宗弘,107,0.173,16,0.14,0.14,当地,,,100,0.193,15,0.173,0.173,当地,,
4094,中島真二,100,0.17,0,,0.17,全国,,,109,0.189,0,,0.189,全国,●,
4095,福来剛,140,0.131,33,0.141,0.141,当地,,,140,0.14,33,0.151,0.151,当地,,
4096,石橋道友,132,0.152,0,,0.152,全国,,,110,0.146,0,,0.146,全国,,
4097,貫地谷直人,89,0.198,6,0.23,0.198,全国,●,,100,0.209,3,0.233,0.209,全国,●,
4098,赤澤文香,102,0.191,5,0.23,0.191,全国,●,,95,0.204,4,0.237,0.204,全国,●,
4099,吉永則雄,146,0.173,0,,0.173,全国,,,112,0.15,0,,0.15,全国,,
4100,松田隆司,118,0.157,7,0.221,0.157,全国,,,121,0.169,8,0.143,0.169,全国,,
4102,益田啓司,155,0.142,9,0.162,0.142,全国,,,151,0.162,9,0.239,0.162,全国,,
4103,山崎善庸,99,0.209,3,0.227,0.209,全国,●,,97,0.236,2,0.375,0.236,全国,●,
4104,木下陽介,102,0.147,0,,0.147,全国,,,109,0.135,0,,0.135,全国,,
4105,松下直也,144,0.179,0,,0.179,全国,,,131,0.18,0,,0.18,全国,,
4106,坂井康嗣,95,0.191,4,0.11,0.191,全国,●,,90,0.183,3,0.237,0.183,全国,●,
4108,吉村正明,126,0.138,0,,0.138,全国,,,126,0.137,0,,0.137,全国,,
4109,谷津幸宏,158,0.123,0,,0.123,全国,,●,136,0.129,0,,0.129,全国,,●
4110,小澤和也,105,0.165,0,,0.165,全国,,,98,0.178,0,,0.178,全国,,
4111,奥田誠,129,0.155,0,,0.155,全国,,,116,0.163,0,,0.163,全国,,
4112,大久保信一郎,109,0.149,1,0.12,0.149,全国,,,119,0.188,3,0.23,0.188,全国,●,
4113,木村浩士,120,0.182,0,,0.182,全国,●,,119,0.179,0,,0.179,全国,,
4114,深澤達徳,89,0.191,0,,0.191,全国,●,,92,0.202,0,,0.202,全国,●,
4116,川田正人,106,0.176,0,,0.176,全国,,,121,0.179,0,,0.179,全国,,
4117,廣中智紗衣,137,0.199,0,,0.199,全国,●,,109,0.213,0,,0.213,全国,●,
4118,宇佐見淳,158,0.143,10,0.141,0.141,当地,,,146,0.158,9,0.15,0.158,全国,,
4119,泥谷一毅,137,0.174,0,,0.174,全国,,,122,0.176,0,,0.176,全国,,
4120,柘植政浩,154,0.157,0,,0.157,全国,,,145,0.172,0,,0.172,全国,,
4121,富永修一,128,0.14,0,,0.14,全国,,,119,0.139,0,,0.139,全国,,
4122,安東幸治,162,0.165,14,0.162,0.162,当地,,,143,0.171,13,0.187,0.187,当地,●,
4123,細川裕子,161,0.184,5,0.224,0.184,全国,●,,132,0.191,4,0.215,0.191,全国,●,
4124,池田雄一,135,0.165,5,0.154,0.165,全国,,,115,0.165,4,0.232,0.165,全国,,
4128,川口貴久,105,0.149,11,0.15,0.15,当地,,,109,0.16,6,0.178,0.16,全国,,
4129,宇野博之,101,0.173,8,0.21,0.173,全国,,,111,0.188,10,0.2,0.2,当地,●,
4131,原豊土,107,0.153,0,,0.153,全国,,,111,0.17,0,,0.17,全国,,
4133,高橋正男,149,0.152,4,0.15,0.152,全国,,,122,0.163,3,0.183,0.163,全国,,
4134,杉山貴博,134,0.15,3,0.173,0.15,全国,,,129,0.173,2,0.235,0.173,全国,,
4136,江夏満,121,0.15,5,0.174,0.15,全国,,,100,0.186,5,0.19,0.186,全国,●,
4137,君島秀三,171,0.137,0,,0.137,全国,,,132,0.131,0,,0.131,全国,,
4138,中井俊祐,118,0.174,0,,0.174,全国,,,113,0.145,0,,0.145,全国,,
4139,丹下健,110,0.164,0,,0.164,全国,,,109,0.184,0,,0.184,全国,●,
4140,梶野学志,113,0.15,0,,0.15,全国,,,92,0.168,0,,0.168,全国,,
4142,平野和明,126,0.168,6,0.135,0.168,全国,,,111,0.187,7,0.199,0.187,全国,●,
4143,浦田晃嗣,98,0.156,0,,0.156,全国,,,107,0.159,0,,0.159,全国,,
4144,石塚久也,129,0.179,0,,0.179,全国,,,117,0.177,0,,0.177,全国,,
4145,小澤学,111,0.243,13,0.249,0.249,当地,●,,113,0.262,12,0.242,0.242,当地,●,
4146,柳橋宏紀,135,0.154,10,0.141,0.141,当地,,,125,0.147,9,0.153,0.147,全国,,
4148,枝尾賢,143,0.152,7,0.134,0.152,全国,,,130,0.143,8,0.14,0.143,全国,,
4150,山田雄太,142,0.143,0,,0.143,全国,,,119,0.14,0,,0.14,全国,,
4151,下河誉史,142,0.18,0,,0.18,全国,,,112,0.197,0,,0.197,全国,●,
4152,深水慎一郎,115,0.168,0,,0.168,全国,,,100,0.171,0,,0.171,全国,,
4154,森安弘雅,127,0.171,0,,0.171,全国,,,114,0.199,0,,0.199,全国,●,
4155,長野壮志郎,138,0.157,0,,0.157,全国,,,113,0.153,0,,0.153,全国,,
4156,浜野孝志,148,0.149,0,,0.149,全国,,,132,0.163,0,,0.163,全国,,
4158,木場雄二郎,113,0.168,0,,0.168,全国,,,115,0.157,0,,0.157,全国,,
4159,向後龍一,165,0.145,19,0.147,0.147,当地,,,139,0.173,12,0.201,0.201,当地,●,
4161,黒柳浩孝,131,0.163,28,0.159,0.159,当地,,,118,0.153,24,0.161,0.161,当地,,
4162,竹本太樹,59,0.158,3,0.177,0.158,全国,,,57,0.186,3,0.27,0.186,全国,●,
4163,山崎裕司,169,0.163,0,,0.163,全国,,,136,0.171,0,,0.171,全国,,
4164,岩永節也,105,0.166,0,,0.166,全国,,,95,0.201,0,,0.201,全国,●,
4166,吉田拡郎,153,0.128,0,,0.128,全国,,●,141,0.119,0,,0.119,全国,,●
4167,片岡秀樹,100,0.155,12,0.161,0.161,当地,,,116,0.157,13,0.208,0.208,当地,●,
4168,石野貴之,160,0.142,0,,0.142,全国,,,110,0.156,0,,0.156,全国,,
4169,多田有佑,95,0.192,16,0.221,0.221,当地,●,,101,0.222,13,0.299,0.299,当地,●,
4171,榎幸司,164,0.166,0,,0.166,全国,,,138,0.198,0,,0.198,全国,●,
4172,森定晃史,158,0.142,10,0.147,0.147,当地,,,137,0.176,8,0.219,0.176,全国,,
4173,岡谷健吾,123,0.172,1,0.18,0.172,全国,,,125,0.17,1,0.32,0.17,全国,,
4174,赤坂俊輔,186,0.151,0,,0.151,全国,,,123,0.158,0,,0.158,全国,,
4175,川尻泰輔,106,0.143,0,,0.143,全国,,,103,0.135,0,,0.135,全国,,
4176,樋口喜彦,65,0.157,5,0.12,0.157,全国,,,76,0.166,4,0.225,0.166,全国,,
4177,萬正嗣,88,0.165,0,,0.165,全国,,,95,0.174,0,,0.174,全国,,
4179,広次修,138,0.149,7,0.184,0.149,全国,,,134,0.166,8,0.194,0.166,全国,,
4180,上野秀和,131,0.162,0,,0.162,全国,,,124,0.157,0,,0.157,全国,,
4181,花本夏樹,103,0.18,5,0.158,0.18,全国,,,96,0.231,3,0.263,0.231,全国,●,
4182,吉田和仁,132,0.162,6,0.19,0.162,全国,,,132,0.205,4,0.22,0.205,全国,●,
4183,宇野弥生,102,0.138,0,,0.138,全国,,,105,0.142,0,,0.142,全国,,
4184,渡邊雄一郎,118,0.163,0,,0.163,全国,,,106,0.164,0,,0.164,全国,,
4186,小川時光,94,0.159,0,,0.159,全国,,,95,0.165,0,,0.165,全国,,
4188,久田敏之,143,0.126,0,,0.126,全国,,●,119,0.117,0,,0.117,全国,,●
4189,川上剛,187,0.163,5,0.156,0.163,全国,,,124,0.174,2,0.325,0.174,全国,,
4190,長嶋万記,89,0.166,6,0.182,0.166,全国,,,73,0.15,3,0.203,0.15,全国,,
4191,赤羽克也,150,0.156,0,,0.156,全国,,,115,0.16,0,,0.16,全国,,
4193,郷原章平,172,0.137,10,0.124,0.124,当地,,●,139,0.163,5,0.224,0.163,全国,,
4195,前川守嗣,113,0.15,0,,0.15,全国,,,112,0.151,0,,0.151,全国,,
4196,田中太一郎,116,0.18,4,0.25,0.18,全国,,,126,0.172,4,0.19,0.172,全国,,
4197,渥美卓郎,122,0.183,8,0.173,0.183,全国,●,,102,0.185,8,0.214,0.185,全国,●,
4199,北川潤二,261,0.146,0,,0.146,全国,,,80,0.159,0,,0.159,全国,,
4200,早川尚人,119,0.18,5,0.248,0.18,全国,,,121,0.173,2,0.37,0.173,全国,,
4201,佐竹友樹,85,0.168,3,0.233,0.168,全国,,,103,0.161,9,0.24,0.161,全国,,
4202,浮田圭浩,117,0.166,8,0.195,0.166,全国,,,114,0.202,6,0.275,0.202,全国,●,
4203,小倉康典,102,0.157,0,,0.157,全国,,,100,0.151,0,,0.151,全国,,
4204,柴田大輔,104,0.173,13,0.208,0.208,当地,●,,107,0.2,13,0.228,0.228,当地,●,
4205,山口剛,136,0.126,0,,0.126,全国,,●,111,0.135,0,,0.135,全国,,
4207,松下一也,137,0.128,0,,0.128,全国,,●,114,0.126,0,,0.126,全国,,●
4208,三浦永理,163,0.159,5,0.166,0.159,全国,,,134,0.146,3,0.167,0.146,全国,,
4209,藤田竜弘,139,0.17,5,0.19,0.17,全国,,,120,0.166,2,0.175,0.166,全国,,
4210,松村康太,140,0.162,0,,0.162,全国,,,125,0.167,0,,0.167,全国,,
4211,村田敦,106,0.142,20,0.166,0.166,当地,,,108,0.136,14,0.154,0.154,当地,,
4213,重富伸也,69,0.161,5,0.186,0.161,全国,,,141,0.156,4,0.22,0.156,全国,,
4214,林祐介,113,0.155,0,,0.155,全国,,,108,0.16,0,,0.16,全国,,
4215,吉島祥之,152,0.154,5,0.154,0.154,全国,,,146,0.168,5,0.238,0.168,全国,,
4216,星栄爾,135,0.134,6,0.155,0.134,全国,,,140,0.159,4,0.263,0.159,全国,,
