ym,regno,course,n,r1,r2,r3,st_sum,st_n,mk1
2025-11,4251,1,2,0,1,0,0.29,2,0
2025-11,4251,2,2,1,1,0,0.33,2,0
2025-11,4251,3,2,0,0,1,0.36,2,0
2025-11,4251,4,1,0,0,0,0.22,1,0
2025-11,4251,5,1,0,1,0,0.11,1,0
2025-11,4251,6,2,0,0,1,0.5,2,0
2025-11,4263,3,1,0,0,0,0.18,1,0
2025-11,4263,4,1,0,0,0,0.35,1,0
2025-11,4263,6,1,0,0,0,0.09,1,0
2025-11,4264,1,3,2,0,0,0.53,3,0
2025-11,4264,2,1,1,0,0,0.16,1,0
2025-11,4264,3,2,1,1,0,0.34,2,1
2025-11,4264,4,2,0,1,0,0.25,2,0
2025-11,4264,5,1,1,0,0,0.16,1,1
2025-11,4264,6,2,1,0,1,0.46,2,0
2025-11,4269,1,2,0,2,0,0.2,2,0
2025-11,4269,2,1,1,0,0,0.21,1,0
2025-11,4269,3,2,1,0,1,0.21,2,1
2025-11,4269,4,2,0,0,2,0.23,2,0
2025-11,4269,5,2,0,1,1,0.19,2,0
2025-11,4269,6,1,0,1,0,0.09,1,0
2025-11,4273,1,1,1,0,0,0.28,1,0
2025-11,4273,2,1,0,0,0,0.23,1,0
2025-11,4273,3,1,0,0,0,0.24,1,0
2025-11,4273,4,1,0,0,0,0.23,1,0
2025-11,4273,5,2,0,0,1,0.46,2,0
2025-11,4273,6,2,0,0,0,0.5,2,0
2025-11,4297,1,2,0,0,0,0.15,2,0
2025-11,4297,2,2,1,0,0,0.33,2,1
2025-11,4297,4,1,0,0,0,0.09,1,0
2025-11,4297,5,1,0,0,0,0.17,1,0
2025-11,4297,6,1,0,0,1,0.21,1,0
2025-11,4298,1,2,1,1,0,0.32,2,0
2025-11,4298,2,3,0,1,2,0.36,3,0
2025-11,4298,3,1,0,0,1,0.14,1,0
2025-11,4298,4,1,0,0,0,0.11,1,0
2025-11,4298,5,2,0,0,2,0.29,2,0
2025-11,4298,6,1,0,0,0,0.17,1,0
2025-11,4311,1,2,1,0,1,0.18,2,0
2025-11,4311,2,2,1,1,0,0.34,2,1
2025-11,4311,3,2,1,0,0,0.41,2,0
2025-11,4311,4,2,1,0,1,0.34,2,1
2025-11,4311,5,1,0,0,0,0.21,1,0
2025-11,4311,6,1,0,0,0,0.22,1,0
2025-11,4327,1,2,0,0,1,0.21,2,0
2025-11,4327,2,2,0,1,0,0.64,2,0
2025-11,4327,3,1,0,1,0,0.16,1,0
2025-11,4327,4,2,0,0,0,0.41,2,0
2025-11,4327,5,1,0,0,0,0.22,1,0
2025-11,4327,6,2,0,0,0,0.44,2,0
2025-11,4339,1,1,1,0,0,0.14,1,0
2025-11,4339,2,1,0,0,0,0.11,1,0
2025-11,4339,3,2,0,0,2,0.43,2,0
2025-11,4339,4,1,0,0,0,0.15,1,0
2025-11,4339,5,1,0,0,0,0.2,1,0
2025-11,4339,6,1,0,0,0,0.29,1,0
2025-11,4345,1,1,1,0,0,0.17,1,0
2025-11,4345,2,1,0,0,1,0.22,1,0
2025-11,4345,3,2,0,0,1,0.46,2,0
2025-11,4345,4,1,0,0,0,0.12,1,0
2025-11,4345,5,1,0,0,0,0.14,1,0
2025-11,4352,1,1,1,0,0,0.12,1,0
2025-11,4352,2,2,0,1,1,0.39,2,0
2025-11,4352,3,1,0,1,0,0.1,1,0
2025-11,4352,4,1,0,0,0,0.18,1,0
2025-11,4352,5,2,0,0,1,0.28,2,0
2025-11,4355,1,2,0,0,0,0.48,2,0
2025-11,4355,2,1,0,0,0,0.34,1,0
2025-11,4355,3,2,0,0,0,0.43,2,0
2025-11,4355,4,2,0,0,0,0.34,2,0
2025-11,4355,5,1,0,0,0,0.27,1,0
2025-11,4355,6,2,0,0,0,0.51,2,0
2025-11,4357,1,1,1,0,0,0.26,1,0
2025-11,4357,2,1,1,0,0,0.12,1,1
2025-11,4357,3,3,1,0,1,0.49,3,1
2025-11,4357,4,1,0,0,0,0.26,1,0
2025-11,4357,5,1,0,0,1,0.33,1,0
2025-11,4366,1,4,3,0,0,0.69,4,0
2025-11,4366,2,1,0,1,0,0.22,1,0
2025-11,4366,3,1,0,1,0,0.19,1,0
2025-11,4366,5,1,0,0,1,0.01,1,0
2025-11,4366,6,2,0,1,0,0.44,2,0
2025-11,4369,1,1,1,0,0,0.05,1,0
2025-11,4369,2,3,0,2,0,0.54,3,0
2025-11,4369,3,2,0,1,0,0.25,2,0
2025-11,4369,4,1,1,0,0,0.18,1,1
2025-11,4369,5,2,1,0,0,0.33,2,1
2025-11,4369,6,1,0,1,0,0.27,1,0
2025-11,4377,1,2,2,0,0,0.38,2,0
2025-11,4377,2,1,0,0,1,0.12,1,0
2025-11,4377,3,2,0,1,0,0.3,2,0
2025-11,4377,4,3,1,1,0,0.61,3,0
2025-11,4377,6,2,0,0,1,0.35,2,0
2025-11,4380,1,1,0,0,0,0.11,1,0
2025-11,4380,2,1,0,0,1,0.07,1,0
2025-11,4380,3,2,1,0,0,0.47,2,1
2025-11,4380,4,1,0,0,0,0.34,1,0
2025-11,4380,5,1,0,0,0,0.09,1,0
2025-11,4380,6,1,0,0,0,0.38,1,0
2025-11,4397,1,2,2,0,0,0.22,2,0
2025-11,4397,2,3,0,1,0,0.49,3,0
2025-11,4397,3,1,0,1,0,0.08,1,0
2025-11,4397,4,2,0,0,0,0.24,2,0
2025-11,4397,5,2,1,0,0,0.31,2,1
2025-11,4397,6,1,0,1,0,0.21,1,0
2025-11,4402,1,2,1,1,0,0.11,2,0
2025-11,4402,2,1,0,0,0,0.15,1,0
2025-11,4402,3,2,0,0,0,0.22,2,0
2025-11,4402,4,2,0,0,2,0.33,2,0
2025-11,4402,5,1,0,0,0,0.21,1,0
2025-11,4402,6,2,1,1,0,0.4,2,1
2025-11,4405,1,1,0,0,0,0.17,1,0
2025-11,4405,2,1,0,0,0,0.24,1,0
2025-11,4405,3,1,0,1,0,0.17,1,0
2025-11,4405,4,1,0,0,0,0.15,1,0
2025-11,4405,5,1,0,0,0,0.16,1,0
2025-11,4405,6,1,0,0,0,0.12,1,0
2025-11,4407,1,1,1,0,0,0.12,1,0
2025-11,4407,2,1,1,0,0,0.19,1,0
2025-11,4407,3,1,0,0,1,0.14,1,0
2025-11,4407,4,1,0,0,0,0.29,1,0
2025-11,4407,5,1,0,0,1,0.22,1,0
2025-11,4407,6,1,0,0,1,0.19,1,0
2025-11,4409,1,1,0,0,0,0.23,1,0
2025-11,4409,2,2,1,1,0,0.26,2,1
2025-11,4409,3,1,0,0,1,0.25,1,0
2025-11,4409,4,1,0,0,1,0.16,1,0
2025-11,4409,5,1,0,1,0,0.08,1,0
2025-11,4409,6,1,0,0,0,0.27,1,0
2025-11,4429,1,1,0,0,1,0.14,1,0
2025-11,4429,2,2,0,0,0,0.29,2,0
2025-11,4429,3,3,1,1,0,0.42,3,1
2025-11,4429,4,2,0,0,0,0.58,2,0
2025-11,4429,5,1,0,0,0,0.33,1,0
2025-11,4429,6,1,0,0,0,0.22,1,0
2025-11,4432,1,2,1,1,0,0.07,2,0
2025-11,4432,2,2,0,1,0,0.53,2,0
2025-11,4432,3,2,0,0,1,0.33,2,0
2025-11,4432,4,1,0,0,0,0.14,1,0
2025-11,4432,5,2,0,0,0,0.45,2,0
2025-11,4432,6,1,0,0,0,0.19,1,0
2025-11,4441,1,1,0,1,0,0.11,1,0
2025-11,4441,2,2,0,1,0,0.24,2,0
2025-11,4441,3,1,0,1,0,0.14,1,0
2025-11,4441,4,1,0,0,0,0.15,1,0
2025-11,4441,5,1,0,0,0,0.16,1,0
2025-11,4441,6,1,0,0,0,0.3,1,0
2025-11,4471,1,2,2,0,0,0.21,2,0
2025-11,4471,2,2,1,0,1,0.33,2,0
2025-11,4471,3,1,0,0,0,0.19,1,0
2025-11,4471,4,2,0,1,1,0.52,2,0
2025-11,4471,5,2,1,1,0,0.32,2,1
2025-11,4471,6,1,0,0,1,0.13,1,0
2025-11,4475,1,2,2,0,0,0.39,2,0
2025-11,4475,2,1,0,1,0,0.15,1,0
2025-11,4475,3,2,0,0,1,0.18,2,0
2025-11,4475,4,3,0,1,2,0.43,3,0
2025-11,4475,6,2,0,1,0,0.46,2,0
2025-11,4511,1,2,0,1,0,0.32,2,0
2025-11,4511,2,1,0,0,0,0.12,1,0
2025-11,4511,3,2,0,0,0,0.35,2,0
2025-11,4511,4,2,0,0,0,0.52,2,0
2025-11,4511,5,1,0,0,0,0.21,1,0
2025-11,4511,6,2,1,0,0,0.42,2,0
2025-11,4513,1,2,1,1,0,0.37,2,0
2025-11,4513,2,2,1,0,0,0.35,2,0
2025-11,4513,3,2,1,0,1,0.19,2,1
2025-11,4513,4,1,0,0,1,0.25,1,0
2025-11,4513,5,1,0,0,0,0.26,1,0
2025-11,4513,6,2,0,0,0,0.46,2,0
2025-11,4514,1,1,1,0,0,0.09,1,0
2025-11,4514,2,1,0,0,0,0.17,1,0
2025-11,4514,3,1,0,1,0,0.15,1,0
2025-11,4514,4,1,0,1,0,0.19,1,0
2025-11,4514,5,1,0,0,0,0.18,1,0
2025-11,4514,6,1,0,0,0,0.29,1,0
2025-11,4521,1,1,1,0,0,0.07,1,0
2025-11,4521,2,1,0,0,0,0,0,0
2025-11,4521,5,2,0,0,2,0.52,2,0
2025-11,4521,6,3,0,0,0,1.04,3,0
2025-11,4550,1,1,0,1,0,0.18,1,0
2025-11,4550,2,1,0,1,0,0.16,1,0
2025-11,4550,3,1,1,0,0,0.06,1,1
2025-11,4550,4,1,0,0,0,0.22,1,0
2025-11,4550,5,1,0,0,0,0.17,1,0
2025-11,4550,6,1,0,0,0,0.12,1,0
2025-11,4552,1,2,0,0,1,0.35,2,0
2025-11,4552,2,3,0,1,1,0.54,3,0
2025-11,4552,3,1,0,1,0,0.14,1,0
2025-11,4552,4,2,1,1,0,0.26,2,1
2025-11,4552,5,2,0,0,0,0.47,2,0
2025-11,4552,6,1,0,0,0,0.25,1,0
2025-11,4563,1,1,1,0,0,0.09,1,0
2025-11,4563,2,1,0,0,0,0.18,1,0
2025-11,4563,3,2,0,0,0,0.28,2,0
2025-11,4563,4,1,0,0,1,0.13,1,0
2025-11,4563,5,1,0,0,0,0.13,1,0
2025-11,4563,6,1,0,0,0,0.11,1,0
2025-11,4567,1,3,1,2,0,0.5,3,0
2025-11,4567,2,1,0,0,0,0.19,1,0
2025-11,4567,3,1,0,0,1,0.25,1,0
2025-11,4567,4,1,0,1,0,0.17,1,0
2025-11,4567,5,1,0,0,0,0.33,1,0
2025-11,4567,6,2,0,1,0,0.56,2,0
2025-11,4579,1,1,1,0,0,0.21,1,0
2025-11,4579,2,2,0,0,1,0.39,2,0
2025-11,4579,3,1,0,1,0,0.18,1,0
2025-11,4579,4,1,0,0,0,0.17,1,0
2025-11,4579,5,2,1,0,0,0.43,2,1
2025-11,4579,6,1,0,0,1,0.25,1,0
2025-11,4598,1,2,0,1,1,0.33,2,0
2025-11,4598,2,1,1,0,0,0.08,1,1
2025-11,4598,3,2,1,0,1,0.26,2,1
2025-11,4598,4,2,0,1,0,0.33,2,0
2025-11,4598,5,1,0,0,0,0.18,1,0
2025-11,4598,6,1,0,0,0,0.14,1,0
2025-11,4604,1,1,0,0,1,0.22,1,0
2025-11,4604,2,3,2,0,1,0.51,3,1
2025-11,4604,3,1,0,0,0,0.24,1,0
2025-11,4604,4,1,1,0,0,0.11,1,1
2025-11,4604,5,3,0,0,2,0.48,3,0
2025-11,4615,1,2,0,1,0,0.66,2,0
2025-11,4615,2,2,0,0,1,0.27,2,0
2025-11,4615,3,1,0,0,0,0.15,1,0
2025-11,4615,4,1,0,0,0,0.13,1,0
2025-11,4615,5,2,0,0,0,0.46,2,0
2025-11,4615,6,2,0,0,1,0.69,2,0
2025-11,4619,1,1,1,0,0,0.18,1,0
2025-11,4619,2,2,0,1,0,0.38,2,0
2025-11,4619,3,2,0,0,0,0.27,2,0
2025-11,4619,4,2,2,0,0,0.22,2,2
2025-11,4619,5,1,0,1,0,0.21,1,0
2025-11,4619,6,1,0,0,1,0.11,1,0
2025-11,4624,1,1,1,0,0,0.29,1,0
2025-11,4624,2,2,0,2,0,0.31,2,0
2025-11,4624,3,2,1,1,0,0.34,2,1
2025-11,4624,4,1,0,1,0,0.09,1,0
2025-11,4624,5,3,2,1,0,0.31,3,2
2025-11,4625,1,1,1,0,0,0.28,1,0
2025-11,4625,2,1,0,0,0,0.35,1,0
2025-11,4625,3,1,0,1,0,0.17,1,0
2025-11,4625,4,3,0,1,1,0.51,3,0
2025-11,4625,6,1,0,0,0,0.42,1,0
2025-11,4632,1,1,0,1,0,0.29,1,0
2025-11,4632,2,2,0,0,0,0.42,2,0
2025-11,4632,3,2,0,0,0,0.41,2,0
2025-11,4632,4,2,0,0,1,0.69,2,0
2025-11,4632,5,2,0,0,0,0.35,2,0
2025-11,4632,6,1,0,0,0,0.24,1,0
2025-11,4636,1,1,0,0,1,0.21,1,0
2025-11,4636,2,1,0,0,0,0.18,1,0
2025-11,4636,3,1,0,0,0,0.18,1,0
2025-11,4636,4,1,0,0,0,0.22,1,0
2025-11,4636,5,1,0,0,0,0.36,1,0
2025-11,4636,6,1,0,0,0,0.25,1,0
2025-11,4645,1,3,2,1,0,0.35,3,0
2025-11,4645,2,2,1,1,0,0.41,2,0
2025-11,4645,3,1,1,0,0,0.11,1,1
2025-11,4645,4,1,1,0,0,0.14,1,1
2025-11,4645,5,1,1,0,0,0.08,1,1
2025-11,4645,6,2,1,1,0,0.37,2,1
2025-11,4674,1,2,1,0,0,0.47,2,0
2025-11,4674,2,2,1,0,0,0.34,2,1
2025-11,4674,3,2,0,0,1,0.51,2,0
2025-11,4674,4,1,0,0,0,0.25,1,0
2025-11,4674,5,1,0,0,1,0.29,1,0
2025-11,4674,6,2,0,0,1,0.23,2,0
2025-11,4684,1,3,3,0,0,0.52,3,0
2025-11,4684,2,1,0,0,0,0.22,1,0
2025-11,4684,3,2,0,1,0,0.39,2,0
2025-11,4684,4,1,0,0,0,0.11,1,0
2025-11,4684,5,1,0,0,0,0.21,1,0
2025-11,4684,6,2,0,0,1,0.32,2,0
2025-11,4694,1,1,0,1,0,0.13,1,0
2025-11,4694,2,2,0,0,1,0.4,2,0
2025-11,4694,3,2,0,1,0,0.27,2,0
2025-11,4694,4,1,0,0,1,0.08,1,0
2025-11,4694,5,2,0,0,0,0.28,2,0
2025-11,4694,6,1,0,0,0,0.25,1,0
2025-11,4697,1,1,0,0,0,0.16,1,0
2025-11,4697,2,2,0,0,0,0.43,2,0
2025-11,4697,3,2,0,0,0,0.19,2,0
2025-11,4697,4,2,0,0,0,0.31,2,0
2025-11,4697,5,2,0,0,1,0.37,2,0
2025-11,4697,6,1,0,0,0,0.16,1,0
2025-11,4704,1,1,1,0,0,0.17,1,0
2025-11,4704,2,3,1,0,0,0.6,3,0
2025-11,4704,3,1,0,1,0,0.04,1,0
2025-11,4704,4,1,1,0,0,0.24,1,1
2025-11,4704,5,2,0,0,0,0.22,2,0
2025-11,4704,6,1,0,0,0,0.13,1,0
2025-11,4706,1,2,1,0,1,0.31,2,0
2025-11,4706,2,2,0,1,0,0.42,2,0
2025-11,4706,3,1,1,0,0,0.13,1,1
2025-11,4706,4,1,1,0,0,0.11,1,0
2025-11,4706,5,3,0,1,1,0.61,3,0
2025-11,4706,6,1,0,0,0,0.11,1,0
2025-11,4711,1,1,0,1,0,0.19,1,0
2025-11,4711,2,4,1,2,1,0.7,4,0
2025-11,4711,3,1,0,0,0,0.24,1,0
2025-11,4711,4,1,1,0,0,0.13,1,0
2025-11,4711,5,3,0,1,0,0.46,3,0
2025-11,4711,6,1,0,0,0,0.25,1,0
2025-11,4713,1,2,2,0,0,0.29,2,0
2025-11,4713,2,1,1,0,0,0.24,1,0
2025-11,4713,3,1,1,0,0,0.11,1,0
2025-11,4713,4,1,0,1,0,0.09,1,0
2025-11,4713,5,1,0,0,0,0.29,1,0
2025-11,4728,1,2,1,0,0,0.37,2,0
2025-11,4728,2,1,0,0,0,0.09,1,0
2025-11,4728,3,2,0,0,0,0.27,2,0
2025-11,4728,4,2,0,1,0,0.28,2,0
2025-11,4728,5,2,0,1,1,0.39,2,0
2025-11,4728,6,1,0,0,0,0.17,1,0
2025-11,4761,1,2,1,0,0,0.18,2,0
2025-11,4761,2,2,1,0,1,0.32,2,0
2025-11,4761,3,2,1,0,1,0.24,2,1
2025-11,4761,4,2,0,1,0,0.47,2,0
2025-11,4761,5,1,0,0,1,0.08,1,0
2025-11,4761,6,1,0,0,1,0.15,1,0
2025-11,4811,1,1,0,0,0,0.16,1,0
2025-11,4811,2,2,0,0,1,0.27,2,0
2025-11,4811,3,2,0,0,1,0.28,2,0
2025-11,4811,4,2,0,0,1,0.5,2,0
2025-11,4811,5,1,0,1,0,0.15,1,0
2025-11,4811,6,1,0,0,0,0.22,1,0
2025-11,4813,1,2,0,0,0,0.27,2,0
2025-11,4813,2,2,0,1,1,0.29,2,0
2025-11,4813,3,2,0,0,0,0.37,2,0
2025-11,4813,4,2,0,0,0,0.34,2,0
2025-11,4813,5,1,0,0,0,0.34,1,0
2025-11,4813,6,1,0,0,1,0.15,1,0
2025-11,4872,1,1,0,1,0,0.19,1,0
2025-11,4872,2,1,0,0,0,0.14,1,0
2025-11,4872,3,1,0,0,0,0.22,1,0
2025-11,4872,4,1,0,1,0,0.19,1,0
2025-11,4872,5,1,0,0,0,0.16,1,0
2025-11,4872,6,1,0,0,0,0.18,1,0
2025-11,4891,1,2,1,0,1,0.27,2,0
2025-11,4891,2,2,0,0,0,0.3,2,0
2025-11,4891,3,1,0,0,0,0.2,1,0
2025-11,4891,4,2,0,0,1,0.53,2,0
2025-11,4891,5,1,0,0,0,0.15,1,0
2025-11,4891,6,2,0,0,1,0.4,2,0
2025-11,4910,1,1,0,0,0,0.27,1,0
2025-11,4910,3,1,1,0,0,0.32,1,1
2025-11,4910,4,1,0,1,0,0.23,1,0
2025-11,4917,2,1,0,0,0,0.16,1,0
2025-11,4936,1,2,2,0,0,0.07,2,0
2025-11,4936,2,2,0,1,1,0.24,2,0
2025-11,4936,3,1,1,0,0,0.16,1,1
2025-11,4936,4,1,0,0,0,0.04,1,0
2025-11,4936,5,4,0,0,2,0.89,4,0
2025-11,4952,1,1,0,0,0,0.34,1,0
2025-11,4952,2,2,0,1,0,0.48,2,0
2025-11,4952,3,2,0,0,2,0.28,2,0
2025-11,4952,4,2,0,0,0,0.43,2,0
2025-11,4952,5,2,0,0,0,0.38,2,0
2025-11,4952,6,1,0,0,0,0.17,1,0
2025-11,4960,1,1,1,0,0,0.11,1,0
2025-11,4960,2,1,0,1,0,0.28,1,0
2025-11,4960,3,2,1,1,0,0.11,2,1
2025-11,4960,4,3,1,1,0,0.47,3,1
2025-11,4960,5,1,0,1,0,0.18,1,0
2025-11,4960,6,1,0,1,0,0.13,1,0
2025-11,4967,4,1,0,0,0,0.23,1,0
2025-11,4967,5,1,0,0,0,0.09,1,0
2025-11,4967,6,1,0,0,0,0.21,1,0
2025-11,4973,1,2,0,0,1,0.27,2,0
2025-11,4973,2,1,0,0,0,0.34,1,0
2025-11,4973,3,2,1,0,1,0.47,2,1
2025-11,4973,4,1,0,0,0,0.29,1,0
2025-11,4973,5,1,0,0,0,0.17,1,0
2025-11,4973,6,2,0,0,0,0.34,2,0
2025-11,4976,1,1,1,0,0,0.31,1,0
2025-11,4976,3,2,1,1,0,0.19,2,1
2025-11,4976,4,2,0,0,0,0.52,2,0
2025-11,4976,5,1,0,0,1,0.18,1,0
2025-11,4995,1,2,2,0,0,0.41,2,0
2025-11,4995,2,2,1,0,1,0.41,2,0
2025-11,4995,3,1,0,0,0,0.18,1,0
2025-11,4995,4,2,0,1,0,0.22,2,0
2025-11,4995,5,2,0,0,0,0.41,2,0
2025-11,4995,6,1,0,0,1,0.22,1,0
2025-11,5005,1,1,0,0,0,0.2,1,0
2025-11,5005,2,1,0,1,0,0.18,1,0
2025-11,5005,3,2,0,0,0,0.32,2,0
2025-11,5005,4,1,0,0,0,0.18,1,0
2025-11,5005,5,1,0,0,1,0.12,1,0
2025-11,5005,6,1,0,0,0,0.13,1,0
2025-11,5007,1,1,0,1,0,0.13,1,0
2025-11,5007,2,2,0,0,1,0.14,2,0
2025-11,5007,4,1,0,0,1,0.34,1,0
2025-11,5007,5,1,0,0,0,0.23,1,0
2025-11,5007,6,1,0,0,0,0.29,1,0
2025-11,5009,1,2,1,1,0,0.25,2,0
2025-11,5009,3,1,1,0,0,0.21,1,1
2025-11,5009,4,1,0,1,0,0.13,1,0
2025-11,5009,6,2,0,0,0,0.55,2,0
2025-11,5033,1,2,1,1,0,0.26,2,0
2025-11,5033,2,1,0,0,0,0.07,1,0
2025-11,5033,3,2,1,0,0,0.41,2,0
2025-11,5033,4,1,0,0,0,0.25,1,0
2025-11,5033,5,1,0,0,1,0.29,1,0
2025-11,5033,6,2,0,0,1,0.38,2,0
2025-11,5036,1,2,2,0,0,0.3,2,0
2025-11,5036,2,1,0,0,0,0.26,1,0
2025-11,5036,3,3,1,1,1,0.84,3,1
2025-11,5036,4,2,1,0,0,0.25,2,1
2025-11,5036,5,1,0,0,0,0.14,1,0
2025-11,5036,6,1,0,0,0,0.29,1,0
2025-11,5037,1,1,1,0,0,0.23,1,0
2025-11,5037,2,1,0,0,0,0.29,1,0
2025-11,5037,3,1,0,1,0,0.23,1,0
2025-11,5037,4,1,0,0,1,0.21,1,0
2025-11,5037,5,1,0,0,0,0.32,1,0
2025-11,5037,6,1,0,0,0,0.09,1,0
2025-11,5038,1,2,2,0,0,0.22,2,0
2025-11,5038,2,2,0,1,1,0.31,2,0
2025-11,5038,3,2,0,1,0,0.38,2,0
2025-11,5038,4,2,0,1,0,0.25,2,0
2025-11,5038,5,1,0,0,0,0.11,1,0
2025-11,5038,6,1,0,0,1,0.23,1,0
2025-11,5053,1,1,1,0,0,0.19,1,0
2025-11,5053,2,1,0,1,0,0.21,1,0
2025-11,5053,3,1,0,0,0,0.19,1,0
2025-11,5053,4,1,0,0,0,0.27,1,0
2025-11,5053,5,1,0,0,0,0.27,1,0
2025-11,5053,6,1,0,0,0,0.26,1,0
2025-11,5065,1,2,2,0,0,0.2,2,0
2025-11,5065,2,1,0,1,0,0.12,1,0
2025-11,5065,3,2,0,0,0,0.33,2,0
2025-11,5065,4,3,1,1,0,0.67,3,1
2025-11,5065,5,1,0,0,0,0.07,1,0
2025-11,5065,6,1,0,0,0,0.15,1,0
2025-11,5066,1,1,0,0,0,0.22,1,0
2025-11,5066,2,2,0,1,0,0.34,2,0
2025-11,5066,3,1,0,0,1,0.24,1,0
2025-11,5066,4,2,0,1,1,0.31,2,0
2025-11,5066,5,2,0,0,0,0.47,2,0
2025-11,5066,6,1,0,1,0,0.19,1,0
2025-11,5069,1,1,1,0,0,0.04,1,0
2025-11,5069,2,1,0,0,0,0.19,1,0
2025-11,5069,3,1,0,0,0,0.22,1,0
2025-11,5069,4,1,0,0,0,0.25,1,0
2025-11,5069,5,1,0,0,0,0.31,1,0
2025-11,5069,6,1,0,0,0,0.08,1,0
2025-11,5071,1,1,0,0,0,0.1,1,0
2025-11,5071,2,2,0,0,1,0.15,2,0
2025-11,5071,3,3,0,1,0,0.45,3,0
2025-11,5071,4,1,0,0,0,0.21,1,0
2025-11,5071,5,2,0,0,0,0.35,2,0
2025-11,5071,6,1,0,0,0,0.36,1,0
2025-11,5103,1,1,0,0,0,0.24,1,0
2025-11,5103,2,1,0,0,0,0.17,1,0
2025-11,5103,3,1,0,0,0,0.23,1,0
2025-11,5103,4,2,0,0,1,0.46,2,0
2025-11,5103,5,1,0,0,1,0.04,1,0
2025-11,5103,6,1,0,0,0,0.21,1,0
2025-11,5111,1,2,1,1,0,0.26,2,0
2025-11,5111,2,1,0,0,0,0.29,1,0
2025-11,5111,3,2,0,0,1,0.32,2,0
2025-11,5111,4,1,0,1,0,0.2,1,0
2025-11,5111,5,1,0,0,0,0.27,1,0
2025-11,5111,6,2,0,0,0,0.31,2,0
2025-11,5132,1,1,1,0,0,0.08,1,0
2025-11,5136,1,2,1,1,0,0.4,2,0
2025-11,5136,2,1,0,0,0,0.13,1,0
2025-11,5136,3,1,0,0,0,0.25,1,0
2025-11,5136,4,1,0,1,0,0.2,1,0
2025-11,5136,5,1,0,0,1,0.32,1,0
2025-11,5136,6,1,0,1,0,0.17,1,0
2025-11,5145,1,1,0,0,1,0.19,1,0
2025-11,5145,2,2,0,0,1,0.34,2,0
2025-11,5145,3,2,1,1,0,0.31,2,1
2025-11,5145,4,1,0,0,1,0.14,1,0
2025-11,5145,5,2,0,0,0,0.24,2,0
2025-11,5145,6,1,0,0,0,0.22,1,0
2025-11,5160,1,2,1,1,0,0.33,2,0
2025-11,5160,2,2,0,0,0,0.42,2,0
2025-11,5160,3,2,0,0,1,0.47,2,0
2025-11,5160,4,1,0,1,0,0.08,1,0
2025-11,5160,5,1,0,0,0,0.13,1,0
2025-11,5160,6,2,0,0,1,0.42,2,0
2025-11,5183,1,1,0,1,0,0.21,1,0
2025-11,5183,2,1,0,0,0,0.09,1,0
2025-11,5183,3,1,0,0,0,0.19,1,0
2025-11,5183,6,1,0,0,0,0.09,1,0
2025-11,5210,1,1,0,0,0,0.19,1,0
2025-11,5210,2,1,0,0,0,0.2,1,0
2025-11,5210,3,1,0,1,0,0.19,1,0
2025-11,5210,4,2,0,0,0,0.49,2,0
2025-11,5210,5,2,0,0,0,0.29,2,0
2025-11,5222,1,1,1,0,0,0.22,1,0
2025-11,5222,2,1,0,0,1,0.28,1,0
2025-11,5222,3,1,1,0,0,0.15,1,1
2025-11,5222,5,1,0,0,0,0.11,1,0
2025-11,5222,6,2,0,0,1,0.46,2,0
2025-11,5239,1,1,0,0,0,0.16,1,0
2025-11,5239,2,1,0,0,0,0.25,1,0
2025-11,5239,3,1,1,0,0,0.09,1,1
2025-11,5239,4,1,0,0,0,0.16,1,0
2025-11,5239,5,1,0,0,1,0.26,1,0
2025-11,5239,6,1,0,0,0,0.17,1,0
2025-11,5245,2,1,0,0,0,0.32,1,0
2025-11,5245,4,2,0,0,0,0.39,2,0
2025-11,5245,5,1,0,0,0,0.32,1,0
2025-11,5257,1,1,0,1,0,0.19,1,0
2025-11,5257,2,3,1,1,0,0.44,3,1
2025-11,5257,3,1,0,1,0,0.15,1,0
2025-11,5257,4,1,0,0,0,0.25,1,0
2025-11,5257,5,2,1,1,0,0.31,2,1
2025-11,5257,6,1,0,0,1,0.16,1,0
2025-11,5282,1,1,0,0,0,0.26,1,0
2025-11,5282,2,2,1,0,0,0.23,2,0
2025-11,5282,3,2,0,1,0,0.12,2,0
2025-11,5282,4,2,0,0,0,0.4,2,0
2025-11,5282,5,2,0,0,1,0.52,2,0
2025-11,5282,6,1,0,0,1,0.45,1,0
2025-11,5304,1,1,0,0,0,0.21,1,0
2025-11,5304,2,1,0,0,0,0.25,1,0
2025-11,5304,3,1,0,0,0,0.33,1,0
2025-11,5304,4,2,0,0,0,0.37,2,0
2025-11,5304,5,1,0,0,0,0.18,1,0
2025-11,5304,6,1,0,0,0,0,0,0
2025-11,5308,1,1,0,0,0,0.14,1,0
2025-11,5308,2,1,0,1,0,0.14,1,0
2025-11,5308,3,2,0,0,1,0.45,2,0
2025-11,5308,4,1,0,0,0,0.09,1,0
2025-11,5308,5,1,0,0,0,0.26,1,0
2025-11,5320,1,2,1,0,0,0.49,2,0
2025-11,5320,2,1,0,0,0,0.22,1,0
2025-11,5320,3,2,0,0,0,0.44,2,0
2025-11,5320,4,1,0,0,0,0.29,1,0
2025-11,5320,5,1,0,0,0,0.12,1,0
2025-11,5320,6,2,0,0,0,0.46,2,0
2025-11,5329,1,1,0,0,0,0.14,1,0
