jcd,date,race,band,points,cost,hit,ret,synth,fair_p,combo,payout,points_n50,cost_n50,hit_n50,ret_n50,fair_p_n50,rank_win
09,2025-11-22,4,head2,20,2000,0,0,11.13,0.0674,1-3-2,880,7,700,0,0,0.0475,2
09,2025-11-22,4,head3,20,2000,0,0,4.17,0.18,1-3-2,880,17,1700,0,0,0.1732,2
09,2025-11-22,4,head4,20,2000,0,0,17.13,0.0438,1-3-2,880,4,400,0,0,0.0159,2
09,2025-11-22,4,head5,20,2000,0,0,60.34,0.0124,1-3-2,880,0,0,0,0,0.0,2
09,2025-11-22,4,head6,20,2000,0,0,27.0,0.0278,1-3-2,880,2,200,0,0,0.0071,2
09,2025-11-22,4,anti_in,100,10000,0,0,2.26,0.3314,1-3-2,880,30,3000,0,0,0.2437,2
09,2025-11-23,4,head1,20,2000,1,1320,1.08,0.6962,1-2-4,1320,20,2000,1,1320,0.6962,5
09,2025-11-23,4,head2,20,2000,0,0,9.97,0.0752,1-2-4,1320,7,700,0,0,0.0556,5
09,2025-11-23,4,head3,20,2000,0,0,5.37,0.1398,1-2-4,1320,13,1300,0,0,0.1318,5
09,2025-11-23,4,head4,20,2000,0,0,13.23,0.0567,1-2-4,1320,7,700,0,0,0.0336,5
09,2025-11-23,4,head5,20,2000,0,0,81.2,0.0092,1-2-4,1320,0,0,0,0,0.0,5
09,2025-11-23,4,head6,20,2000,0,0,28.14,0.0267,1-2-4,1320,3,300,0,0,0.0106,5
09,2025-11-23,4,anti_in,100,10000,0,0,2.44,0.3076,1-2-4,1320,30,3000,0,0,0.2316,5
09,2025-11-27,4,head1,20,2000,0,0,1.73,0.4325,5-6-1,42320,20,2000,0,0,0.4325,105
09,2025-11-27,4,head2,20,2000,0,0,3.33,0.2249,5-6-1,42320,12,1200,0,0,0.1938,105
09,2025-11-27,4,head3,20,2000,0,0,6.92,0.1085,5-6-1,42320,7,700,0,0,0.0614,105
09,2025-11-27,4,head4,20,2000,0,0,7.56,0.0991,5-6-1,42320,5,500,0,0,0.0457,105
09,2025-11-27,4,head5,20,2000,1,42320,21.12,0.0355,5-6-1,42320,0,0,0,0,0.0,105
09,2025-11-27,4,head6,20,2000,0,0,7.45,0.1006,5-6-1,42320,6,600,0,0,0.0514,105
09,2025-11-27,4,anti_in,100,10000,1,42320,1.32,0.5687,5-6-1,42320,30,3000,0,0,0.3523,105
09,2025-11-28,4,head1,20,2000,0,0,1.6,0.4689,6-2-1,61180,17,1700,0,0,0.4579,114
09,2025-11-28,4,head2,20,2000,0,0,6.12,0.1225,6-2-1,61180,8,800,0,0,0.0837,114
09,2025-11-28,4,head3,20,2000,0,0,8.17,0.0918,6-2-1,61180,6,600,0,0,0.0489,114
09,2025-11-28,4,head4,20,2000,0,0,4.93,0.1522,6-2-1,61180,9,900,0,0,0.1118,114
09,2025-11-28,4,head5,20,2000,0,0,5.13,0.1462,6-2-1,61180,10,1000,0,0,0.0993,114
09,2025-11-28,4,head6,20,2000,1,100900,38.51,0.0195,6-2-1,61180,0,0,0,0,0.0,114
09,2025-11-28,4,anti_in,100,10000,1,100900,1.41,0.5323,6-2-1,61180,33,3300,0,0,0.3437,114
09,2025-11-29,4,head1,20,2000,1,2730,3.65,0.2053,1-4-3,2730,10,1000,1,2730,0.1809,9
09,2025-11-29,4,head2,20,2000,0,0,3.44,0.2182,1-4-3,2730,9,900,0,0,0.1853,9
09,2025-11-29,4,head3,20,2000,0,0,3.65,0.2058,1-4-3,2730,11,1100,0,0,0.18,9
09,2025-11-29,4,head4,20,2000,0,0,2.9,0.2589,1-4-3,2730,15,1500,0,0,0.236,9
09,2025-11-29,4,head5,20,2000,0,0,25.91,0.0289,1-4-3,2730,0,0,0,0,0.0,9
09,2025-11-29,4,head6,20,2000,0,0,8.91,0.0841,1-4-3,2730,5,500,0,0,0.0344,9
09,2025-11-29,4,anti_in,100,10000,0,0,0.94,0.7959,1-4-3,2730,40,4000,0,0,0.6356,9
09,2025-11-30,4,head1,20,2000,0,0,2.82,0.2658,6-3-5,5550,18,1800,0,0,0.2568,52
09,2025-11-30,4,head2,20,2000,0,0,7.64,0.0982,6-3-5,5550,4,400,0,0,0.0454,52
09,2025-11-30,4,head3,20,2000,0,0,1.81,0.4138,6-3-5,5550,19,1900,0,0,0.4077,52
09,2025-11-30,4,head4,20,2000,0,0,7.9,0.095,6-3-5,5550,5,500,0,0,0.0396,52
09,2025-11-30,4,head5,20,2000,0,0,11.21,0.0669,6-3-5,5550,3,300,0,0,0.0217,52
09,2025-11-30,4,head6,20,2000,1,13960,12.21,0.0614,6-3-5,5550,1,100,0,0,0.0072,52
09,2025-11-30,4,anti_in,100,10000,1,13960,1.02,0.7353,6-3-5,5550,32,3200,0,0,0.5216,52
09,2025-12-01,4,head1,20,2000,1,990,1.29,0.5798,1-4-6,990,17,1700,1,990,0.5682,2
09,2025-12-01,4,head2,20,2000,0,0,12.29,0.061,1-4-6,990,5,500,0,0,0.0327,2
09,2025-12-01,4,head3,20,2000,0,0,7.56,0.0992,1-4-6,990,9,900,0,0,0.0764,2
09,2025-12-01,4,head4,20,2000,0,0,3.75,0.2,1-4-6,990,16,1600,0,0,0.1857,2
09,2025-12-01,4,head5,20,2000,0,0,48.38,0.0155,1-4-6,990,0,0,0,0,0.0,2
09,2025-12-01,4,head6,20,2000,0,0,15.93,0.0471,1-4-6,990,3,300,0,0,0.0171,2
09,2025-12-01,4,anti_in,100,10000,0,0,1.77,0.4228,1-4-6,990,33,3300,0,0,0.3119,2
09,2025-12-02,4,head1,20,2000,1,590,0.99,0.7553,1-2-4,590,17,1700,1,590,0.7504,1
09,2025-12-02,4,head2,20,2000,0,0,7.06,0.1062,1-2-4,590,11,1100,0,0,0.0975,1
09,2025-12-02,4,head3,20,2000,0,0,15.76,0.0476,1-2-4,590,7,700,0,0,0.0329,1
09,2025-12-02,4,head4,20,2000,0,0,17.97,0.0417,1-2-4,590,8,800,0,0,0.0296,1
09,2025-12-02,4,head5,20,2000,0,0,15.23,0.0493,1-2-4,590,7,700,0,0,0.0347,1
09,2025-12-02,4,head6,20,2000,0,0,155.11,0.0048,1-2-4,590,0,0,0,0,0.0,1
09,2025-12-02,4,anti_in,100,10000,0,0,3.0,0.2496,1-2-4,590,33,3300,0,0,0.1947,1
09,2025-12-06,4,head1,20,2000,1,12810,3.03,0.2472,1-6-5,12810,14,1400,0,0,0.2168,53
09,2025-12-06,4,head2,20,2000,0,0,2.83,0.2651,1-6-5,12810,14,1400,0,0,0.2415,53
09,2025-12-06,4,head3,20,2000,0,0,11.81,0.0635,1-6-5,12810,1,100,0,0,0.0073,53
09,2025-12-06,4,head4,20,2000,0,0,2.95,0.2545,1-6-5,12810,13,1300,0,0,0.2299,53
09,2025-12-06,4,head5,20,2000,0,0,15.14,0.0495,1-6-5,12810,0,0,0,0,0.0,53
09,2025-12-06,4,head6,20,2000,0,0,6.18,0.1215,1-6-5,12810,8,800,0,0,0.0844,53
09,2025-12-06,4,anti_in,100,10000,0,0,0.99,0.7541,1-6-5,12810,36,3600,0,0,0.5631,53
09,2025-12-07,4,head1,20,2000,1,1700,1.21,0.6215,1-3-5,1700,20,2000,1,1700,0.6215,6
09,2025-12-07,4,head2,20,2000,0,0,40.5,0.0185,1-3-5,1700,0,0,0,0,0.0,6
09,2025-12-07,4,head3,20,2000,0,0,11.43,0.0656,1-3-5,1700,5,500,0,0,0.0349,6
09,2025-12-07,4,head4,20,2000,0,0,5.57,0.1346,1-3-5,1700,10,1000,0,0,0.1156,6
09,2025-12-07,4,head5,20,2000,0,0,8.63,0.0869,1-3-5,1700,8,800,0,0,0.0622,6
09,2025-12-07,4,head6,20,2000,0,0,10.09,0.0743,1-3-5,1700,7,700,0,0,0.0478,6
09,2025-12-07,4,anti_in,100,10000,0,0,1.97,0.38,1-3-5,1700,30,3000,0,0,0.2604,6
09,2025-12-08,4,head1,20,2000,1,3779,1.85,0.4056,1-4-3,3780,15,1500,1,3779,0.384,13
09,2025-12-08,4,head2,20,2000,0,0,2.78,0.2702,1-4-3,3780,14,1400,0,0,0.2525,13
09,2025-12-08,4,head3,20,2000,0,0,8.51,0.0882,1-4-3,3780,6,600,0,0,0.048,13
09,2025-12-08,4,head4,20,2000,0,0,5.04,0.1488,1-4-3,3780,11,1100,0,0,0.1153,13
09,2025-12-08,4,head5,20,2000,0,0,35.37,0.0212,1-4-3,3780,0,0,0,0,0.0,13
09,2025-12-08,4,head6,20,2000,0,0,11.06,0.0678,1-4-3,3780,4,400,0,0,0.0305,13
09,2025-12-08,4,anti_in,100,10000,0,0,1.26,0.5962,1-4-3,3780,35,3500,0,0,0.4463,13
09,2025-12-09,4,head1,20,2000,0,0,1.43,0.5228,3-2-1,5190,15,1500,0,0,0.5113,20
09,2025-12-09,4,head2,20,2000,0,0,7.13,0.1052,3-2-1,5190,10,1000,0,0,0.0884,20
09,2025-12-09,4,head3,20,2000,1,5190,2.8,0.2675,3-2-1,5190,15,1500,1,5190,0.2542,20
09,2025-12-09,4,head4,20,2000,0,0,12.55,0.0597,3-2-1,5190,7,700,0,0,0.0342,20
09,2025-12-09,4,head5,20,2000,0,0,112.14,0.0067,3-2-1,5190,0,0,0,0,0.0,20
09,2025-12-09,4,head6,20,2000,0,0,18.19,0.0412,3-2-1,5190,3,300,0,0,0.0133,20
09,2025-12-09,4,anti_in,100,10000,1,5190,1.56,0.4804,3-2-1,5190,35,3500,1,5190,0.3901,20
09,2025-12-10,4,head1,20,2000,1,9540,1.64,0.4579,1-5-6,9540,17,1700,1,9540,0.4472,34
09,2025-12-10,4,head2,20,2000,0,0,3.8,0.1973,1-5-6,9540,14,1400,0,0,0.1849,34
09,2025-12-10,4,head3,20,2000,0,0,3.76,0.1996,1-5-6,9540,16,1600,0,0,0.1887,34
09,2025-12-10,4,head4,20,2000,0,0,13.58,0.0552,1-5-6,9540,0,0,0,0,0.0,34
09,2025-12-10,4,head5,20,2000,0,0,10.21,0.0734,1-5-6,9540,3,300,0,0,0.0173,34
09,2025-12-10,4,head6,20,2000,0,0,41.34,0.0181,1-5-6,9540,0,0,0,0,0.0,34
09,2025-12-10,4,anti_in,100,10000,0,0,1.38,0.5436,1-5-6,9540,33,3300,0,0,0.3909,34
09,2025-12-11,4,head1,20,2000,1,2260,1.22,0.6167,1-5-3,2260,14,1400,1,2260,0.607,7
09,2025-12-11,4,head2,20,2000,0,0,4.81,0.1559,1-5-3,2260,12,1200,0,0,0.148,7
09,2025-12-11,4,head3,20,2000,0,0,5.11,0.1467,1-5-3,2260,13,1300,0,0,0.1392,7
09,2025-12-11,4,head4,20,2000,0,0,23.89,0.0314,1-5-3,2260,4,400,0,0,0.0112,7
09,2025-12-11,4,head5,20,2000,0,0,18.8,0.0399,1-5-3,2260,7,700,0,0,0.0262,7
09,2025-12-11,4,head6,20,2000,0,0,61.65,0.0122,1-5-3,2260,0,0,0,0,0.0,7
09,2025-12-11,4,anti_in,100,10000,0,0,1.94,0.3861,1-5-3,2260,36,3600,0,0,0.3246,7
09,2025-12-15,4,head1,20,2000,1,640,1.35,0.5546,1-2-3,640,20,2000,1,640,0.5546,1
09,2025-12-15,4,head2,20,2000,0,0,2.62,0.2858,1-2-3,640,17,1700,0,0,0.2771,1
09,2025-12-15,4,head3,20,2000,0,0,12.32,0.0609,1-2-3,640,6,600,0,0,0.0329,1
09,2025-12-15,4,head4,20,2000,0,0,34.21,0.0219,1-2-3,640,0,0,0,0,0.0,1
09,2025-12-15,4,head5,20,2000,0,0,12.68,0.0591,1-2-3,640,7,700,0,0,0.0382,1
09,2025-12-15,4,head6,20,2000,0,0,36.38,0.0206,1-2-3,640,0,0,0,0,0.0,1
09,2025-12-15,4,anti_in,100,10000,0,0,1.67,0.4484,1-2-3,640,30,3000,0,0,0.3482,1
09,2025-12-16,4,head1,20,2000,0,0,1.98,0.3782,2-1-6,6640,13,1300,0,0,0.3597,28
09,2025-12-16,4,head2,20,2000,1,6640,2.87,0.2613,2-1-6,6640,13,1300,1,6640,0.2421,28
09,2025-12-16,4,head3,20,2000,0,0,2.67,0.2804,2-1-6,6640,18,1800,0,0,0.2754,28
09,2025-12-16,4,head4,20,2000,0,0,45.82,0.0164,2-1-6,6640,0,0,0,0,0.0,28
09,2025-12-16,4,head5,20,2000,0,0,13.2,0.0568,2-1-6,6640,6,600,0,0,0.0338,28
09,2025-12-16,4,head6,20,2000,0,0,79.24,0.0095,2-1-6,6640,0,0,0,0,0.0,28
09,2025-12-16,4,anti_in,100,10000,1,6640,1.2,0.6244,2-1-6,6640,37,3700,1,6640,0.5513,28
09,2025-12-17,4,head1,20,2000,0,0,2.08,0.3612,2-1-4,8470,17,1700,0,0,0.3511,35
09,2025-12-17,4,head2,20,2000,1,8470,6.57,0.1142,2-1-4,8470,8,800,1,8470,0.0882,35
09,2025-12-17,4,head3,20,2000,0,0,1.8,0.4176,2-1-4,8470,20,2000,0,0,0.4176,35
09,2025-12-17,4,head4,20,2000,0,0,22.68,0.0331,2-1-4,8470,0,0,0,0,0.0,35
09,2025-12-17,4,head5,20,2000,0,0,21.72,0.0345,2-1-4,8470,2,200,0,0,0.0081,35
09,2025-12-17,4,head6,20,2000,0,0,18.5,0.0405,2-1-4,8470,3,300,0,0,0.0134,35
09,2025-12-17,4,anti_in,100,10000,1,8470,1.17,0.6399,2-1-4,8470,33,3300,1,8470,0.5273,35
09,2025-12-18,4,head1,20,2000,1,2380,1.24,0.6043,1-2-6,2380,20,2000,1,2380,0.6043,10
09,2025-12-18,4,head2,20,2000,0,0,5.76,0.1302,1-2-6,2380,10,1000,0,0,0.1075,10
09,2025-12-18,4,head3,20,2000,0,0,13.92,0.0539,1-2-6,2380,2,200,0,0,0.0125,10
09,2025-12-18,4,head4,20,2000,0,0,5.17,0.1451,1-2-6,2380,14,1400,0,0,0.1242,10
09,2025-12-18,4,head5,20,2000,0,0,14.31,0.0524,1-2-6,2380,4,400,0,0,0.0234,10
09,2025-12-18,4,head6,20,2000,0,0,46.5,0.0161,1-2-6,2380,0,0,0,0,0.0,10
09,2025-12-18,4,anti_in,100,10000,0,0,1.89,0.3977,1-2-6,2380,30,3000,0,0,0.2677,10
09,2025-12-22,4,head1,20,2000,1,11970,4.93,0.1522,1-6-2,11970,9,900,0,0,0.1059,53
09,2025-12-22,4,head2,20,2000,0,0,1.61,0.4661,1-6-2,11970,20,2000,0,0,0.4661,53
09,2025-12-22,4,head3,20,2000,0,0,15.5,0.0484,1-6-2,11970,2,200,0,0,0.0136,53
09,2025-12-22,4,head4,20,2000,0,0,7.22,0.1039,1-6-2,11970,6,600,0,0,0.0648,53
09,2025-12-22,4,head5,20,2000,0,0,4.62,0.1624,1-6-2,11970,10,1000,0,0,0.1314,53
09,2025-12-22,4,head6,20,2000,0,0,10.98,0.0683,1-6-2,11970,3,300,0,0,0.0238,53
09,2025-12-22,4,anti_in,100,10000,0,0,0.88,0.8491,1-6-2,11970,41,4100,0,0,0.6998,53
09,2025-12-23,4,head1,20,2000,1,4220,4.77,0.1571,1-3-4,4220,10,1000,1,4220,0.1229,15
09,2025-12-23,4,head2,20,2000,0,0,3.55,0.2115,1-3-4,4220,11,1100,0,0,0.1763,15
09,2025-12-23,4,head3,20,2000,0,0,2.22,0.3383,1-3-4,4220,14,1400,0,0,0.3149,15
09,2025-12-23,4,head4,20,2000,0,0,4.37,0.1714,1-3-4,4220,8,800,0,0,0.1154,15
09,2025-12-23,4,head5,20,2000,0,0,6.7,0.1119,1-3-4,4220,7,700,0,0,0.0641,15
09,2025-12-23,4,head6,20,2000,0,0,69.05,0.0109,1-3-4,4220,0,0,0,0,0.0,15
09,2025-12-23,4,anti_in,100,10000,0,0,0.89,0.8439,1-3-4,4220,40,4000,0,0,0.6706,15
09,2025-12-24,4,head1,20,2000,0,0,3.8,0.1976,4-1-3,2990,9,900,0,0,0.1788,14
09,2025-12-24,4,head2,20,2000,0,0,4.3,0.1743,4-1-3,2990,11,1100,0,0,0.1641,14
09,2025-12-24,4,head3,20,2000,0,0,2.58,0.2905,4-1-3,2990,14,1400,0,0,0.2796,14
09,2025-12-24,4,head4,20,2000,1,2990,2.43,0.308,4-1-3,2990,16,1600,1,2990,0.2941,14
09,2025-12-24,4,head5,20,2000,0,0,120.33,0.0062,4-1-3,2990,0,0,0,0,0.0,14
09,2025-12-24,4,head6,20,2000,0,0,29.88,0.0251,4-1-3,2990,0,0,0,0,0.0,14
09,2025-12-24,4,anti_in,100,10000,1,2990,0.93,0.8042,4-1-3,2990,41,4100,1,2990,0.7378,14
09,2025-12-25,4,head1,20,2000,1,420,1.19,0.6281,1-3-4,420,16,1600,1,420,0.622,1
09,2025-12-25,4,head2,20,2000,0,0,16.34,0.0459,1-3-4,420,8,800,0,0,0.0362,1
09,2025-12-25,4,head3,20,2000,0,0,3.14,0.2392,1-3-4,420,14,1400,0,0,0.2295,1
09,2025-12-25,4,head4,20,2000,0,0,10.49,0.0715,1-3-4,420,12,1200,0,0,0.0601,1
09,2025-12-25,4,head5,20,2000,0,0,92.29,0.0081,1-3-4,420,0,0,0,0,0.0,1
09,2025-12-25,4,head6,20,2000,0,0,60.71,0.0124,1-3-4,420,0,0,0,0,0.0,1
09,2025-12-25,4,anti_in,100,10000,0,0,1.99,0.3771,1-3-4,420,34,3400,0,0,0.3259,1
09,2025-12-26,4,head1,20,2000,1,1050,1.16,0.6445,1-5-3,1050,15,1500,1,1050,0.6401,5
09,2025-12-26,4,head2,20,2000,0,0,7.0,0.1072,1-5-3,1050,10,1000,0,0,0.1002,5
09,2025-12-26,4,head3,20,2000,0,0,6.4,0.1173,1-5-3,1050,12,1200,0,0,0.1106,5
09,2025-12-26,4,head4,20,2000,0,0,79.43,0.0094,1-5-3,1050,0,0,0,0,0.0,5
09,2025-12-26,4,head5,20,2000,0,0,6.21,0.1207,1-5-3,1050,13,1300,0,0,0.1141,5
09,2025-12-26,4,head6,20,2000,0,0,118.36,0.0063,1-5-3,1050,0,0,0,0,0.0,5
09,2025-12-26,4,anti_in,100,10000,0,0,2.08,0.361,1-5-3,1050,35,3500,0,0,0.3249,5
09,2025-12-30,4,head1,20,2000,0,0,2.95,0.2542,5-2-6,14740,12,1200,0,0,0.2421,61
09,2025-12-30,4,head2,20,2000,0,0,4.36,0.1718,5-2-6,14740,9,900,0,0,0.138,61
09,2025-12-30,4,head3,20,2000,0,0,6.56,0.1143,5-2-6,14740,7,700,0,0,0.0751,61
09,2025-12-30,4,head4,20,2000,0,0,3.16,0.2375,5-2-6,14740,11,1100,0,0,0.2126,61
09,2025-12-30,4,head5,20,2000,1,14740,3.53,0.2123,5-2-6,14740,11,1100,0,0,0.1777,61
09,2025-12-30,4,head6,20,2000,0,0,67.03,0.0112,5-2-6,14740,0,0,0,0,0.0,61
09,2025-12-30,4,anti_in,100,10000,1,14740,1.0,0.747,5-2-6,14740,38,3800,0,0,0.6034,61
09,2025-12-31,4,head1,20,2000,0,0,1.91,0.3919,6-2-3,8510,14,1400,0,0,0.3816,30
09,2025-12-31,4,head2,20,2000,0,0,3.06,0.2451,6-2-3,8510,14,1400,0,0,0.2374,30
09,2025-12-31,4,head3,20,2000,0,0,2.94,0.2549,6-2-3,8510,16,1600,0,0,0.2462,30
09,2025-12-31,4,head4,20,2000,0,0,18.96,0.0396,6-2-3,8510,0,0,0,0,0.0,30
09,2025-12-31,4,head5,20,2000,0,0,58.38,0.0128,6-2-3,8510,0,0,0,0,0.0,30
09,2025-12-31,4,head6,20,2000,1,8510,12.93,0.058,6-2-3,8510,6,600,1,8510,0.0386,30
09,2025-12-31,4,anti_in,100,10000,1,8510,1.23,0.6105,6-2-3,8510,36,3600,1,8510,0.5221,30
09,2026-01-01,4,head1,20,2000,0,0,5.41,0.1386,2-1-4,8610,10,1000,0,0,0.0926,37
09,2026-01-01,4,head2,20,2000,1,8610,2.84,0.2645,2-1-4,8610,16,1600,1,8610,0.2452,37
09,2026-01-01,4,head3,20,2000,0,0,10.77,0.0696,2-1-4,8610,0,0,0,0,0.0,37
09,2026-01-01,4,head4,20,2000,0,0,3.42,0.2193,2-1-4,8610,8,800,0,0,0.1596,37
09,2026-01-01,4,head5,20,2000,0,0,3.22,0.2328,2-1-4,8610,14,1400,0,0,0.2048,37
09,2026-01-01,4,head6,20,2000,0,0,9.88,0.0759,2-1-4,8610,2,200,0,0,0.0243,37
09,2026-01-01,4,anti_in,100,10000,1,8610,0.87,0.8622,2-1-4,8610,40,4000,1,8610,0.6339,37
09,2026-01-02,4,head1,20,2000,0,0,4.52,0.1661,2-5-1,7890,14,1400,0,0,0.1447,34
09,2026-01-02,4,head2,20,2000,1,7890,1.98,0.379,2-5-1,7890,12,1200,1,7890,0.359,34
09,2026-01-02,4,head3,20,2000,0,0,3.46,0.2165,2-5-1,7890,11,1100,0,0,0.1943,34
09,2026-01-02,4,head4,20,2000,0,0,33.5,0.0224,2-5-1,7890,0,0,0,0,0.0,34
09,2026-01-02,4,head5,20,2000,0,0,7.27,0.1031,2-5-1,7890,6,600,0,0,0.0721,34
09,2026-01-02,4,head6,20,2000,0,0,6.55,0.1145,2-5-1,7890,7,700,0,0,0.0792,34
09,2026-01-02,4,anti_in,100,10000,1,7890,0.9,0.8356,2-5-1,7890,36,3600,1,7890,0.7046,34
09,2026-01-03,4,head1,20,2000,0,0,1.96,0.3823,5-1-3,9980,14,1400,0,0,0.3511,43
09,2026-01-03,4,head2,20,2000,0,0,5.6,0.134,5-1-3,9980,7,700,0,0,0.0883,43
09,2026-01-03,4,head3,20,2000,0,0,3.1,0.2418,5-1-3,9980,14,1400,0,0,0.2145,43
09,2026-01-03,4,head4,20,2000,0,0,6.98,0.1075,5-1-3,9980,6,600,0,0,0.0583,43
09,2026-01-03,4,head5,20,2000,1,9980,6.77,0.1107,5-1-3,9980,9,900,1,9980,0.075,43
09,2026-01-03,4,head6,20,2000,0,0,29.98,0.025,5-1-3,9980,0,0,0,0,0.0,43
09,2026-01-03,4,anti_in,100,10000,1,9980,1.21,0.619,5-1-3,9980,36,3600,1,9980,0.4361,43
09,2026-01-04,4,head1,20,2000,1,3260,3.28,0.2285,1-3-2,3260,12,1200,1,3260,0.2185,14
09,2026-01-04,4,head2,20,2000,0,0,9.3,0.0807,1-3-2,3260,9,900,0,0,0.0663,14
09,2026-01-04,4,head3,20,2000,0,0,17.07,0.0439,1-3-2,3260,4,400,0,0,0.0184,14
09,2026-01-04,4,head4,20,2000,0,0,1.37,0.5479,1-3-2,3260,16,1600,0,0,0.537,14
09,2026-01-04,4,head5,20,2000,0,0,90.0,0.0083,1-3-2,3260,0,0,0,0,0.0,14
09,2026-01-04,4,head6,20,2000,0,0,8.09,0.0927,1-3-2,3260,9,900,0,0,0.0764,14
09,2026-01-04,4,anti_in,100,10000,0,0,0.97,0.7736,1-3-2,3260,38,3800,0,0,0.6981,14
09,2026-01-09,4,head1,20,2000,0,0,1.63,0.4611,2-6-5,13720,19,1900,0,0,0.4565,45
09,2026-01-09,4,head2,20,2000,1,13719,3.26,0.2302,2-6-5,13720,14,1400,1,13719,0.2115,45
09,2026-01-09,4,head3,20,2000,0,0,9.89,0.0758,2-6-5,13720,5,500,0,0,0.035,45
09,2026-01-09,4,head4,20,2000,0,0,8.93,0.084,2-6-5,13720,6,600,0,0,0.0463,45
09,2026-01-09,4,head5,20,2000,0,0,16.52,0.0454,2-6-5,13720,0,0,0,0,0.0,45
09,2026-01-09,4,head6,20,2000,0,0,7.15,0.1049,2-6-5,13720,6,600,0,0,0.0558,45
09,2026-01-09,4,anti_in,100,10000,1,13719,1.39,0.5403,2-6-5,13720,31,3100,1,13719,0.3487,45
09,2026-01-10,4,head1,20,2000,0,0,1.56,0.48,3-1-6,1850,20,2000,0,0,0.48,4
09,2026-01-10,4,head2,20,2000,0,0,13.72,0.0547,3-1-6,1850,2,200,0,0,0.0101,4
09,2026-01-10,4,head3,20,2000,1,1850,2.52,0.2979,3-1-6,1850,18,1800,1,1850,0.2918,4
09,2026-01-10,4,head4,20,2000,0,0,9.94,0.0754,3-1-6,1850,6,600,0,0,0.0463,4
09,2026-01-10,4,head5,20,2000,0,0,16.75,0.0448,3-1-6,1850,1,100,0,0,0.0061,4
09,2026-01-10,4,head6,20,2000,0,0,15.21,0.0493,3-1-6,1850,3,300,0,0,0.0186,4
09,2026-01-10,4,anti_in,100,10000,1,1850,1.44,0.522,3-1-6,1850,30,3000,1,1850,0.3728,4
09,2026-01-12,4,head1,20,2000,0,0,4.2,0.1786,5-2-4,1780,11,1100,0,0,0.1527,5
09,2026-01-12,4,head2,20,2000,0,0,3.01,0.2491,5-2-4,1780,14,1400,0,0,0.2319,5
09,2026-01-12,4,head3,20,2000,0,0,34.44,0.0218,5-2-4,1780,0,0,0,0,0.0,5
09,2026-01-12,4,head4,20,2000,0,0,11.98,0.0626,5-2-4,1780,6,600,0,0,0.0386,5
09,2026-01-12,4,head5,20,2000,1,1780,1.63,0.4596,5-2-4,1780,19,1900,1,1780,0.4563,5
09,2026-01-12,4,head6,20,2000,0,0,24.54,0.0306,5-2-4,1780,0,0,0,0,0.0,5
09,2026-01-12,4,anti_in,100,10000,1,1780,0.91,0.8237,5-2-4,1780,39,3900,1,1780,0.7267,5
09,2026-01-13,4,head1,20,2000,1,9900,1.37,0.5459,1-5-3,9900,19,1900,1,9900,0.5416,29
09,2026-01-13,4,head2,20,2000,0,0,6.17,0.1215,1-5-3,9900,8,800,0,0,0.0962,29
09,2026-01-13,4,head3,20,2000,0,0,4.88,0.1537,1-5-3,9900,10,1000,0,0,0.1236,29
09,2026-01-13,4,head4,20,2000,0,0,10.89,0.0689,1-5-3,9900,7,700,0,0,0.0399,29
09,2026-01-13,4,head5,20,2000,0,0,18.89,0.0397,1-5-3,9900,0,0,0,0,0.0,29
09,2026-01-13,4,head6,20,2000,0,0,10.37,0.0723,1-5-3,9900,6,600,0,0,0.0356,29
09,2026-01-13,4,anti_in,100,10000,0,0,1.64,0.4561,1-5-3,9900,31,3100,0,0,0.2953,29
09,2026-01-15,4,head1,20,2000,0,0,1.41,0.5324,5-1-4,23780,20,2000,0,0,0.5324,71
09,2026-01-15,4,head2,20,2000,0,0,4.46,0.168,5-1-4,23780,12,1200,0,0,0.1438,71
09,2026-01-15,4,head3,20,2000,0,0,6.34,0.1183,5-1-4,23780,10,1000,0,0,0.0875,71
09,2026-01-15,4,head4,20,2000,0,0,13.58,0.0552,5-1-4,23780,2,200,0,0,0.0114,71
09,2026-01-15,4,head5,20,2000,1,23780,10.34,0.0726,5-1-4,23780,4,400,0,0,0.0255,71
09,2026-01-15,4,head6,20,2000,0,0,13.65,0.055,5-1-4,23780,2,200,0,0,0.0112,71
09,2026-01-15,4,anti_in,100,10000,1,23780,1.6,0.4691,5-1-4,23780,30,3000,0,0,0.2794,71
09,2026-01-16,4,head1,20,2000,0,0,2.22,0.3373,2-1-4,2720,14,1400,0,0,0.3296,15
09,2026-01-16,4,head2,20,2000,1,2720,2.97,0.2529,2-1-4,2720,12,1200,1,2720,0.2407,15
09,2026-01-16,4,head3,20,2000,0,0,2.49,0.3011,2-1-4,2720,15,1500,0,0,0.2918,15
09,2026-01-16,4,head4,20,2000,0,0,8.38,0.0895,2-1-4,2720,9,900,0,0,0.0749,15
09,2026-01-16,4,head5,20,2000,0,0,52.39,0.0143,2-1-4,2720,0,0,0,0,0.0,15
09,2026-01-16,4,head6,20,2000,0,0,106.55,0.007,2-1-4,2720,0,0,0,0,0.0,15
09,2026-01-16,4,anti_in,100,10000,1,2720,1.13,0.6649,2-1-4,2720,36,3600,1,2720,0.6073,15
09,2026-01-17,4,head1,20,2000,0,0,1.99,0.3777,3-2-1,4630,12,1200,0,0,0.3596,21
